,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
104,T96,T96,Justin Rose,70,3.06,104,34
105,T96,T96,Webb Simpson,95,3.06,208,68
106,T96,T96,J.J. Spaun,85,3.06,380,124
107,T96,T96,Andrew Yun,51,3.06,147,48
108,T109,T109,Abraham Ancer,98,3.07,322,105
109,T109,T109,Harris English,84,3.07,282,92
110,T109,T109,Brian Harman,94,3.07,365,119
111,T109,T109,Matt Jones,70,3.07,206,67
112,T109,T109,Matt Kuchar,88,3.07,178,58
113,T109,T109,Nicholas Lindheim,77,3.07,273,89
114,T109,T109,Rory Sabbatini,91,3.07,295,96
115,T109,T109,Robert Streb,78,3.07,319,104
116,T109,T109,Chris Stroud,81,3.07,325,106
117,T118,T118,Billy Horschel,86,3.08,222,72
118,T118,T118,Michael Kim,74,3.08,222,72
119,T118,T118,Chris Kirk,108,3.08,474,154
120,T118,T118,Seamus Power,86,3.08,323,105
121,T118,T118,Johnson Wagner,75,3.08,237,77
122,T123,T123,Kevin Chappell,77,3.09,321,104
123,T123,T123,Tommy Fleetwood,73,3.09,170,55
124,T123,T123,Jim Furyk,50,3.09,179,58
125,T123,T123,Brice Garnett,99,3.09,371,120
126,T123,T123,Tom Hoge,101,3.09,411,133
127,T123,T123,Kevin Kisner,89,3.09,272,88
128,T123,T123,Kelly Kraft,94,3.09,294,95
129,T123,T123,Sean O'Hair,67,3.09,238,77
130,T123,T123,Pat Perez,82,3.09,281,91
131,T123,T123,Aaron Wise,90,3.09,352,114
132,T133,T133,Aaron Baddeley,84,3.1,403,130
133,T133,T133,Jonathan Byrd,70,3.1,161,52
134,T133,T133,Lucas Glover,65,3.1,239,77
135,T133,T133,Tyrrell Hatton,58,3.1,239,77
136,T133,T133,Stephan Jaeger,81,3.1,279,90
137,T133,T133,Anirban Lahiri,82,3.1,344,111
138,T133,T133,Tom Lovelady,87,3.1,285,92
139,T133,T133,Trey Mullinax,75,3.1,363,117
140,T133,T133,Cameron Percy,56,3.1,251,81
141,T133,T133,Brandt Snedeker,84,3.1,251,81
142,T133,T133,Brian Stuard,103,3.1,360,116
143,T133,T133,Nick Watney,94,3.1,539,174
144,T133,T133,Richy Werenski,98,3.1,326,105
145,T146,T146,Jason Dufner,71,3.11,224,72
146,T146,T146,J.J. Henry,81,3.11,373,120
147,T146,T146,Mackenzie Hughes,80,3.11,364,117
148,T146,T146,Jamie Lovemark,92,3.11,392,126
149,T146,T146,Troy Merritt,89,3.11,414,133
150,T146,T146,Scott Piercy,84,3.11,286,92
151,T146,T146,Justin Thomas,91,3.11,177,57
152,T153,T153,Jonas Blixt,67,3.12,287,92
153,T153,T153,Fabián Gómez,88,3.12,433,139
154,T153,T153,Whee Kim,93,3.12,343,110
155,T153,T153,Patrick Reed,94,3.12,234,75
156,T153,T153,Kevin Streelman,94,3.12,424,136
157,T153,T153,Jhonattan Vegas,92,3.12,371,119
158,T159,T159,Bryson DeChambeau,93,3.13,354,113
159,T159,T159,Matt Every,79,3.13,373,119
160,T159,T159,Jonathan Randolph,71,3.13,313,100
161,T159,T159,Henrik Stenson,60,3.13,141,45
162,T163,T163,Ryan Moore,78,3.14,314,100
163,T163,T163,Ben Silverman,90,3.14,242,77
164,T163,T163,Daniel Summerhays,51,3.14,116,37
165,T163,T163,Jimmy Walker,81,3.14,377,120
166,T163,T163,Bubba Watson,90,3.14,223,71
167,T163,T163,Gary Woodland,96,3.14,342,109
168,T169,T169,Dominic Bozzelli,65,3.15,258,82
169,T169,T169,Chad Campbell,87,3.15,321,102
170,T169,T169,Ben Crane,65,3.15,227,72
171,T169,T169,Martin Flores,92,3.15,451,143
172,T169,T169,Billy Hurley III,70,3.15,214,68
173,174,174,Roberto Díaz,72,3.16,253,80
174,175,175,Charl Schwartzel,65,3.17,295,93
175,176,176,Alex Noren,67,3.18,175,55
176,T177,T177,Satoshi Kodaira,51,3.19,198,62
177,T177,T177,D.A. Points,63,3.19,284,89
178,T179,T179,Jason Day,75,3.2,147,46
179,T179,T179,"Ted Potter, Jr.",87,3.2,426,133
180,181,181,Brendan Steele,74,3.21,263,82
181,T182,T182,Matt Atkins,56,3.22,116,36
182,T182,T182,Cameron Tringale,67,3.22,232,72
183,T184,T184,Zecheng Dou,53,3.23,184,57
184,T184,T184,Grayson Murray,72,3.23,300,93
185,186,186,Cameron Smith,85,3.24,305,94
186,187,187,Hudson Swafford,73,3.25,354,109
187,T188,T188,Retief Goosen,60,3.26,114,35
188,T188,T188,Louis Oosthuizen,62,3.26,127,39
189,190,190,Cody Gribble,71,3.27,183,56
190,191,191,Ryan Palmer,69,3.28,213,65
191,T192,T192,Kiradech Aphibarnrat,51,3.29,253,77
192,T192,T192,J.B. Holmes,77,3.29,270,82
