,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
69,T70,T70,Bud Cauley,55,3.05,174,57
70,T70,T70,Ben Crane,65,3.05,183,60
71,T70,T70,Rickie Fowler,74,3.05,564,185
72,T70,T70,Andrew Putnam,97,3.05,268,88
73,T70,T70,Conrad Shindler,60,3.05,122,40
74,T70,T70,Ben Silverman,90,3.05,281,92
75,T70,T70,Webb Simpson,95,3.05,582,191
76,T70,T70,J.J. Spaun,85,3.05,244,80
77,T70,T70,Brian Stuard,103,3.05,299,98
78,T70,T70,Johnson Wagner,75,3.05,281,92
79,T80,T80,Abraham Ancer,98,3.06,306,100
80,T80,T80,Blayne Barber,69,3.06,205,67
81,T80,T80,Chad Campbell,87,3.06,199,65
82,T80,T80,J.B. Holmes,77,3.06,312,102
83,T80,T80,Stephan Jaeger,81,3.06,211,69
84,T80,T80,Sung Kang,89,3.06,254,83
85,T80,T80,Russell Knox,94,3.06,321,105
86,T80,T80,Brooks Koepka,64,3.06,383,125
87,T80,T80,Matt Kuchar,88,3.06,434,142
88,T80,T80,Andrew Landry,82,3.06,303,99
89,T80,T80,Shane Lowry,64,3.06,110,36
90,T80,T80,Aaron Wise,90,3.06,370,121
91,T80,T80,Xinjun Zhang,81,3.06,285,93
92,T93,T93,Ryan Blaum,81,3.07,279,91
93,T93,T93,Jonas Blixt,67,3.07,132,43
94,T93,T93,Bronson Burgoon,69,3.07,329,107
95,T93,T93,Alex Cejka,77,3.07,221,72
96,T93,T93,Tommy Fleetwood,73,3.07,421,137
97,T93,T93,Brandon Harkins,101,3.07,276,90
98,T93,T93,Grayson Murray,72,3.07,209,68
99,T93,T93,Tyrone Van Aswegen,101,3.07,295,96
100,T101,T101,Ryan Armour,109,3.08,305,99
101,T101,T101,Keegan Bradley,98,3.08,406,132
102,T101,T101,Patrick Cantlay,87,3.08,413,134
103,T101,T101,Paul Casey,74,3.08,274,89
104,T101,T101,Stewart Cink,87,3.08,369,120
105,T101,T101,Tony Finau,105,3.08,597,194
106,T101,T101,Adam Hadwin,92,3.08,302,98
107,T101,T101,Brian Harman,94,3.08,416,135
108,T101,T101,Jamie Lovemark,92,3.08,348,113
109,T101,T101,Troy Merritt,89,3.08,222,72
110,T101,T101,Trey Mullinax,75,3.08,191,62
111,T101,T101,Cameron Percy,56,3.08,123,40
112,T101,T101,Jonathan Randolph,71,3.08,163,53
113,T101,T101,Jordan Spieth,81,3.08,416,135
114,T101,T101,Henrik Stenson,60,3.08,369,120
115,T101,T101,Cameron Tringale,67,3.08,151,49
116,T101,T101,Kevin Tway,110,3.08,446,145
117,T118,T118,Corey Conners,97,3.09,253,82
118,T118,T118,Roberto Díaz,72,3.09,201,65
119,T118,T118,Russell Henley,77,3.09,238,77
120,T118,T118,Billy Hurley III,70,3.09,213,69
121,T118,T118,Nate Lashley,51,3.09,99,32
122,T118,T118,Graeme McDowell,67,3.09,201,65
123,T118,T118,Alex Noren,67,3.09,337,109
124,T118,T118,Ryan Palmer,69,3.09,278,90
125,T118,T118,Vaughn Taylor,83,3.09,235,76
126,T127,T127,Charley Hoffman,87,3.1,388,125
127,T127,T127,David Lingmerth,82,3.1,214,69
128,T127,T127,Rory Sabbatini,91,3.1,356,115
129,T127,T127,Scott Stallings,96,3.1,415,134
130,T127,T127,Jhonattan Vegas,92,3.1,344,111
131,T132,T132,Cody Gribble,71,3.11,202,65
132,T132,T132,John Huh,94,3.11,264,85
133,T132,T132,Kevin Kisner,89,3.11,364,117
134,T132,T132,C.T. Pan,104,3.11,439,141
135,T132,T132,Scott Piercy,84,3.11,299,96
136,T132,T132,Patrick Reed,94,3.11,497,160
137,T132,T132,Kyle Stanley,93,3.11,470,151
138,T139,T139,Matt Atkins,56,3.12,240,77
139,T139,T139,Daniel Berger,81,3.12,303,97
140,T139,T139,Tyler Duncan,97,3.12,262,84
141,T139,T139,Harris English,84,3.12,278,89
142,T139,T139,Bill Haas,76,3.12,203,65
143,T139,T139,Tom Lovelady,87,3.12,328,105
144,T139,T139,Keith Mitchell,99,3.12,362,116
145,T139,T139,Adam Scott,78,3.12,359,115
146,T139,T139,Bubba Watson,90,3.12,458,147
147,T139,T139,Tiger Woods,68,3.12,511,164
148,T139,T139,Andrew Yun,51,3.12,103,33
149,T150,T150,Wesley Bryan,69,3.13,200,64
150,T150,T150,Robert Garrigus,80,3.13,288,92
151,T150,T150,Retief Goosen,60,3.13,225,72
152,T150,T150,Charles Howell III,104,3.13,372,119
153,T150,T150,Mackenzie Hughes,80,3.13,238,76
154,T150,T150,Michael Kim,74,3.13,279,89
155,T150,T150,Satoshi Kodaira,51,3.13,169,54
156,T150,T150,Kelly Kraft,94,3.13,394,126
157,T150,T150,Hunter Mahan,67,3.13,238,76
158,T150,T150,Phil Mickelson,90,3.13,504,161
159,T150,T150,Seamus Power,86,3.13,291,93
160,T150,T150,Jon Rahm,71,3.13,385,123
161,T162,T162,Dominic Bozzelli,65,3.14,232,74
162,T162,T162,Talor Gooch,78,3.14,292,93
163,T162,T162,Luke List,98,3.14,439,140
164,T162,T162,Martin Piller,79,3.14,283,90
165,T162,T162,Ian Poulter,73,3.14,273,87
166,T162,T162,Charl Schwartzel,65,3.14,176,56
167,T162,T162,Daniel Summerhays,51,3.14,138,44
168,169,169,Brendan Steele,74,3.15,271,86
169,T170,T170,Aaron Baddeley,84,3.16,180,57
170,T170,T170,Kevin Chappell,77,3.16,218,69
171,T170,T170,Tyrrell Hatton,58,3.16,237,75
172,T170,T170,Tom Hoge,101,3.16,294,93
173,T170,T170,Brandt Snedeker,84,3.16,382,121
174,T170,T170,Gary Woodland,96,3.16,417,132
175,T176,T176,Kiradech Aphibarnrat,51,3.17,187,59
176,T176,T176,Sean O'Hair,67,3.17,222,70
177,T176,T176,Adam Schenk,86,3.17,257,81
178,T176,T176,Kyle Thompson,50,3.17,168,53
179,T176,T176,Peter Uihlein,83,3.17,327,103
180,T181,T181,Scott Brown,102,3.18,398,125
181,T181,T181,Greg Chalmers,56,3.18,127,40
182,T181,T181,Matt Every,79,3.18,140,44
183,T181,T181,Matt Jones,70,3.18,280,88
184,T181,T181,Peter Malnati,87,3.18,181,57
185,186,186,Ben Martin,64,3.19,217,68
186,187,187,Hudson Swafford,73,3.21,154,48
187,188,188,James Hahn,85,3.22,232,72
188,189,189,Zecheng Dou,53,3.23,142,44
189,T190,T190,Jason Dufner,71,3.24,275,85
190,T190,T190,Lucas Glover,65,3.24,227,70
191,T190,T190,Ollie Schniederjans,91,3.24,298,92
192,193,193,Ethan Tracy,72,3.34,177,53
