,Late_Lowest_Round_RANK THIS WEEK,Late_Lowest_Round_RANK LAST WEEK,Late_Lowest_Round_PLAYER NAME,Late_Lowest_Round_LOW RND
0,T1,T1,Chesson Hadley,61
1,T1,T1,Marc Leishman,61
2,T1,T1,Kevin Na,61
3,T1,T1,Webb Simpson,61
4,T5,T5,Abraham Ancer,62
5,T5,T5,Keegan Bradley,62
6,T5,T5,Bronson Burgoon,62
7,T5,T5,Paul Casey,62
8,T5,T5,Stewart Cink,62
9,T5,T5,Austin Cook,62
10,T5,T5,Tommy Fleetwood,62
11,T5,T5,Brian Gay,62
12,T5,T5,Branden Grace,62
13,T5,T5,James Hahn,62
14,T5,T5,Whee Kim,62
15,T5,T5,Rory McIlroy,62
16,T5,T5,Troy Merritt,62
17,T5,T5,Francesco Molinari,62
18,T5,T5,Ian Poulter,62
19,T20,T20,Bryson DeChambeau,63
20,T20,T20,Rickie Fowler,63
21,T20,T20,Charles Howell III,63
22,T20,T20,Zach Johnson,63
23,T20,T20,Matt Jones,63
24,T20,T20,Chris Kirk,63
25,T20,T20,Satoshi Kodaira,63
26,T20,T20,Brooks Koepka,63
27,T20,T20,Jason Kokrak,63
28,T20,T20,Kelly Kraft,63
29,T20,T20,Hideki Matsuyama,63
30,T20,T20,Keith Mitchell,63
31,T20,T20,Ryan Moore,63
32,T20,T20,John Oda,63
33,T20,T20,Justin Rose,63
34,T20,T20,Sam Saunders,63
35,T20,T20,Xander Schauffele,63
36,T20,T20,J.J. Spaun,63
37,T20,T20,Jordan Spieth,63
38,T20,T20,Robert Streb,63
39,T20,T20,Julian Suri,63
40,T20,T20,Bubba Watson,63
41,T20,T20,Aaron Wise,63
42,T43,T43,Jonathan Byrd,64
43,T43,T43,Rafa Cabrera Bello,64
44,T43,T43,Joel Dahmen,64
45,T43,T43,Tyler Duncan,64
46,T43,T43,Paul Dunne,64
47,T43,T43,Doug Ghim,64
48,T43,T43,Fabián Gómez,64
49,T43,T43,Talor Gooch,64
50,T43,T43,Lanto Griffin,64
51,T43,T43,Emiliano Grillo,64
52,T43,T43,Bill Haas,64
53,T43,T43,Brian Harman,64
54,T43,T43,Tyrrell Hatton,64
55,T43,T43,David Hearn,64
56,T43,T43,Tom Hoge,64
57,T43,T43,Billy Horschel,64
58,T43,T43,Beau Hossler,64
59,T43,T43,Dustin Johnson,64
60,T43,T43,Sung Kang,64
61,T43,T43,Si Woo Kim,64
62,T43,T43,Michael Kim,64
63,T43,T43,Patton Kizzire,64
64,T43,T43,Russell Knox,64
65,T43,T43,Nate Lashley,64
66,T43,T43,Luke List,64
67,T43,T43,Tom Lovelady,64
68,T43,T43,Shane Lowry,64
69,T43,T43,Hunter Mahan,64
70,T43,T43,Trey Mullinax,64
71,T43,T43,Grayson Murray,64
72,T43,T43,Joaquin Niemann,64
73,T43,T43,Alex Noren,64
74,T43,T43,Thorbjørn Olesen,64
75,T43,T43,Louis Oosthuizen,64
76,T43,T43,Ryan Palmer,64
77,T43,T43,Cameron Percy,64
78,T43,T43,Pat Perez,64
79,T43,T43,D.A. Points,64
80,T43,T43,Andrew Putnam,64
81,T43,T43,Jon Rahm,64
82,T43,T43,Andres Romero,64
83,T43,T43,Sam Ryder,64
84,T43,T43,Ollie Schniederjans,64
85,T43,T43,Adam Scott,64
86,T43,T43,Chase Seiffert,64
87,T43,T43,Brandt Snedeker,64
88,T43,T43,Henrik Stenson,64
89,T43,T43,Hudson Swafford,64
90,T43,T43,Vaughn Taylor,64
91,T43,T43,Justin Thomas,64
92,T43,T43,Harold Varner III,64
93,T43,T43,Jimmy Walker,64
94,T43,T43,Richy Werenski,64
95,T43,T43,Gary Woodland,64
96,T43,T43,Tiger Woods,64
97,T98,T98,Byeong Hun An,65
98,T98,T98,Kiradech Aphibarnrat,65
99,T98,T98,Ryan Armour,65
100,T98,T98,Blayne Barber,65
101,T98,T98,Ryan Blaum,65
102,T98,T98,Dean Burmester,65
103,T98,T98,Chad Campbell,65
104,T98,T98,Jason Day,65
105,T98,T98,Harris English,65
106,T98,T98,Matt Every,65
107,T98,T98,Tony Finau,65
108,T98,T98,Martin Flores,65
109,T98,T98,Jim Furyk,65
110,T98,T98,Sergio Garcia,65
111,T98,T98,Brice Garnett,65
112,T98,T98,Brandon Harkins,65
113,T98,T98,Russell Henley,65
114,T98,T98,J.J. Henry,65
115,T98,T98,J.B. Holmes,65
116,T98,T98,Mackenzie Hughes,65
117,T98,T98,John Huh,65
118,T98,T98,Kevin Kisner,65
119,T98,T98,Anirban Lahiri,65
120,T98,T98,Andrew Landry,65
121,T98,T98,Danny Lee,65
122,T98,T98,David Lingmerth,65
123,T98,T98,Ben Martin,65
124,T98,T98,Denny McCarthy,65
125,T98,T98,William McGirt,65
126,T98,T98,Phil Mickelson,65
127,T98,T98,C.T. Pan,65
128,T98,T98,John Peterson,65
129,T98,T98,Scott Piercy,65
130,T98,T98,Martin Piller,65
131,T98,T98,J.T. Poston,65
132,T98,T98,"Ted Potter, Jr.",65
133,T98,T98,Seamus Power,65
134,T98,T98,Jonathan Randolph,65
135,T98,T98,Chez Reavie,65
136,T98,T98,Patrick Reed,65
137,T98,T98,Patrick Rodgers,65
138,T98,T98,Adam Schenk,65
139,T98,T98,Shubhankar Sharma,65
140,T98,T98,Ben Silverman,65
141,T98,T98,Cameron Smith,65
142,T98,T98,Kyle Stanley,65
143,T98,T98,Kevin Streelman,65
144,T98,T98,Steve Stricker,65
145,T98,T98,Brian Stuard,65
146,T98,T98,Cameron Tringale,65
147,T98,T98,Kevin Tway,65
148,T98,T98,Peter Uihlein,65
149,T98,T98,Tyrone Van Aswegen,65
150,T98,T98,Jhonattan Vegas,65
151,T98,T98,Xinjun Zhang,65
152,T153,T153,Stuart Appleby,66
153,T153,T153,Matt Atkins,66
154,T153,T153,Eric Axley,66
155,T153,T153,Sangmoon Bae,66
156,T153,T153,Ricky Barnes,66
157,T153,T153,Zac Blair,66
158,T153,T153,Dominic Bozzelli,66
159,T153,T153,Scott Brown,66
160,T153,T153,Wesley Bryan,66
161,T153,T153,Patrick Cantlay,66
162,T153,T153,Alex Cejka,66
163,T153,T153,Kevin Chappell,66
164,T153,T153,Wyndham Clark,66
165,T153,T153,Corey Conners,66
166,T153,T153,Ben Crane,66
167,T153,T153,Roberto Díaz,66
168,T153,T153,Brian Davis,66
169,T153,T153,James Driscoll,66
170,T153,T153,Jason Dufner,66
171,T153,T153,Ken Duke,66
172,T153,T153,Derek Fathauer,66
173,T153,T153,Robert Garrigus,66
174,T153,T153,Retief Goosen,66
175,T153,T153,Cody Gribble,66
176,T153,T153,Adam Hadwin,66
177,T153,T153,Seungsu Han,66
178,T153,T153,Padraig Harrington,66
179,T153,T153,Tim Herron,66
180,T153,T153,Charley Hoffman,66
181,T153,T153,Billy Hurley III,66
182,T153,T153,Shugo Imahira,66
183,T153,T153,Stephan Jaeger,66
184,T153,T153,Jazz Janewattananond,66
185,T153,T153,Jerry Kelly,66
186,T153,T153,Colt Knost,66
187,T153,T153,Matt Kuchar,66
188,T153,T153,Martin Laird,66
189,T153,T153,HaoTong Li,66
190,T153,T153,Nicholas Lindheim,66
191,T153,T153,Davis Love III,66
192,T153,T153,Jamie Lovemark,66
193,T153,T153,Peter Malnati,66
194,T153,T153,Steve Marino,66
195,T153,T153,Troy Matteson,66
196,T153,T153,Graeme McDowell,66
197,T153,T153,Parker McLachlin,66
198,T153,T153,Maverick McNealy,66
199,T153,T153,John Merrick,66
200,T153,T153,Sean O'Hair,66
201,T153,T153,Rob Oppenheim,66
202,T153,T153,Eddie Pepperell,66
203,T153,T153,Thomas Pieters,66
204,T153,T153,Rory Sabbatini,66
205,T153,T153,John Senden,66
206,T153,T153,Conrad Shindler,66
207,T153,T153,Shawn Stefani,66
208,T153,T153,Brandon Stone,66
209,T153,T153,Nick Taylor,66
210,T153,T153,Michael Thompson,66
211,T153,T153,Braden Thornberry,66
212,T153,T153,Ethan Tracy,66
213,T153,T153,T.J. Vogel,66
214,T153,T153,Johnson Wagner,66
215,T153,T153,Nick Watney,66
216,T153,T153,Steve Wheatcroft,66
217,T153,T153,Charlie Wi,66
218,T219,T219,Ashun Wu,67
219,T219,T219,Aaron Baddeley,67
220,T219,T219,Jason Bohn,67
221,T219,T219,Sam Burns,67
222,T219,T219,Bud Cauley,67
223,T219,T219,Daniel Chopra,67
224,T219,T219,George Cunningham,67
225,T219,T219,Brendon de Jonge,67
226,T219,T219,Graham DeLaet,67
227,T219,T219,Luke Donald,67
228,T219,T219,Ross Fisher,67
229,T219,T219,Matthew Fitzpatrick,67
230,T219,T219,Dylan Frittelli,67
231,T219,T219,Domenico Geminiani,67
232,T219,T219,Lucas Glover,67
233,T219,T219,Jim Herman,67
234,T219,T219,Sungjae Im,67
235,T219,T219,Martin Kaymer,67
236,T219,T219,Ben Kern,67
237,T219,T219,Phachara Khongwatmai,67
238,T219,T219,Rick Lamb,67
239,T219,T219,Alexander Levy,67
240,T219,T219,Tyler McCumber,67
241,T219,T219,A.J. McInerney,67
242,T219,T219,George McNeill,67
243,T219,T219,Dylan Meyer,67
244,T219,T219,Geoff Ogilvy,67
245,T219,T219,Wade Ormsby,67
246,T219,T219,Carlos Ortiz,67
247,T219,T219,Dicky Pride,67
248,T219,T219,Charl Schwartzel,67
249,T219,T219,Manav Shah,67
250,T219,T219,Greyson Sigg,67
251,T219,T219,Heath Slocum,67
252,T219,T219,Scott Stallings,67
253,T219,T219,Jimmy Stanger,67
254,T219,T219,Brendan Steele,67
255,T219,T219,Brett Stegmaier,67
256,T219,T219,Chris Stroud,67
257,T219,T219,Daniel Summerhays,67
258,T219,T219,Kyle Thompson,67
259,T219,T219,D.J. Trahan,67
260,T219,T219,John VanDerLaan,67
261,T219,T219,Camilo Villegas,67
262,T219,T219,Mike Weir,67
263,T219,T219,Will Zalatoris,67
264,T265,T265,Steve Allan,68
265,T265,T265,Arjun Atwal,68
266,T265,T265,Daniel Berger,68
267,T265,T265,Jonas Blixt,68
268,T265,T265,Mark Brooks,68
269,T265,T265,Greg Chalmers,68
270,T265,T265,Chris Crisologo,68
271,T265,T265,Ernie Els,68
272,T265,T265,Ryan Fox,68
273,T265,T265,Tommy Gainey,68
274,T265,T265,Scott Hend,68
275,T265,T265,Grant Hirschman,68
276,T265,T265,Yuta Ikeda,68
277,T265,T265,Daisuke Kataoka,68
278,T265,T265,Hyung-Sung Kim,68
279,T265,T265,Spencer Levin,68
280,T265,T265,Curtis Luck,68
281,T265,T265,Sean McCarty,68
282,T265,T265,Shaun Micheel,68
283,T265,T265,Sebastián Muñoz,68
284,T265,T265,Shaun Norris,68
285,T265,T265,Carl Pettersson,68
286,T265,T265,Doc Redman,68
287,T265,T265,Charles Reiter,68
288,T265,T265,Roger Sloan,68
289,T265,T265,Jordan L Smith,68
290,T265,T265,Richard Sterne,68
291,T265,T265,Josh Teater,68
292,T265,T265,Ryuko Tokimatsu,68
293,T265,T265,Matt Wallace,68
294,T265,T265,Tom Whitney,68
295,T265,T265,Mark Wilson,68
296,T265,T265,Ryan Yip,68
297,T298,T298,Robert Allenby,69
298,T298,T298,Marcus Armitage,69
299,T298,T298,Cameron Beckman,69
300,T298,T298,Rich Beem,69
301,T298,T298,Shane Bertsch,69
302,T298,T298,Michael Block,69
303,T298,T298,Michael Bradley,69
304,T298,T298,Ángel Cabrera,69
305,T298,T298,Will Cannon,69
306,T298,T298,K.J. Choi,69
307,T298,T298,Will Claxton,69
308,T298,T298,Joshua Creel,69
309,T298,T298,Sean Crocker,69
310,T298,T298,Jon Curran,69
311,T298,T298,John Daly,69
312,T298,T298,Mickey DeMorat,69
313,T298,T298,Andrew Dorn,69
314,T298,T298,Zecheng Dou,69
315,T298,T298,Jared du Toit,69
316,T298,T298,Derek Ernst,69
317,T298,T298,Oscar Fraustro,69
318,T298,T298,Jason Gore,69
319,T298,T298,Nick Hardy,69
320,T298,T298,Dudley Hart,69
321,T298,T298,Lucas Herbert,69
322,T298,T298,Calum Hill,69
323,T298,T298,Trevor Immelman,69
324,T298,T298,Lee Janzen,69
325,T298,T298,Smylie Kaufman,69
326,T298,T298,Marcus Kinhult,69
327,T298,T298,Tatsuya Kodai,69
328,T298,T298,Neal Lancaster,69
329,T298,T298,David Lipsky,69
330,T298,T298,Andrew Loupe,69
331,T298,T298,Cooper Musselman,69
332,T298,T298,David Muttitt,69
333,T298,T298,Henrik Norlander,69
334,T298,T298,Adrian Otaegui,69
335,T298,T298,Rod Pampling,69
336,T298,T298,John Rollins,69
337,T298,T298,Vijay Singh,69
338,T298,T298,Andy Sullivan,69
339,T298,T298,Dawie van der Walt,69
340,T298,T298,Lee Westwood,69
341,T298,T298,Casey Wittenberg,69
342,T298,T298,Zach Wright,69
343,T298,T298,Norman Xiong,69
344,T345,T345,Frank Adams III,70
345,T345,T345,Derek Bard,70
346,T345,T345,Charlie Beljan,70
347,T345,T345,Jay Don Blake,70
348,T345,T345,Adam Bland,70
349,T345,T345,David Bradshaw,70
350,T345,T345,Olin Browne,70
351,T345,T345,SSP Chawrasia,70
352,T345,T345,Danny Chia,70
353,T345,T345,Bob Estes,70
354,T345,T345,Bobby Gates,70
355,T345,T345,Jeff Gove,70
356,T345,T345,Paul Goydos,70
357,T345,T345,Morgan Hoffmann,70
358,T345,T345,Wes Homan,70
359,T345,T345,Sam Horsfield,70
360,T345,T345,Steven Ihm,70
361,T345,T345,Vince India,70
362,T345,T345,Stewart Jolly,70
363,T345,T345,Grover Justice,70
364,T345,T345,Alex Kang,70
365,T345,T345,K.T. Kim,70
366,T345,T345,Logan Lagodich,70
367,T345,T345,Jack Maguire,70
368,T345,T345,Yusaku Miyazato,70
369,T345,T345,Jesse Mueller,70
370,T345,T345,Augusto Núñez,70
371,T345,T345,Tyler Ota,70
372,T345,T345,Juvic Pagunsan,70
373,T345,T345,Kyle Reifers,70
374,T345,T345,José de Jesús Rodríguez,70
