,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
75,T74,T74,Derek Fathauer,71.33,214,3
76,T74,T74,Lucas Glover,71.33,214,3
77,T78,T78,Chad Campbell,71.5,286,4
78,T78,T78,Russell Knox,71.5,143,2
79,T78,T78,Brandt Snedeker,71.5,143,2
80,81,81,Jason Dufner,71.67,215,3
81,T82,T82,Abraham Ancer,72.0,216,3
82,T82,T82,Wesley Bryan,72.0,72,1
83,T82,T82,Brice Garnett,72.0,144,2
84,T82,T82,Retief Goosen,72.0,72,1
85,T82,T82,James Hahn,72.0,144,2
86,T82,T82,Matt Kuchar,72.0,216,3
87,T82,T82,Hideki Matsuyama,72.0,72,1
88,T82,T82,Trey Mullinax,72.0,72,1
89,T82,T82,Rod Pampling,72.0,288,4
90,T82,T82,Scott Piercy,72.0,72,1
91,T82,T82,Rory Sabbatini,72.0,72,1
92,T82,T82,Cameron Smith,72.0,72,1
93,94,94,Si Woo Kim,72.17,433,6
94,T95,T95,Roberto Díaz,72.5,145,2
95,T95,T95,Vaughn Taylor,72.5,145,2
96,T95,T95,Ethan Tracy,72.5,145,2
97,98,98,Chris Stroud,72.75,291,4
98,99,99,Grayson Murray,72.8,364,5
99,T100,T100,Jonas Blixt,73.0,146,2
100,T100,T100,Jonathan Byrd,73.0,73,1
101,T100,T100,Jim Furyk,73.0,73,1
102,T100,T100,Brian Gay,73.0,73,1
103,T100,T100,Adam Hadwin,73.0,73,1
104,T100,T100,Billy Horschel,73.0,73,1
105,T100,T100,Patton Kizzire,73.0,73,1
106,T100,T100,David Lingmerth,73.0,219,3
107,T100,T100,Peter Malnati,73.0,73,1
108,T100,T100,Shawn Stefani,73.0,73,1
109,T100,T100,Michael Thompson,73.0,219,3
110,T100,T100,Andrew Yun,73.0,73,1
111,T112,T112,Zecheng Dou,73.5,147,2
112,T112,T112,Robert Garrigus,73.5,147,2
113,T112,T112,Anirban Lahiri,73.5,147,2
114,T112,T112,Xander Schauffele,73.5,147,2
115,T112,T112,Brian Stuard,73.5,294,4
116,T112,T112,Daniel Summerhays,73.5,147,2
117,118,118,Sung Kang,73.67,221,3
118,T119,T119,Charley Hoffman,74.0,74,1
119,T119,T119,Michael Kim,74.0,74,1
120,T119,T119,Denny McCarthy,74.0,74,1
121,T119,T119,Troy Merritt,74.0,74,1
122,T119,T119,D.A. Points,74.0,222,3
123,T119,T119,Charl Schwartzel,74.0,74,1
124,T119,T119,Tyrone Van Aswegen,74.0,148,2
125,T119,T119,Johnson Wagner,74.0,74,1
126,T119,T119,Steve Wheatcroft,74.0,148,2
127,128,128,Ben Silverman,74.5,298,4
128,T129,T129,Greg Chalmers,75.0,150,2
129,T129,T129,Brian Harman,75.0,75,1
130,T129,T129,Martin Piller,75.0,150,2
131,T129,T129,Cameron Tringale,75.0,75,1
132,133,133,Sean O'Hair,75.33,226,3
133,T134,T134,Hunter Mahan,75.5,151,2
134,T134,T134,Ryan Palmer,75.5,151,2
135,T136,T136,Kelly Kraft,76.0,76,1
136,T136,T136,Jonathan Randolph,76.0,76,1
137,138,138,J.T. Poston,77.5,155,2
138,139,139,Alex Cejka,78.0,78,1
139,140,140,Danny Lee,79.0,79,1
