,Lowest_Round_RANK THIS WEEK,Lowest_Round_RANK LAST WEEK,Lowest_Round_PLAYER NAME,Lowest_Round_ROUNDS,Lowest_Round_VALUE,Lowest_Round_TOURN/COURSE,Lowest_Round_ROUND
40,T32,T32,Robert Garrigus,80,63,Canadian Open/G,1
41,T32,T32,Lanto Griffin,80,63,Travelers Champ,2
42,T32,T32,Adam Hadwin,92,63,BMW Champ/Aroni,3
43,T32,T32,Brian Harman,94,63,Sony Open/Waial,2
44,T32,T32,Tyrrell Hatton,58,63,Dell Tech Champ,2
45,T32,T32,Russell Henley,77,63,The Greenbrier/,4
46,T32,T32,Charley Hoffman,87,63,Fort Worth Invt,1
47,T32,T32,Charles Howell III,104,63,BMW Champ/Aroni,2
48,T32,T32,John Huh,94,63,John Deere/TPC,2
49,T32,T32,Zach Johnson,94,63,Travelers Champ,1
50,T32,T32,Dustin Johnson,77,63,St. Jude/TPC So,2
51,T32,T32,Matt Jones,70,63,John Deere/TPC,2
52,T32,T32,Michael Kim,74,63,John Deere/TPC,1
53,T32,T32,Chris Kirk,108,63,Sony Open/Waial,1
54,T32,T32,Satoshi Kodaira,51,63,RBC Heritage/Ha,2
55,T32,T32,Brooks Koepka,64,63,PGA Championshi,2
56,T32,T32,Jason Kokrak,99,63,CareerBuilder/L,1
57,T32,T32,Kelly Kraft,94,63,The Greenbrier/,2
58,T32,T32,Andrew Landry,82,63,Quicken Loans/T,1
59,T32,T32,Hideki Matsuyama,75,63,Byron Nelson/Tr,2
60,T32,T32,Phil Mickelson,90,63,Dell Tech Champ,4
61,T32,T32,Keith Mitchell,99,63,Byron Nelson/Tr,4
62,T32,T32,Ryan Moore,78,63,Wyndham Champ/S,1
63,T32,T32,Joaquin Niemann,44,63,The Greenbrier/,1
64,T32,T32,John Oda,24,63,Wyndham Champ/S,1
65,T32,T32,Martin Piller,79,63,Byron Nelson/Tr,2
66,T32,T32,Justin Rose,70,63,BMW Champ/Aroni,2
67,T32,T32,Sam Ryder,82,63,Barbasol Champ/,3
68,T32,T32,Sam Saunders,80,63,The Greenbrier/,2
69,T32,T32,Xander Schauffele,96,63,BMW Champ/Aroni,1
70,T32,T32,Charl Schwartzel,65,63,PGA Championshi,2
71,T32,T32,Ben Silverman,90,63,Canadian Open/G,2
72,T32,T32,Jordan Spieth,81,63,Travelers Champ,1
73,T32,T32,Scott Stallings,96,63,The Greenbrier/,2
74,T32,T32,Kyle Stanley,93,63,WGC-Bridgestone,1
75,T32,T32,Robert Streb,78,63,Barbasol Champ/,3
76,T32,T32,Julian Suri,37,63,Wyndham Champ/S,4
77,T32,T32,Nick Taylor,94,63,Wyndham Champ/S,4
78,T32,T32,Michael Thompson,62,63,Wyndham Champ/S,3
79,T32,T32,Bubba Watson,90,63,Travelers Champ,4
80,T32,T32,Aaron Wise,90,63,Byron Nelson/Tr,2
81,T82,T82,Daniel Berger,81,64,Sony Open/Waial,4
82,T82,T82,Ryan Blaum,81,64,Quicken Loans/T,3
83,T82,T82,Dominic Bozzelli,65,64,Travelers Champ,2
84,T82,T82,Jonathan Byrd,70,64,Wyndham Champ/S,1
85,T82,T82,Rafa Cabrera Bello,75,64,Wyndham Champ/S,4
86,T82,T82,Patrick Cantlay,87,64,WGC-Bridgestone,1
87,T82,T82,Kevin Chappell,77,64,CareerBuilder/S,2
88,T82,T82,Joel Dahmen,93,64,John Deere/TPC,1
89,T82,T82,Jason Day,75,64,BMW Champ/Aroni,2
90,T82,T82,Paul Dunne,29,64,Houston Open/GC,1
91,T82,T82,Tony Finau,105,64,BMW Champ/Aroni,2
92,T82,T82,Martin Flores,92,64,Wyndham Champ/S,1
93,T82,T82,Doug Ghim,21,64,Wyndham Champ/S,2
94,T82,T82,Fabián Gómez,88,64,Byron Nelson/Tr,4
95,T82,T82,Talor Gooch,78,64,Sony Open/Waial,1
96,T82,T82,Emiliano Grillo,94,64,Dell Tech Champ,3
97,T82,T82,Bill Haas,76,64,Fort Worth Invt,4
98,T82,T82,Brandon Harkins,101,64,CareerBuilder/L,1
99,T82,T82,David Hearn,66,64,Wyndham Champ/S,3
100,T82,T82,Tom Hoge,101,64,Sony Open/Waial,3
101,T82,T82,Billy Horschel,86,64,BMW Champ/Aroni,4
102,T82,T82,Beau Hossler,104,64,Fort Worth Invt,1
103,T82,T82,Sung Kang,89,64,Quicken Loans/T,4
104,T82,T82,Alex Kang,6,64,Shriners Hosp/T,4
105,T82,T82,Si Woo Kim,108,64,WGC-Bridgestone,1
106,T82,T82,Kevin Kisner,89,64,PGA Championshi,2
107,T82,T82,Russell Knox,94,64,Travelers Champ,2
108,T82,T82,Matt Kuchar,88,64,Phoenix Open/TP,3
109,T82,T82,Nate Lashley,51,64,Byron Nelson/Tr,4
110,T82,T82,Danny Lee,88,64,Wyndham Champ/S,4
111,T82,T82,Nicholas Lindheim,77,64,Fort Worth Invt,4
112,T82,T82,Luke List,98,64,RBC Heritage/Ha,2
113,T82,T82,Tom Lovelady,87,64,CareerBuilder/L,2
114,T82,T82,Jamie Lovemark,92,64,Wyndham Champ/S,3
115,T82,T82,Shane Lowry,64,64,PGA Championshi,2
116,T82,T82,Hunter Mahan,67,64,Barbasol Champ/,3
117,T82,T82,Peter Malnati,87,64,Travelers Champ,1
118,T82,T82,George McNeill,27,64,The Greenbrier/,2
119,T82,T82,Grayson Murray,72,64,CIMB Classic/TP,3
120,T82,T82,Alex Noren,67,64,BMW Champ/Aroni,1
121,T82,T82,Thorbjørn Olesen,18,64,WGC-Bridgestone,4
122,T82,T82,Louis Oosthuizen,62,64,Fort Worth Invt,3
123,T82,T82,Ryan Palmer,69,64,Sony Open/Waial,2
124,T82,T82,C.T. Pan,104,64,Wyndham Champ/S,2
125,T82,T82,Cameron Percy,56,64,Barbasol Champ/,2
126,T82,T82,Pat Perez,82,64,CIMB Classic/TP,3
127,T82,T82,John Peterson,36,64,Sony Open/Waial,2
128,T82,T82,Scott Piercy,84,64,BMW Champ/Aroni,2
129,T82,T82,D.A. Points,63,64,Wyndham Champ/S,2
130,T82,T82,Andrew Putnam,97,64,Quicken Loans/T,1
131,T82,T82,Doc Redman,18,64,Quicken Loans/T,4
132,T82,T82,Patrick Reed,94,64,BMW Champ/Aroni,3
133,T82,T82,Andres Romero,18,64,John Deere/TPC,3
134,T82,T82,Rory Sabbatini,91,64,Wyndham Champ/S,3
135,T82,T82,Adam Schenk,86,64,Canadian Open/G,1
136,T82,T82,Ollie Schniederjans,91,64,Wyndham Champ/S,1
137,T82,T82,Adam Scott,78,64,NORTHERN TRUST/,2
138,T82,T82,Chase Seiffert,6,64,Travelers Champ,4
139,T82,T82,Conrad Shindler,60,64,Barbasol Champ/,2
140,T82,T82,Cameron Smith,85,64,CIMB Classic/TP,4
141,T82,T82,Brett Stegmaier,67,64,Wyndham Champ/S,1
142,T82,T82,Henrik Stenson,60,64,Wyndham Champ/S,4
143,T82,T82,Hudson Swafford,73,64,Byron Nelson/Tr,2
144,T82,T82,Vaughn Taylor,83,64,Byron Nelson/Tr,2
145,T82,T82,Braden Thornberry,10,64,The RSM Classic,2
146,T82,T82,Kevin Tway,110,64,Travelers Champ,2
147,T82,T82,Harold Varner III,91,64,The Greenbrier/,2
148,T82,T82,Jhonattan Vegas,92,64,Fort Worth Invt,1
149,T82,T82,Johnson Wagner,75,64,John Deere/TPC,1
150,T82,T82,Jimmy Walker,81,64,Byron Nelson/Tr,1
151,T82,T82,Richy Werenski,98,64,Wyndham Champ/S,4
152,T82,T82,Gary Woodland,96,64,PGA Championshi,1
153,T154,T154,Byeong Hun An,86,65,BMW Champ/Aroni,1
154,T154,T154,Kiradech Aphibarnrat,51,65,WGC-Mexico/Club,4
155,T154,T154,Ryan Armour,109,65,BMW Champ/Aroni,1
156,T154,T154,Eric Axley,22,65,Byron Nelson/Tr,2
157,T154,T154,Aaron Baddeley,84,65,Wyndham Champ/S,1
158,T154,T154,Ricky Barnes,65,65,CareerBuilder/N,2
159,T154,T154,Scott Brown,102,65,Wyndham Champ/S,2
160,T154,T154,Wesley Bryan,69,65,The Greenbrier/,2
161,T154,T154,Dean Burmester,8,65,WGC-Mexico/Club,4
162,T154,T154,Chad Campbell,87,65,The Greenbrier/,1
163,T154,T154,Greg Chalmers,56,65,Houston Open/GC,3
164,T154,T154,Roberto Díaz,72,65,Mayakoba/El Cam,2
165,T154,T154,Jason Dufner,71,65,Sony Open/Waial,2
166,T154,T154,Harris English,84,65,Wyndham Champ/S,2
167,T154,T154,Matt Every,79,65,Sony Open/Waial,1
168,T154,T154,Derek Fathauer,84,65,Honda Classic/P,4
169,T154,T154,Matthew Fitzpatrick,43,65,Wyndham Champ/S,3
170,T154,T154,Sergio Garcia,44,65,Wyndham Champ/S,2
171,T154,T154,Lucas Glover,65,65,RBC Heritage/Ha,2
172,T154,T154,Gavin Kyle Green,20,65,WGC-HSBC Champ/,1
173,T154,T154,Cody Gribble,71,65,John Deere/TPC,3
174,T154,T154,J.J. Henry,81,65,The Greenbrier/,1
175,T154,T154,Tim Herron,33,65,St. Jude/TPC So,4
176,T154,T154,J.B. Holmes,77,65,Travelers Champ,3
177,T154,T154,Mackenzie Hughes,80,65,John Deere/TPC,4
178,T154,T154,Stephan Jaeger,81,65,Quicken Loans/T,3
179,T154,T154,Poom Saksansin,8,65,CIMB Classic/TP,1
180,T154,T154,Daisuke Kataoka,8,65,Sony Open/Waial,1
181,T154,T154,Martin Laird,73,65,Wyndham Champ/S,3
182,T154,T154,David Lingmerth,82,65,CareerBuilder/L,2
183,T154,T154,Michael Lorenzo-Vera,8,65,PGA Championshi,2
184,T154,T154,Ben Martin,64,65,Travelers Champ,2
185,T154,T154,Denny McCarthy,71,65,John Deere/TPC,1
186,T154,T154,William McGirt,84,65,Barbasol Champ/,3
187,T154,T154,Maverick McNealy,24,65,Fort Worth Invt,4
188,T154,T154,John Merrick,28,65,John Deere/TPC,4
189,T154,T154,Yusaku Miyazato,21,65,The Open/Carnou,3
190,T154,T154,Seung-Yul Noh,4,65,THE CJ CUP/Club,2
191,T154,T154,Sean O'Hair,67,65,Texas Open/TPC,3
192,T154,T154,Chris Paisley,12,65,WGC-Mexico/Club,1
193,T154,T154,J.T. Poston,73,65,The Greenbrier/,3
194,T154,T154,Seamus Power,86,65,John Deere/TPC,3
195,T154,T154,Jonathan Randolph,71,65,Canadian Open/G,4
196,T154,T154,Chez Reavie,93,65,Phoenix Open/TP,2
197,T154,T154,Patrick Rodgers,97,65,Puntacana/Coral,2
198,T154,T154,Shubhankar Sharma,31,65,WGC-Mexico/Club,1
199,T154,T154,Brendan Steele,74,65,Safeway Open/Si,1
200,T154,T154,Steve Stricker,42,65,Fort Worth Invt,1
201,T154,T154,Chris Stroud,81,65,Canadian Open/G,1
202,T154,T154,Brian Stuard,103,65,Barbasol Champ/,3
203,T154,T154,Ethan Tracy,72,65,Byron Nelson/Tr,1
204,T154,T154,D.J. Trahan,24,65,Byron Nelson/Tr,2
205,T154,T154,Cameron Tringale,67,65,Travelers Champ,2
206,T154,T154,Tyrone Van Aswegen,101,65,Valspar Champ/I,2
207,T154,T154,Nick Watney,94,65,PGA Championshi,2
208,T154,T154,Xinjun Zhang,81,65,Barbasol Champ/,2
209,T210,T210,Stuart Appleby,34,66,St. Jude/TPC So,1
210,T210,T210,Matt Atkins,56,66,Barbasol Champ/,1
211,T210,T210,Arjun Atwal,14,66,Wyndham Champ/S,2
212,T210,T210,Sangmoon Bae,43,66,Wyndham Champ/S,3
213,T210,T210,Zac Blair,64,66,Barbasol Champ/,3
214,T210,T210,Jonas Blixt,67,66,Wyndham Champ/S,4
215,T210,T210,Jason Bohn,22,66,John Deere/TPC,2
216,T210,T210,K.J. Choi,40,66,Puntacana/Coral,4
217,T210,T210,Wyndham Clark,8,66,Sanderson Farms,1
218,T210,T210,Ben Crane,65,66,Canadian Open/G,1
219,T210,T210,Brian Davis,34,66,Safeway Open/Si,2
220,T210,T210,Brendon de Jonge,38,66,Puntacana/Coral,1
221,T210,T210,Zecheng Dou,53,66,The Greenbrier/,1
222,T210,T210,James Driscoll,6,66,Travelers Champ,1
223,T210,T210,Ken Duke,43,66,St. Jude/TPC So,2
224,T210,T210,Oscar Fraustro,4,66,Mayakoba/El Cam,2
225,T210,T210,Retief Goosen,60,66,St. Jude/TPC So,4
226,T210,T210,Seungsu Han,12,66,PGA Championshi,3
227,T210,T210,Nick Hardy,12,66,John Deere/TPC,4
228,T210,T210,Padraig Harrington,46,66,Travelers Champ,1
229,T210,T210,Morgan Hoffmann,23,66,CIMB Classic/TP,4
230,T210,T210,Billy Hurley III,70,66,Wyndham Champ/S,4
231,T210,T210,Shugo Imahira,8,66,Sony Open/Waial,4
232,T210,T210,Jazz Janewattananond,6,66,CIMB Classic/TP,3
233,T210,T210,Jerry Kelly,9,66,Sony Open/Waial,4
234,T210,T210,Colt Knost,28,66,Phoenix Open/TP,2
235,T210,T210,HaoTong Li,42,66,WGC-Bridgestone,1
236,T210,T210,Davis Love III,33,66,PGA Championshi,2
237,T210,T210,Dru Love,16,66,RBC Heritage/Ha,2
238,T210,T210,Steve Marino,17,66,Travelers Champ,1
239,T210,T210,Troy Matteson,16,66,Puntacana/Coral,1
240,T210,T210,Chip McDaniel,4,66,Barbasol Champ/,2
241,T210,T210,Graeme McDowell,67,66,Genesis Open/Ri,2
242,T210,T210,Parker McLachlin,34,66,John Deere/TPC,2
243,T210,T210,Dylan Meyer,28,66,Wyndham Champ/S,4
244,T210,T210,Rob Oppenheim,74,66,The Greenbrier/,2
245,T210,T210,Rod Pampling,62,66,Houston Open/GC,1
246,T210,T210,Eddie Pepperell,8,66,PGA Championshi,2
247,T210,T210,Thomas Pieters,41,66,PGA Championshi,4
248,T210,T210,Haydn Porteous,4,66,WGC-HSBC Champ/,1
249,T210,T210,John Senden,20,66,John Deere/TPC,2
250,T210,T210,Vijay Singh,31,66,the Memorial/Mu,2
251,T210,T210,Shawn Stefani,76,66,Wyndham Champ/S,4
252,T210,T210,Brandon Stone,20,66,PGA Championshi,1
253,T210,T210,Josh Teater,8,66,Barbasol Champ/,2
254,T210,T210,T.J. Vogel,22,66,Byron Nelson/Tr,1
255,T210,T210,Matt Wallace,8,66,PGA Championshi,2
256,T210,T210,Charlie Wi,14,66,Barbasol Champ/,2
257,T210,T210,Bernd Wiesberger,17,66,WGC-Mexico/Club,4
258,T210,T210,Mark Wilson,29,66,Byron Nelson/Tr,2
259,T210,T210,Chris Wilson,4,66,Barbasol Champ/,2
260,T210,T210,Chris Wood,10,66,The Open/Carnou,3
261,T210,T210,Ryan Yip,4,66,Canadian Open/G,3
262,T263,T263,Robert Allenby,19,67,Byron Nelson/Tr,2
263,T263,T263,Ashun Wu,4,67,WGC-HSBC Champ/,1
264,T263,T263,Adam Bland,4,67,WGC-Mexico/Club,2
265,T263,T263,Kris Blanks,16,67,John Deere/TPC,2
266,T263,T263,Grady Brame Jr.,4,67,Sanderson Farms,2
267,T263,T263,Sam Burns,37,67,Valspar Champ/I,3
268,T263,T263,Daniel Chopra,14,67,Byron Nelson/Tr,2
269,T263,T263,George Cunningham,4,67,Canadian Open/G,1
270,T263,T263,John Daly,18,67,The Greenbrier/,2
271,T263,T263,Graham DeLaet,10,67,CIMB Classic/TP,2
272,T263,T263,Luke Donald,25,67,RBC Heritage/Ha,2
273,T263,T263,Broc Everett,2,67,John Deere/TPC,1
274,T263,T263,Ross Fisher,43,67,WGC-Bridgestone,1
275,T263,T263,Dylan Frittelli,33,67,PGA Championshi,3
276,T263,T263,Tommy Gainey,24,67,Wyndham Champ/S,1
277,T263,T263,Domenico Geminiani,2,67,Barbasol Champ/,2
278,T263,T263,Jim Herman,25,67,The RSM Classic,1
279,T263,T263,Sungjae Im,6,67,PGA Championshi,2
280,T263,T263,Smylie Kaufman,49,67,Byron Nelson/Tr,2
281,T263,T263,Masahiro Kawamura,4,67,The Open/Carnou,2
282,T263,T263,Martin Kaymer,31,67,PGA Championshi,3
283,T263,T263,Ben Kern,4,67,PGA Championshi,3
284,T263,T263,Phachara Khongwatmai,8,67,CIMB Classic/TP,1
285,T263,T263,Rick Lamb,24,67,CareerBuilder/L,2
286,T263,T263,Alexander Levy,15,67,PGA Championshi,2
287,T263,T263,Zander Lombard,4,67,The Open/Carnou,1
288,T263,T263,Tyler McCumber,4,67,Puntacana/Coral,3
289,T263,T263,A.J. McInerney,12,67,Shriners Hosp/T,4
290,T263,T263,Sebastián Muñoz,6,67,Barbasol Champ/,1
291,T263,T263,Henrik Norlander,4,67,The RSM Classic,3
292,T263,T263,Geoff Ogilvy,45,67,Quicken Loans/T,1
293,T263,T263,Wade Ormsby,8,67,WGC-Mexico/Club,2
294,T263,T263,Carlos Ortiz,4,67,Mayakoba/El Cam,1
295,T263,T263,Adrian Otaegui,4,67,PGA Championshi,2
296,T263,T263,Dicky Pride,28,67,Byron Nelson/Tr,2
297,T263,T263,Erik van Rooyen,4,67,The Open/Carnou,1
298,T263,T263,Manav Shah,2,67,John Deere/TPC,2
299,T263,T263,Greyson Sigg,4,67,The RSM Classic,2
300,T263,T263,Heath Slocum,14,67,Barbasol Champ/,4
301,T263,T263,Jimmy Stanger,8,67,Shriners Hosp/T,4
302,T263,T263,Scott Strohmeyer,8,67,Sanderson Farms,2
303,T263,T263,Daniel Summerhays,51,67,Barbasol Champ/,2
304,T263,T263,Kyle Thompson,50,67,The Greenbrier/,2
305,T263,T263,John VanDerLaan,4,67,Barbasol Champ/,3
306,T263,T263,Camilo Villegas,45,67,Honda Classic/P,2
307,T263,T263,Mike Weir,16,67,AT&T Pebble/Mon,2
308,T263,T263,Andrew Yun,51,67,The RSM Classic,2
309,T263,T263,Will Zalatoris,14,67,Wyndham Champ/S,2
310,T311,T311,Jaco Ahlers,4,68,WGC-Bridgestone,1
311,T311,T311,Steve Allan,6,68,Sony Open/Waial,1
312,T311,T311,Charlie Beljan,24,68,Phoenix Open/TP,2
313,T311,T311,"David Berganio, Jr.",7,68,Byron Nelson/Tr,2
314,T311,T311,Steven Bowditch,16,68,Byron Nelson/Tr,2
315,T311,T311,Mark Brooks,3,68,CareerBuilder/S,1
316,T311,T311,Jorge Campillo,8,68,WGC-Mexico/Club,4
317,T311,T311,Chris Crisologo,4,68,Canadian Open/G,1
318,T311,T311,Jon Curran,31,68,CareerBuilder/L,3
319,T311,T311,Thomas Curtis,2,68,The Open/Carnou,2
320,T311,T311,Ernie Els,40,68,Wyndham Champ/S,1
321,T311,T311,Ryan Fox,16,68,PGA Championshi,4
322,T311,T311,Oliver Goss,2,68,Byron Nelson/Tr,2
323,T311,T311,Matthew Griffin,4,68,WGC-HSBC Champ/,1
324,T311,T311,Brandon Hagy,10,68,Sanderson Farms,4
325,T311,T311,Scott Hend,8,68,WGC-HSBC Champ/,2
326,T311,T311,Grant Hirschman,4,68,St. Jude/TPC So,1
327,T311,T311,Ryan Hogue,4,68,Shriners Hosp/T,1
328,T311,T311,Sam Horsfield,4,68,Arnold Palmer/B,3
329,T311,T311,Kodai Ichihara,6,68,WGC-Bridgestone,4
330,T311,T311,Yuta Ikeda,24,68,PGA Championshi,1
331,T311,T311,Skip Kendall,2,68,Barbasol Champ/,2
332,T311,T311,Hyung-Sung Kim,2,68,Sony Open/Waial,1
333,T311,T311,Jim Knous,4,68,Shriners Hosp/T,4
334,T311,T311,Mikko Korhonen,2,68,PGA Championshi,1
335,T311,T311,Bernhard Langer,8,68,The Open/Carnou,3
336,T311,T311,Spencer Levin,6,68,Barbasol Champ/,2
337,T311,T311,Tom Lewis,6,68,The Open/Carnou,3
338,T311,T311,David Lipsky,12,68,CIMB Classic/TP,3
339,T311,T311,Curtis Luck,4,68,Arnold Palmer/B,2
340,T311,T311,Joost Luiten,4,68,WGC-Mexico/Club,3
341,T311,T311,Sean McCarty,5,68,John Deere/TPC,1
342,T311,T311,Shaun Micheel,10,68,Barbasol Champ/,2
343,T311,T311,Shaun Norris,4,68,The Open/Carnou,2
344,T311,T311,Carl Pettersson,19,68,Byron Nelson/Tr,1
345,T311,T311,Charles Reiter,3,68,CareerBuilder/L,1
346,T311,T311,Scottie Scheffler,8,68,St. Jude/TPC So,3
347,T311,T311,Roger Sloan,4,68,Canadian Open/G,4
348,T311,T311,Jordan L Smith,8,68,PGA Championshi,2
349,T311,T311,Matthew Southgate,10,68,WGC-HSBC Champ/,1
350,T311,T311,Richard Sterne,4,68,WGC-HSBC Champ/,4
351,T311,T311,Ryuko Tokimatsu,8,68,WGC-Bridgestone,1
352,T311,T311,Tom Whitney,8,68,CareerBuilder/S,2
353,T311,T311,Norman Xiong,12,68,Wyndham Champ/S,1
354,T355,T355,Marcus Armitage,2,69,The Open/Carnou,2
355,T355,T355,Ryan Baca,4,69,Byron Nelson/Tr,2
356,T355,T355,Cameron Beckman,14,69,St. Jude/TPC So,1
357,T355,T355,Rich Beem,2,69,PGA Championshi,2
358,T355,T355,Shane Bertsch,4,69,Wyndham Champ/S,1
359,T355,T355,Alexander Björk,8,69,WGC-Bridgestone,1
360,T355,T355,Jay Don Blake,4,69,Barbasol Champ/,4
361,T355,T355,Michael Block,9,69,CareerBuilder/L,3
362,T355,T355,Michael Bradley,4,69,Barbasol Champ/,4
363,T355,T355,Ryan Brehm,4,69,Puntacana/Coral,4
364,T355,T355,Ángel Cabrera,11,69,Sanderson Farms,4
365,T355,T355,Will Cannon,4,69,Barbasol Champ/,1
366,T355,T355,Cameron Champ,13,69,Canadian Open/G,1
367,T355,T355,Will Claxton,9,69,The Greenbrier/,1
368,T355,T355,Joshua Creel,4,69,Texas Open/TPC,1
369,T355,T355,Sean Crocker,4,69,The Open/Carnou,3
370,T355,T355,Cameron Davis,13,69,Farmers Ins/Tor,3
371,T355,T355,Glen Day,2,69,RBC Heritage/Ha,2
372,T355,T355,Mickey DeMorat,6,69,Wyndham Champ/S,2
373,T355,T355,Andrew Dorn,4,69,the Memorial/Mu,1
374,T355,T355,Jared du Toit,2,69,Canadian Open/G,2
375,T355,T355,Derek Ernst,9,69,AT&T Pebble/Mon,1
376,T355,T355,Bob Estes,17,69,The Greenbrier/,2
377,T355,T355,Kevin Foley,2,69,Barbasol Champ/,2
378,T355,T355,Michael Gligic,2,69,Canadian Open/G,1
379,T355,T355,Jason Gore,13,69,The Greenbrier/,2
380,T355,T355,Jeff Gove,3,69,CareerBuilder/L,3
381,T355,T355,Dudley Hart,3,69,Puntacana/Coral,1
382,T355,T355,Lucas Herbert,6,69,The Open/Carnou,3
383,T355,T355,Calum Hill,4,69,U.S. Open/Shinn,2
384,T355,T355,Wes Homan,2,69,The Greenbrier/,1
385,T355,T355,Jung-gon Hwang,4,69,THE CJ CUP/Club,2
386,T355,T355,Trevor Immelman,5,69,Puntacana/Coral,1
387,T355,T355,Lee Janzen,3,69,CareerBuilder/S,2
388,T355,T355,Zach Johnson,2,69,PGA Championshi,2
389,T355,T355,Jonathan Kaye,8,69,Puntacana/Coral,2
390,T355,T355,Chan Kim,4,69,WGC-HSBC Champ/,1
391,T355,T355,Marcus Kinhult,4,69,The Open/Carnou,2
392,T355,T355,Tatsuya Kodai,2,69,Sony Open/Waial,2
393,T355,T355,Neal Lancaster,4,69,Barbasol Champ/,2
394,T355,T355,Andrew Loupe,13,69,Houston Open/GC,1
395,T355,T355,Prayad Marksaeng,4,69,CIMB Classic/TP,3
396,T355,T355,Taylor Moore,6,69,Sanderson Farms,1
397,T355,T355,Cooper Musselman,4,69,Barbasol Champ/,3
398,T355,T355,David Muttitt,2,69,PGA Championshi,2
399,T355,T355,Santiago Rivas,4,69,Puntacana/Coral,2
400,T355,T355,John Rollins,22,69,Barbasol Champ/,1
401,T355,T355,Hyun-woo Ryu,4,69,WGC-HSBC Champ/,3
402,T355,T355,David Skinns,6,69,The RSM Classic,1
403,T355,T355,Andy Sullivan,4,69,PGA Championshi,2
404,T355,T355,Andrew Svoboda,2,69,Travelers Champ,2
405,T355,T355,Hideto Tanihara,6,69,WGC-HSBC Champ/,4
406,T355,T355,Omar Uresti,25,69,Sanderson Farms,2
407,T355,T355,Dawie van der Walt,4,69,Houston Open/GC,3
408,T355,T355,Duffy Waldorf,2,69,Barbasol Champ/,1
409,T355,T355,Lee Westwood,7,69,The Open/Carnou,3
410,T355,T355,Tim Wilkinson,10,69,Barbasol Champ/,1
411,T355,T355,Danny Willett,13,69,The Open/Carnou,1
412,T355,T355,Casey Wittenberg,4,69,St. Jude/TPC So,1
413,T355,T355,Zach Wright,4,69,Canadian Open/G,1
414,T415,T415,Frank Adams III,4,70,Barbasol Champ/,1
415,T415,T415,Derek Bard,2,70,Sanderson Farms,1
416,T415,T415,David Bradshaw,2,70,The Greenbrier/,1
417,T415,T415,Paul Broadhurst,2,70,PGA Championshi,2
418,T415,T415,Olin Browne,4,70,Barbasol Champ/,4
419,T415,T415,SSP Chawrasia,8,70,WGC-HSBC Champ/,2
420,T415,T415,Danny Chia,4,70,CIMB Classic/TP,1
