,Front_9_Round_1_Scoring_Average_RANK THIS WEEK,Front_9_Round_1_Scoring_Average_RANK LAST WEEK,Front_9_Round_1_Scoring_Average_PLAYER NAME,Front_9_Round_1_Scoring_Average_AVG,Front_9_Round_1_Scoring_Average_TOTAL STROKES,Front_9_Round_1_Scoring_Average_TOTAL ROUNDS
55,T56,T56,Wesley Bryan,34.95,769,22
56,T56,T56,Hunter Mahan,34.95,699,20
57,T58,T58,Joel Dahmen,34.96,909,26
58,T58,T58,Anirban Lahiri,34.96,839,24
59,T60,T60,Ricky Barnes,35.0,700,20
60,T60,T60,Michael Thompson,35.0,630,18
61,T60,T60,Peter Uihlein,35.0,840,24
62,T60,T60,Xinjun Zhang,35.0,910,26
63,64,64,Brian Gay,35.03,1016,29
64,65,65,Martin Laird,35.05,701,20
65,T66,T66,Emiliano Grillo,35.08,842,24
66,T66,T66,James Hahn,35.08,877,25
67,T66,T66,Seamus Power,35.08,912,26
68,T66,T66,Chez Reavie,35.08,912,26
69,T66,T66,Harold Varner III,35.08,912,26
70,71,71,Zach Johnson,35.09,807,23
71,T72,T72,Jason Day,35.11,632,18
72,T72,T72,Danny Lee,35.11,983,28
73,T72,T72,Conrad Shindler,35.11,667,19
74,T72,T72,Brett Stegmaier,35.11,667,19
75,76,76,Talor Gooch,35.12,878,25
76,T77,T77,Kevin Chappell,35.14,773,22
77,T77,T77,Jim Furyk,35.14,492,14
78,T77,T77,Russell Henley,35.14,773,22
79,T77,T77,Bubba Watson,35.14,773,22
80,81,81,Fabián Gómez,35.15,914,26
81,T82,T82,Stewart Cink,35.16,879,25
82,T82,T82,Rod Pampling,35.16,668,19
83,T84,T84,Roberto Díaz,35.17,809,23
84,T84,T84,Retief Goosen,35.17,633,18
85,T84,T84,Charley Hoffman,35.17,809,23
86,T84,T84,Tiger Woods,35.17,633,18
87,T88,T88,Lucas Glover,35.18,598,17
88,T88,T88,Patton Kizzire,35.18,985,28
89,T88,T88,Shane Lowry,35.18,598,17
90,T88,T88,Jimmy Walker,35.18,774,22
91,92,92,Adam Schenk,35.19,915,26
92,93,93,Bryson DeChambeau,35.2,880,25
93,T94,T94,Graeme McDowell,35.22,634,18
94,T94,T94,Phil Mickelson,35.22,810,23
95,T96,T96,Patrick Cantlay,35.24,740,21
96,T96,T96,Sam Ryder,35.24,881,25
97,T98,T98,Hideki Matsuyama,35.25,705,20
98,T98,T98,Brendan Steele,35.25,705,20
99,T100,T100,Byeong Hun An,35.26,811,23
100,T100,T100,David Hearn,35.26,670,19
101,T100,T100,Charles Howell III,35.26,952,27
102,T100,T100,Jonathan Randolph,35.26,811,23
103,104,104,Jhonattan Vegas,35.27,917,26
104,105,105,Tom Hoge,35.28,1023,29
105,T106,T106,Matt Every,35.29,988,28
106,T106,T106,Bill Haas,35.29,847,24
107,T106,T106,Luke List,35.29,988,28
108,T106,T106,Aaron Wise,35.29,988,28
109,110,110,Hudson Swafford,35.3,706,20
110,T111,T111,Aaron Baddeley,35.32,883,25
111,T111,T111,Robert Garrigus,35.32,883,25
112,T113,T113,Jordan Spieth,35.33,742,21
113,T113,T113,Richy Werenski,35.33,1060,30
114,115,115,Dominic Bozzelli,35.35,707,20
115,T116,T116,Grayson Murray,35.36,778,22
116,T116,T116,Kyle Stanley,35.36,884,25
117,T116,T116,Gary Woodland,35.36,884,25
118,T119,T119,Chesson Hadley,35.38,1026,29
119,T119,T119,Adam Hadwin,35.38,849,24
120,T119,T119,Whee Kim,35.38,1026,29
121,T119,T119,Russell Knox,35.38,920,26
122,T119,T119,David Lingmerth,35.38,849,24
123,T119,T119,Pat Perez,35.38,743,21
124,T119,T119,Shawn Stefani,35.38,849,24
125,T126,T126,Tyrrell Hatton,35.4,531,15
126,T126,T126,Kelly Kraft,35.4,1062,30
127,T126,T126,Chris Stroud,35.4,885,25
128,129,129,Harris English,35.41,1027,29
129,T130,T130,Michael Kim,35.42,921,26
130,T130,T130,Tom Lovelady,35.42,921,26
131,T130,T130,Patrick Reed,35.42,850,24
132,T130,T130,Sam Saunders,35.42,850,24
133,T130,T130,Kevin Streelman,35.42,921,26
134,T135,T135,Si Woo Kim,35.43,1063,30
135,T135,T135,Kevin Kisner,35.43,815,23
136,137,137,Ian Poulter,35.44,638,18
137,T138,T138,Jason Dufner,35.45,709,20
138,T138,T138,Denny McCarthy,35.45,709,20
139,T138,T138,Patrick Rodgers,35.45,1028,29
140,141,141,Troy Merritt,35.46,922,26
141,T142,T142,Matt Jones,35.48,745,21
142,T142,T142,Adam Scott,35.48,745,21
143,T144,T144,Martin Flores,35.52,959,27
144,T144,T144,Billy Hurley III,35.52,888,25
145,T144,T144,Tyrone Van Aswegen,35.52,1030,29
146,T147,T147,Paul Casey,35.53,675,19
147,T147,T147,Tyler Duncan,35.53,1066,30
148,149,149,Mackenzie Hughes,35.54,924,26
149,150,150,J.J. Henry,35.58,925,26
150,T151,T151,Branden Grace,35.59,605,17
151,T151,T151,Nick Taylor,35.59,1032,29
152,T153,T153,Nicholas Lindheim,35.61,819,23
153,T153,T153,Robert Streb,35.61,997,28
154,T155,T155,Daniel Berger,35.62,748,21
155,T155,T155,Sean O'Hair,35.62,748,21
156,T157,T157,Brooks Koepka,35.63,570,16
157,T157,T157,Cameron Tringale,35.63,855,24
158,T159,T159,Scott Piercy,35.64,891,25
159,T159,T159,Ethan Tracy,35.64,784,22
160,161,161,Brice Garnett,35.66,1034,29
161,162,162,William McGirt,35.67,856,24
162,163,163,Martin Piller,35.7,964,27
163,T164,T164,Lanto Griffin,35.71,857,24
164,T164,T164,D.A. Points,35.71,857,24
165,166,166,Trey Mullinax,35.73,786,22
166,T167,T167,Rob Oppenheim,35.75,858,24
167,T167,T167,Ryan Palmer,35.75,715,20
168,169,169,Ollie Schniederjans,35.77,930,26
169,170,170,Scott Stallings,35.79,1002,28
170,171,171,Zecheng Dou,35.86,753,21
171,T172,T172,Derek Fathauer,35.89,969,27
172,T172,T172,Sung Kang,35.89,1005,28
173,174,174,Scott Brown,35.9,1113,31
174,175,175,J.B. Holmes,35.91,826,23
175,176,176,Stephan Jaeger,35.92,862,24
176,177,177,Bud Cauley,35.94,575,16
177,178,178,Brian Stuard,35.97,1079,30
178,T179,T179,Kiradech Aphibarnrat,36.0,468,13
179,T179,T179,Jonas Blixt,36.0,756,21
180,T179,T179,Chad Campbell,36.0,936,26
181,T179,T179,Kyle Thompson,36.0,720,20
182,183,183,Cody Gribble,36.04,829,23
183,T184,T184,Francesco Molinari,36.05,685,19
184,T184,T184,Cameron Smith,36.05,793,22
185,186,186,Daniel Summerhays,36.12,614,17
186,187,187,Louis Oosthuizen,36.2,543,15
187,188,188,"Ted Potter, Jr.",36.25,1015,28
188,189,189,Ben Martin,36.3,726,20
189,190,190,Charl Schwartzel,36.39,655,18
190,191,191,Andrew Yun,36.4,728,20
191,192,192,Satoshi Kodaira,36.47,620,17
192,193,193,Greg Chalmers,36.68,697,19
