,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,T1,T1,Dustin Johnson,77,3.93,3210,817
1,T1,T1,Justin Rose,70,3.93,2824,718
2,3,3,Justin Thomas,91,3.95,3626,918
3,4,4,Webb Simpson,95,3.96,4106,1036
4,T5,T5,Rickie Fowler,74,3.97,3301,832
5,T5,T5,Jon Rahm,71,3.97,2888,727
6,T5,T5,Jordan Spieth,81,3.97,3362,847
7,T5,T5,Henrik Stenson,60,3.97,2456,618
8,T5,T5,Tiger Woods,68,3.97,2991,754
9,T10,T10,Jason Day,75,3.98,2964,745
10,T10,T10,Zach Johnson,94,3.98,3813,958
11,T10,T10,Hideki Matsuyama,75,3.98,3160,794
12,T10,T10,Ryan Moore,78,3.98,3407,856
13,T10,T10,Kevin Streelman,94,3.98,3932,987
14,T15,T15,Joel Dahmen,93,3.99,3696,927
15,T15,T15,Bryson DeChambeau,93,3.99,4100,1028
16,T15,T15,Tony Finau,105,3.99,4288,1076
17,T15,T15,Tommy Fleetwood,73,3.99,2946,738
18,T15,T15,Chris Kirk,108,3.99,4541,1139
19,T15,T15,Brooks Koepka,64,3.99,2839,712
20,T15,T15,Matt Kuchar,88,3.99,3443,863
21,T15,T15,Hunter Mahan,67,3.99,2647,663
22,T15,T15,Rory McIlroy,64,3.99,2723,683
23,T15,T15,Kevin Na,91,3.99,3799,951
24,T15,T15,Chez Reavie,93,3.99,3713,931
25,T15,T15,Johnson Wagner,75,3.99,2951,739
26,T27,T27,Rafa Cabrera Bello,75,4.0,3102,775
27,T27,T27,Patrick Cantlay,87,4.0,3566,891
28,T27,T27,Stewart Cink,87,4.0,3822,955
29,T27,T27,Adam Hadwin,92,4.0,3866,966
30,T27,T27,Tyrrell Hatton,58,4.0,2422,606
31,T27,T27,Billy Horschel,86,4.0,3587,896
32,T27,T27,Phil Mickelson,90,4.0,3832,957
33,T27,T27,C.T. Pan,104,4.0,4319,1079
34,T27,T27,Andrew Putnam,97,4.0,3864,967
35,T27,T27,Patrick Reed,94,4.0,3731,933
36,T27,T27,Brandt Snedeker,84,4.0,3624,905
37,T27,T27,J.J. Spaun,85,4.0,3503,876
38,T27,T27,Kyle Stanley,93,4.0,3892,974
39,T27,T27,Bubba Watson,90,4.0,3494,873
40,T27,T27,Aaron Wise,90,4.0,3832,959
41,T42,T42,Abraham Ancer,98,4.01,4182,1044
42,T42,T42,Ryan Armour,109,4.01,4716,1175
