,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Rory McIlroy,64,4.43,434,98
1,T1,T1,Cameron Percy,56,4.43,332,75
2,T1,T1,Justin Thomas,91,4.43,593,134
3,T4,T4,Justin Rose,70,4.49,588,131
4,T4,T4,Jhonattan Vegas,92,4.49,552,123
5,T6,T6,Keith Mitchell,99,4.5,630,140
6,T6,T6,Jordan Spieth,81,4.5,517,115
7,T6,T6,Shawn Stefani,76,4.5,513,114
8,T9,T9,Patrick Cantlay,87,4.51,605,134
9,T9,T9,Tony Finau,105,4.51,757,168
10,T9,T9,Dustin Johnson,77,4.51,681,151
11,T9,T9,Harold Varner III,91,4.51,550,122
12,T13,T13,Keegan Bradley,98,4.52,669,148
13,T13,T13,Hudson Swafford,73,4.52,407,90
14,T15,T15,Tommy Fleetwood,73,4.53,480,106
15,T15,T15,Tom Lovelady,87,4.53,585,129
16,T15,T15,Sam Saunders,80,4.53,485,107
17,T18,T18,Bryson DeChambeau,93,4.54,627,138
18,T18,T18,Kevin Tway,110,4.54,718,158
19,T18,T18,Tiger Woods,68,4.54,540,119
20,T21,T21,Bronson Burgoon,69,4.55,450,99
21,T21,T21,Billy Horschel,86,4.55,650,143
22,T21,T21,Jon Rahm,71,4.55,555,122
23,T21,T21,Patrick Reed,94,4.55,669,147
24,T21,T21,Brett Stegmaier,67,4.55,341,75
25,T21,T21,Bubba Watson,90,4.55,573,126
26,T27,T27,Byeong Hun An,86,4.56,538,118
27,T27,T27,Jason Day,75,4.56,552,121
28,T27,T27,Rickie Fowler,74,4.56,625,137
29,T27,T27,Kevin Kisner,89,4.56,547,120
30,T27,T27,Ollie Schniederjans,91,4.56,533,117
31,T32,T32,Ryan Armour,109,4.57,662,145
32,T32,T32,Matt Atkins,56,4.57,398,87
33,T32,T32,Ricky Barnes,65,4.57,439,96
34,T32,T32,Brandon Harkins,101,4.57,608,133
