,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
0,1,1,Dustin Johnson,77,-58,3.93,3268
1,2,2,Justin Rose,70,-48,3.93,2872
2,3,3,Justin Thomas,91,-46,3.95,3672
3,4,4,Webb Simpson,95,-38,3.96,4144
4,5,5,Rickie Fowler,74,-27,3.97,3328
5,6,6,Jordan Spieth,81,-26,3.97,3388
6,7,7,Tiger Woods,68,-25,3.97,3016
7,8,8,Jon Rahm,71,-20,3.97,2908
8,9,9,Zach Johnson,94,-19,3.98,3832
9,10,10,Ryan Moore,78,-17,3.98,3424
10,T11,T11,Jason Day,75,-16,3.98,2980
11,T11,T11,Tony Finau,105,-16,3.99,4304
12,T11,T11,Hideki Matsuyama,75,-16,3.98,3176
13,T11,T11,Henrik Stenson,60,-16,3.97,2472
14,T11,T11,Kevin Streelman,94,-16,3.98,3948
15,16,16,Chris Kirk,108,-15,3.99,4556
16,T17,T17,Joel Dahmen,93,-12,3.99,3708
17,T17,T17,Bryson DeChambeau,93,-12,3.99,4112
18,19,19,Chez Reavie,93,-11,3.99,3724
19,T20,T20,Brooks Koepka,64,-9,3.99,2848
20,T20,T20,Matt Kuchar,88,-9,3.99,3452
21,T20,T20,Rory McIlroy,64,-9,3.99,2732
22,23,23,Tommy Fleetwood,73,-6,3.99,2952
23,T24,T24,Hunter Mahan,67,-5,3.99,2652
24,T24,T24,Kevin Na,91,-5,3.99,3804
25,T24,T24,Johnson Wagner,75,-5,3.99,2956
26,T27,T27,Andrew Putnam,97,-4,4.0,3868
27,T27,T27,Kyle Stanley,93,-4,4.0,3896
28,T27,T27,Aaron Wise,90,-4,4.0,3836
29,30,30,Tyrrell Hatton,58,-2,4.0,2424
30,T31,T31,Patrick Reed,94,-1,4.0,3732
31,T31,T31,J.J. Spaun,85,-1,4.0,3504
32,T33,T33,Rafa Cabrera Bello,75,2,4.0,3100
33,T33,T33,Patrick Cantlay,87,2,4.0,3564
34,T33,T33,Stewart Cink,87,2,4.0,3820
35,T33,T33,Adam Hadwin,92,2,4.0,3864
36,T33,T33,Bubba Watson,90,2,4.0,3492
37,T38,T38,Billy Horschel,86,3,4.0,3584
38,T38,T38,C.T. Pan,104,3,4.0,4316
39,T40,T40,Phil Mickelson,90,4,4.0,3828
40,T40,T40,Brandt Snedeker,84,4,4.0,3620
41,42,42,Abraham Ancer,98,6,4.01,4176
