,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
0,1,1,Bob Estes,17,4.0,
1,2,2,Charles Howell III,16,4.0,
2,T3,T3,Chris DiMarco,14,4.0,
3,T3,T3,Scott Hoch,14,,
4,T5,T5,Harrison Frazar,13,4.0,
5,T5,T5,Davis Love III,13,2.0,
6,T7,T7,Joe Durant,12,4.0,
7,T7,T7,Shigeki Maruyama,12,5.0,
8,T7,T7,Mark O'Meara,12,1.0,
9,T7,T7,Tim Petrovic,12,7.0,
10,T11,T11,Brian Bateman,11,2.0,
11,T11,T11,David Edwards,11,,
12,T11,T11,Jim Furyk,11,6.0,
13,T11,T11,J.P. Hayes,11,4.0,
14,T11,T11,Bernhard Langer,11,5.0,
15,T11,T11,Stephen Leaney,11,5.0,
16,T11,T11,Bruce Lietzke,11,,
17,T11,T11,Mark McCumber,11,,
18,T11,T11,Jerry Pate,11,,
19,T11,T11,Scott Verplank,11,4.0,
20,T11,T11,Tiger Woods,11,11.0,
21,T22,T22,Fred Couples,10,,
22,T22,T22,Steve Flesch,10,3.0,
23,T22,T22,Carlos Franco,10,2.0,
24,T22,T22,David Frost,10,,
25,T22,T22,Fred Funk,10,3.0,
26,T22,T22,Robert Gamez,10,3.0,
27,T22,T22,Rocco Mediate,10,2.0,
28,T22,T22,Corey Pavin,10,2.0,
29,T22,T22,David Peoples,10,,
30,T22,T22,Carl Pettersson,10,6.0,
31,T22,T22,Mike Reid,10,,
32,T22,T22,Chris Riley,10,4.0,
33,T22,T22,Loren Roberts,10,1.0,
34,T22,T22,Gene Sauers,10,,
35,T22,T22,Tom Sieckmann,10,,
36,T22,T22,Joey Sindelar,10,6.0,
37,T22,T22,Chris Smith,10,1.0,
