,Consecutive_BirdiesEagles_streak_RANK THIS WEEK,Consecutive_BirdiesEagles_streak_RANK LAST WEEK,Consecutive_BirdiesEagles_streak_PLAYER NAME,Consecutive_BirdiesEagles_streak_EVENTS,Consecutive_BirdiesEagles_streak_NUMBER OF HOLES
52,T24,T24,Jarrod Lyle,24,3
53,T24,T24,Hunter Mahan,27,3
54,T24,T24,Troy Matteson,26,3
55,T24,T24,Bob May,16,3
56,T24,T24,Parker McLachlin,28,3
57,T24,T24,George McNeill,30,3
58,T24,T24,Prom Meesawat,1,3
59,T24,T24,Phil Mickelson,22,3
60,T24,T24,Bryce Molder,21,3
61,T24,T24,Ryan Moore,28,3
62,T24,T24,Sean O'Hair,28,3
63,T24,T24,Joe Ogilvie,31,3
64,T24,T24,Jeff Overton,19,3
65,T24,T24,Greg Owen,29,3
66,T24,T24,Jesper Parnevik,27,3
67,T24,T24,Kenny Perry,24,3
68,T24,T24,Tim Petrovic,32,3
69,T24,T24,Ted Purdy,33,3
70,T24,T24,Jeff Quinney,29,3
71,T24,T24,Tag Ridings,18,3
72,T24,T24,Adam Scott,19,3
73,T24,T24,John Senden,27,3
74,T24,T24,Joey Sindelar,25,3
75,T24,T24,Vijay Singh,27,3
76,T24,T24,Darron Stiles,24,3
77,T24,T24,Steve Stricker,23,3
78,T24,T24,Bob Tway,32,3
79,T24,T24,Johnson Wagner,33,3
80,T24,T24,Duffy Waldorf,23,3
81,T24,T24,Nick Watney,26,3
82,T24,T24,Brett Wetterich,28,3
83,T84,T84,Robert Allenby,28,2
84,T84,T84,Stephen Ames,23,2
85,T84,T84,Billy Andrade,27,2
86,T84,T84,Stuart Appleby,24,2
87,T84,T84,Tommy Armour III,24,2
88,T84,T84,Ryan Armour,32,2
89,T84,T84,Woody Austin,27,2
90,T84,T84,Paul Azinger,13,2
91,T84,T84,Briny Baird,31,2
92,T84,T84,Craig Barlow,16,2
93,T84,T84,Cameron Beckman,29,2
94,T84,T84,Jon Bevan,1,2
95,T84,T84,Jason Bohn,17,2
96,T84,T84,Michael Bradley,8,2
97,T84,T84,David Branshaw,30,2
98,T84,T84,Olin Browne,15,2
99,T84,T84,Andrew Buckle,26,2
100,T84,T84,Jonathan Byrd,23,2
101,T84,T84,Tom Byrum,20,2
102,T84,T84,Chad Campbell,28,2
103,T84,T84,K.J. Choi,25,2
104,T84,T84,Daniel Chopra,34,2
105,T84,T84,Stewart Cink,25,2
106,T84,T84,Tim Clark,19,2
107,T84,T84,Gavin Coles,28,2
108,T84,T84,Ben Curtis,25,2
109,T84,T84,Brian Davis,28,2
110,T84,T84,Marco Dawson,23,2
111,T84,T84,Brendon de Jonge,26,2
112,T84,T84,Jay Delsing,12,2
113,T84,T84,Robert Dinwiddie,1,2
114,T84,T84,Johan Edfors,8,2
115,T84,T84,Niclas Fasth,10,2
116,T84,T84,Brad Faxon,18,2
117,T84,T84,Fred Funk,22,2
118,T84,T84,Jim Furyk,23,2
119,T84,T84,Robert Gamez,30,2
120,T84,T84,Sergio Garcia,19,2
121,T84,T84,Brian Gay,32,2
122,T84,T84,Brent Geiberger,17,2
123,T84,T84,Lucas Glover,29,2
124,T84,T84,Mathew Goggin,30,2
125,T84,T84,Andres Gonzales,1,2
126,T84,T84,Richard Green,5,2
127,T84,T84,Nathan Green,29,2
128,T84,T84,Bill Haas,30,2
129,T84,T84,Padraig Harrington,18,2
130,T84,T84,J.P. Hayes,28,2
131,T84,T84,J.J. Henry,26,2
132,T84,T84,Charley Hoffman,30,2
133,T84,T84,J.B. Holmes,24,2
134,T84,T84,Charles Howell III,26,2
135,T84,T84,John Huston,16,2
136,T84,T84,Ryuji Imada,32,2
137,T84,T84,Trevor Immelman,21,2
138,T84,T84,Tripp Isenhour,32,2
139,T84,T84,Freddie Jacobson,20,2
140,T84,T84,Thongchai Jaidee,3,2
141,T84,T84,Tom Johnson,27,2
142,T84,T84,Dustin Johnson,1,2
143,T84,T84,Cliff Kresge,30,2
144,T84,T84,Matt Kuchar,26,2
145,T84,T84,Hank Kuehne,3,2
146,T84,T84,Doug LaBelle II,33,2
147,T84,T84,Neal Lancaster,13,2
148,T84,T84,Richard Lee,1,2
149,T84,T84,Tom Lehman,19,2
150,T84,T84,Justin Leonard,29,2
151,T84,T84,Thomas Levet,5,2
152,T84,T84,Frank Lickliter II,30,2
153,T84,T84,Davis Love III,21,2
154,T84,T84,Will MacKenzie,30,2
155,T84,T84,Jeff Maggert,26,2
156,T84,T84,John Mallinger,29,2
157,T84,T84,Steve Marino,31,2
158,T84,T84,Shigeki Maruyama,31,2
159,T84,T84,Daisuke Maruyama,28,2
160,T84,T84,John Merrick,29,2
161,T84,T84,Shaun Micheel,29,2
162,T84,T84,Kelly Mitchum,4,2
163,T84,T84,Kevin Na,27,2
164,T84,T84,Nick O'Hern,22,2
165,T84,T84,Geoff Ogilvy,22,2
166,T84,T84,Ryan Palmer,30,2
167,T84,T84,Rod Pampling,25,2
168,T84,T84,Pat Perez,27,2
169,T84,T84,Carl Pettersson,31,2
170,T84,T84,Kyle Reifers,27,2
171,T84,T84,Chris Riley,17,2
172,T84,T84,Loren Roberts,3,2
173,T84,T84,Justin Rose,16,2
174,T84,T84,Andrew Ruthkoski,2,2
175,T84,T84,Michael Sim,17,2
176,T84,T84,Heath Slocum,28,2
177,T84,T84,Jim St. Pierre,1,2
178,T84,T84,Kevin Stadler,31,2
179,T84,T84,Paul Stankowski,18,2
180,T84,T84,Henrik Stenson,15,2
181,T84,T84,Chris Stroud,24,2
182,T84,T84,Vaughn Taylor,28,2
183,T84,T84,Chris Tidland,21,2
184,T84,T84,David Toms,22,2
185,T84,T84,Kirk Triplett,25,2
186,T84,T84,Stan Utley,1,2
187,T84,T84,Bo Van Pelt,30,2
188,T84,T84,Scott Verplank,23,2
189,T84,T84,Camilo Villegas,24,2
190,T84,T84,Bubba Watson,26,2
191,T84,T84,Boo Weekley,29,2
192,T84,T84,Mike Weir,23,2
193,T84,T84,Steve Wheatcroft,25,2
194,T84,T84,Garrett Willis,13,2
195,T84,T84,Mark Wilson,25,2
196,T84,T84,Y.E. Yang,9,2
197,T198,T198,Scott Abbott,1,1
198,T198,T198,Brad Adamonis,2,1
199,T198,T198,Fredrik Andersson Hed,1,1
200,T198,T198,Arjun Atwal,12,1
201,T198,T198,Aaron Baddeley,23,1
202,T198,T198,Peter Baker,1,1
203,T198,T198,Andy Bare,1,1
204,T198,T198,Brian Bateman,18,1
205,T198,T198,Frank Bensel,1,1
206,T198,T198,Ryan Blaum,1,1
207,T198,T198,Michael Block,1,1
208,T198,T198,Justin Bolli,1,1
209,T198,T198,Steven Bowditch,5,1
210,T198,T198,Michael Boyd,21,1
211,T198,T198,D.J. Brigman,22,1
212,T198,T198,Paul Broadhurst,2,1
213,T198,T198,Mark Brooks,18,1
214,T198,T198,Bart Bryant,25,1
215,T198,T198,Alejandro Cañizares,3,1
216,T198,T198,Paul Casey,10,1
217,T198,T198,Darren Clarke,10,1
218,T198,T198,Kris Cox,8,1
219,T198,T198,Robert Damron,10,1
220,T198,T198,Glen Day,27,1
221,T198,T198,Geoffrey Dean,1,1
222,T198,T198,Bubba Dickerson,19,1
223,T198,T198,Luke Donald,20,1
224,T198,T198,Joe Durant,28,1
225,T198,T198,Joel Edwards,4,1
226,T198,T198,John Ellis,1,1
227,T198,T198,Todd Fischer,4,1
228,T198,T198,Nick Flanagan,4,1
229,T198,T198,Robert Floyd,2,1
230,T198,T198,Dan Forsman,12,1
231,T198,T198,Carlos Franco,12,1
232,T198,T198,Tadd Fujikawa,4,1
233,T198,T198,"Jim Gallagher, Jr.",9,1
234,T198,T198,Retief Goosen,14,1
235,T198,T198,Paul Goydos,19,1
236,T198,T198,Todd Hamilton,28,1
237,T198,T198,Peter Hanson,3,1
238,T198,T198,Mark Hensby,25,1
239,T198,T198,David Howell,10,1
240,T198,T198,Raphael Jacquelin,3,1
241,T198,T198,Richard Johnson,32,1
242,T198,T198,Steve Jones,9,1
243,T198,T198,Robert Karlsson,13,1
244,T198,T198,Shingo Katayama,7,1
245,T198,T198,Colt Knost,4,1
246,T198,T198,Tomohiro Kondo,1,1
247,T198,T198,Greg Kraft,10,1
248,T198,T198,Ian Leggatt,4,1
249,T198,T198,Niklas Lemke,1,1
250,T198,T198,Luke List,4,1
251,T198,T198,Peter Lonard,27,1
252,T198,T198,Steve Lowery,22,1
253,T198,T198,Bill Lunde,1,1
254,T198,T198,Sandy Lyle,2,1
255,T198,T198,Len Mattiace,10,1
256,T198,T198,Graeme McDowell,3,1
257,T198,T198,Paul McGinley,5,1
258,T198,T198,Jim McGovern,5,1
259,T198,T198,Spike McRoy,6,1
260,T198,T198,Rocco Mediate,22,1
261,T198,T198,Colin Montgomerie,9,1
262,T198,T198,Arron Oberholser,21,1
263,T198,T198,José María Olazábal,16,1
264,T198,T198,Dennis Paulson,3,1
265,T198,T198,Corey Pavin,25,1
266,T198,T198,Craig Perks,15,1
267,T198,T198,Scott Piercy,6,1
268,T198,T198,Ian Poulter,18,1
269,T198,T198,Dicky Pride,25,1
270,T198,T198,Andres Romero,3,1
271,T198,T198,Jim Rutledge,23,1
272,T198,T198,Rory Sabbatini,23,1
273,T198,T198,Charl Schwartzel,6,1
274,T198,T198,Richard Scott,1,1
275,T198,T198,"Wes Short, Jr.",12,1
276,T198,T198,Jeev Milkha Singh,12,1
277,T198,T198,Jeff Sluman,21,1
278,T198,T198,Chris Smith,8,1
279,T198,T198,Jerry Smith,19,1
280,T198,T198,Kevin Sutherland,25,1
281,T198,T198,Phil Tataurangi,8,1
282,T198,T198,D.J. Trahan,30,1
283,T198,T198,Paul Trittler,1,1
284,T198,T198,Vance Veazey,9,1
285,T198,T198,Grant Waite,12,1
286,T198,T198,Lee Westwood,8,1
287,T198,T198,Dean Wilson,28,1
288,T198,T198,Willie Wood,6,1
289,T198,T198,Eli Zackheim,1,1
