,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
38,T28,T28,D.J. Trahan,30,22,1.0,1,12,2007450
39,T28,T28,Grant Waite,12,22,1.0,2,4,2007440
40,T41,T41,Briny Baird,31,21,,4,2,2007290
41,T41,T41,Andrew Buckle,26,21,1.0,2,17,2007410
42,T41,T41,Chad Campbell,28,21,1.0,2,18,2007440
43,T41,T41,Jay Delsing,12,21,3.0,1,10,2007300
44,T41,T41,Ryuji Imada,32,21,1.0,1,12,2007030
45,T41,T41,Tom Lehman,19,21,3.0,4,17,2007060
46,T41,T41,John Rollins,29,21,2.0,3,18,2007270
47,T48,T48,Robert Allenby,28,20,,1,6,2007400
48,T48,T48,Billy Andrade,27,20,3.0,2,16,2007410
49,T48,T48,Steve Jones,9,20,2.0,1,7,2007030
50,T48,T48,Doug LaBelle II,33,20,1.0,4,15,2007030
51,T48,T48,Shigeki Maruyama,31,20,1.0,2,12,2007360
52,T48,T48,Joe Ogilvie,31,20,1.0,1,12,2007450
53,T48,T48,Ted Purdy,33,20,,2,10,2007320
54,T48,T48,Joey Sindelar,25,20,4.0,1,3,2007270
55,T48,T48,Heath Slocum,28,20,,4,10,2007350
56,T48,T48,Jeff Sluman,21,20,,1,13,2007320
57,T48,T48,Phil Tataurangi,8,20,9.0,2,15,2007450
58,T48,T48,Nick Watney,26,20,1.0,1,11,2007030
59,T60,T60,Stuart Appleby,24,19,7.0,3,13,2007140
60,T60,T60,John Cook,13,19,2.0,1,6,2007210
61,T60,T60,Robert Gamez,30,19,,1,11,2007480
62,T60,T60,Frank Lickliter II,30,19,1.0,1,9,2007480
63,T60,T60,Billy Mayfair,30,19,3.0,1,18,2007450
64,T60,T60,Jesper Parnevik,27,19,,2,16,2007270
65,T60,T60,Bubba Watson,26,19,,4,1,2007030
66,T67,T67,Ryan Armour,32,18,,1,7,2007360
67,T67,T67,Aaron Baddeley,23,18,2.0,1,9,2007390
68,T67,T67,Craig Barlow,16,18,,2,5,2007460
69,T67,T67,Olin Browne,15,18,3.0,2,9,2007440
70,T67,T67,Bart Bryant,25,18,1.0,2,11,2007030
71,T67,T67,Gavin Coles,28,18,,3,7,2007450
72,T67,T67,Ben Crane,9,18,,2,10,2007480
73,T67,T67,Todd Fischer,4,18,1.0,4,17,2007330
74,T67,T67,Mathias Grönberg,31,18,,1,11,2007450
75,T67,T67,J.J. Henry,26,18,2.0,1,8,2007360
76,T67,T67,Bernhard Langer,14,18,1.0,2,6,2007140
77,T67,T67,Stephen Leaney,26,18,1.0,4,2,2007320
78,T67,T67,Peter Lonard,27,18,,1,8,2007030
79,T67,T67,Hunter Mahan,27,18,8.0,3,17,2007320
80,T67,T67,George McNeill,30,18,2.0,4,9,2007450
81,T67,T67,Bryce Molder,21,18,2.0,3,3,2007465
82,T67,T67,Ryan Moore,28,18,3.0,1,8,2007460
83,T67,T67,Jason Schultz,22,18,4.0,1,18,2007410
84,T67,T67,Jaco Van Zyl,21,18,,2,12,2007360
85,T67,T67,Camilo Villegas,24,18,,2,10,2007320
86,T67,T67,Duffy Waldorf,23,18,3.0,1,1,2007040
87,T67,T67,Mike Weir,23,18,,1,8,2007450
88,T67,T67,Garrett Willis,13,18,1.0,2,15,2007440
89,T67,T67,Tiger Woods,16,18,1.0,2,9,2007250
90,T91,T91,Eric Axley,36,17,,4,5,2007010
91,T91,T91,Michael Bradley,8,17,,1,8,2007040
92,T91,T91,Tom Byrum,20,17,,1,13,2007360
93,T91,T91,Ben Curtis,25,17,,4,18,2007220
94,T91,T91,Luke Donald,20,17,4.0,2,7,2007250
95,T91,T91,Sergio Garcia,19,17,2.0,4,4,2007200
96,T91,T91,Retief Goosen,14,17,2.0,4,5,2007150
97,T91,T91,Paul Gow,26,17,,2,8,2007030
98,T91,T91,Scott Gump,12,17,,2,17,2007210
99,T91,T91,Tripp Isenhour,32,17,,4,9,2007330
100,T91,T91,Freddie Jacobson,20,17,3.0,3,6,2007465
101,T91,T91,Kent Jones,30,17,,4,9,2007465
102,T91,T91,Jerry Kelly,28,17,,4,15,2007390
103,T91,T91,José María Olazábal,16,17,1.0,1,11,2007040
104,T91,T91,Greg Owen,29,17,1.0,1,10,2007140
105,T91,T91,Carl Pettersson,31,17,4.0,2,6,2007465
106,T91,T91,Ian Poulter,18,17,7.0,3,17,2007370
107,T91,T91,John Senden,27,17,4.0,1,10,2007190
108,T91,T91,Kirk Triplett,25,17,,1,17,2007010
109,T91,T91,Charles Warren,29,17,,2,4,2007480
110,T91,T91,Boo Weekley,29,17,,2,9,2007480
111,T112,T112,Stephen Ames,23,16,,3,5,2007160
112,T112,T112,Chris Baryla,1,16,,1,18,2007320
113,T112,T112,David Branshaw,30,16,1.0,4,18,2007110
114,T112,T112,Mark Calcavecchia,28,16,3.0,2,15,2007100
115,T112,T112,Alex Cejka,25,16,2.0,3,1,2007140
116,T112,T112,José Coceres,17,16,,4,12,2007060
117,T112,T112,Glen Day,27,16,,1,16,2007480
118,T112,T112,Chris DiMarco,24,16,1.0,2,13,2007050
119,T112,T112,Brian Gay,32,16,6.0,1,4,2007480
120,T112,T112,J.P. Hayes,28,16,4.0,3,13,2007210
121,T112,T112,Tim Herron,27,16,5.0,4,14,2007450
122,T112,T112,Charles Howell III,26,16,8.0,4,12,2007040
123,T112,T112,Cliff Kresge,30,16,1.0,1,18,2007040
124,T112,T112,Matt Kuchar,26,16,,2,18,2007210
125,T112,T112,Neal Lancaster,13,16,,1,6,2007465
126,T112,T112,Bob May,16,16,,3,3,2007060
127,T112,T112,William McGirt,1,16,2.0,1,18,2007360
128,T112,T112,Shaun Micheel,29,16,2.0,2,16,2007140
129,T112,T112,Phil Mickelson,22,16,2.0,3,16,2007200
130,T112,T112,Michael Putnam,29,16,11.0,2,16,2007180
131,T112,T112,Michael Sim,17,16,,2,4,2007440
132,T112,T112,Sonny Skinner,1,16,,2,10,2007210
133,T112,T112,Brandt Snedeker,29,16,3.0,1,2,2007270
134,T112,T112,Chris Stroud,24,16,4.0,3,2,2007440
135,T112,T112,Vaughn Taylor,28,16,,4,14,2007110
136,T112,T112,Bob Tway,32,16,3.0,4,12,2007260
137,T112,T112,Scott Verplank,23,16,,4,3,2007400
138,T112,T112,Johnson Wagner,33,16,,2,1,2007465
139,T112,T112,Lee Williams,2,16,3.0,1,5,2007270
140,T141,T141,Steve Allan,18,15,6.0,3,17,2007140
141,T141,T141,Paul Azinger,13,15,,1,13,2007210
142,T141,T141,Jason Bohn,17,15,2.0,4,1,2007050
143,T141,T141,Mark Brooks,18,15,1.0,3,11,2007290
144,T141,T141,Jonathan Byrd,23,15,1.0,1,11,2007350
145,T141,T141,Brian Davis,28,15,3.0,1,10,2007030
146,T141,T141,Brendon de Jonge,26,15,,2,10,2007360
147,T141,T141,Bubba Dickerson,19,15,,3,10,2007270
148,T141,T141,Jason Dufner,32,15,,1,13,2007040
149,T141,T141,Bob Estes,28,15,,3,15,2007140
150,T141,T141,Daryl Fathauer,1,15,,2,11,2007465
151,T141,T141,Andres Gonzales,1,15,5.0,1,10,2007450
152,T141,T141,Nathan Green,29,15,1.0,1,13,2007030
153,T141,T141,Bill Haas,30,15,,2,7,2007420
154,T141,T141,Anders Hansen,17,15,,3,6,2007360
155,T141,T141,John Huston,16,15,2.0,2,5,2007450
156,T141,T141,Zach Johnson,23,15,,2,13,2007210
157,T141,T141,Craig Lile,24,15,1.0,1,1,2007450
158,T141,T141,Daisuke Maruyama,28,15,,2,5,2007320
159,T141,T141,Blaine McCallister,8,15,5.0,2,12,2007140
160,T141,T141,Parker McLachlin,28,15,,3,6,2007465
161,T141,T141,John Merrick,29,15,,4,5,2007360
162,T141,T141,Jeff Overton,19,15,,4,6,2007260
163,T141,T141,Ryan Palmer,30,15,2.0,4,17,2007300
164,T141,T141,Jeff Quinney,29,15,1.0,1,4,2007220
165,T141,T141,Paul Stankowski,18,15,3.0,2,6,2007030
166,T141,T141,David Toms,22,15,,4,4,2007010
167,T141,T141,Charlie Wi,27,15,,4,11,2007300
168,T141,T141,Dean Wilson,28,15,,2,4,2007360
169,T170,T170,Michael Allen,22,14,,1,14,2007040
170,T170,T170,Craig Bowden,25,14,2.0,3,1,2007465
171,T170,T170,Michael Boyd,21,14,1.0,1,18,2007320
172,T170,T170,K.J. Choi,25,14,,3,8,2007010
173,T170,T170,Stewart Cink,25,14,,2,15,2007380
174,T170,T170,Chris Couch,30,14,2.0,1,6,2007280
175,T170,T170,Steve Elkington,25,14,1.0,3,16,2007220
176,T170,T170,Bob Heintz,27,14,,3,12,2007210
177,T170,T170,J.B. Holmes,24,14,,2,11,2007010
178,T170,T170,Lee Janzen,24,14,,2,11,2007040
179,T170,T170,Tom Johnson,27,14,,2,16,2007030
180,T170,T170,Anthony Kim,26,14,,2,12,2007290
181,T170,T170,Jarrod Lyle,24,14,,2,12,2007450
182,T170,T170,Len Mattiace,10,14,4.0,2,16,2007360
183,T170,T170,Kevin Na,27,14,4.0,1,16,2007465
184,T170,T170,Sean O'Hair,28,14,,2,10,2007480
185,T170,T170,Nick O'Hern,22,14,1.0,3,11,2007220
186,T170,T170,Geoff Ogilvy,22,14,1.0,1,4,2007350
187,T170,T170,Rod Pampling,25,14,,2,13,2007070
188,T170,T170,Tom Pernice Jr.,31,14,,2,11,2007480
189,T170,T170,Kenny Perry,24,14,,1,1,2007290
190,T170,T170,Tim Petrovic,32,14,2.0,1,8,2007290
191,T170,T170,Jim Rutledge,23,14,,1,15,2007270
192,T170,T170,Chris Tidland,21,14,,3,2,2007460
193,T170,T170,Steve Wheatcroft,25,14,2.0,3,6,2007360
194,T170,T170,Mark Wilson,25,14,,1,17,2007300
195,T196,T196,Guy Boros,4,13,1.0,2,10,2007290
196,T196,T196,Nick Flanagan,4,13,,2,5,2007440
197,T196,T196,Dan Forsman,12,13,,4,4,2007210
198,T196,T196,Fred Funk,22,13,1.0,3,2,2007270
199,T196,T196,Scott Gutschewski,22,13,6.0,3,8,2007410
200,T196,T196,Todd Hamilton,28,13,,1,10,2007360
201,T196,T196,Padraig Harrington,18,13,,4,13,2007060
202,T196,T196,Dudley Hart,12,13,6.0,3,8,2007180
203,T196,T196,Jamie Lovemark,2,13,,3,5,2007280
204,T196,T196,Rocco Mediate,22,13,,1,4,2007480
205,T196,T196,Corey Pavin,25,13,5.0,1,16,2007060
206,T196,T196,Tag Ridings,18,13,9.0,2,17,2007360
207,T196,T196,Justin Rose,16,13,,2,13,2007380
208,T196,T196,Chris Smith,8,13,1.0,1,4,2007420
209,T196,T196,Henrik Stenson,15,13,,1,13,2007200
210,T196,T196,Darron Stiles,24,13,9.0,1,4,2007360
211,T196,T196,Jay Williamson,14,13,4.0,2,6,2007360
212,T213,T213,Rich Barcelo,26,12,,1,9,2007040
213,T213,T213,Andy Bare,1,12,4.0,2,11,2007360
214,T213,T213,Rich Beem,29,12,3.0,1,1,2007140
215,T213,T213,Paul Casey,10,12,,1,1,2007120
216,T213,T213,Russ Cochran,1,12,12.0,4,16,2007465
217,T213,T213,Kris Cox,8,12,1.0,1,10,2007270
218,T213,T213,John Daly,24,12,1.0,3,10,2007070
219,T213,T213,Marco Dawson,23,12,,1,3,2007270
220,T213,T213,Ken Duke,31,12,,1,18,2007480
221,T213,T213,Ernie Els,16,12,,1,15,2007400
222,T213,T213,Harrison Frazar,32,12,5.0,4,14,2007030
223,T213,T213,Tom Gillis,3,12,3.0,1,10,2007410
224,T213,T213,Matt Hendrix,24,12,2.0,1,11,2007450
225,T213,T213,Charley Hoffman,30,12,5.0,2,5,2007040
226,T213,T213,David Howell,10,12,,3,7,2007070
227,T213,T213,Robert Karlsson,13,12,2.0,3,10,2007190
228,T213,T213,Colt Knost,4,12,1.0,4,8,2007440
229,T213,T213,Greg Kraft,10,12,1.0,1,18,2007360
230,T213,T213,Franklin Langham,1,12,2.0,2,13,2007210
231,T213,T213,Eric Manning,1,12,1.0,1,13,2007410
232,T213,T213,Pablo Martin Benavides,6,12,2.0,4,17,2007250
233,T213,T213,Spike McRoy,6,12,1.0,1,2,2007410
234,T213,T213,Paul Trittler,1,12,2.0,1,10,2007450
235,T213,T213,Lee Westwood,8,12,9.0,1,3,2007140
236,T213,T213,Brett Wetterich,28,12,,3,18,2007390
237,T238,T238,Brad Adamonis,2,11,2.0,2,6,2007170
238,T238,T238,Lonny Alexander,1,11,,2,10,2007140
239,T238,T238,Ángel Cabrera,14,11,4.0,1,16,2007140
240,T238,T238,Robert Damron,10,11,,1,10,2007360
241,T238,T238,Brad Faxon,18,11,2.0,2,9,2007320
242,T238,T238,"Jim Gallagher, Jr.",9,11,,1,17,2007440
243,T238,T238,Brent Geiberger,17,11,,2,6,2007260
244,T238,T238,Gary Hallberg,7,11,1.0,1,1,2007330
245,T238,T238,Mike Hulbert,3,11,3.0,1,2,2007410
246,T238,T238,Colin Montgomerie,9,11,,1,4,2007130
247,T238,T238,Arron Oberholser,21,11,1.0,4,11,2007140
248,T238,T238,Scott Piercy,6,11,,2,11,2007450
249,T238,T238,Chris Riley,17,11,,1,14,2007040
250,T238,T238,Rory Sabbatini,23,11,2.0,1,5,2007070
251,T238,T238,Charl Schwartzel,6,11,,4,18,2007230
252,T238,T238,Paul Sheehan,11,11,,1,14,2007040
253,T238,T238,"Wes Short, Jr.",12,11,3.0,2,14,2007040
254,T238,T238,Jerry Smith,19,11,,1,15,2007290
255,T238,T238,B.J. Staten,7,11,,4,5,2007260
256,T257,T257,Brian Bateman,18,10,,2,7,2007360
257,T257,T257,"David Berganio, Jr.",3,10,,2,16,2007070
258,T257,T257,Shane Bertsch,4,10,,2,3,2007030
259,T257,T257,James Driscoll,2,10,1.0,1,3,2007110
260,T257,T257,David Duval,7,10,2.0,2,6,2007030
261,T257,T257,Tony Finau,1,10,3.0,1,16,2007300
262,T257,T257,David Frost,3,10,,1,4,2007060
263,T257,T257,Brian Henninger,2,10,1.0,3,10,2007060
264,T257,T257,Miguel Angel Jiménez,5,10,,2,6,2007140
265,T257,T257,Brad Lardon,3,10,,1,1,2007140
266,T257,T257,Jim Lemon,1,10,2.0,1,14,2007300
267,T257,T257,Bill Lunde,1,10,1.0,2,16,2007450
268,T257,T257,Loren Roberts,3,10,,4,14,2007240
269,T257,T257,Mark Rummings,2,10,1.0,2,15,2007110
270,T257,T257,Andrew Ruthkoski,2,10,4.0,2,11,2007300
271,T257,T257,Omar Uresti,4,10,7.0,4,15,2007060
272,T257,T257,Y.E. Yang,9,10,,2,10,2007120
273,T257,T257,Eli Zackheim,1,10,10.0,2,9,2007320
274,T275,T275,Arjun Atwal,12,9,1.0,4,14,2007270
275,T275,T275,Ricky Barnes,2,9,,2,3,2007060
276,T275,T275,Notah Begay III,7,9,2.0,2,13,2007290
277,T275,T275,Alejandro Cañizares,3,9,,4,3,2007050
278,T275,T275,Andy Choi,1,9,1.0,1,2,2007210
279,T275,T275,Darren Clarke,10,9,2.0,1,3,2007190
280,T275,T275,Graham DeLaet,1,9,2.0,1,4,2007320
281,T275,T275,Niclas Fasth,10,9,1.0,2,17,2007310
282,T275,T275,Carlos Franco,12,9,3.0,3,13,2007440
283,T275,T275,David Hearn,1,9,,3,7,2007320
284,T275,T275,Tim Hogarth,1,9,3.0,1,1,2007040
285,T275,T275,Ryan Howison,1,9,,1,16,2007110
286,T275,T275,Danny King,1,9,,1,7,2007320
287,T275,T275,Chris Kirk,3,9,,1,11,2007450
288,T275,T275,Thomas Levet,5,9,1.0,1,1,2007420
289,T275,T275,Graeme McDowell,3,9,,1,4,2007250
290,T275,T275,Hennie Otto,1,9,,1,7,2007130
291,T275,T275,Craig Perks,15,9,3.0,1,9,2007480
292,T275,T275,"Ron Philo, Jr.",6,9,1.0,1,3,2007480
293,T275,T275,Martin Rominger,1,9,,3,4,2007170
294,T275,T275,Jon Turcott,1,9,,1,11,2007300
295,T275,T275,Vance Veazey,9,9,,4,7,2007170
296,T275,T275,Willie Wood,6,9,,1,14,2007290
297,T275,T275,Don Yrene,2,9,9.0,2,1,2007460
298,T299,T299,Fredrik Andersson Hed,1,8,,1,1,2007310
299,T299,T299,Thomas Bjørn,6,8,2.0,1,4,2007130
300,T299,T299,Justin Bolli,1,8,1.0,2,8,2007210
301,T299,T299,Markus Brier,2,8,,4,4,2007310
302,T299,T299,Bob Burns,5,8,2.0,1,1,2007060
303,T299,T299,Michael Campbell,9,8,,1,14,2007340
304,T299,T299,Brandel Chamblee,1,8,8.0,2,11,2007460
305,T299,T299,Victor Ciesielski,1,8,1.0,1,13,2007320
306,T299,T299,Bobby Clampett,1,8,1.0,2,12,2007060
307,T299,T299,Trevor Dodds,1,8,,1,4,2007360
308,T299,T299,Johan Edfors,8,8,1.0,4,10,2007230
309,T299,T299,Joel Edwards,4,8,3.0,2,6,2007465
310,T299,T299,Danny Ellis,2,8,1.0,3,4,2007170
311,T299,T299,Keith Fergus,1,8,,3,13,2007030
312,T299,T299,Ross Fisher,1,8,,1,1,2007310
313,T299,T299,Tadd Fujikawa,4,8,3.0,2,8,2007450
314,T299,T299,Mark Harrell,1,8,2.0,1,13,2007250
315,T299,T299,Gabriel Hjertstedt,9,8,,2,9,2007465
316,T299,T299,Brandt Jobe,5,8,1.0,1,10,2007110
317,T299,T299,Won Joon Lee,1,8,1.0,3,9,2007310
318,T299,T299,J.L. Lewis,4,8,,4,4,2007180
319,T299,T299,Brian McCann,1,8,1.0,1,7,2007320
320,T299,T299,Paul McGinley,5,8,1.0,4,15,2007070
321,T299,T299,Larry Mize,12,8,,1,11,2007450
322,T299,T299,Mark O'Meara,4,8,2.0,4,5,2007040
323,T299,T299,Dennis Paulson,3,8,,2,8,2007210
324,T299,T299,Steve Pellegrine,1,8,2.0,2,17,2007060
325,T299,T299,Toru Taniguchi,4,8,1.0,1,8,2007310
326,T299,T299,Chris Taylor,1,8,,2,7,2007360
327,T299,T299,Oliver Thomson,2,8,,1,5,2007170
328,T299,T299,Anthony Wall,4,8,,2,4,2007130
329,T299,T299,Paul Waring,1,8,,1,4,2007310
330,T299,T299,Tom Watson,2,8,,3,9,2007060
331,T332,T332,Scott Abbott,1,7,,1,3,2007180
332,T332,T332,Ross Bain,1,7,,1,1,2007310
333,T332,T332,Ryan Blaum,1,7,,4,11,2007360
334,T332,T332,Charlie Brown,1,7,3.0,1,17,2007300
335,T332,T332,Keith Clearwater,2,7,3.0,1,12,2007220
336,T332,T332,Joe Daley,2,7,1.0,2,4,2007020
337,T332,T332,Stuart Deane,3,7,,2,8,2007260
338,T332,T332,Scott Dunlap,1,7,,1,10,2007210
339,T332,T332,Kenneth Ferrie,2,7,2.0,4,1,2007250
340,T332,T332,Ryan Garrity,1,7,1.0,2,1,2007465
341,T332,T332,Richard Green,5,7,1.0,4,18,2007450
342,T332,T332,Mike Grob,1,7,1.0,2,1,2007320
343,T332,T332,Anton Haig,2,7,,2,1,2007130
344,T332,T332,Donnie Hammond,1,7,,3,3,2007030
345,T332,T332,Peter Hanson,3,7,,4,18,2007250
346,T332,T332,Shingo Katayama,7,7,,4,5,2007350
347,T332,T332,Skip Kendall,5,7,2.0,1,12,2007120
348,T332,T332,Tomohiro Kondo,1,7,,2,1,2007310
349,T332,T332,Bronson La'Cassie,1,7,7.0,4,12,2007290
350,T332,T332,Han Lee,1,7,2.0,1,18,2007040
351,T332,T332,Ian Leggatt,4,7,4.0,2,11,2007320
352,T332,T332,James Lepp,1,7,,1,14,2007320
353,T332,T332,Ross Marcano,3,7,,2,14,2007040
354,T332,T332,Jim McGovern,5,7,1.0,2,10,2007290
355,T332,T332,Yusaku Miyazato,1,7,3.0,2,5,2007020
356,T332,T332,Jonathan Moore,2,7,3.0,2,5,2007290
357,T332,T332,David Peoples,2,7,1.0,1,6,2007465
358,T332,T332,Richie Ramsay,6,7,,2,9,2007160
359,T332,T332,Lee Rinker,2,7,,3,8,2007060
360,T332,T332,Dave Rummells,1,7,1.0,2,15,2007465
361,T332,T332,Brady Schnell,1,7,1.0,2,11,2007290
362,T332,T332,Jeev Milkha Singh,12,7,1.0,3,9,2007250
363,T332,T332,Kyle Thompson,1,7,,1,10,2007060
364,T332,T332,Stan Utley,1,7,,2,4,2007060
365,T332,T332,Azuma Yano,1,7,3.0,4,6,2007020
366,T367,T367,Derek Abel,1,6,,2,16,2007170
367,T367,T367,Benn Barham,1,6,,2,4,2007310
368,T367,T367,John Bermel,1,6,1.0,1,14,2007290
369,T367,T367,John Bickerton,2,6,,3,7,2007130
370,T367,T367,Brett Bingham,1,6,,2,9,2007060
371,T367,T367,Phil Blackmar,1,6,2.0,1,10,2007140
372,T367,T367,Adam Bland,1,6,,2,12,2007320
373,T367,T367,Paul Broadhurst,2,6,,1,1,2007310
374,T367,T367,Ben Bunny,1,6,,2,3,2007310
375,T367,T367,David Coupland,1,6,,2,3,2007310
376,T367,T367,Nick Dougherty,3,6,2.0,4,7,2007310
377,T367,T367,Matt Every,2,6,,2,10,2007220
378,T367,T367,Ben Ferguson,1,6,1.0,1,15,2007320
379,T367,T367,Raymond Floyd,2,6,1.0,1,13,2007210
380,T367,T367,Alastair Forsyth,1,6,,3,16,2007310
381,T367,T367,Mark Foster,1,6,6.0,4,13,2007310
382,T367,T367,Robin Freeman,1,6,,2,17,2007330
383,T367,T367,Brad Fritsch,1,6,,1,13,2007320
384,T367,T367,Kelly Gibson,2,6,,1,18,2007170
385,T367,T367,Bill Glasson,4,6,,1,6,2007440
386,T367,T367,Kevin Harper,1,6,,1,4,2007310
387,T367,T367,Scott Hebert,2,6,2.0,1,16,2007270
388,T367,T367,Wes Heffernan,1,6,6.0,2,13,2007320
389,T367,T367,Thongchai Jaidee,3,6,1.0,1,7,2007130
390,T367,T367,Dustin Johnson,1,6,3.0,2,18,2007440
391,T367,T367,Søren Kjeldsen,1,6,4.0,1,9,2007250
392,T367,T367,Hank Kuehne,3,6,1.0,2,11,2007210
393,T367,T367,Paul Lawrie,1,6,,1,17,2007310
394,T367,T367,Niklas Lemke,1,6,,2,12,2007460
395,T367,T367,Luke List,4,6,3.0,2,18,2007360
396,T367,T367,Rory McIlroy,1,6,2.0,3,10,2007310
397,T367,T367,Alan McLean,1,6,6.0,2,13,2007320
398,T367,T367,Prom Meesawat,1,6,2.0,2,5,2007130
399,T367,T367,Kelly Mitchum,4,6,,2,10,2007350
400,T367,T367,Brock Mulder,1,6,,1,2,2007290
401,T367,T367,Jake Narro,1,6,1.0,1,11,2007170
402,T367,T367,David Ogrin,1,6,,2,3,2007440
403,T367,T367,Louis Oosthuizen,1,6,,2,5,2007130
404,T367,T367,Andrew Parr,2,6,5.0,1,6,2007320
405,T367,T367,Bryn Parry,1,6,4.0,1,18,2007320
406,T367,T367,Andres Romero,3,6,5.0,3,2,2007310
407,T367,T367,Bobby Schultze,1,6,,1,4,2007060
408,T367,T367,Kevin Senecal,1,6,1.0,1,7,2007320
409,T367,T367,Scott Simpson,1,6,1.0,2,6,2007060
410,T367,T367,Mike Small,2,6,,2,9,2007250
411,T367,T367,Hideto Tanihara,4,6,1.0,2,6,2007020
412,T367,T367,Tim Thelen,2,6,,2,9,2007350
413,T367,T367,Esteban Toledo,2,6,,3,10,2007060
414,T367,T367,Harold Wallace,1,6,,1,18,2007290
415,T367,T367,Kaname Yokoo,2,6,3.0,3,15,2007020
416,T417,T417,Perry Arthur,1,5,1.0,1,7,2007180
417,T417,T417,Frank Bensel,1,5,,1,13,2007250
418,T417,T417,Michael Berg,1,5,,2,1,2007250
419,T417,T417,Michael Block,1,5,,2,13,2007250
420,T417,T417,Grégory Bourdy,1,5,,3,10,2007310
421,T417,T417,Steven Bowditch,5,5,2.0,1,10,2007270
422,T417,T417,Kelvin Burgin,1,5,,2,12,2007240
423,T417,T417,Fred Couples,3,5,,4,10,2007150
424,T417,T417,Ben Crenshaw,1,5,,2,5,2007150
425,T417,T417,Rhys Davies,1,5,,1,10,2007250
426,T417,T417,Chip Deason,1,5,,1,17,2007210
427,T417,T417,Chris Dillow,1,5,1.0,2,18,2007360
428,T417,T417,Bradley Dredge,4,5,1.0,2,5,2007150
429,T417,T417,Simon Dyson,1,5,1.0,4,4,2007350
430,T417,T417,Pelle Edberg,1,5,1.0,1,2,2007310
431,T417,T417,Mattias Eliasson,1,5,,1,18,2007310
432,T417,T417,Derek Fathauer,1,5,1.0,2,2,2007465
433,T417,T417,Robert Floyd,2,5,,2,17,2007060
434,T417,T417,Marcus Fraser,1,5,,1,1,2007250
435,T417,T417,Derek Gillespie,1,5,,1,3,2007320
436,T417,T417,Brian Hadley,1,5,3.0,1,14,2007270
437,T417,T417,Matt Harmon,1,5,,2,13,2007270
438,T417,T417,Grégory Havret,3,5,3.0,1,2,2007310
439,T417,T417,Kevin Hayashi,1,5,3.0,1,5,2007020
440,T417,T417,Anders Hultman,1,5,,1,3,2007310
441,T417,T417,Peter Jacobsen,1,5,2.0,2,16,2007060
