,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Sean O'Hair,81,"48' 11""",1321.5,27,-21
1,2,2,Retief Goosen,59,"50' 6""",403.75,8,-3
2,T3,T3,Andres Romero,69,"51' 5""",976.1669999999999,19,-5
3,T3,T3,Bubba Watson,97,"51' 5""",1336.9170000000001,26,-18
4,5,5,David Duval,51,"51' 10""",777.0,15,-1
5,6,6,Will MacKenzie,62,"52' 10""",1110.25,21,-15
6,7,7,Chad Campbell,94,"53' 4""",1761.25,33,-22
7,8,8,Brandt Jobe,52,"53' 11""",1294.417,24,-11
8,9,9,Boo Weekley,86,"54' 8""",875.1669999999999,16,-12
9,10,10,Fred Couples,60,"55' 1""",1047.333,19,-15
10,11,11,Rocco Mediate,87,"56' 0""",784.25,14,-11
11,12,12,John Riegger,73,"56' 1""",1177.417,21,-16
12,13,13,Rod Pampling,83,"56' 4""",2084.333,37,-26
13,14,14,Travis Perkins,53,"56' 9""",397.083,7,-3
14,T15,T15,Charley Hoffman,94,"56' 10""",1705.0829999999999,30,-13
15,T15,T15,Ryan Palmer,69,"56' 10""",1592.3329999999999,28,-15
16,T15,T15,Rory Sabbatini,77,"56' 10""",1251.0,22,-17
17,18,18,Todd Hamilton,92,"56' 11""",1365.9170000000001,24,-14
18,19,19,Justin Bolli,87,"57' 1""",1540.5829999999999,27,-15
19,T20,T20,Steve Marino,119,"57' 4""",2521.25,44,-29
20,T20,T20,Kyle Thompson,70,"57' 4""",631.0830000000001,11,-7
21,22,22,Daniel Chopra,84,"57' 7""",1496.5,26,-17
22,23,23,Ernie Els,51,"57' 8""",576.6669999999999,10,-6
23,24,24,Marco Dawson,64,"57' 10""",1330.5829999999999,23,-18
24,T25,T25,James Driscoll,85,"58' 2""",1861.5829999999999,32,-25
25,T25,T25,Kevin Streelman,114,"58' 2""",1976.5,34,-18
26,27,27,Robert Allenby,108,"58' 6""",1988.8329999999999,34,-21
27,28,28,Pat Perez,93,"58' 7""",1757.5,30,-25
28,29,29,Troy Matteson,94,"58' 8""",2286.75,39,-28
29,30,30,Sergio Garcia,72,"58' 9""",1057.5,18,-15
30,31,31,Charles Howell III,101,"59' 0""",1771.0829999999999,30,-22
31,32,32,Lee Janzen,89,"59' 2""",1537.4170000000001,26,-10
32,T33,T33,D.J. Trahan,94,"59' 3""",2311.167,39,-21
33,T33,T33,Nick Watney,96,"59' 3""",2250.75,38,-27
34,T35,T35,Mark Hensby,71,"59' 4""",1246.833,21,-16
35,T35,T35,Brenden Pappas,66,"59' 4""",1601.25,27,-18
36,37,37,Tim Herron,97,"59' 8""",1252.167,21,-14
37,T38,T38,Stephen Ames,83,"59' 10""",778.0830000000001,13,-8
38,T38,T38,Padraig Harrington,52,"59' 10""",239.417,4,-1
39,T38,T38,Dustin Johnson,92,"59' 10""",1734.6670000000001,29,-16
40,T38,T38,Jay Williamson,96,"59' 10""",1376.1670000000001,23,-12
41,T42,T42,Brad Adamonis,87,"60' 1""",1683.3329999999999,28,-15
42,T42,T42,Nick Flanagan,89,"60' 1""",2044.0829999999999,34,-22
43,44,44,Tag Ridings,88,"60' 2""",1924.5829999999999,32,-21
44,45,45,Lucas Glover,91,"60' 3""",1928.4170000000001,32,-18
45,46,46,Anthony Kim,81,"60' 4""",1267.833,21,-12
46,T47,T47,Stewart Cink,87,"60' 6""",1452.25,24,-19
47,T47,T47,Adam Scott,51,"60' 6""",483.667,8,-4
48,49,49,J.B. Holmes,86,"60' 7""",1635.5829999999999,27,-11
49,50,50,Vijay Singh,82,"60' 10""",1278.167,21,-18
50,51,51,Tom Scherrer,56,"61' 1""",1099.583,18,-7
51,T52,T52,Martin Laird,98,"61' 3""",1654.5,27,-18
52,T52,T52,Dean Wilson,109,"61' 3""",1163.417,19,-9
53,T54,T54,Matt Jones,95,"61' 5""",2211.667,36,-26
54,T54,T54,Kevin Stadler,90,"61' 5""",1904.6670000000001,31,-18
55,56,56,Hunter Mahan,87,"61' 6""",1353.1670000000001,22,-9
56,57,57,Tim Petrovic,97,"61' 8""",1664.5829999999999,27,-11
57,T58,T58,Kenneth Ferrie,72,"61' 10""",1421.3329999999999,23,-11
58,T58,T58,Richard Johnson,60,"61' 10""",1051.5,17,-11
59,60,60,Bob Sowards,61,"61' 11""",1547.9170000000001,25,-19
60,T61,T61,Stephen Leaney,53,"62' 0""",619.5830000000001,10,-1
61,T61,T61,Y.E. Yang,89,"62' 0""",2604.583,42,-26
62,63,63,Mark Wilson,107,"62' 2""",2361.5,38,-19
63,64,64,Jim McGovern,75,"62' 3""",1057.917,17,-9
64,T65,T65,Peter Lonard,92,"62' 4""",2118.833,34,-21
65,T65,T65,Joe Ogilvie,100,"62' 4""",2118.25,34,-21
66,67,67,Alejandro Cañizares,52,"62' 5""",1123.833,18,-11
67,T68,T68,Kenny Perry,97,"62' 9""",2321.667,37,-20
68,T68,T68,Camilo Villegas,79,"62' 9""",1318.3329999999999,21,-15
69,T70,T70,Davis Love III,78,"62' 10""",1632.9170000000001,26,-15
70,T70,T70,Ted Purdy,68,"62' 10""",1632.5829999999999,26,-12
71,72,72,Jim Furyk,95,"63' 0""",1448.3329999999999,23,-12
72,73,73,Ángel Cabrera,55,"63' 5""",507.083,8,-4
73,74,74,Richard Johnson,77,"63' 6""",1332.8329999999999,21,-13
74,75,75,Robert Garrigus,90,"63' 8""",2164.667,34,-14
75,T76,T76,Harrison Frazar,73,"63' 9""",1721.4170000000001,27,-9
76,T76,T76,Tommy Gainey,60,"63' 9""",1019.3330000000001,16,-10
77,78,78,Tom Lehman,51,"63' 10""",1020.8330000000001,16,-8
78,79,79,Mathew Goggin,91,"63' 11""",2300.083,36,-26
79,80,80,Ken Duke,116,"64' 1""",1730.75,27,-10
80,81,81,John Senden,93,"64' 2""",1989.1670000000001,31,-18
81,82,82,Shigeki Maruyama,50,"64' 3""",899.75,14,-9
82,T83,T83,Scott McCarron,63,"64' 4""",1221.667,19,-10
83,T83,T83,Parker McLachlin,88,"64' 4""",1930.4170000000001,30,-18
84,85,85,Briny Baird,113,"64' 5""",2512.083,39,-22
85,T86,T86,Geoff Ogilvy,65,"64' 6""",838.0,13,-5
86,T86,T86,Ron Whittaker,54,"64' 6""",580.6669999999999,9,-3
87,T88,T88,Phil Mickelson,80,"64' 7""",1679.3329999999999,26,-12
88,T88,T88,Jin Park,85,"64' 7""",968.3330000000001,15,-9
89,90,90,Brett Quigley,80,"64' 8""",1747.0,27,-12
90,91,91,Aaron Baddeley,76,"64' 10""",2009.9170000000001,31,-19
91,92,92,Robert Gamez,79,"65' 3""",1435.1670000000001,22,-11
92,93,93,Michael Letzig,88,"65' 4""",1503.1670000000001,23,-16
93,T94,T94,Todd Demsey,80,"65' 5""",1766.6670000000001,27,-21
94,T94,T94,Jason Gore,94,"65' 5""",2355.833,36,-14
95,96,96,Jason Allred,63,"65' 6""",851.6669999999999,13,-3
96,T97,T97,Rich Beem,90,"65' 7""",2099.5,32,-7
97,T97,T97,Marc Turnesa,87,"65' 7""",1442.3329999999999,22,-16
98,99,99,Trevor Immelman,70,"65' 8""",722.6669999999999,11,-4
99,100,100,Patrick Sheehan,124,"65' 10""",2502.583,38,-23
100,101,101,Carlos Franco,73,"66' 0""",1650.4170000000001,25,-19
101,102,102,Ben Curtis,80,"66' 3""",1390.5829999999999,21,-11
102,T103,T103,Tommy Armour III,77,"66' 4""",928.5,14,-10
103,T103,T103,Ryan Armour,87,"66' 4""",2121.667,32,-16
104,T103,T103,Billy Mayfair,103,"66' 4""",2256.333,34,-24
105,T106,T106,Nathan Green,95,"66' 6""",2660.917,40,-20
106,T106,T106,Greg Kraft,63,"66' 6""",332.667,5,-1
107,108,108,Cliff Kresge,84,"66' 7""",1930.3329999999999,29,-19
108,T109,T109,Mathias Grönberg,87,"66' 8""",2401.25,36,-13
109,T109,T109,Craig Kanada,65,"66' 8""",733.6669999999999,11,-5
110,T109,T109,Steve Lowery,74,"66' 8""",1866.3329999999999,28,-13
111,T109,T109,Johnson Wagner,83,"66' 8""",2531.917,38,-21
112,113,113,Bob Tway,70,"66' 10""",1202.25,18,-8
113,114,114,Jason Day,81,"67' 1""",2480.75,37,-22
114,115,115,Michael Allen,91,"67' 2""",1611.3329999999999,24,-15
115,T116,T116,Justin Leonard,101,"67' 3""",1614.25,24,-15
116,T116,T116,Brandt Snedeker,85,"67' 3""",1211.083,18,-11
117,118,118,Frank Lickliter II,107,"67' 5""",2630.583,39,-19
118,119,119,Kevin Na,97,"67' 6""",2498.25,37,-18
119,120,120,Joe Durant,92,"67' 7""",2501.833,37,-18
120,121,121,Bill Haas,99,"67' 8""",2570.167,38,-19
121,T122,T122,Olin Browne,77,"67' 9""",1220.167,18,-3
122,T122,T122,Kevin Sutherland,98,"67' 9""",2778.833,41,-26
123,124,124,Ryan Moore,72,"67' 10""",2035.75,30,-12
124,T125,T125,George McNeill,97,"67' 11""",2716.333,40,-27
125,T125,T125,Jeff Quinney,87,"67' 11""",1698.0,25,-9
