,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
155,156,156,Tim Wilkinson,95,"77' 6""",3176.833,41,+3
156,T157,T157,Nick Flanagan,89,"77' 7""",3412.25,44,+2
157,T157,T157,Charlie Wi,97,"77' 7""",4033.25,52,+8
158,159,159,John Riegger,73,"77' 10""",1634.1670000000001,21,-2
159,160,160,Ken Duke,116,"78' 0""",4522.333,58,+5
160,161,161,Billy Mayfair,103,"78' 2""",2500.25,32,+4
161,162,162,Kevin Streelman,114,"78' 3""",4383.25,56,+5
162,163,163,Will MacKenzie,62,"78' 5""",1802.6670000000001,23,+3
163,164,164,Bill Haas,99,"78' 8""",3852.917,49,-17
164,165,165,Freddie Jacobson,78,"78' 9""",3227.167,41,+2
165,166,166,Hunter Mahan,87,"78' 10""",1892.75,24,+1
166,167,167,Lucas Glover,91,"79' 2""",2850.833,36,-2
167,168,168,Jason Day,81,"79' 3""",3092.167,39,-1
168,169,169,Mark Wilson,107,"79' 4""",3492.417,44,+7
169,T170,T170,Brad Elder,67,"79' 5""",1746.6670000000001,22,E
170,T170,T170,Ryuji Imada,80,"79' 5""",4052.167,51,+11
171,172,172,Rory Sabbatini,77,"79' 8""",2948.0,37,E
172,173,173,Mathew Goggin,91,"80' 1""",3444.667,43,-10
173,174,174,Doug LaBelle II,65,"80' 2""",2244.333,28,E
174,T175,T175,John Mallinger,95,"80' 5""",3056.333,38,-2
175,T175,T175,Marc Turnesa,87,"80' 5""",3055.417,38,+1
176,177,177,Brenden Pappas,66,"80' 6""",2657.5,33,-5
177,178,178,David Lutterus,59,"80' 7""",2095.333,26,E
178,T179,T179,Tim Herron,97,"80' 8""",4355.583,54,-4
179,T179,T179,Jon Mills,95,"80' 8""",3469.75,43,+5
180,181,181,Craig Kanada,65,"81' 0""",1944.75,24,+13
181,182,182,Cliff Kresge,84,"81' 1""",2756.5,34,+10
182,183,183,Jonathan Byrd,88,"81' 6""",2853.25,35,+2
183,184,184,Jay Williamson,96,"81' 9""",1635.0,20,+2
184,185,185,Kent Jones,68,"82' 0""",1393.5,17,+1
185,186,186,Chris DiMarco,87,"82' 4""",3788.333,46,+8
186,187,187,Todd Demsey,80,"82' 7""",3056.083,37,E
187,188,188,Matt Jones,95,"83' 1""",4320.667,52,-1
188,189,189,Paul Claxton,63,"83' 5""",2169.167,26,+5
189,190,190,Marco Dawson,64,"83' 6""",1669.1670000000001,20,+2
190,191,191,Chris Stroud,81,"84' 2""",2440.417,29,-3
191,192,192,Johnson Wagner,83,"84' 4""",3205.917,38,+13
192,193,193,Nick Watney,96,"85' 9""",4201.417,49,-15
193,T194,T194,Jeff Maggert,86,"86' 1""",2840.583,33,+5
194,T194,T194,Ryan Moore,72,"86' 1""",3270.833,38,+4
195,196,196,Cameron Beckman,87,"88' 5""",2917.667,33,+3
196,197,197,J.P. Hayes,67,"95' 7""",3058.25,32,+5
