,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
96,T97,T97,Bob Tway,70,"46' 4""",7735.4169999999995,167,17
97,T97,T97,Dean Wilson,109,"46' 4""",14165.333,306,49
98,T99,T99,Shane Bertsch,96,"46' 5""",9978.5,215,35
99,T99,T99,Steve Lowery,74,"46' 5""",9741.167,210,27
100,T99,T99,Brett Rumford,72,"46' 5""",9236.583,199,22
101,T99,T99,Omar Uresti,74,"46' 5""",6734.6669999999995,145,20
102,103,103,Jeff Quinney,87,"46' 6""",8974.833,193,38
103,T104,T104,Fred Couples,60,"46' 7""",8343.5,179,9
104,T104,T104,Robert Gamez,79,"46' 7""",7360.6669999999995,158,39
105,T104,T104,Mike Weir,88,"46' 7""",9314.0,200,7
106,107,107,Jeff Overton,103,"46' 8""",16342.583,350,33
107,108,108,Nicholas Thompson,113,"46' 10""",12367.417,264,49
108,T109,T109,Sergio Garcia,72,"46' 11""",9293.667,198,16
109,T109,T109,Tom Lehman,51,"46' 11""",5208.417,111,14
110,T111,T111,Stephen Leaney,53,"47' 0""",5076.75,108,31
111,T111,T111,Pat Perez,93,"47' 0""",10439.25,222,33
112,T113,T113,John Mallinger,95,"47' 1""",10401.083,221,29
113,T113,T113,Troy Matteson,94,"47' 1""",13467.917,286,44
114,T113,T113,Jay Williamson,96,"47' 1""",9038.75,192,42
115,T116,T116,Brian Davis,108,"47' 3""",10448.333,221,44
116,T116,T116,Martin Laird,98,"47' 3""",12333.583,261,36
117,118,118,Tommy Gainey,60,"47' 4""",6101.6669999999995,129,28
118,T119,T119,Alejandro Cañizares,52,"47' 5""",6967.5830000000005,147,15
119,T119,T119,Retief Goosen,59,"47' 5""",6637.75,140,33
120,T119,T119,Tim Petrovic,97,"47' 5""",10852.833,229,31
121,T122,T122,Chris Riley,51,"47' 6""",5225.917,110,16
122,T122,T122,Camilo Villegas,79,"47' 6""",9359.417,197,23
123,T122,T122,Charlie Wi,97,"47' 6""",11439.417,241,24
124,T125,T125,Rich Beem,90,"47' 7""",9803.583,206,36
125,T125,T125,Lucas Glover,91,"47' 7""",12790.75,269,41
126,T127,T127,Padraig Harrington,52,"47' 8""",4913.417,103,11
127,T127,T127,Dustin Johnson,92,"47' 8""",14354.75,301,34
128,T129,T129,Billy Andrade,71,"47' 9""",9933.667,208,44
129,T129,T129,Tag Ridings,88,"47' 9""",13560.75,284,47
130,T129,T129,Chris Stroud,81,"47' 9""",8826.833,185,32
131,T132,T132,Craig Kanada,65,"47' 10""",6937.0830000000005,145,40
132,T132,T132,Phil Mickelson,80,"47' 10""",10379.667,217,14
133,T132,T132,Steve Stricker,75,"47' 10""",9711.167,203,19
134,T135,T135,Brad Adamonis,87,"47' 11""",13705.0,286,49
135,T135,T135,Paul Casey,55,"47' 11""",5320.0830000000005,111,24
136,T135,T135,George McNeill,97,"47' 11""",14140.583,295,48
137,T138,T138,Kenneth Ferrie,72,"48' 0""",7342.1669999999995,153,29
138,T138,T138,Scott McCarron,63,"48' 0""",6340.5,132,13
139,T138,T138,Parker McLachlin,88,"48' 0""",12046.333,251,9
140,T138,T138,Rocco Mediate,87,"48' 0""",9269.917,193,33
141,T142,T142,Nathan Green,95,"48' 2""",14018.833,291,37
142,T142,T142,Will MacKenzie,62,"48' 2""",7944.4169999999995,165,34
143,144,144,Jonathan Byrd,88,"48' 3""",9450.25,196,27
144,T145,T145,Robert Allenby,108,"48' 4""",11748.0,243,32
145,T145,T145,Jeff Gove,50,"48' 4""",4787.833,99,25
146,T145,T145,Jin Park,85,"48' 4""",8512.583,176,33
147,148,148,Jason Day,81,"48' 5""",10943.667,226,36
148,T149,T149,Peter Lonard,92,"48' 6""",11004.25,227,17
149,T149,T149,Brandt Snedeker,85,"48' 6""",10766.833,222,24
150,T151,T151,Olin Browne,77,"48' 7""",6214.6669999999995,128,39
151,T151,T151,Ryuji Imada,80,"48' 7""",11372.25,234,36
152,T151,T151,Lee Janzen,89,"48' 7""",10394.5,214,31
153,T151,T151,Cliff Kresge,84,"48' 7""",10935.25,225,49
154,155,155,Brett Quigley,80,"48' 9""",11501.0,236,23
155,T156,T156,Jason Allred,63,"48' 10""",9031.5,185,34
156,T156,T156,Marco Dawson,64,"48' 10""",7909.0,162,45
157,T156,T156,Ryan Moore,72,"48' 10""",9273.833,190,36
158,T159,T159,Ron Whittaker,54,"48' 11""",4156.083,85,25
159,T159,T159,Tim Wilkinson,95,"48' 11""",11786.667,241,38
160,T161,T161,Jeff Maggert,86,"49' 0""",10239.333,209,40
161,T161,T161,Tom Pernice Jr.,104,"49' 0""",14056.75,287,42
162,163,163,Anthony Kim,81,"49' 1""",10547.25,215,9
163,T164,T164,Chad Collins,72,"49' 4""",10412.583,211,34
164,T164,T164,Trevor Immelman,70,"49' 4""",8195.5,166,32
165,T164,T164,Jesper Parnevik,88,"49' 4""",11450.333,232,34
166,T167,T167,Doug LaBelle II,65,"49' 5""",6864.9169999999995,139,19
167,T167,T167,Billy Mayfair,103,"49' 5""",10777.667,218,19
168,169,169,Johnson Wagner,83,"49' 7""",11407.667,230,40
169,170,170,John Merrick,98,"49' 8""",10920.417,220,32
170,171,171,Jim Furyk,95,"49' 9""",9155.833,184,24
171,172,172,Brad Elder,67,"49' 10""",8320.917,167,24
172,173,173,David Duval,51,"50' 0""",6797.0,136,22
173,T174,T174,Rod Pampling,83,"50' 1""",9162.083,183,40
174,T174,T174,Mark Wilson,107,"50' 1""",13066.333,261,43
175,T176,T176,K.J. Choi,74,"50' 3""",10096.083,201,29
176,T176,T176,Rory Sabbatini,77,"50' 3""",9392.083,187,38
177,178,178,Eric Axley,113,"50' 6""",15910.667,315,54
178,T179,T179,Mathew Goggin,91,"50' 7""",11979.333,237,22
179,T179,T179,Tim Herron,97,"50' 7""",14155.25,280,33
180,T179,T179,Greg Kraft,63,"50' 7""",6016.0,119,31
181,T179,T179,Kevin Na,97,"50' 7""",12701.75,251,44
182,183,183,Marc Turnesa,87,"50' 8""",11860.333,234,24
183,T184,T184,Glen Day,64,"50' 11""",8806.333,173,31
184,T184,T184,Todd Demsey,80,"50' 11""",11199.833,220,33
185,186,186,J.B. Holmes,86,"51' 2""",12997.583,254,26
186,187,187,Cameron Beckman,87,"51' 3""",9487.583,185,37
187,T188,T188,Freddie Jacobson,78,"51' 4""",9812.0,191,28
188,T188,T188,Matt Jones,95,"51' 4""",16069.5,313,47
189,190,190,Jerry Kelly,89,"51' 6""",10762.333,209,17
190,191,191,Shigeki Maruyama,50,"51' 9""",7446.3330000000005,144,28
191,192,192,Mathias Grönberg,87,"52' 3""",12849.5,246,46
192,193,193,Corey Pavin,69,"52' 9""",7543.3330000000005,143,25
193,T194,T194,Aaron Baddeley,76,"53' 2""",10523.75,198,18
194,T194,T194,David Lutterus,59,"53' 2""",8181.4169999999995,154,37
195,196,196,Paul Claxton,63,"56' 7""",7133.5,126,29
196,197,197,J.P. Hayes,67,"58' 0""",10838.5,187,31
