,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Jim McGovern,75,"34' 9""",1458.0,42,+6
1,2,2,Steve Allan,58,"35' 6""",1314.5829999999999,37,+3
2,T3,T3,Brett Rumford,72,"36' 1""",1515.3329999999999,42,+3
3,T3,T3,Scott Verplank,82,"36' 1""",1297.75,36,+4
4,T5,T5,Sergio Garcia,72,"36' 6""",2296.917,63,+8
5,T5,T5,Jimmy Walker,73,"36' 6""",2698.917,74,+11
6,7,7,Y.E. Yang,89,"37' 4""",2389.417,64,+15
7,T8,T8,Brenden Pappas,66,"37' 5""",1833.8329999999999,49,+8
8,T8,T8,Camilo Villegas,79,"37' 5""",1946.75,52,+9
9,10,10,Sean O'Hair,81,"37' 6""",1911.25,51,+6
10,11,11,Jeff Quinney,87,"37' 7""",1541.25,41,+5
11,12,12,Tim Wilkinson,95,"37' 8""",2373.833,63,+13
12,T13,T13,Ken Duke,116,"37' 10""",3632.5,96,+10
13,T13,T13,Michael Letzig,88,"37' 10""",2609.167,69,+11
14,15,15,Jon Mills,95,"38' 2""",2252.5,59,+5
15,16,16,Ángel Cabrera,55,"38' 3""",1185.083,31,+2
16,17,17,Woody Austin,109,"38' 5""",2227.5,58,+9
17,18,18,Zach Johnson,85,"38' 6""",1615.5829999999999,42,+8
18,19,19,Jeff Overton,103,"38' 7""",3702.0,96,+18
19,20,20,Dustin Johnson,92,"38' 9""",2830.583,73,+26
20,21,21,Kevin Stadler,90,"38' 10""",1826.6670000000001,47,+27
21,T22,T22,Chad Campbell,94,"39' 0""",2652.5,68,+11
22,T22,T22,Charles Howell III,101,"39' 0""",3390.333,87,+11
23,T22,T22,Cliff Kresge,84,"39' 0""",2339.25,60,+8
24,T25,T25,Stephen Ames,83,"39' 2""",1957.0829999999999,50,+7
25,T25,T25,Jim Furyk,95,"39' 2""",2113.833,54,+9
26,T25,T25,Nick Watney,96,"39' 2""",2661.417,68,+11
27,T25,T25,Dean Wilson,109,"39' 2""",2938.417,75,+14
28,29,29,Eric Axley,113,"39' 5""",2801.083,71,+7
29,T30,T30,Olin Browne,77,"39' 7""",1028.833,26,+8
30,T30,T30,Bob Estes,90,"39' 7""",2613.75,66,+10
31,T30,T30,Pat Perez,93,"39' 7""",2337.417,59,+8
32,T33,T33,Michael Allen,91,"39' 8""",2181.667,55,+12
33,T33,T33,Ryan Moore,72,"39' 8""",2021.0,51,+7
34,T33,T33,John Rollins,94,"39' 8""",2419.167,61,+9
35,T36,T36,Steve Flesch,95,"39' 9""",3023.667,76,+13
36,T36,T36,Nathan Green,95,"39' 9""",3099.75,78,+21
37,38,38,Corey Pavin,69,"39' 11""",1555.5,39,+10
38,39,39,Ryan Palmer,69,"40' 0""",1759.5829999999999,44,+9
39,T40,T40,Briny Baird,113,"40' 1""",3163.333,79,+8
40,T40,T40,Stewart Cink,87,"40' 1""",1762.8329999999999,44,+3
41,T40,T40,Jesper Parnevik,88,"40' 1""",2445.417,61,+9
42,43,43,Kent Jones,68,"40' 2""",1286.167,32,+6
43,T44,T44,Shane Bertsch,96,"40' 3""",2775.333,69,+12
44,T44,T44,Ben Crane,86,"40' 3""",2215.917,55,+3
45,T44,T44,Chris DiMarco,87,"40' 3""",2292.917,57,+10
46,T47,T47,Dudley Hart,74,"40' 4""",2905.917,72,+17
47,T47,T47,John Mallinger,95,"40' 4""",2821.833,70,+9
48,T49,T49,Robert Allenby,108,"40' 5""",2952.167,73,+12
49,T49,T49,Steve Elkington,84,"40' 5""",1900.8329999999999,47,+7
50,T51,T51,Matt Kuchar,88,"40' 7""",1986.9170000000001,49,+10
51,T51,T51,Travis Perkins,53,"40' 7""",1787.0829999999999,44,+16
52,T53,T53,Jason Allred,63,"40' 8""",1991.6670000000001,49,+11
53,T53,T53,Jason Gore,94,"40' 8""",2523.583,62,+22
54,55,55,Jonathan Byrd,88,"40' 9""",2159.5,53,+9
55,T56,T56,Ryan Armour,87,"40' 10""",2448.25,60,+23
56,T56,T56,Omar Uresti,74,"40' 10""",1388.5,34,+2
57,T58,T58,Billy Andrade,71,"40' 11""",2414.25,59,+19
58,T58,T58,Justin Bolli,87,"40' 11""",2617.0,64,+12
59,T58,T58,Bill Haas,99,"40' 11""",3354.333,82,+18
60,61,61,Charley Hoffman,94,"41' 0""",2909.25,71,+13
61,62,62,Brandt Jobe,52,"41' 1""",1724.8329999999999,42,+9
62,T63,T63,Tommy Armour III,77,"41' 2""",1934.5829999999999,47,+11
63,T63,T63,Ted Purdy,68,"41' 2""",2594.25,63,+15
64,T63,T63,Heath Slocum,104,"41' 2""",1977.75,48,+7
65,T63,T63,David Toms,70,"41' 2""",1689.1670000000001,41,+5
66,67,67,Brandt Snedeker,85,"41' 3""",2228.167,54,+7
67,68,68,Carl Pettersson,110,"41' 5""",3438.667,83,+10
68,T69,T69,Tim Clark,90,"41' 6""",2156.5,52,+3
69,T69,T69,Kenneth Ferrie,72,"41' 6""",1576.75,38,+12
70,T71,T71,Ben Curtis,80,"41' 7""",1746.3329999999999,42,+9
71,T71,T71,Retief Goosen,59,"41' 7""",1247.833,30,+7
72,T73,T73,Parker McLachlin,88,"41' 9""",2586.0,62,+5
73,T73,T73,Kevin Na,97,"41' 9""",2754.75,66,+18
74,T73,T73,Adam Scott,51,"41' 9""",1628.25,39,+10
75,76,76,Scott Sterling,89,"41' 10""",2173.917,52,+1
76,77,77,John Merrick,98,"41' 11""",2641.5,63,+8
77,78,78,Davis Love III,78,"42' 0""",2522.333,60,+3
78,T79,T79,Nick Flanagan,89,"42' 2""",2825.083,67,+25
79,T79,T79,Tom Lehman,51,"42' 2""",1518.0829999999999,36,+3
80,T79,T79,Rod Pampling,83,"42' 2""",2109.333,50,+14
81,T79,T79,Bob Tway,70,"42' 2""",1643.3329999999999,39,+2
82,T83,T83,Kenny Perry,97,"42' 4""",3896.5,92,+19
83,T83,T83,Jay Williamson,96,"42' 4""",2750.0,65,+15
84,85,85,Todd Demsey,80,"42' 6""",2422.75,57,+8
85,T86,T86,Rich Beem,90,"42' 7""",2768.417,65,+19
86,T86,T86,Mark Calcavecchia,67,"42' 7""",1534.0829999999999,36,+10
87,88,88,Frank Lickliter II,107,"42' 8""",3497.5,82,+18
88,89,89,Tommy Gainey,60,"42' 9""",1494.9170000000001,35,+10
89,T90,T90,James Driscoll,85,"42' 10""",3424.917,80,+22
90,T90,T90,Robert Gamez,79,"42' 10""",1797.75,42,+7
91,T92,T92,Richard Johnson,60,"42' 11""",2147.5,50,+6
92,T92,T92,Troy Matteson,94,"42' 11""",3130.25,73,+16
93,94,94,Brett Quigley,80,"43' 0""",2797.0,65,+4
94,95,95,Johnson Wagner,83,"43' 2""",2416.833,56,+4
95,96,96,Mike Weir,88,"43' 3""",2121.0,49,+2
96,T97,T97,Jason Day,81,"43' 4""",2686.0,62,+15
97,T97,T97,Boo Weekley,86,"43' 4""",2208.333,51,+13
98,T97,T97,Charlie Wi,97,"43' 4""",2991.167,69,+12
99,T100,T100,Gavin Coles,54,"43' 5""",955.75,22,+2
100,T100,T100,Joe Ogilvie,100,"43' 5""",2950.917,68,+12
101,102,102,Alex Cejka,75,"43' 6""",2044.9170000000001,47,+4
102,103,103,Carlos Franco,73,"43' 7""",2616.583,60,+11
103,T104,T104,Joe Durant,92,"43' 8""",2227.417,51,+12
104,T104,T104,Jeff Gove,50,"43' 8""",829.8330000000001,19,+5
105,T104,T104,Charles Warren,79,"43' 8""",2272.5,52,+15
106,107,107,Kevin Streelman,114,"43' 9""",3545.0,81,+11
107,T108,T108,Bart Bryant,81,"43' 10""",2018.0,46,+12
108,T108,T108,Bo Van Pelt,101,"43' 10""",3898.833,89,+18
109,T110,T110,Stuart Appleby,87,"43' 11""",2900.583,66,+10
110,T110,T110,Cameron Beckman,87,"43' 11""",1974.9170000000001,45,+14
111,112,112,Patrick Sheehan,124,"44' 0""",3385.167,77,+19
112,T113,T113,Stephen Leaney,53,"44' 1""",1367.25,31,+10
113,T113,T113,Bubba Watson,97,"44' 1""",3748.083,85,+14
