,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
59,T55,T55,Tom Pernice Jr.,104,"32' 4""",38055.083,1177,-0.09
60,T55,T55,Brandt Snedeker,85,"32' 4""",25729.583,795,-0.05
61,T55,T55,Y.E. Yang,89,"32' 4""",31675.667,979,-0.06
62,T63,T63,Cameron Beckman,87,"32' 5""",29787.167,920,-0.05
63,T63,T63,Glen Day,64,"32' 5""",21688.667,669,-0.08
64,T63,T63,Steve Flesch,95,"32' 5""",30400.583,939,-0.07
65,T63,T63,Robert Garrigus,90,"32' 5""",32149.25,993,-0.07
66,T63,T63,Cliff Kresge,84,"32' 5""",28905.5,892,-0.03
67,T63,T63,Jeff Quinney,87,"32' 5""",28494.833,880,-0.07
68,T63,T63,Kyle Thompson,70,"32' 5""",21665.583,668,+0.03
69,T70,T70,Rich Beem,90,"32' 6""",31621.833,973,-0.05
70,T70,T70,Harrison Frazar,73,"32' 6""",22758.25,700,-0.01
71,T70,T70,Matt Kuchar,88,"32' 6""",27442.25,844,-0.05
72,T70,T70,Will MacKenzie,62,"32' 6""",22319.417,687,-0.04
73,T70,T70,Rocco Mediate,87,"32' 6""",28260.833,869,-0.01
74,T70,T70,Jon Mills,95,"32' 6""",30379.917,934,-0.02
75,T76,T76,Ángel Cabrera,55,"32' 7""",13214.25,406,-0.11
76,T76,T76,Retief Goosen,59,"32' 7""",16064.667,493,-0.08
77,T76,T76,Padraig Harrington,52,"32' 7""",12289.333,377,-0.05
78,T76,T76,Freddie Jacobson,78,"32' 7""",24933.0,766,-0.06
79,T76,T76,Sean O'Hair,81,"32' 7""",26702.167,820,-0.04
80,T76,T76,Jin Park,85,"32' 7""",28351.167,871,+0.02
81,T82,T82,Michael Allen,91,"32' 8""",32573.333,997,-0.09
82,T82,T82,Shane Bertsch,96,"32' 8""",36986.0,1131,-0.04
83,T82,T82,Mark Calcavecchia,67,"32' 8""",21705.917,665,-0.01
84,T82,T82,Ken Duke,116,"32' 8""",40313.917,1234,-0.09
85,T82,T82,Peter Lonard,92,"32' 8""",32373.917,991,-0.03
86,T82,T82,Steve Marino,119,"32' 8""",41123.75,1259,-0.10
87,T82,T82,Carl Pettersson,110,"32' 8""",38038.25,1163,-0.06
88,T89,T89,Kent Jones,68,"32' 9""",23725.167,725,-0.07
89,T89,T89,Jerry Kelly,89,"32' 9""",30470.333,930,-0.03
90,T89,T89,Kevin Streelman,114,"32' 9""",37431.25,1144,-0.08
91,T89,T89,Chris Stroud,81,"32' 9""",26166.667,799,-0.02
92,T93,T93,Fred Couples,60,"32' 10""",18755.917,571,-0.07
93,T93,T93,Dustin Johnson,92,"32' 10""",28000.833,852,-0.02
94,T93,T93,Craig Kanada,65,"32' 10""",23027.917,702,-0.05
95,T96,T96,Olin Browne,77,"32' 11""",31312.333,951,+0.01
96,T96,T96,Joe Durant,92,"32' 11""",33935.667,1030,-0.02
97,T96,T96,Cody Freeman,66,"32' 11""",20977.417,637,+0.02
98,T96,T96,Mark Wilson,107,"32' 11""",44048.75,1338,-0.09
99,T100,T100,John Riegger,73,"33' 0""",25851.667,784,-0.07
100,T100,T100,Steve Stricker,75,"33' 0""",21266.917,644,-0.09
101,T100,T100,Ron Whittaker,54,"33' 0""",17714.917,537,E
102,T103,T103,Jason Gore,94,"33' 1""",36868.083,1113,-0.04
103,T103,T103,Jeff Gove,50,"33' 1""",19178.0,580,-0.04
104,T103,T103,Brenden Pappas,66,"33' 1""",21064.75,637,-0.08
105,T103,T103,Pat Perez,93,"33' 1""",32488.333,983,-0.10
106,T103,T103,Charlie Wi,97,"33' 1""",36683.083,1110,-0.06
107,T108,T108,Todd Hamilton,92,"33' 2""",30971.333,933,-0.05
108,T108,T108,Nick O'Hern,82,"33' 2""",30322.167,915,-0.05
109,T108,T108,Charles Warren,79,"33' 2""",30111.083,908,+0.01
110,T111,T111,Ryan Armour,87,"33' 3""",32100.917,965,-0.03
111,T111,T111,Bob Estes,90,"33' 3""",35868.0,1078,-0.05
112,T111,T111,Tom Lehman,51,"33' 3""",15480.417,465,-0.04
113,T111,T111,Jeff Maggert,86,"33' 3""",32127.583,967,-0.03
114,T111,T111,John Merrick,98,"33' 3""",31931.167,960,-0.05
115,T111,T111,Kevin Na,97,"33' 3""",38139.333,1146,-0.06
116,T111,T111,Ted Purdy,68,"33' 3""",23270.167,700,-0.01
117,T118,T118,Martin Laird,98,"33' 4""",34270.0,1029,-0.09
118,T118,T118,John Mallinger,95,"33' 4""",35704.417,1071,-0.06
119,T118,T118,Billy Mayfair,103,"33' 4""",41780.083,1253,-0.05
120,T121,T121,John Senden,93,"33' 5""",35046.083,1050,-0.06
121,T121,T121,Kevin Sutherland,98,"33' 5""",35896.333,1075,-0.11
122,T123,T123,K.J. Choi,74,"33' 6""",22824.333,681,-0.09
123,T123,T123,Chris DiMarco,87,"33' 6""",29440.167,879,-0.02
124,T123,T123,Nick Flanagan,89,"33' 6""",32903.0,983,-0.01
125,T123,T123,Michael Letzig,88,"33' 6""",30586.833,914,-0.05
126,T123,T123,Corey Pavin,69,"33' 6""",24179.333,722,-0.05
127,T128,T128,Woody Austin,109,"33' 7""",36678.667,1092,-0.07
128,T128,T128,Bo Van Pelt,101,"33' 7""",37305.083,1110,-0.04
129,T130,T130,Justin Bolli,87,"33' 8""",30566.167,909,E
130,T130,T130,Ben Crane,86,"33' 8""",31820.083,946,-0.08
131,T130,T130,Mark Hensby,71,"33' 8""",24401.5,725,-0.02
132,T130,T130,Travis Perkins,53,"33' 8""",14685.917,436,+0.05
133,T130,T130,Kevin Stadler,90,"33' 8""",29039.917,863,-0.03
134,135,135,Troy Matteson,94,"33' 9""",35844.083,1062,-0.02
135,T136,T136,Dudley Hart,74,"33' 10""",27111.333,801,-0.10
136,T136,T136,Stephen Leaney,53,"33' 10""",18726.083,554,+0.01
137,T136,T136,David Lutterus,59,"33' 10""",19998.25,591,-0.01
138,T136,T136,Tag Ridings,88,"33' 10""",31475.167,931,-0.05
139,T136,T136,Omar Uresti,74,"33' 10""",27158.167,803,-0.03
140,T141,T141,Frank Lickliter II,107,"33' 11""",40880.083,1206,-0.05
141,T141,T141,Rod Pampling,83,"33' 11""",28292.333,835,-0.07
142,T141,T141,Marc Turnesa,87,"33' 11""",32323.75,953,-0.05
143,T141,T141,Nick Watney,96,"33' 11""",32861.5,970,-0.08
144,T145,T145,Alejandro Cañizares,52,"34' 0""",16921.167,498,-0.02
145,T145,T145,Charles Howell III,101,"34' 0""",33354.417,981,-0.07
146,T145,T145,Richard Johnson,60,"34' 0""",19969.417,588,-0.05
147,T145,T145,Jeff Overton,103,"34' 0""",34002.583,1001,-0.07
148,T145,T145,Tim Petrovic,97,"34' 0""",33789.083,995,-0.04
149,T145,T145,Ian Poulter,51,"34' 0""",14429.083,424,E
150,T145,T145,Adam Scott,51,"34' 0""",12876.167,379,-0.09
151,T145,T145,Jimmy Walker,73,"34' 0""",23654.0,696,-0.05
152,T153,T153,Bill Haas,99,"34' 1""",35710.75,1048,-0.05
153,T153,T153,J.J. Henry,108,"34' 1""",42958.333,1259,-0.04
154,T153,T153,Scott McCarron,63,"34' 1""",23464.25,688,-0.06
155,T153,T153,Johnson Wagner,83,"34' 1""",27658.583,812,-0.04
156,T157,T157,Brad Elder,67,"34' 2""",22331.583,653,-0.07
157,T157,T157,Mathew Goggin,91,"34' 2""",35154.5,1029,-0.07
158,T157,T157,Tim Wilkinson,95,"34' 2""",32591.5,953,-0.06
159,T160,T160,Eric Axley,113,"34' 3""",38874.833,1135,-0.07
160,T160,T160,Aaron Baddeley,76,"34' 3""",24037.25,702,-0.10
161,T162,T162,Paul Claxton,63,"34' 4""",21682.333,632,-0.03
162,T162,T162,Carlos Franco,73,"34' 4""",25992.25,757,-0.06
163,T162,T162,Ryuji Imada,80,"34' 4""",27191.5,792,-0.06
164,T162,T162,John Rollins,94,"34' 4""",34040.083,992,-0.04
165,T166,T166,Brad Adamonis,87,"34' 7""",30155.917,872,-0.06
166,T166,T166,Jonathan Byrd,88,"34' 7""",33707.5,974,-0.06
167,T168,T168,Paul Goydos,78,"34' 9""",28845.417,830,E
168,T168,T168,Parker McLachlin,88,"34' 9""",31340.833,902,-0.04
169,T168,T168,Bob Sowards,61,"34' 9""",21214.5,611,-0.03
170,171,171,Stuart Appleby,87,"34' 10""",26692.167,767,-0.06
171,172,172,Brian Davis,108,"34' 11""",44495.083,1274,-0.04
172,T173,T173,David Duval,51,"35' 0""",15955.833,456,+0.03
173,T173,T173,Steve Elkington,84,"35' 0""",31887.75,910,-0.05
174,T173,T173,Tim Herron,97,"35' 0""",35164.75,1004,-0.06
175,T173,T173,Nicholas Thompson,113,"35' 0""",41303.083,1179,-0.03
176,T177,T177,James Driscoll,85,"35' 1""",29332.667,836,-0.06
177,T177,T177,J.P. Hayes,67,"35' 1""",26077.0,743,E
178,T179,T179,Joe Ogilvie,100,"35' 2""",34674.167,987,-0.03
179,T179,T179,Brett Quigley,80,"35' 2""",30777.833,875,-0.05
180,181,181,Brett Rumford,72,"35' 3""",23594.083,669,+0.01
181,T182,T182,Steve Lowery,74,"35' 4""",27588.75,781,+0.01
182,T182,T182,Ryan Moore,72,"35' 4""",28258.917,800,-0.03
183,184,184,Shigeki Maruyama,50,"35' 6""",16608.083,468,-0.03
184,T185,T185,Mathias Grönberg,87,"35' 7""",33833.5,950,-0.04
185,T185,T185,Matt Jones,95,"35' 7""",32515.25,914,-0.03
186,187,187,Jason Day,81,"35' 9""",32091.5,898,-0.06
187,T188,T188,Jason Allred,63,"35' 10""",19393.667,541,E
188,T188,T188,Kenneth Ferrie,72,"35' 10""",26781.0,747,E
189,T190,T190,Steve Allan,58,"36' 0""",19034.0,529,-0.05
190,T190,T190,Chad Collins,72,"36' 0""",27396.167,761,-0.05
191,T190,T190,Todd Demsey,80,"36' 0""",31961.333,887,-0.05
192,193,193,Chris Riley,51,"36' 1""",17789.25,493,-0.04
193,194,194,Richard Johnson,77,"36' 8""",27303.333,745,-0.03
194,195,195,Jesper Parnevik,88,"36' 11""",33257.583,900,-0.07
195,196,196,Nathan Green,95,"37' 3""",39011.75,1047,-0.04
196,197,197,Daniel Chopra,84,"37' 8""",26878.917,713,-0.03
