,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,1,Padraig Harrington,52,-.667
1,2,2,Kent Jones,68,-.583
2,3,3,K.J. Choi,74,-.565
3,4,4,Richard Johnson,77,-.563
4,5,5,Nick O'Hern,82,-.517
5,6,6,Hunter Mahan,87,-.500
6,7,7,Ian Poulter,51,-.429
7,T8,T8,Brian Gay,102,-.400
8,T8,T8,Bob Tway,70,-.400
9,10,10,Jonathan Byrd,88,-.394
10,11,11,Justin Leonard,101,-.381
11,T12,T12,Jim Furyk,95,-.375
12,T12,T12,Paul Goydos,78,-.375
13,14,14,Ryuji Imada,80,-.368
14,15,15,Tim Wilkinson,95,-.351
15,T16,T16,Gavin Coles,54,-.333
16,T16,T16,Steve Flesch,95,-.333
17,T16,T16,Jason Gore,94,-.333
18,T16,T16,Camilo Villegas,79,-.333
19,T16,T16,Ron Whittaker,54,-.333
20,21,21,Shigeki Maruyama,50,-.320
21,22,22,Troy Matteson,94,-.316
22,23,23,Chad Campbell,94,-.308
23,T24,T24,Bob Estes,90,-.300
24,T24,T24,D.J. Trahan,94,-.300
25,T26,T26,Brad Elder,67,-.294
26,T26,T26,Matt Kuchar,88,-.294
27,28,28,Ken Duke,116,-.290
28,T29,T29,Tom Lehman,51,-.286
29,T29,T29,Kevin Streelman,114,-.286
30,31,31,Stephen Ames,83,-.280
31,32,32,Omar Uresti,74,-.273
32,T33,T33,Rod Pampling,83,-.267
33,T33,T33,Vijay Singh,82,-.267
34,T33,T33,Jay Williamson,96,-.267
35,T36,T36,Geoff Ogilvy,65,-.263
36,T36,T36,Kevin Sutherland,98,-.263
37,38,38,Glen Day,64,-.259
38,39,39,Woody Austin,109,-.257
39,40,40,Steve Stricker,75,-.241
40,41,41,Jeff Quinney,87,-.239
41,42,42,Fred Couples,60,-.238
42,43,43,Steve Elkington,84,-.225
43,44,44,Tim Clark,90,-.222
44,45,45,Paul Casey,55,-.214
45,T46,T46,Justin Bolli,87,-.200
46,T46,T46,Mark Calcavecchia,67,-.200
47,T46,T46,Anthony Kim,81,-.200
48,T46,T46,Peter Lonard,92,-.200
49,T46,T46,Ryan Moore,72,-.200
50,T46,T46,Tag Ridings,88,-.200
51,T52,T52,Harrison Frazar,73,-.194
52,T52,T52,Bo Van Pelt,101,-.194
53,T52,T52,Dean Wilson,109,-.194
54,55,55,Brian Davis,108,-.190
55,56,56,Chris DiMarco,87,-.186
56,T57,T57,Jason Day,81,-.182
57,T57,T57,Zach Johnson,85,-.182
58,T57,T57,Boo Weekley,86,-.182
59,60,60,Tommy Armour III,77,-.179
60,T61,T61,Craig Kanada,65,-.167
61,T61,T61,Chris Riley,51,-.167
62,T61,T61,Nicholas Thompson,113,-.167
63,64,64,Cameron Beckman,87,-.161
64,65,65,Lucas Glover,91,-.160
65,66,66,Marc Turnesa,87,-.158
66,67,67,Briny Baird,113,-.147
67,T68,T68,Carlos Franco,73,-.143
68,T68,T68,Stephen Leaney,53,-.143
69,T68,T68,Brett Rumford,72,-.143
70,71,71,Joe Ogilvie,100,-.140
71,T72,T72,John Merrick,98,-.133
