,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
0,1,1,Dean Wilson,109,81.78,220,269,-0.27
1,2,2,Zach Johnson,85,81.48,154,189,-0.21
2,3,3,Justin Leonard,101,79.91,175,219,-0.21
3,T4,T4,Robert Allenby,108,78.95,195,247,-0.18
4,T4,T4,Gavin Coles,54,78.95,105,133,-0.35
5,6,6,John Riegger,73,78.38,145,185,-0.18
6,7,7,Chad Campbell,94,77.78,210,270,-0.2
7,8,8,Bob Estes,90,77.29,194,251,-0.19
8,9,9,Corey Pavin,69,77.27,85,110,-0.29
9,10,10,J.J. Henry,108,77.26,231,299,-0.13
10,11,11,Sergio Garcia,72,76.88,123,160,-0.28
11,12,12,Dudley Hart,74,76.73,155,202,-0.24
12,13,13,Brian Gay,102,76.55,173,226,-0.28
13,14,14,Kent Jones,68,76.54,137,179,-0.24
14,15,15,Richard Johnson,60,76.43,107,140,-0.19
15,T16,T16,Stephen Ames,83,76.26,151,198,-0.15
16,T16,T16,Tom Scherrer,56,76.26,106,139,-0.22
17,18,18,Ron Whittaker,54,76.19,96,126,-0.14
18,19,19,Michael Allen,91,75.89,170,224,-0.26
19,20,20,Chris Riley,51,75.7,81,107,-0.16
20,21,21,Cliff Kresge,84,75.63,149,197,-0.13
21,22,22,David Toms,70,75.57,133,176,-0.2
22,23,23,John Merrick,98,75.54,176,233,-0.16
23,24,24,Nick O'Hern,82,75.42,135,179,-0.21
24,25,25,Stuart Appleby,87,75.41,138,183,-0.23
25,26,26,Doug LaBelle II,65,75.32,116,154,-0.22
26,T27,T27,Brad Elder,67,75.29,131,174,-0.2
27,T27,T27,Robert Garrigus,90,75.29,195,259,-0.17
28,29,29,Tommy Armour III,77,75.26,143,190,-0.19
29,30,30,Ryuji Imada,80,75.14,136,181,-0.24
30,T31,T31,Craig Kanada,65,75.0,111,148,-0.23
31,T31,T31,Hunter Mahan,87,75.0,174,232,-0.23
32,T31,T31,Phil Mickelson,80,75.0,117,156,-0.17
33,T31,T31,Boo Weekley,86,75.0,126,168,-0.17
34,35,35,Jim McGovern,75,74.88,161,215,-0.24
35,36,36,Jeff Quinney,87,74.86,131,175,-0.22
36,37,37,Brenden Pappas,66,74.85,125,167,-0.25
37,38,38,Paul Casey,55,74.77,83,111,-0.22
38,39,39,Stephen Leaney,53,74.62,97,130,-0.15
39,40,40,Bob Tway,70,74.6,141,189,-0.23
40,41,41,Olin Browne,77,74.49,146,196,-0.21
41,42,42,Steve Allan,58,74.39,122,164,-0.12
42,43,43,Ryan Palmer,69,74.35,142,191,-0.28
43,44,44,Rich Beem,90,74.17,178,240,-0.2
44,45,45,Steve Elkington,84,74.11,146,197,-0.2
45,46,46,Justin Bolli,87,74.09,163,220,-0.16
46,T47,T47,Tom Pernice Jr.,104,74.06,197,266,-0.2
47,T47,T47,Tim Wilkinson,95,74.06,157,212,-0.29
48,49,49,Vaughn Taylor,103,74.02,208,281,-0.29
49,50,50,Trevor Immelman,70,73.91,102,138,-0.2
50,51,51,Nick Flanagan,89,73.82,203,275,-0.19
51,52,52,Mathew Goggin,91,73.75,177,240,-0.16
52,53,53,Scott Sterling,89,73.71,171,232,-0.22
53,54,54,Steve Flesch,95,73.63,148,201,-0.23
54,T55,T55,Briny Baird,113,73.62,226,307,-0.15
55,T55,T55,Tim Petrovic,97,73.62,173,235,-0.2
56,57,57,Kevin Sutherland,98,73.58,195,265,-0.16
57,58,58,Joe Durant,92,73.53,175,238,-0.19
58,T59,T59,Charles Howell III,101,73.49,183,249,-0.22
59,T59,T59,John Huston,56,73.49,122,166,-0.23
60,61,61,Mark Wilson,107,73.37,237,323,-0.24
61,62,62,Vijay Singh,82,73.33,121,165,-0.18
62,63,63,Glen Day,64,73.29,107,146,-0.25
63,64,64,Retief Goosen,59,73.28,85,116,-0.11
64,65,65,Mark Calcavecchia,67,73.17,120,164,-0.25
65,66,66,Eric Axley,113,73.15,218,298,-0.23
66,67,67,Jason Day,81,73.14,177,242,-0.15
67,68,68,Fred Couples,60,73.1,106,145,-0.16
68,69,69,Jeff Overton,103,73.01,211,289,-0.19
