,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Padraig Harrington,52,"25' 4""",405.75,16,-1
1,2,2,Paul Claxton,63,"26' 1""",469.333,18,-5
2,3,3,Brenden Pappas,66,"26' 6""",1087.417,41,-4
3,4,4,Michael Allen,91,"28' 0""",1092.083,39,+3
4,5,5,Joe Durant,92,"28' 6""",1510.6670000000001,53,+4
5,6,6,Alex Cejka,75,"28' 9""",1091.583,38,+5
6,7,7,Dean Wilson,109,"29' 0""",1738.6670000000001,60,E
7,T8,T8,Ryuji Imada,80,"29' 1""",1423.9170000000001,49,+3
8,T8,T8,Brandt Jobe,52,"29' 1""",1077.0,37,+6
9,10,10,Craig Kanada,65,"29' 2""",699.5,24,+2
10,11,11,Joe Ogilvie,100,"29' 3""",2074.917,71,+6
11,12,12,John Riegger,73,"29' 4""",1115.25,38,-3
12,T13,T13,Brian Gay,102,"29' 9""",1247.75,42,+3
13,T13,T13,Jim McGovern,75,"29' 9""",1310.417,44,+3
14,15,15,Cody Freeman,66,"29' 10""",1342.8329999999999,45,+3
15,T16,T16,Phil Mickelson,80,"29' 11""",1017.0830000000001,34,+2
16,T16,T16,Carl Pettersson,110,"29' 11""",2216.083,74,-7
17,18,18,Scott Verplank,82,"30' 0""",869.6669999999999,29,+7
18,19,19,Johnson Wagner,83,"30' 1""",1654.0829999999999,55,+1
19,20,20,Tim Clark,90,"30' 3""",1571.5,52,+2
20,T21,T21,Shane Bertsch,96,"30' 9""",1198.0,39,+4
21,T21,T21,Harrison Frazar,73,"30' 9""",1474.9170000000001,48,+7
22,23,23,Nick Flanagan,89,"30' 10""",1817.5,59,+4
23,T24,T24,Steve Allan,58,"30' 11""",1606.4170000000001,52,+4
24,T24,T24,Stuart Appleby,87,"30' 11""",1544.0,50,-1
25,26,26,Scott Sterling,89,"31' 3""",1437.5,46,-2
26,T27,T27,Tom Lehman,51,"31' 4""",563.8330000000001,18,+5
27,T27,T27,Kevin Sutherland,98,"31' 4""",2226.75,71,+2
28,29,29,Andres Romero,69,"31' 7""",1421.0,45,E
29,30,30,Jon Mills,95,"31' 9""",1748.0,55,+2
30,T31,T31,Zach Johnson,85,"32' 1""",1026.167,32,+7
31,T31,T31,Patrick Sheehan,124,"32' 1""",2021.9170000000001,63,+6
32,T33,T33,Rich Beem,90,"32' 2""",1190.167,37,+5
33,T33,T33,John Senden,93,"32' 2""",1899.8329999999999,59,+9
34,35,35,Hunter Mahan,87,"32' 3""",1711.0,53,+9
