,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Ron Whittaker,54,"9' 11""",59.417,6,-1
1,2,2,Trevor Immelman,70,"12' 6""",62.333,5,-2
2,3,3,Stephen Leaney,53,"12' 8""",75.75,6,+5
3,T4,T4,Todd Demsey,80,"12' 9""",114.75,9,+2
4,T4,T4,Will MacKenzie,62,"12' 9""",50.833,4,+2
5,6,6,Rich Beem,90,"12' 11""",167.5,13,+1
6,T7,T7,Joe Ogilvie,100,"13' 4""",212.667,16,E
7,T7,T7,Scott Verplank,82,"13' 4""",79.75,6,+1
8,9,9,Matt Kuchar,88,"13' 9""",165.083,12,-1
9,10,10,J.P. Hayes,67,"14' 0""",168.333,12,+3
10,11,11,Brett Rumford,72,"14' 1""",169.25,12,+3
11,12,12,Justin Bolli,87,"14' 4""",85.917,6,-2
12,13,13,David Lutterus,59,"14' 10""",192.75,13,-1
13,14,14,Paul Goydos,78,"15' 0""",180.333,12,+6
14,T15,T15,Chris Riley,51,"15' 2""",90.917,6,E
15,T15,T15,Adam Scott,51,"15' 2""",90.833,6,+1
16,T17,T17,Parker McLachlin,88,"15' 4""",183.833,12,+1
17,T17,T17,Rod Pampling,83,"15' 4""",245.417,16,+3
18,19,19,Daniel Chopra,84,"15' 5""",307.5,20,+1
19,20,20,Padraig Harrington,52,"15' 6""",124.167,8,-1
20,21,21,Brian Gay,102,"15' 7""",124.833,8,E
21,T22,T22,Jay Williamson,96,"15' 8""",219.167,14,+4
22,T22,T22,Dean Wilson,109,"15' 8""",156.833,10,-1
23,24,24,Shigeki Maruyama,50,"15' 10""",142.333,9,+6
24,25,25,Steve Stricker,75,"15' 11""",159.333,10,-1
25,26,26,Bob Tway,70,"16' 0""",63.917,4,+2
26,T27,T27,Woody Austin,109,"16' 1""",353.667,22,+4
27,T27,T27,Zach Johnson,85,"16' 1""",144.667,9,-2
28,T27,T27,Pat Perez,93,"16' 1""",160.917,10,-4
29,T27,T27,Andres Romero,69,"16' 1""",225.167,14,+5
30,31,31,Vijay Singh,82,"16' 6""",345.833,21,-3
31,32,32,Sergio Garcia,72,"16' 9""",150.5,9,-1
32,33,33,Heath Slocum,104,"16' 10""",151.25,9,-1
33,34,34,Ian Poulter,51,"16' 11""",118.25,7,-2
34,35,35,Phil Mickelson,80,"17' 4""",225.333,13,+2
35,T36,T36,Charles Howell III,101,"17' 5""",226.75,13,-2
36,T36,T36,Kevin Sutherland,98,"17' 5""",261.33299999999997,15,+1
37,T38,T38,Billy Andrade,71,"17' 7""",228.667,13,+1
38,T38,T38,Kenny Perry,97,"17' 7""",264.08299999999997,15,E
39,40,40,Travis Perkins,53,"17' 11""",161.5,9,-1
40,T41,T41,Joe Durant,92,"18' 1""",199.25,11,+2
41,T41,T41,John Rollins,94,"18' 1""",253.083,14,-1
42,43,43,Nick O'Hern,82,"18' 3""",145.833,8,+2
43,44,44,Ryan Moore,72,"18' 4""",146.333,8,-1
44,T45,T45,Brad Elder,67,"18' 5""",276.75,15,+4
45,T45,T45,Jason Gore,94,"18' 5""",147.583,8,+1
46,47,47,Steve Marino,119,"18' 6""",314.91700000000003,17,-4
47,T48,T48,Stephen Ames,83,"18' 8""",242.667,13,E
48,T48,T48,Mathias Grönberg,87,"18' 8""",429.417,23,+4
49,T48,T48,Jim McGovern,75,"18' 8""",149.083,8,+1
50,51,51,Ben Curtis,80,"18' 10""",150.917,8,+1
51,T52,T52,David Duval,51,"18' 11""",208.083,11,+7
