,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
81,82,82,Briny Baird,113,88.95,161,181,-0.6
82,83,83,Matt Jones,95,88.94,193,217,-0.61
83,84,84,Vaughn Taylor,103,88.89,136,153,-0.5
84,85,85,Rich Beem,90,88.76,158,178,-0.59
85,86,86,Paul Casey,55,88.75,71,80,-0.48
86,87,87,Zach Johnson,85,88.74,134,151,-0.5
87,88,88,Carlos Franco,73,88.73,126,142,-0.67
88,89,89,Lucas Glover,91,88.72,173,195,-0.62
89,90,90,Kyle Thompson,70,88.68,94,106,-0.6
90,91,91,Dudley Hart,74,88.57,93,105,-0.56
91,92,92,Stephen Ames,83,88.52,108,122,-0.6
92,93,93,Jonathan Byrd,88,88.5,177,200,-0.62
93,94,94,Marc Turnesa,87,88.46,115,130,-0.66
94,95,95,Rod Pampling,83,88.4,160,181,-0.54
95,96,96,Daniel Chopra,84,88.32,174,197,-0.6
96,97,97,John Rollins,94,88.3,166,188,-0.55
97,98,98,Brian Davis,108,88.29,196,222,-0.57
98,T99,T99,Stephen Leaney,53,88.24,45,51,-0.47
99,T99,T99,Hunter Mahan,87,88.24,135,153,-0.6
100,101,101,James Driscoll,85,88.18,179,203,-0.63
101,102,102,Ian Poulter,51,88.14,52,59,-0.58
102,103,103,Chris Riley,51,88.1,74,84,-0.57
103,T104,T104,Lee Janzen,89,88.06,118,134,-0.52
104,T104,T104,Jeff Quinney,87,88.06,118,134,-0.54
105,106,106,Brad Adamonis,87,88.04,162,184,-0.61
106,107,107,Will MacKenzie,62,88.03,103,117,-0.58
107,T108,T108,Anthony Kim,81,88.02,147,167,-0.64
108,T108,T108,Troy Matteson,94,88.02,191,217,-0.6
109,110,110,Peter Lonard,92,87.97,139,158,-0.65
110,111,111,J.B. Holmes,86,87.92,211,240,-0.61
111,112,112,Tom Pernice Jr.,104,87.89,167,190,-0.63
112,113,113,Jeff Overton,103,87.87,210,239,-0.58
113,114,114,Rocco Mediate,87,87.84,130,148,-0.6
114,T115,T115,Glen Day,64,87.76,86,98,-0.51
115,T115,T115,Charles Howell III,101,87.76,208,237,-0.62
116,T117,T117,Jon Mills,95,87.72,150,171,-0.55
117,T117,T117,Tag Ridings,88,87.72,200,228,-0.64
118,119,119,Freddie Jacobson,78,87.7,107,122,-0.55
119,120,120,Kevin Stadler,90,87.64,156,178,-0.64
120,121,121,Ben Crane,86,87.58,134,153,-0.57
121,T122,T122,Stewart Cink,87,87.5,133,152,-0.71
122,T122,T122,Scott Sterling,89,87.5,91,104,-0.65
123,124,124,John Riegger,73,87.42,132,151,-0.57
124,125,125,Kevin Streelman,114,87.4,215,246,-0.57
125,126,126,Mathew Goggin,91,87.39,201,230,-0.67
126,127,127,Brandt Jobe,52,87.38,90,103,-0.59
127,128,128,David Lutterus,59,87.37,83,95,-0.47
128,129,129,Jesper Parnevik,88,87.36,159,182,-0.61
129,130,130,Ryan Palmer,69,87.22,116,133,-0.65
130,131,131,Joe Ogilvie,100,87.12,203,233,-0.59
131,132,132,Steve Allan,58,86.96,120,138,-0.63
132,133,133,Justin Leonard,101,86.92,113,130,-0.65
133,134,134,Jimmy Walker,73,86.9,126,145,-0.57
134,135,135,Omar Uresti,74,86.89,106,122,-0.54
135,136,136,Charles Warren,79,86.85,185,213,-0.56
136,137,137,Padraig Harrington,52,86.84,66,76,-0.65
137,138,138,Carl Pettersson,110,86.83,178,205,-0.58
138,139,139,John Senden,93,86.81,158,182,-0.58
139,T140,T140,Richard Johnson,60,86.76,59,68,-0.51
140,T140,T140,Jay Williamson,96,86.76,118,136,-0.54
141,T142,T142,John Huston,56,86.67,104,120,-0.62
142,T142,T142,Ron Whittaker,54,86.67,52,60,-0.67
143,144,144,Nick Watney,96,86.62,233,269,-0.65
144,T145,T145,Nick O'Hern,82,86.6,84,97,-0.62
145,T145,T145,Pat Perez,93,86.6,181,209,-0.69
146,147,147,Scott Verplank,82,86.36,114,132,-0.49
147,148,148,David Toms,70,86.32,101,117,-0.62
148,149,149,Y.E. Yang,89,86.26,157,182,-0.6
149,150,150,Dean Wilson,109,86.21,125,145,-0.58
150,151,151,Steve Lowery,74,86.16,137,159,-0.51
151,152,152,Cliff Kresge,84,86.15,112,130,-0.57
152,153,153,Chris Stroud,81,86.13,118,137,-0.61
153,154,154,Charlie Wi,97,86.11,155,180,-0.53
154,T155,T155,Andres Romero,69,85.93,116,135,-0.57
155,T155,T155,Brandt Snedeker,85,85.93,116,135,-0.59
156,157,157,Doug LaBelle II,65,85.92,61,71,-0.62
157,158,158,Jim McGovern,75,85.86,85,99,-0.61
158,159,159,Tommy Armour III,77,85.85,91,106,-0.57
159,T160,T160,Marco Dawson,64,85.71,84,98,-0.68
160,T160,T160,Jason Day,81,85.71,186,217,-0.61
161,T160,T160,Brett Quigley,80,85.71,150,175,-0.58
162,163,163,Heath Slocum,104,85.63,137,160,-0.42
163,164,164,Travis Perkins,53,85.56,77,90,-0.51
164,165,165,Ryan Moore,72,85.54,142,166,-0.57
165,166,166,Sean O'Hair,81,85.47,147,172,-0.63
166,167,167,Mark Hensby,71,85.35,134,157,-0.63
167,168,168,Dustin Johnson,92,85.2,213,250,-0.62
168,T169,T169,Kenneth Ferrie,72,84.85,140,165,-0.47
169,T169,T169,Bob Sowards,61,84.85,112,132,-0.59
170,171,171,Scott McCarron,63,84.75,100,118,-0.55
171,172,172,Nick Flanagan,89,84.73,172,203,-0.55
172,173,173,Billy Andrade,71,84.47,87,103,-0.53
173,174,174,John Mallinger,95,84.4,119,141,-0.62
174,175,175,Paul Claxton,63,84.34,70,83,-0.41
175,176,176,Mark Wilson,107,84.29,177,210,-0.56
176,177,177,Robert Garrigus,90,84.25,246,292,-0.6
177,178,178,Nathan Green,95,84.21,192,228,-0.6
178,179,179,Todd Hamilton,92,84.17,117,139,-0.49
179,180,180,Robert Gamez,79,84.13,106,126,-0.59
180,181,181,Ryan Armour,87,83.8,119,142,-0.57
181,182,182,Chad Collins,72,83.76,98,117,-0.57
182,183,183,Cameron Beckman,87,83.69,118,141,-0.6
183,184,184,Bart Bryant,81,83.67,82,98,-0.55
184,185,185,Eric Axley,113,83.57,178,213,-0.62
185,186,186,Retief Goosen,59,83.54,66,79,-0.65
186,187,187,Tim Herron,97,83.51,162,194,-0.6
187,188,188,Charley Hoffman,94,83.47,197,236,-0.69
188,189,189,Richard Johnson,77,83.14,143,172,-0.59
189,190,190,Tommy Gainey,60,83.06,103,124,-0.57
190,191,191,Johnson Wagner,83,82.78,125,151,-0.57
191,192,192,Chez Reavie,102,82.46,141,171,-0.47
192,T193,T193,Alex Cejka,75,82.35,98,119,-0.49
193,T193,T193,Greg Kraft,63,82.35,56,68,-0.61
194,195,195,Mathias Grönberg,87,80.56,174,216,-0.68
195,196,196,Ángel Cabrera,55,80.17,93,116,-0.57
196,197,197,Ernie Els,51,78.38,58,74,-0.67
