,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Aaron Baddeley,76,-.378
1,2,2,Joe Ogilvie,100,-.375
2,3,3,Brian Gay,102,-.359
3,4,4,Jason Gore,94,-.344
4,5,5,Gavin Coles,54,-.341
5,6,6,Chris Stroud,81,-.309
6,7,7,Anthony Kim,81,-.283
7,8,8,Shigeki Maruyama,50,-.281
8,9,9,Ryuji Imada,80,-.280
9,10,10,Matt Kuchar,88,-.279
10,11,11,Jeff Gove,50,-.277
11,12,12,Mathew Goggin,91,-.273
12,13,13,Corey Pavin,69,-.271
13,T14,T14,Bart Bryant,81,-.270
14,T14,T14,Tim Wilkinson,95,-.270
15,16,16,Craig Kanada,65,-.269
16,17,17,Woody Austin,109,-.265
17,18,18,Stephen Ames,83,-.257
18,19,19,Tim Herron,97,-.256
19,T20,T20,Ben Crane,86,-.254
20,T20,T20,Mark Hensby,71,-.254
21,T20,T20,Tag Ridings,88,-.254
22,T23,T23,Charles Howell III,101,-.250
23,T23,T23,Tom Lehman,51,-.250
24,T23,T23,Steve Marino,119,-.250
25,26,26,Tim Clark,90,-.247
26,27,27,Ryan Palmer,69,-.244
27,28,28,Nick O'Hern,82,-.240
28,29,29,Stewart Cink,87,-.239
29,30,30,Kevin Sutherland,98,-.238
30,31,31,Stephen Leaney,53,-.236
31,32,32,Kyle Thompson,70,-.232
32,33,33,Vaughn Taylor,103,-.231
33,34,34,Chris DiMarco,87,-.230
34,35,35,Michael Letzig,88,-.214
35,36,36,Ben Curtis,80,-.213
36,37,37,Joe Durant,92,-.212
37,T38,T38,Michael Allen,91,-.211
38,T38,T38,Rory Sabbatini,77,-.211
39,40,40,Shane Bertsch,96,-.205
40,T41,T41,Paul Goydos,78,-.203
41,T41,T41,Hunter Mahan,87,-.203
42,T41,T41,Marc Turnesa,87,-.203
43,T44,T44,Freddie Jacobson,78,-.200
44,T44,T44,Justin Leonard,101,-.200
45,T44,T44,Scott Verplank,82,-.200
46,47,47,Brenden Pappas,66,-.196
47,48,48,David Toms,70,-.193
48,T49,T49,Marco Dawson,64,-.192
49,T49,T49,Bob Estes,90,-.192
50,T51,T51,Brian Davis,108,-.191
51,T51,T51,Kevin Streelman,114,-.191
52,53,53,Jim Furyk,95,-.190
53,T54,T54,Stuart Appleby,87,-.186
54,T54,T54,Rocco Mediate,87,-.186
55,T54,T54,Jesper Parnevik,88,-.186
56,57,57,Johnson Wagner,83,-.184
57,58,58,Doug LaBelle II,65,-.180
58,59,59,John Riegger,73,-.179
59,60,60,Ken Duke,116,-.175
60,61,61,Olin Browne,77,-.174
61,62,62,Mathias Grönberg,87,-.170
62,T63,T63,Todd Hamilton,92,-.169
63,T63,T63,Scott Sterling,89,-.169
64,T65,T65,Carlos Franco,73,-.167
65,T65,T65,Brett Rumford,72,-.167
66,67,67,Chez Reavie,102,-.165
67,68,68,John Merrick,98,-.164
68,T69,T69,Troy Matteson,94,-.163
69,T69,T69,Ron Whittaker,54,-.163
70,T69,T69,Charlie Wi,97,-.163
71,72,72,Dustin Johnson,92,-.162
72,73,73,David Duval,51,-.161
73,74,74,Dean Wilson,109,-.160
74,75,75,Pat Perez,93,-.159
75,76,76,Steve Stricker,75,-.157
76,T77,T77,Alejandro Cañizares,52,-.156
77,T77,T77,Todd Demsey,80,-.156
78,T77,T77,Peter Lonard,92,-.156
79,T80,T80,Glen Day,64,-.154
80,T80,T80,Nathan Green,95,-.154
81,T80,T80,Omar Uresti,74,-.154
82,83,83,Steve Elkington,84,-.153
83,T84,T84,Kevin Na,97,-.151
84,T84,T84,Vijay Singh,82,-.151
85,86,86,Phil Mickelson,80,-.149
86,87,87,Mark Wilson,107,-.146
87,88,88,Nicholas Thompson,113,-.141
88,89,89,Briny Baird,113,-.138
89,90,90,Mike Weir,88,-.137
90,T91,T91,Padraig Harrington,52,-.136
91,T91,T91,Dudley Hart,74,-.136
92,T93,T93,Jason Day,81,-.134
93,T93,T93,Charles Warren,79,-.134
94,T95,T95,John Senden,93,-.132
95,T95,T95,D.J. Trahan,94,-.132
96,T95,T95,Bob Tway,70,-.132
97,T98,T98,Mark Calcavecchia,67,-.130
98,T98,T98,Retief Goosen,59,-.130
99,100,100,Scott McCarron,63,-.128
100,101,101,John Rollins,94,-.127
101,T102,T102,Eric Axley,113,-.125
102,T102,T102,Chris Riley,51,-.125
103,104,104,Bill Haas,99,-.123
104,T105,T105,Rod Pampling,83,-.122
105,T105,T105,Bo Van Pelt,101,-.122
106,107,107,Jeff Quinney,87,-.120
107,108,108,Tom Pernice Jr.,104,-.119
108,T109,T109,Geoff Ogilvy,65,-.116
