,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Glen Day,64,"32' 11""",2861.583,87,-1
1,2,2,Ernie Els,51,"34' 1""",2113.333,62,-10
2,3,3,Andres Romero,69,"34' 4""",2746.417,80,-2
3,4,4,Heath Slocum,104,"35' 3""",5105.417,145,+6
4,5,5,Kenny Perry,97,"35' 10""",5517.8330000000005,154,+1
5,6,6,Matt Kuchar,88,"35' 11""",4490.75,125,+9
6,T7,T7,Harrison Frazar,73,"36' 8""",3041.25,83,+4
7,T7,T7,Jon Mills,95,"36' 8""",4367.0,119,-3
8,T7,T7,D.J. Trahan,94,"36' 8""",4291.667,117,+1
9,T10,T10,Sergio Garcia,72,"36' 9""",2903.75,79,E
10,T10,T10,Camilo Villegas,79,"36' 9""",3936.167,107,-10
11,12,12,David Lutterus,59,"36' 10""",2652.167,72,E
12,13,13,Martin Laird,98,"37' 0""",5101.0,138,-16
13,14,14,Vijay Singh,82,"37' 4""",4215.75,113,-7
14,15,15,Charley Hoffman,94,"37' 8""",4629.75,123,-8
15,T16,T16,Robert Allenby,108,"37' 9""",5403.4169999999995,143,+6
16,T16,T16,Peter Lonard,92,"37' 9""",5591.8330000000005,148,+14
17,T16,T16,Kevin Stadler,90,"37' 9""",4383.5,116,-3
18,T19,T19,Chad Campbell,94,"37' 10""",5976.5830000000005,158,+4
19,T19,T19,Lee Janzen,89,"37' 10""",4123.833,109,-3
20,21,21,Johnson Wagner,83,"37' 11""",4363.5,115,-3
21,T22,T22,Mark Calcavecchia,67,"38' 0""",3381.583,89,+11
22,T22,T22,Lucas Glover,91,"38' 0""",5095.167,134,+2
23,T24,T24,Tim Clark,90,"38' 2""",6340.5830000000005,166,+14
24,T24,T24,Joe Durant,92,"38' 2""",5613.8330000000005,147,+4
25,T24,T24,Tommy Gainey,60,"38' 2""",2789.083,73,E
26,T24,T24,Retief Goosen,59,"38' 2""",2747.667,72,+1
27,T24,T24,Jin Park,85,"38' 2""",4812.333,126,+6
28,29,29,Jeff Quinney,87,"38' 3""",5005.75,131,-2
29,T30,T30,Jeff Maggert,86,"38' 4""",5407.4169999999995,141,-5
30,T30,T30,Phil Mickelson,80,"38' 4""",3258.583,85,-1
31,32,32,Cameron Beckman,87,"38' 5""",4953.083,129,-4
32,T33,T33,Rich Beem,90,"38' 6""",4732.917,123,+7
33,T33,T33,Hunter Mahan,87,"38' 6""",4964.333,129,-13
34,T33,T33,Charles Warren,79,"38' 6""",4964.333,129,+6
35,T36,T36,Trevor Immelman,70,"38' 8""",3671.667,95,+10
36,T36,T36,Zach Johnson,85,"38' 8""",5689.5,147,+2
37,T36,T36,Will MacKenzie,62,"38' 8""",3711.25,96,-5
38,39,39,Dustin Johnson,92,"38' 9""",4686.0,121,-3
39,40,40,Jerry Kelly,89,"38' 10""",5355.4169999999995,138,+17
40,41,41,Brandt Snedeker,85,"38' 11""",5131.583,132,-3
41,T42,T42,Justin Bolli,87,"39' 0""",5259.4169999999995,135,+4
42,T42,T42,Fred Couples,60,"39' 0""",3155.833,81,+3
43,T42,T42,Bubba Watson,97,"39' 0""",5065.917,130,-8
44,T45,T45,Ángel Cabrera,55,"39' 1""",1995.3329999999999,51,+4
45,T45,T45,Brian Gay,102,"39' 1""",7229.4169999999995,185,+13
46,T45,T45,Bob Tway,70,"39' 1""",3519.917,90,-6
