,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
83,84,84,Briny Baird,113,-0.564
84,T85,T85,Lucas Glover,91,-0.563
85,T85,T85,Kent Jones,68,-0.563
86,87,87,Justin Bolli,87,-0.556
87,88,88,Johnson Wagner,83,-0.5529999999999999
88,89,89,Dustin Johnson,92,-0.552
89,90,90,Steve Allan,58,-0.55
90,91,91,Charlie Wi,97,-0.5429999999999999
91,92,92,Steve Flesch,95,-0.542
92,93,93,Kenny Perry,97,-0.541
93,94,94,D.J. Trahan,94,-0.5379999999999999
94,T95,T95,Brad Adamonis,87,-0.536
95,T95,T95,Ryan Palmer,69,-0.536
96,T97,T97,Glen Day,64,-0.5329999999999999
97,T97,T97,J.P. Hayes,67,-0.5329999999999999
98,T97,T97,John Merrick,98,-0.5329999999999999
99,T97,T97,Tom Pernice Jr.,104,-0.5329999999999999
100,T101,T101,Jim McGovern,75,-0.529
101,T101,T101,Kevin Streelman,114,-0.529
102,T103,T103,Scott McCarron,63,-0.526
103,T103,T103,Jesper Parnevik,88,-0.526
104,T105,T105,Ben Curtis,80,-0.524
105,T105,T105,Freddie Jacobson,78,-0.524
106,T107,T107,Jim Furyk,95,-0.522
107,T107,T107,John Mallinger,95,-0.522
108,T107,T107,Nick O'Hern,82,-0.522
109,T107,T107,Jay Williamson,96,-0.522
110,T111,T111,Ryan Armour,87,-0.5
111,T111,T111,Bart Bryant,81,-0.5
112,T111,T111,Ángel Cabrera,55,-0.5
113,T111,T111,Paul Claxton,63,-0.5
114,T111,T111,Robert Gamez,79,-0.5
115,T111,T111,Nathan Green,95,-0.5
116,T111,T111,Bill Haas,99,-0.5
117,T111,T111,Tom Lehman,51,-0.5
118,T111,T111,Adam Scott,51,-0.5
119,T111,T111,Mark Wilson,107,-0.5
120,121,121,Frank Lickliter II,107,-0.48700000000000004
121,T122,T122,Joe Durant,92,-0.486
122,T122,T122,Kevin Na,97,-0.486
123,124,124,Mark Calcavecchia,67,-0.48100000000000004
124,125,125,Ben Crane,86,-0.48
125,126,126,Kenneth Ferrie,72,-0.478
126,127,127,Dean Wilson,109,-0.474
127,128,128,Steve Lowery,74,-0.46399999999999997
128,T129,T129,Tim Clark,90,-0.462
129,T129,T129,Phil Mickelson,80,-0.462
130,T129,T129,Jeff Overton,103,-0.462
131,T129,T129,Ted Purdy,68,-0.462
132,T133,T133,Bob Estes,90,-0.45799999999999996
133,T133,T133,Brandt Jobe,52,-0.45799999999999996
134,T135,T135,Alex Cejka,75,-0.455
135,T135,T135,Craig Kanada,65,-0.455
136,T135,T135,Doug LaBelle II,65,-0.455
137,T135,T135,Scott Sterling,89,-0.455
138,139,139,Woody Austin,109,-0.447
139,T140,T140,Brett Quigley,80,-0.444
140,T140,T140,David Toms,70,-0.444
141,T140,T140,Bob Tway,70,-0.444
142,143,143,J.J. Henry,108,-0.441
143,144,144,Mike Weir,88,-0.435
144,145,145,Charley Hoffman,94,-0.433
145,T146,T146,Steve Elkington,84,-0.429
146,T146,T146,Travis Perkins,53,-0.429
147,148,148,Jon Mills,95,-0.419
148,T149,T149,Robert Garrigus,90,-0.41200000000000003
149,T149,T149,Carl Pettersson,110,-0.41200000000000003
150,151,151,Hunter Mahan,87,-0.409
151,T152,T152,J.B. Holmes,86,-0.40700000000000003
152,T152,T152,Tim Petrovic,97,-0.40700000000000003
153,T154,T154,Jeff Maggert,86,-0.4
154,T154,T154,Ryan Moore,72,-0.4
155,T154,T154,Omar Uresti,74,-0.4
156,157,157,John Rollins,94,-0.39399999999999996
157,T158,T158,Jason Gore,94,-0.389
158,T158,T158,Corey Pavin,69,-0.389
159,T158,T158,Tom Scherrer,56,-0.389
160,T161,T161,Lee Janzen,89,-0.385
161,T161,T161,Geoff Ogilvy,65,-0.385
162,163,163,Charles Warren,79,-0.382
163,T164,T164,Jonathan Byrd,88,-0.375
164,T164,T164,Retief Goosen,59,-0.375
165,T164,T164,David Lutterus,59,-0.375
166,167,167,Ken Duke,116,-0.37
167,168,168,Trevor Immelman,70,-0.364
168,169,169,Mathias Grönberg,87,-0.361
169,170,170,Jeff Quinney,87,-0.36
170,T171,T171,K.J. Choi,74,-0.35700000000000004
171,T171,T171,Chris Riley,51,-0.35700000000000004
172,T173,T173,Matt Kuchar,88,-0.353
173,T173,T173,Jimmy Walker,73,-0.353
174,T175,T175,Harrison Frazar,73,-0.33299999999999996
175,T175,T175,Vaughn Taylor,103,-0.33299999999999996
176,T175,T175,Ron Whittaker,54,-0.33299999999999996
177,178,178,Brad Elder,67,-0.313
178,179,179,Zach Johnson,85,-0.29
179,180,180,Heath Slocum,104,-0.28600000000000003
180,181,181,Andres Romero,69,-0.263
181,182,182,Brian Gay,102,-0.261
182,T183,T183,Chad Collins,72,-0.25
183,T183,T183,Padraig Harrington,52,-0.25
184,T183,T183,Scott Verplank,82,-0.25
185,186,186,Jason Allred,63,-0.231
186,187,187,Rich Beem,90,-0.21899999999999997
187,188,188,Chez Reavie,102,-0.214
188,189,189,Greg Kraft,63,-0.2
189,190,190,Chris Stroud,81,-0.192
190,191,191,Olin Browne,77,-0.16699999999999998
191,T192,T192,Paul Casey,55,-0.14300000000000002
192,T192,T192,Cody Freeman,66,-0.14300000000000002
193,194,194,Stephen Leaney,53,-0.1
194,195,195,David Duval,51,-0.067
195,196,196,Paul Goydos,78,-0.042
196,197,197,Ian Poulter,51,0.25
