,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
0,1,1,Corey Pavin,69,-.239
1,2,2,Ben Crane,86,-.236
2,3,3,Tim Wilkinson,95,-.219
3,4,4,Tim Clark,90,-.217
4,T5,T5,Sergio Garcia,72,-.214
5,T5,T5,Scott Verplank,82,-.214
6,7,7,Ernie Els,51,-.213
7,T8,T8,Michael Allen,91,-.205
8,T8,T8,Gavin Coles,54,-.205
9,T8,T8,Geoff Ogilvy,65,-.205
10,11,11,Glen Day,64,-.189
11,T12,T12,Jeff Maggert,86,-.181
12,T12,T12,Brett Quigley,80,-.181
13,14,14,Ryuji Imada,80,-.180
14,15,15,Stewart Cink,87,-.176
15,T16,T16,Brian Gay,102,-.174
16,T16,T16,Todd Hamilton,92,-.174
17,18,18,Mark Wilson,107,-.167
18,19,19,Scott McCarron,63,-.164
19,20,20,Ken Duke,116,-.160
20,21,21,Brandt Snedeker,85,-.158
21,22,22,Camilo Villegas,79,-.156
22,T23,T23,Aaron Baddeley,76,-.154
23,T23,T23,Brandt Jobe,52,-.154
24,T23,T23,Bob Tway,70,-.154
25,T26,T26,Brad Elder,67,-.152
26,T26,T26,Dudley Hart,74,-.152
27,T26,T26,Ryan Palmer,69,-.152
28,T29,T29,K.J. Choi,74,-.150
29,T29,T29,Y.E. Yang,89,-.150
30,31,31,Vaughn Taylor,103,-.149
31,32,32,Zach Johnson,85,-.146
32,33,33,Paul Claxton,63,-.145
33,T34,T34,Paul Casey,55,-.143
34,T34,T34,Kevin Streelman,114,-.143
35,36,36,Dean Wilson,109,-.142
36,37,37,Michael Letzig,88,-.141
37,T38,T38,Hunter Mahan,87,-.140
38,T38,T38,Carl Pettersson,110,-.140
39,40,40,George McNeill,97,-.139
40,41,41,Brenden Pappas,66,-.138
41,42,42,Fred Couples,60,-.137
42,T43,T43,Bart Bryant,81,-.133
43,T43,T43,Rod Pampling,83,-.133
44,T43,T43,Omar Uresti,74,-.133
45,T46,T46,Robert Gamez,79,-.132
46,T46,T46,Justin Leonard,101,-.132
47,48,48,Steve Stricker,75,-.131
48,49,49,Chad Campbell,94,-.130
49,50,50,Tom Pernice Jr.,104,-.129
50,T51,T51,Cameron Beckman,87,-.128
51,T51,T51,Rich Beem,90,-.128
52,T51,T51,Kenny Perry,97,-.128
53,54,54,Woody Austin,109,-.127
54,T55,T55,Shane Bertsch,96,-.126
55,T55,T55,Olin Browne,77,-.126
56,T55,T55,Jay Williamson,96,-.126
57,58,58,Marc Turnesa,87,-.125
58,T59,T59,Robert Allenby,108,-.123
59,T59,T59,Steve Flesch,95,-.123
60,T59,T59,John Mallinger,95,-.123
61,T59,T59,Rocco Mediate,87,-.123
62,63,63,Jeff Overton,103,-.122
63,64,64,Kent Jones,68,-.121
64,T65,T65,Brad Adamonis,87,-.120
65,T65,T65,Charles Howell III,101,-.120
66,T65,T65,Patrick Sheehan,124,-.120
67,T65,T65,Mike Weir,88,-.120
68,T69,T69,Mark Calcavecchia,67,-.118
69,T69,T69,Pat Perez,93,-.118
70,T71,T71,David Toms,70,-.115
71,T71,T71,Boo Weekley,86,-.115
72,T73,T73,Todd Demsey,80,-.114
73,T73,T73,Bob Estes,90,-.114
74,T73,T73,Richard Johnson,60,-.114
75,T73,T73,Jeff Quinney,87,-.114
76,T77,T77,Trevor Immelman,70,-.111
77,T77,T77,Kevin Na,97,-.111
78,T77,T77,John Riegger,73,-.111
79,T80,T80,Lee Janzen,89,-.109
80,T80,T80,John Merrick,98,-.109
81,T80,T80,Tom Scherrer,56,-.109
82,T83,T83,J.B. Holmes,86,-.108
83,T83,T83,John Huston,56,-.108
84,85,85,Martin Laird,98,-.107
85,T86,T86,Chad Collins,72,-.106
86,T86,T86,Steve Marino,119,-.106
87,88,88,Jonathan Byrd,88,-.105
88,89,89,Stuart Appleby,87,-.104
89,90,90,Cliff Kresge,84,-.103
90,91,91,Charley Hoffman,94,-.102
91,T92,T92,Robert Garrigus,90,-.101
92,T92,T92,Anthony Kim,81,-.101
93,94,94,Adam Scott,51,-.100
94,95,95,Brian Davis,108,-.099
95,96,96,Tim Herron,97,-.098
96,97,97,Eric Axley,113,-.097
97,98,98,Vijay Singh,82,-.096
98,99,99,Ben Curtis,80,-.095
99,100,100,Steve Elkington,84,-.093
100,101,101,Nick O'Hern,82,-.092
