,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Scott Verplank,82,"19' 5""",2539.167,131,-28
1,T2,T2,Justin Leonard,101,"19' 6""",3253.167,167,-22
2,T2,T2,Chris Riley,51,"19' 6""",1698.1670000000001,87,-3
3,T4,T4,Gavin Coles,54,"19' 10""",2223.583,112,-23
4,T4,T4,Corey Pavin,69,"19' 10""",1747.1670000000001,88,-21
5,6,6,Y.E. Yang,89,"19' 11""",3850.917,193,-29
6,T7,T7,Tommy Gainey,60,"20' 2""",1771.3329999999999,88,-3
7,T7,T7,Boo Weekley,86,"20' 2""",2282.917,113,-13
8,T7,T7,Tim Wilkinson,95,"20' 2""",3225.25,160,-35
9,10,10,Chad Campbell,94,"20' 3""",3913.75,193,-25
10,11,11,Tom Scherrer,56,"20' 4""",2238.833,110,-12
11,T12,T12,Cliff Kresge,84,"20' 5""",2775.417,136,-14
12,T12,T12,David Toms,70,"20' 5""",2669.75,131,-15
13,T14,T14,Shane Bertsch,96,"20' 7""",3908.917,190,-24
14,T14,T14,Fred Couples,60,"20' 7""",1955.75,95,-13
15,T14,T14,Jeff Quinney,87,"20' 7""",2876.25,140,-16
16,T17,T17,Vijay Singh,82,"20' 9""",2160.0,104,-10
17,T17,T17,Brandt Snedeker,85,"20' 9""",2489.25,120,-19
18,T19,T19,Rod Pampling,83,"20' 10""",2816.917,135,-18
19,T19,T19,John Riegger,73,"20' 10""",2816.917,135,-15
20,T19,T19,Camilo Villegas,79,"20' 10""",3208.833,154,-24
21,T22,T22,Ernie Els,51,"21' 0""",1677.5829999999999,80,-17
22,T22,T22,Robert Gamez,79,"21' 0""",3173.167,151,-20
23,T22,T22,Brian Gay,102,"21' 0""",3863.25,184,-32
24,25,25,Shigeki Maruyama,50,"21' 1""",1202.25,57,-4
25,26,26,Ben Crane,86,"21' 3""",3341.75,157,-37
26,T27,T27,Tim Clark,90,"21' 4""",2948.083,138,-30
27,T27,T27,Ken Duke,116,"21' 4""",4258.833,200,-32
28,T27,T27,Zach Johnson,85,"21' 4""",3345.0,157,-23
29,T27,T27,Bob Tway,70,"21' 4""",3049.0,143,-22
30,T27,T27,Ron Whittaker,54,"21' 4""",2240.833,105,-7
31,32,32,Rocco Mediate,87,"21' 5""",2782.5,130,-16
32,33,33,David Duval,51,"21' 6""",1675.8329999999999,78,-5
33,T34,T34,Todd Hamilton,92,"21' 7""",3712.833,172,-30
34,T34,T34,Ryuji Imada,80,"21' 7""",2628.417,122,-22
35,T34,T34,Trevor Immelman,70,"21' 7""",2329.25,108,-12
36,T34,T34,Geoff Ogilvy,65,"21' 7""",1792.0829999999999,83,-17
37,T34,T34,Chez Reavie,102,"21' 7""",4657.917,216,-19
38,T34,T34,Mike Weir,88,"21' 7""",3069.583,142,-17
39,T34,T34,Dean Wilson,109,"21' 7""",4548.667,211,-30
40,T41,T41,Sergio Garcia,72,"21' 8""",2423.583,112,-24
41,T41,T41,Carl Pettersson,110,"21' 8""",4189.5,193,-27
42,T41,T41,Scott Sterling,89,"21' 8""",3898.167,180,-14
43,T41,T41,Vaughn Taylor,103,"21' 8""",4659.333,215,-32
44,T41,T41,Jay Williamson,96,"21' 8""",3961.583,183,-23
45,46,46,D.J. Trahan,94,"21' 10""",3208.5,147,-11
46,T47,T47,Mark Calcavecchia,67,"21' 11""",2787.667,127,-15
47,T47,T47,Stewart Cink,87,"21' 11""",2736.417,125,-22
48,T47,T47,Jeff Maggert,86,"21' 11""",3506.0,160,-29
49,T47,T47,Tom Pernice Jr.,104,"21' 11""",4410.833,201,-26
50,T47,T47,Kenny Perry,97,"21' 11""",3940.0,180,-23
51,T47,T47,Brett Quigley,80,"21' 11""",3161.083,144,-26
52,T53,T53,Charles Howell III,101,"22' 0""",3650.833,166,-20
53,T53,T53,Kent Jones,68,"22' 0""",3082.417,140,-17
54,T53,T53,Tim Petrovic,97,"22' 0""",3762.333,171,-15
55,T53,T53,Patrick Sheehan,124,"22' 0""",5133.917,233,-28
56,T57,T57,Michael Allen,91,"22' 1""",3882.917,176,-36
57,T57,T57,Billy Andrade,71,"22' 1""",2896.917,131,-10
58,T57,T57,Ted Purdy,68,"22' 1""",3002.5,136,-5
59,T60,T60,Aaron Baddeley,76,"22' 2""",2877.417,130,-20
60,T60,T60,Lee Janzen,89,"22' 2""",3458.167,156,-17
61,T60,T60,Steve Stricker,75,"22' 2""",2190.833,99,-13
62,T63,T63,Woody Austin,109,"22' 3""",3849.583,173,-22
63,T63,T63,Marco Dawson,64,"22' 3""",2933.75,132,-5
64,T63,T63,Bob Estes,90,"22' 3""",4118.583,185,-21
65,T63,T63,Jeff Gove,50,"22' 3""",2651.667,119,E
66,T67,T67,Robert Allenby,108,"22' 4""",4175.333,187,-23
67,T67,T67,Stuart Appleby,87,"22' 4""",2794.083,125,-13
68,T67,T67,J.B. Holmes,86,"22' 4""",2277.167,102,-11
69,T67,T67,John Huston,56,"22' 4""",2901.333,130,-14
70,T67,T67,George McNeill,97,"22' 4""",3706.25,166,-23
71,T67,T67,John Senden,93,"22' 4""",3889.583,174,-15
72,T73,T73,Eric Axley,113,"22' 5""",4873.083,217,-21
73,T73,T73,Steve Marino,119,"22' 5""",4880.667,218,-23
74,T73,T73,Phil Mickelson,80,"22' 5""",2441.0,109,-3
75,T76,T76,Paul Goydos,78,"22' 6""",3034.917,135,-3
76,T76,T76,Brandt Jobe,52,"22' 6""",2629.833,117,-18
77,T76,T76,Heath Slocum,104,"22' 6""",4098.833,182,-10
78,T76,T76,Jimmy Walker,73,"22' 6""",2772.25,123,-10
79,80,80,K.J. Choi,74,"22' 7""",2257.5,100,-15
80,T81,T81,Mark Hensby,71,"22' 8""",3038.75,134,-5
81,T81,T81,Michael Letzig,88,"22' 8""",4350.333,192,-27
82,T81,T81,Kevin Na,97,"22' 8""",4924.833,217,-24
83,T81,T81,Ryan Palmer,69,"22' 8""",2996.25,132,-20
84,T81,T81,Mark Wilson,107,"22' 8""",5585.1669999999995,246,-41
85,T86,T86,Brad Adamonis,87,"22' 9""",3406.333,150,-18
86,T86,T86,Retief Goosen,59,"22' 9""",1982.5,87,-1
87,T86,T86,Freddie Jacobson,78,"22' 9""",2703.917,119,-7
88,T86,T86,Jeff Overton,103,"22' 9""",4481.833,197,-24
89,T86,T86,Omar Uresti,74,"22' 9""",2725.667,120,-16
90,T91,T91,Cameron Beckman,87,"22' 10""",3216.25,141,-18
91,T91,T91,Alejandro Cañizares,52,"22' 10""",2030.6670000000001,89,-8
92,T91,T91,Brad Elder,67,"22' 10""",3017.833,132,-20
93,T91,T91,Peter Lonard,92,"22' 10""",3545.167,155,-9
94,T95,T95,Jerry Kelly,89,"22' 11""",3787.917,165,-14
95,T95,T95,John Mallinger,95,"22' 11""",4100.583,179,-22
96,T95,T95,Troy Matteson,94,"22' 11""",4360.833,190,-10
97,T98,T98,Rich Beem,90,"23' 0""",4325.167,188,-24
98,T98,T98,Justin Bolli,87,"23' 0""",3985.833,173,-14
99,T98,T98,Padraig Harrington,52,"23' 0""",1447.8329999999999,63,-4
100,T98,T98,Dudley Hart,74,"23' 0""",3340.583,145,-22
101,T98,T98,Rory Sabbatini,77,"23' 0""",2824.167,123,-8
102,T103,T103,Tommy Armour III,77,"23' 1""",3295.167,143,-8
103,T103,T103,Alex Cejka,75,"23' 1""",2651.333,115,-2
104,T103,T103,Steve Elkington,84,"23' 1""",3480.167,151,-14
105,T103,T103,Harrison Frazar,73,"23' 1""",3048.583,132,+2
106,T103,T103,Jim McGovern,75,"23' 1""",3880.417,168,-15
107,T103,T103,Jin Park,85,"23' 1""",3280.833,142,-8
108,T103,T103,Kevin Streelman,114,"23' 1""",4855.917,210,-30
109,T110,T110,Scott McCarron,63,"23' 2""",3237.5,140,-23
110,T110,T110,Charles Warren,79,"23' 2""",3723.917,161,E
111,T112,T112,Stephen Ames,83,"23' 3""",3321.0,143,-13
112,T112,T112,Craig Kanada,65,"23' 3""",2741.0,118,-3
113,T112,T112,Frank Lickliter II,107,"23' 3""",4507.833,194,-9
114,T112,T112,John Merrick,98,"23' 3""",4047.167,174,-19
115,T116,T116,Nathan Green,95,"23' 4""",3785.583,162,-12
116,T116,T116,Billy Mayfair,103,"23' 4""",5300.4169999999995,227,-15
117,T116,T116,Sean O'Hair,81,"23' 4""",3101.917,133,-11
118,T119,T119,Kenneth Ferrie,72,"23' 6""",3151.167,134,-10
119,T119,T119,Bill Haas,99,"23' 6""",4462.167,190,-4
120,T119,T119,Martin Laird,98,"23' 6""",4608.667,196,-21
121,T119,T119,Nick O'Hern,82,"23' 6""",3336.5,142,-13
122,T119,T119,Kyle Thompson,70,"23' 6""",2580.417,110,E
123,T119,T119,Charlie Wi,97,"23' 6""",5246.1669999999995,223,-19
124,T125,T125,Olin Browne,77,"23' 7""",3941.917,167,-21
125,T125,T125,Chris DiMarco,87,"23' 7""",3583.917,152,-9
126,T125,T125,Joe Durant,92,"23' 7""",4082.583,173,-11
127,T125,T125,Lucas Glover,91,"23' 7""",4149.417,176,-11
128,T125,T125,Charley Hoffman,94,"23' 7""",4860.25,206,-21
129,T125,T125,Brenden Pappas,66,"23' 7""",2738.167,116,-16
130,T125,T125,Chris Stroud,81,"23' 7""",3519.917,149,E
131,T125,T125,Bubba Watson,97,"23' 7""",3871.0,164,-13
132,T133,T133,Briny Baird,113,"23' 8""",5565.5,235,-14
133,T133,T133,J.P. Hayes,67,"23' 8""",3505.917,148,-11
134,135,135,Jim Furyk,95,"23' 9""",3869.333,163,-13
135,T136,T136,Paul Casey,55,"23' 10""",2003.75,84,-12
136,T136,T136,Brian Davis,108,"23' 10""",5076.833,213,-21
137,T136,T136,Richard Johnson,60,"23' 10""",2500.25,105,-12
138,T139,T139,Ben Curtis,80,"23' 11""",3545.333,148,-14
139,T139,T139,Nick Flanagan,89,"23' 11""",4898.667,205,-11
140,T141,T141,Anthony Kim,81,"24' 0""",3333.333,139,-14
141,T141,T141,Doug LaBelle II,65,"24' 0""",2854.333,119,-9
142,T141,T141,David Lutterus,59,"24' 0""",2788.5,116,E
143,T144,T144,Steve Lowery,74,"24' 1""",3274.417,136,-3
144,T144,T144,Kevin Sutherland,98,"24' 1""",4400.333,183,-15
145,T146,T146,Mathew Goggin,91,"24' 2""",4174.25,173,-13
146,T146,T146,Greg Kraft,63,"24' 2""",2802.583,116,-8
147,T146,T146,Brett Rumford,72,"24' 2""",3336.417,138,+2
148,149,149,Will MacKenzie,62,"24' 3""",2856.917,118,-2
149,150,150,Pat Perez,93,"24' 4""",4523.083,186,-22
150,T151,T151,Robert Garrigus,90,"24' 6""",4379.167,179,-18
151,T151,T151,Nick Watney,96,"24' 6""",4268.75,174,-3
152,T153,T153,Jason Allred,63,"24' 7""",2431.333,99,-3
153,T153,T153,Bart Bryant,81,"24' 7""",3519.583,143,-19
154,T153,T153,Todd Demsey,80,"24' 7""",3880.75,158,-18
155,T153,T153,Ian Poulter,51,"24' 7""",1821.5829999999999,74,-6
156,T153,T153,Bo Van Pelt,101,"24' 7""",5142.833,209,-5
157,158,158,Jonathan Byrd,88,"24' 8""",4242.25,172,-18
158,T159,T159,Steve Flesch,95,"24' 9""",3815.167,154,-19
159,T159,T159,Jason Gore,94,"24' 9""",5304.6669999999995,214,-11
160,T159,T159,Jon Mills,95,"24' 9""",4507.75,182,E
161,T159,T159,Ryan Moore,72,"24' 9""",3567.25,144,-3
162,T163,T163,Ryan Armour,87,"24' 10""",4364.0,176,-15
163,T163,T163,Matt Kuchar,88,"24' 10""",3595.333,145,-10
164,T165,T165,Glen Day,64,"24' 11""",2641.25,106,-20
165,T165,T165,James Driscoll,85,"24' 11""",3590.833,144,-6
166,T165,T165,Mathias Grönberg,87,"24' 11""",4487.583,180,-10
167,T165,T165,J.J. Henry,108,"24' 11""",5455.0,219,-12
168,T165,T165,Tom Lehman,51,"24' 11""",1891.5829999999999,76,-2
169,170,170,John Rollins,94,"25' 0""",4318.0,173,E
170,171,171,Marc Turnesa,87,"25' 1""",4220.0,168,-21
171,172,172,Jason Day,81,"25' 2""",4184.167,166,-4
172,T173,T173,Chad Collins,72,"25' 3""",3565.5,141,-15
173,T173,T173,Cody Freeman,66,"25' 3""",3308.0,131,+2
174,T173,T173,Hunter Mahan,87,"25' 3""",4349.083,172,-24
175,176,176,Paul Claxton,63,"25' 4""",2789.333,110,-16
176,T177,T177,Steve Allan,58,"25' 5""",2566.083,101,E
177,T177,T177,Dustin Johnson,92,"25' 5""",4037.75,159,-4
178,T177,T177,Davis Love III,78,"25' 5""",3763.5,148,-7
179,T177,T177,Jesper Parnevik,88,"25' 5""",4009.583,158,-14
180,T177,T177,Andres Romero,69,"25' 5""",1780.8329999999999,70,-1
181,T177,T177,Nicholas Thompson,113,"25' 5""",5459.5,215,-11
182,183,183,Tim Herron,97,"25' 6""",4692.667,184,-18
183,T184,T184,Carlos Franco,73,"25' 7""",3305.167,129,-8
184,T184,T184,Travis Perkins,53,"25' 7""",2326.5,91,+6
185,T184,T184,Johnson Wagner,83,"25' 7""",3092.167,121,-10
186,187,187,Kevin Stadler,90,"25' 8""",4008.583,156,+2
187,T188,T188,Stephen Leaney,53,"25' 9""",2648.083,103,-3
188,T188,T188,Parker McLachlin,88,"25' 9""",4319.833,168,-15
189,190,190,Richard Johnson,77,"25' 10""",3332.667,129,-7
190,T191,T191,Matt Jones,95,"25' 11""",3804.167,147,-12
191,T191,T191,Joe Ogilvie,100,"25' 11""",4816.417,186,-6
192,T191,T191,Adam Scott,51,"25' 11""",1813.9170000000001,70,-7
193,194,194,Tag Ridings,88,"26' 3""",4748.75,181,-5
194,195,195,Bob Sowards,61,"26' 7""",2816.083,106,+5
195,196,196,Ángel Cabrera,55,"27' 0""",1514.0,56,-1
196,197,197,Daniel Chopra,84,"28' 6""",3504.583,123,+4
