,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Phil Mickelson,80,-.328
1,2,2,Justin Leonard,101,-.294
2,3,3,Scott Verplank,82,-.273
3,4,4,Tim Clark,90,-.272
4,5,5,John Huston,56,-.260
5,6,6,Craig Kanada,65,-.247
6,7,7,John Mallinger,95,-.246
7,8,8,Jim Furyk,95,-.245
8,9,9,Will MacKenzie,62,-.238
9,10,10,Geoff Ogilvy,65,-.235
10,11,11,Chad Collins,72,-.231
11,12,12,Paul Casey,55,-.226
12,13,13,Chad Campbell,94,-.224
13,14,14,Kent Jones,68,-.222
14,15,15,Omar Uresti,74,-.220
15,16,16,Anthony Kim,81,-.219
16,17,17,Paul Claxton,63,-.217
17,18,18,Paul Goydos,78,-.216
18,T19,T19,Stuart Appleby,87,-.215
19,T19,T19,Freddie Jacobson,78,-.215
20,21,21,David Toms,70,-.209
21,T22,T22,Nathan Green,95,-.207
22,T22,T22,Kevin Sutherland,98,-.207
23,24,24,Lucas Glover,91,-.203
24,25,25,Brian Davis,108,-.202
25,26,26,Aaron Baddeley,76,-.200
26,27,27,John Senden,93,-.198
27,28,28,Shigeki Maruyama,50,-.196
28,29,29,Trevor Immelman,70,-.193
29,30,30,Mike Weir,88,-.191
30,31,31,John Rollins,94,-.189
31,32,32,Matt Kuchar,88,-.185
32,33,33,Todd Hamilton,92,-.184
33,T34,T34,Stephen Leaney,53,-.183
34,T34,T34,Heath Slocum,104,-.183
35,T36,T36,Alex Cejka,75,-.181
36,T36,T36,Billy Mayfair,103,-.181
37,T36,T36,Tim Wilkinson,95,-.181
38,39,39,Jay Williamson,96,-.177
39,40,40,Dudley Hart,74,-.176
40,41,41,Ryan Palmer,69,-.174
41,42,42,Ken Duke,116,-.173
42,43,43,Stephen Ames,83,-.172
43,T44,T44,Bob Tway,70,-.171
44,T44,T44,Camilo Villegas,79,-.171
45,T46,T46,Ryan Armour,87,-.170
46,T46,T46,Stewart Cink,87,-.170
47,T48,T48,Glen Day,64,-.167
48,T48,T48,Bob Estes,90,-.167
49,T48,T48,Retief Goosen,59,-.167
50,51,51,Doug LaBelle II,65,-.165
51,52,52,Zach Johnson,85,-.164
52,T53,T53,Ángel Cabrera,55,-.163
53,T53,T53,Padraig Harrington,52,-.163
54,T55,T55,Robert Allenby,108,-.160
55,T55,T55,Bart Bryant,81,-.160
56,T55,T55,Brad Elder,67,-.160
57,58,58,Ryan Moore,72,-.159
58,59,59,Kenny Perry,97,-.156
59,60,60,Olin Browne,77,-.155
60,61,61,Mark Wilson,107,-.154
61,62,62,Tommy Armour III,77,-.152
62,T63,T63,Hunter Mahan,87,-.150
63,T63,T63,Tag Ridings,88,-.150
64,T63,T63,Scott Sterling,89,-.150
65,T66,T66,Woody Austin,109,-.147
66,T66,T66,Vaughn Taylor,103,-.147
67,68,68,George McNeill,97,-.146
68,69,69,Patrick Sheehan,124,-.145
69,T70,T70,J.J. Henry,108,-.143
70,T70,T70,Adam Scott,51,-.143
71,T72,T72,Michael Allen,91,-.140
72,T72,T72,Joe Ogilvie,100,-.140
73,T72,T72,Vijay Singh,82,-.140
74,75,75,Bo Van Pelt,101,-.138
75,76,76,Bubba Watson,97,-.135
76,77,77,Dean Wilson,109,-.131
77,T78,T78,Fred Couples,60,-.130
78,T78,T78,Carl Pettersson,110,-.130
79,T80,T80,Ben Crane,86,-.129
80,T80,T80,Steve Elkington,84,-.129
81,T80,T80,Carlos Franco,73,-.129
82,T80,T80,Parker McLachlin,88,-.129
83,84,84,J.B. Holmes,86,-.128
84,T85,T85,Cameron Beckman,87,-.127
85,T85,T85,Jason Day,81,-.127
86,87,87,Robert Gamez,79,-.126
87,T88,T88,Brett Quigley,80,-.124
88,T88,T88,Jeff Quinney,87,-.124
89,T90,T90,Cliff Kresge,84,-.122
90,T90,T90,Johnson Wagner,83,-.122
91,T92,T92,Rory Sabbatini,77,-.121
92,T92,T92,Steve Stricker,75,-.121
93,T92,T92,Charlie Wi,97,-.121
94,95,95,Shane Bertsch,96,-.120
95,96,96,Brandt Jobe,52,-.119
96,T97,T97,Frank Lickliter II,107,-.117
97,T97,T97,Steve Marino,119,-.117
98,T97,T97,Jeff Overton,103,-.117
99,100,100,Briny Baird,113,-.116
100,101,101,Ben Curtis,80,-.115
101,102,102,Nick O'Hern,82,-.114
102,T103,T103,Steve Allan,58,-.113
103,T103,T103,Harrison Frazar,73,-.113
104,T105,T105,Jerry Kelly,89,-.112
105,T105,T105,John Riegger,73,-.112
106,107,107,J.P. Hayes,67,-.111
107,108,108,Jason Gore,94,-.110
108,109,109,Peter Lonard,92,-.109
109,T110,T110,Alejandro Cañizares,52,-.107
110,T110,T110,Tim Herron,97,-.107
111,T110,T110,Tom Pernice Jr.,104,-.107
112,113,113,Y.E. Yang,89,-.106
113,114,114,Todd Demsey,80,-.105
114,115,115,Davis Love III,78,-.103
115,116,116,Rod Pampling,83,-.102
116,117,117,Charles Howell III,101,-.101
117,118,118,Eric Axley,113,-.100
118,119,119,Rocco Mediate,87,-.098
119,120,120,Tim Petrovic,97,-.097
120,121,121,Ryuji Imada,80,-.096
121,122,122,Brian Gay,102,-.095
122,T123,T123,Brad Adamonis,87,-.094
123,T123,T123,Marco Dawson,64,-.094
124,T123,T123,Richard Johnson,60,-.094
125,126,126,Billy Andrade,71,-.093
126,T127,T127,Matt Jones,95,-.090
127,T127,T127,Ron Whittaker,54,-.090
128,129,129,Joe Durant,92,-.088
129,T130,T130,Mathew Goggin,91,-.086
130,T130,T130,Jim McGovern,75,-.086
131,T132,T132,Greg Kraft,63,-.084
132,T132,T132,Kevin Streelman,114,-.084
133,134,134,Robert Garrigus,90,-.083
134,T135,T135,Daniel Chopra,84,-.082
135,T135,T135,Steve Flesch,95,-.082
136,T135,T135,Jeff Gove,50,-.082
137,138,138,Kevin Stadler,90,-.080
138,139,139,Nick Watney,96,-.079
139,T140,T140,Michael Letzig,88,-.078
140,T140,T140,Pat Perez,93,-.078
141,142,142,Chris Riley,51,-.077
142,143,143,Rich Beem,90,-.076
143,144,144,Justin Bolli,87,-.075
144,145,145,Ted Purdy,68,-.073
145,146,146,K.J. Choi,74,-.072
146,147,147,Bill Haas,99,-.070
147,T148,T148,James Driscoll,85,-.068
148,T148,T148,Brenden Pappas,66,-.068
149,150,150,Boo Weekley,86,-.067
150,151,151,Mathias Grönberg,87,-.066
151,152,152,Marc Turnesa,87,-.065
152,153,153,D.J. Trahan,94,-.062
153,154,154,Richard Johnson,77,-.061
154,T155,T155,Gavin Coles,54,-.060
155,T155,T155,John Merrick,98,-.060
156,T155,T155,Jon Mills,95,-.060
157,158,158,Jeff Maggert,86,-.059
158,159,159,David Duval,51,-.058
159,T160,T160,Ian Poulter,51,-.055
160,T160,T160,Charles Warren,79,-.055
161,162,162,Nick Flanagan,89,-.054
162,163,163,Sean O'Hair,81,-.053
163,164,164,Jimmy Walker,73,-.051
164,165,165,Brandt Snedeker,85,-.047
165,166,166,Kyle Thompson,70,-.046
166,167,167,Ernie Els,51,-.044
167,168,168,David Lutterus,59,-.038
168,169,169,Cody Freeman,66,-.037
169,T170,T170,Tommy Gainey,60,-.036
170,T170,T170,Lee Janzen,89,-.036
171,T172,T172,Sergio Garcia,72,-.030
172,T172,T172,Jesper Parnevik,88,-.030
173,174,174,Jason Allred,63,-.028
174,175,175,Dustin Johnson,92,-.026
175,176,176,Chris DiMarco,87,-.021
176,177,177,Jonathan Byrd,88,-.019
177,178,178,Martin Laird,98,-.018
178,179,179,Kevin Na,97,-.017
179,180,180,Andres Romero,69,-.016
180,181,181,Scott McCarron,63,-.015
181,182,182,Corey Pavin,69,-.014
182,T183,T183,Charley Hoffman,94,E
183,T183,T183,Travis Perkins,53,E
184,T183,T183,Chez Reavie,102,E
185,T183,T183,Brett Rumford,72,E
186,T183,T183,Bob Sowards,61,E
187,T183,T183,Chris Stroud,81,E
188,189,189,Nicholas Thompson,113,+.007
189,190,190,Steve Lowery,74,+.027
