,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Alejandro Cañizares,52,"18' 5""",332.167,18,-3
1,2,2,Heath Slocum,104,"18' 8""",466.417,25,-3
2,3,3,Kenneth Ferrie,72,"19' 3""",404.917,21,-1
3,4,4,Chris Stroud,81,"19' 9""",613.5,31,E
4,5,5,David Duval,51,"20' 8""",268.5,13,-3
5,T6,T6,Jerry Kelly,89,"20' 11""",460.0,22,-1
6,T6,T6,Nick O'Hern,82,"20' 11""",502.75,24,+2
7,8,8,Mike Weir,88,"21' 0""",545.25,26,-3
8,9,9,John Huston,56,"21' 3""",530.6669999999999,25,-3
9,T10,T10,Ben Curtis,80,"22' 2""",333.0,15,-2
10,T10,T10,Peter Lonard,92,"22' 2""",842.25,38,-3
11,12,12,Stephen Leaney,53,"22' 8""",204.0,9,E
12,13,13,Jeff Maggert,86,"23' 0""",690.6669999999999,30,E
13,14,14,Chris Riley,51,"23' 1""",322.91700000000003,14,-3
14,15,15,Justin Leonard,101,"23' 2""",555.4169999999999,24,+3
15,16,16,Jon Mills,95,"23' 5""",841.9169999999999,36,+2
16,17,17,Chez Reavie,102,"23' 7""",542.3330000000001,23,-3
17,18,18,Steve Marino,119,"23' 9""",1233.25,52,E
18,19,19,Ron Whittaker,54,"23' 10""",166.917,7,+2
19,T20,T20,Alex Cejka,75,"23' 11""",526.5830000000001,22,+3
20,T20,T20,Ernie Els,51,"23' 11""",383.083,16,E
21,T20,T20,Robert Gamez,79,"23' 11""",549.3330000000001,23,+5
22,T20,T20,Lee Janzen,89,"23' 11""",455.083,19,-1
23,T20,T20,Charlie Wi,97,"23' 11""",644.6669999999999,27,-1
24,25,25,Scott McCarron,63,"24' 0""",263.91700000000003,11,-1
25,26,26,Craig Kanada,65,"24' 1""",529.0830000000001,22,E
26,27,27,Jonathan Byrd,88,"24' 2""",628.0830000000001,26,-4
27,T28,T28,Robert Allenby,108,"24' 5""",756.0830000000001,31,-5
28,T28,T28,David Toms,70,"24' 5""",634.75,26,-3
29,T30,T30,Ryan Moore,72,"25' 0""",600.9169999999999,24,+1
30,T30,T30,Bubba Watson,97,"25' 0""",1198.583,48,E
31,32,32,Steve Flesch,95,"25' 2""",907.4169999999999,36,+3
32,33,33,Mark Calcavecchia,67,"25' 3""",681.8330000000001,27,-2
33,34,34,Scott Verplank,82,"25' 4""",632.6669999999999,25,-3
34,35,35,Jeff Overton,103,"25' 7""",1329.5829999999999,52,-3
