,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,T1,T1,Tom Lehman,51,-1.000
1,T1,T1,Ian Poulter,51,-1.000
2,3,3,Jason Day,81,-.800
3,4,4,Bill Haas,99,-.706
4,5,5,Kevin Stadler,90,-.692
5,T6,T6,Tim Clark,90,-.667
6,T6,T6,Peter Lonard,92,-.667
7,T6,T6,Billy Mayfair,103,-.667
8,9,9,Robert Garrigus,90,-.647
9,10,10,Michael Letzig,88,-.636
10,11,11,Sean O'Hair,81,-.625
11,12,12,Dustin Johnson,92,-.600
12,T13,T13,Harrison Frazar,73,-.571
13,T13,T13,Pat Perez,93,-.571
14,15,15,Phil Mickelson,80,-.556
15,T16,T16,Paul Casey,55,-.500
16,T16,T16,Martin Laird,98,-.500
17,T16,T16,Travis Perkins,53,-.500
18,T16,T16,Tom Scherrer,56,-.500
19,T16,T16,Adam Scott,51,-.500
20,T16,T16,D.J. Trahan,94,-.500
21,T22,T22,Jeff Overton,103,-.467
22,T22,T22,Jimmy Walker,73,-.467
23,24,24,Sergio Garcia,72,-.462
24,25,25,Fred Couples,60,-.455
25,26,26,Anthony Kim,81,-.444
26,T27,T27,Brad Elder,67,-.429
27,T27,T27,Nick Watney,96,-.429
28,T29,T29,Kevin Na,97,-.417
29,T29,T29,Vijay Singh,82,-.417
30,T29,T29,Bo Van Pelt,101,-.417
31,T32,T32,Billy Andrade,71,-.400
32,T32,T32,Tommy Armour III,77,-.400
33,T32,T32,James Driscoll,85,-.400
34,T32,T32,Steve Flesch,95,-.400
35,T32,T32,Retief Goosen,59,-.400
36,T32,T32,Charley Hoffman,94,-.400
37,T32,T32,Parker McLachlin,88,-.400
38,T32,T32,Jesper Parnevik,88,-.400
39,T32,T32,John Riegger,73,-.400
40,T32,T32,Bob Tway,70,-.400
41,42,42,J.B. Holmes,86,-.385
42,T43,T43,Mark Calcavecchia,67,-.375
43,T43,T43,Brandt Snedeker,85,-.375
44,45,45,Ben Crane,86,-.364
45,46,46,Bubba Watson,97,-.350
46,T47,T47,Steve Allan,58,-.333
47,T47,T47,Stephen Ames,83,-.333
48,T47,T47,Ryan Armour,87,-.333
49,T47,T47,Daniel Chopra,84,-.333
50,T47,T47,Carlos Franco,73,-.333
51,T47,T47,Paul Goydos,78,-.333
52,T47,T47,Mathias Grönberg,87,-.333
53,T47,T47,Chris Riley,51,-.333
54,55,55,Mike Weir,88,-.300
55,T56,T56,Jason Allred,63,-.286
56,T56,T56,K.J. Choi,74,-.286
57,T56,T56,Padraig Harrington,52,-.286
58,T56,T56,Trevor Immelman,70,-.286
59,T56,T56,John Merrick,98,-.286
