,Approaches_250-275_yards-Rgh_RTP_RANK THIS WEEK,Approaches_250-275_yards-Rgh_RTP_RANK LAST WEEK,Approaches_250-275_yards-Rgh_RTP_PLAYER NAME,Approaches_250-275_yards-Rgh_RTP_ROUNDS,Approaches_250-275_yards-Rgh_RTP_AVG RTP
0,1,1,Steve Stricker,75,-1.333
1,T2,T2,Stuart Appleby,87,-1.000
2,T2,T2,Shane Bertsch,96,-1.000
3,T2,T2,Ben Curtis,80,-1.000
4,T2,T2,Joe Durant,92,-1.000
5,T2,T2,Steve Elkington,84,-1.000
6,T2,T2,Bob Estes,90,-1.000
7,T2,T2,Cody Freeman,66,-1.000
8,T2,T2,Tommy Gainey,60,-1.000
9,T2,T2,Jeff Gove,50,-1.000
10,T2,T2,Tom Lehman,51,-1.000
11,T2,T2,Justin Leonard,101,-1.000
12,T2,T2,Hunter Mahan,87,-1.000
13,T2,T2,Ryan Moore,72,-1.000
14,T2,T2,Tim Petrovic,97,-1.000
15,T2,T2,Carl Pettersson,110,-1.000
16,T2,T2,Adam Scott,51,-1.000
17,T2,T2,Vaughn Taylor,103,-1.000
18,T2,T2,Mark Wilson,107,-1.000
19,T20,T20,Lucas Glover,91,-.833
20,T20,T20,Mathias Grönberg,87,-.833
21,T20,T20,Mark Hensby,71,-.833
22,T23,T23,Chris DiMarco,87,-.800
23,T23,T23,Jim Furyk,95,-.800
24,T23,T23,Ryan Palmer,69,-.800
25,T23,T23,John Rollins,94,-.800
26,T27,T27,Charley Hoffman,94,-.778
27,T27,T27,Phil Mickelson,80,-.778
28,T29,T29,Nick Flanagan,89,-.750
29,T29,T29,Nathan Green,95,-.750
30,T29,T29,John Senden,93,-.750
31,T29,T29,Nicholas Thompson,113,-.750
32,T33,T33,Rich Beem,90,-.714
33,T33,T33,Charles Howell III,101,-.714
34,35,35,Tag Ridings,88,-.706
35,T36,T36,Brad Adamonis,87,-.667
36,T36,T36,Ryan Armour,87,-.667
37,T36,T36,Stewart Cink,87,-.667
38,T36,T36,Kenneth Ferrie,72,-.667
39,T36,T36,Jason Gore,94,-.667
40,T36,T36,J.J. Henry,108,-.667
41,T36,T36,Anthony Kim,81,-.667
42,T36,T36,Rory Sabbatini,77,-.667
43,T36,T36,Vijay Singh,82,-.667
44,T36,T36,Kyle Thompson,70,-.667
45,T36,T36,Jay Williamson,96,-.667
