,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,1,Stewart Cink,87,"41' 4""",2603.667,63,-17
1,2,2,Ángel Cabrera,55,"41' 11""",1592.9170000000001,38,-13
2,3,3,Briny Baird,113,"42' 9""",2650.917,62,-13
3,4,4,Jim McGovern,75,"43' 2""",1596.9170000000001,37,E
4,5,5,Scott Sterling,89,"43' 6""",1565.4170000000001,36,-4
5,6,6,Tim Petrovic,97,"43' 9""",2231.0,51,-9
6,7,7,Gavin Coles,54,"44' 0""",1628.0829999999999,37,-11
7,T8,T8,Tim Clark,90,"44' 2""",2338.667,53,-10
8,T8,T8,Vijay Singh,82,"44' 2""",2208.167,50,-11
9,10,10,Geoff Ogilvy,65,"44' 4""",1906.1670000000001,43,-6
10,11,11,Michael Letzig,88,"44' 5""",2488.417,56,-17
11,12,12,Phil Mickelson,80,"44' 8""",2767.083,62,-20
12,13,13,Andres Romero,69,"44' 9""",1654.75,37,-8
13,T14,T14,Cliff Kresge,84,"45' 1""",2073.75,46,-1
14,T14,T14,Jay Williamson,96,"45' 1""",2391.417,53,-10
15,16,16,Lucas Glover,91,"45' 4""",3221.25,71,-22
16,17,17,Kenny Perry,97,"45' 6""",3227.583,71,-9
17,18,18,Charlie Wi,97,"45' 8""",2467.917,54,-5
18,19,19,Rory Sabbatini,77,"45' 10""",2153.5,47,+1
19,T20,T20,Robert Allenby,108,"45' 11""",4090.167,89,-25
20,T20,T20,Bubba Watson,97,"45' 11""",3076.667,67,-12
21,22,22,Rocco Mediate,87,"46' 0""",2620.667,57,-16
22,23,23,Will MacKenzie,62,"46' 1""",1381.4170000000001,30,+2
23,T24,T24,Chad Campbell,94,"46' 5""",2875.583,62,-19
24,T24,T24,Doug LaBelle II,65,"46' 5""",1578.75,34,-6
25,T26,T26,Carlos Franco,73,"46' 6""",1767.5829999999999,38,-10
26,T26,T26,Robert Garrigus,90,"46' 6""",3116.417,67,-16
27,T26,T26,Jeff Maggert,86,"46' 6""",2466.25,53,-1
28,29,29,Ted Purdy,68,"47' 1""",2258.417,48,-18
29,30,30,George McNeill,97,"47' 2""",3161.417,67,-8
30,31,31,Ben Crane,86,"47' 4""",2743.5,58,-12
31,32,32,Hunter Mahan,87,"47' 6""",3418.917,72,-10
32,T33,T33,Mark Calcavecchia,67,"47' 7""",1951.9170000000001,41,-6
33,T33,T33,Mathew Goggin,91,"47' 7""",3046.667,64,-16
34,T33,T33,Heath Slocum,104,"47' 7""",2996.167,63,-6
35,T33,T33,Boo Weekley,86,"47' 7""",2521.5,53,-12
36,37,37,Charles Warren,79,"47' 8""",2954.417,62,-13
37,T38,T38,Joe Durant,92,"47' 10""",3062.167,64,-6
38,T38,T38,Ernie Els,51,"47' 10""",1481.9170000000001,31,-3
39,T38,T38,Chris Stroud,81,"47' 10""",2150.75,45,-14
40,T38,T38,Nicholas Thompson,113,"47' 10""",3444.583,72,-20
41,42,42,Sergio Garcia,72,"47' 11""",2493.333,52,-1
42,T43,T43,Freddie Jacobson,78,"48' 0""",2064.667,43,-7
43,T43,T43,John Rollins,94,"48' 0""",2878.833,60,-13
44,T45,T45,Brett Quigley,80,"48' 1""",2453.167,51,-9
45,T45,T45,Tom Scherrer,56,"48' 1""",1393.25,29,-8
46,T47,T47,Stephen Ames,83,"48' 2""",3177.833,66,-18
47,T47,T47,Alex Cejka,75,"48' 2""",1976.5,41,+7
48,49,49,Cameron Beckman,87,"48' 4""",1983.3329999999999,41,-6
49,T50,T50,Bart Bryant,81,"48' 5""",2131.667,44,-6
50,T50,T50,Peter Lonard,92,"48' 5""",2420.833,50,-8
51,52,52,Kevin Sutherland,98,"48' 6""",3537.917,73,-14
52,53,53,Mark Hensby,71,"48' 7""",1941.9170000000001,40,-5
53,54,54,Y.E. Yang,89,"49' 0""",3037.417,62,-15
54,55,55,Martin Laird,98,"49' 1""",3140.083,64,-29
55,56,56,J.B. Holmes,86,"49' 4""",2811.417,57,-8
56,T57,T57,Nick Flanagan,89,"49' 7""",3225.333,65,-13
57,T57,T57,Padraig Harrington,52,"49' 7""",1289.583,26,-5
58,T57,T57,Omar Uresti,74,"49' 7""",2577.833,52,-7
59,T57,T57,Nick Watney,96,"49' 7""",3816.5,77,-25
60,T61,T61,Charles Howell III,101,"49' 8""",3672.833,74,-16
61,T61,T61,Tom Pernice Jr.,104,"49' 8""",3228.75,65,-18
62,T63,T63,Rich Beem,90,"49' 10""",2991.0,60,-7
