,Proximity_to_Hole_from__10_yards_RANK THIS WEEK,Proximity_to_Hole_from__10_yards_RANK LAST WEEK,Proximity_to_Hole_from__10_yards_PLAYER NAME,Proximity_to_Hole_from__10_yards_ROUNDS,Proximity_to_Hole_from__10_yards_AVG DTP,Proximity_to_Hole_from__10_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from__10_yards_# OF SHOTS,Proximity_to_Hole_from__10_yards_SCRAMBLING RANK
70,T67,T67,Brendon de Jonge,76,"3' 7""",430.333,121,192
71,T67,T67,Jason Dufner,100,"3' 7""",479.417,133,127
72,T67,T67,Bob Estes,88,"3' 7""",463.667,128,105
73,T67,T67,Retief Goosen,50,"3' 7""",225.75,63,154
74,T67,T67,Mathias Grönberg,95,"3' 7""",543.5,152,122
75,T67,T67,Troy Matteson,87,"3' 7""",469.917,132,121
76,T67,T67,Shaun Micheel,91,"3' 7""",369.333,104,100
77,T67,T67,Kevin Na,84,"3' 7""",561.25,156,3
78,T67,T67,Joe Ogilvie,102,"3' 7""",581.8330000000001,164,104
79,T67,T67,José María Olazábal,52,"3' 7""",217.083,61,140
80,T67,T67,Kenny Perry,83,"3' 7""",517.9169999999999,146,58
81,T67,T67,John Senden,97,"3' 7""",509.667,142,112
82,T67,T67,Michael Sim,52,"3' 7""",335.083,94,8
83,T67,T67,Chris Tidland,59,"3' 7""",301.33299999999997,85,126
84,T67,T67,David Toms,80,"3' 7""",391.167,109,66
85,T67,T67,Charles Warren,101,"3' 7""",572.3330000000001,158,157
86,T67,T67,Dean Wilson,92,"3' 7""",390.667,109,52
87,T88,T88,Rich Barcelo,80,"3' 8""",389.667,106,130
88,T88,T88,Jason Bohn,57,"3' 8""",353.5,97,143
89,T88,T88,Chad Campbell,96,"3' 8""",426.417,116,188
90,T88,T88,K.J. Choi,87,"3' 8""",381.5,103,9
91,T88,T88,John Daly,59,"3' 8""",288.16700000000003,78,195
92,T88,T88,Brian Davis,101,"3' 8""",543.5830000000001,148,47
93,T88,T88,Harrison Frazar,88,"3' 8""",554.75,152,165
94,T88,T88,Lucas Glover,98,"3' 8""",509.667,139,66
95,T88,T88,Anthony Kim,93,"3' 8""",566.3330000000001,153,79
96,T88,T88,Stephen Leaney,82,"3' 8""",426.25,115,50
97,T88,T88,Steve Lowery,74,"3' 8""",403.667,111,125
98,T88,T88,Ryan Moore,92,"3' 8""",483.333,132,87
99,T88,T88,Sean O'Hair,98,"3' 8""",540.75,147,36
100,T101,T101,Tim Clark,66,"3' 9""",396.583,105,4
101,T101,T101,Bubba Dickerson,51,"3' 9""",330.083,88,178
102,T101,T101,Jason Gore,86,"3' 9""",463.667,125,72
103,T101,T101,Matt Hendrix,63,"3' 9""",355.667,94,193
104,T101,T101,J.B. Holmes,71,"3' 9""",496.583,131,182
105,T101,T101,Billy Mayfair,98,"3' 9""",423.417,113,74
106,T101,T101,Bryce Molder,56,"3' 9""",313.25,83,134
107,T101,T101,Jeff Quinney,95,"3' 9""",578.1669999999999,155,146
108,T101,T101,Heath Slocum,101,"3' 9""",608.8330000000001,162,16
109,T101,T101,D.J. Trahan,99,"3' 9""",566.8330000000001,152,63
110,T101,T101,Camilo Villegas,82,"3' 9""",505.167,136,98
111,T101,T101,Steve Wheatcroft,73,"3' 9""",400.417,106,148
112,T113,T113,Michael Allen,74,"3' 10""",395.75,103,153
113,T113,T113,Woody Austin,95,"3' 10""",506.333,133,24
114,T113,T113,Rich Beem,89,"3' 10""",442.917,115,170
115,T113,T113,Robert Gamez,88,"3' 10""",507.583,132,191
116,T113,T113,Richard Johnson,93,"3' 10""",390.583,103,118
117,T113,T113,Craig Lile,77,"3' 10""",434.5,113,38
118,T113,T113,John Merrick,92,"3' 10""",419.417,109,150
119,T113,T113,Carl Pettersson,111,"3' 10""",614.9169999999999,159,93
120,T113,T113,Tag Ridings,52,"3' 10""",295.25,77,94
121,T113,T113,Bob Tway,103,"3' 10""",606.0,157,106
122,T113,T113,Bubba Watson,80,"3' 10""",424.083,111,113
123,T113,T113,Tiger Woods,63,"3' 10""",286.25,75,20
124,T125,T125,Gavin Coles,87,"3' 11""",548.25,141,10
125,T125,T125,Ernie Els,59,"3' 11""",336.083,86,37
126,T125,T125,Todd Hamilton,76,"3' 11""",486.25,125,189
127,T125,T125,Charley Hoffman,97,"3' 11""",710.1669999999999,182,175
128,T125,T125,Tripp Isenhour,86,"3' 11""",542.3330000000001,139,109
129,T125,T125,Matt Kuchar,85,"3' 11""",418.417,106,5
130,T125,T125,John Mallinger,96,"3' 11""",661.0,170,12
131,T125,T125,Tim Petrovic,106,"3' 11""",662.9169999999999,171,26
132,T125,T125,Boo Weekley,101,"3' 11""",608.3330000000001,154,108
133,T134,T134,Steve Allan,63,"4' 0""",338.5,85,138
134,T134,T134,Robert Allenby,90,"4' 0""",507.583,127,163
135,T134,T134,Briny Baird,115,"4' 0""",590.25,148,45
136,T134,T134,Craig Barlow,52,"4' 0""",253.5,63,110
137,T134,T134,Brian Bateman,55,"4' 0""",299.0,75,83
138,T134,T134,David Branshaw,83,"4' 0""",543.5,137,173
139,T134,T134,Daniel Chopra,106,"4' 0""",726.5,181,31
140,T134,T134,Bill Haas,93,"4' 0""",537.0830000000001,135,88
141,T134,T134,Tom Johnson,74,"4' 0""",488.583,122,157
142,T134,T134,Jeff Overton,60,"4' 0""",390.0,97,7
143,T134,T134,Ted Purdy,102,"4' 0""",702.4169999999999,174,136
144,T134,T134,John Rollins,102,"4' 0""",520.25,129,56
145,T134,T134,Nick Watney,87,"4' 0""",500.333,125,91
146,T134,T134,Mark Wilson,87,"4' 0""",432.25,107,28
147,T148,T148,Stephen Ames,81,"4' 1""",434.25,106,68
148,T148,T148,Tommy Armour III,81,"4' 1""",430.5,106,131
149,T148,T148,Craig Bowden,78,"4' 1""",451.833,111,12
150,T148,T148,José Coceres,50,"4' 1""",401.0,99,6
151,T148,T148,Fred Funk,65,"4' 1""",385.75,94,115
152,T148,T148,Davis Love III,66,"4' 1""",408.333,100,174
153,T148,T148,Jarrod Lyle,77,"4' 1""",434.5,107,81
154,T148,T148,Will MacKenzie,100,"4' 1""",596.4169999999999,145,128
155,T148,T148,Ryan Palmer,91,"4' 1""",706.4169999999999,174,135
156,T148,T148,Kyle Reifers,71,"4' 1""",461.5,114,165
157,T148,T148,Jim Rutledge,59,"4' 1""",291.33299999999997,72,114
158,T148,T148,Johnson Wagner,97,"4' 1""",615.9169999999999,152,169
159,T160,T160,Chris DiMarco,79,"4' 2""",480.25,115,156
160,T160,T160,Mathew Goggin,97,"4' 2""",518.25,124,90
161,T160,T160,Anders Hansen,55,"4' 2""",212.167,51,137
162,T160,T160,Cliff Kresge,107,"4' 2""",680.9169999999999,164,65
163,T160,T160,Jeff Maggert,79,"4' 2""",603.3330000000001,145,118
164,T160,T160,Hunter Mahan,91,"4' 2""",545.5830000000001,130,145
165,T160,T160,Brandt Snedeker,105,"4' 2""",603.5830000000001,144,17
166,T160,T160,Duffy Waldorf,69,"4' 2""",429.417,104,159
167,T168,T168,Stuart Appleby,74,"4' 3""",401.25,95,71
168,T168,T168,Jonathan Byrd,73,"4' 3""",423.75,100,69
169,T168,T168,Ben Curtis,80,"4' 3""",461.083,109,176
170,T168,T168,Justin Rose,63,"4' 3""",247.667,58,41
171,T168,T168,Joey Sindelar,75,"4' 3""",507.417,119,164
172,T168,T168,Vaughn Taylor,91,"4' 3""",464.917,110,154
173,T174,T174,Mark Calcavecchia,93,"4' 4""",580.0,135,117
174,T174,T174,Charlie Wi,90,"4' 4""",638.6669999999999,148,54
175,T176,T176,Tom Byrum,50,"4' 5""",333.5,75,102
176,T176,T176,Mark Hensby,81,"4' 5""",507.833,115,85
177,T176,T176,Peter Lonard,85,"4' 5""",538.9169999999999,122,42
178,T176,T176,Steve Marino,106,"4' 5""",739.4169999999999,167,55
179,T176,T176,Pat Perez,84,"4' 5""",498.667,112,168
180,T176,T176,Jaco Van Zyl,51,"4' 5""",408.25,93,77
181,T182,T182,George McNeill,95,"4' 6""",648.25,143,74
182,T182,T182,Jesper Parnevik,88,"4' 6""",513.4169999999999,115,103
183,184,184,Darron Stiles,65,"4' 7""",393.917,86,180
184,T185,T185,Cameron Beckman,96,"4' 8""",538.5830000000001,116,132
185,T185,T185,Chris Couch,76,"4' 8""",639.4169999999999,137,162
186,T185,T185,Freddie Jacobson,70,"4' 8""",494.0,106,96
187,T188,T188,Scott Gutschewski,67,"4' 9""",466.25,99,171
188,T188,T188,Frank Lickliter II,95,"4' 9""",687.9169999999999,146,143
189,190,190,Adam Scott,69,"4' 10""",398.417,83,179
190,T191,T191,Daisuke Maruyama,86,"4' 11""",674.5,138,149
191,T191,T191,Henrik Stenson,52,"4' 11""",368.0,75,167
192,T191,T191,Brett Wetterich,88,"4' 11""",672.9169999999999,138,196
193,T194,T194,Joe Durant,88,"5' 0""",633.9169999999999,127,172
194,T194,T194,Robert Garrigus,95,"5' 0""",718.75,143,183
195,196,196,Michael Putnam,96,"5' 3""",535.0830000000001,102,194
