,Sand_Saves_from__10_yards_RANK THIS WEEK,Sand_Saves_from__10_yards_RANK LAST WEEK,Sand_Saves_from__10_yards_PLAYER NAME,Sand_Saves_from__10_yards_ROUNDS,Sand_Saves_from__10_yards_%,Sand_Saves_from__10_yards_# OF SAVES,Sand_Saves_from__10_yards_# OF BUNKERS
145,T143,T143,Shaun Micheel,91,44.44,4.0,9
146,T147,T147,Woody Austin,95,42.86,6.0,14
147,T147,T147,Briny Baird,115,42.86,3.0,7
148,T147,T147,Ben Curtis,80,42.86,3.0,7
149,T147,T147,Brendon de Jonge,76,42.86,3.0,7
150,T147,T147,Jeff Gove,103,42.86,3.0,7
151,T147,T147,Cliff Kresge,107,42.86,3.0,7
152,T147,T147,Brett Quigley,79,42.86,3.0,7
153,T147,T147,Adam Scott,69,42.86,3.0,7
154,155,155,Peter Lonard,85,41.67,5.0,12
155,T156,T156,Steve Allan,63,40.0,2.0,5
156,T156,T156,Scott Gutschewski,67,40.0,2.0,5
157,T156,T156,Zach Johnson,76,40.0,2.0,5
158,T156,T156,Geoff Ogilvy,84,40.0,4.0,10
159,T156,T156,Michael Putnam,96,40.0,4.0,10
160,T161,T161,Davis Love III,66,37.5,3.0,8
161,T161,T161,Daisuke Maruyama,86,37.5,3.0,8
162,T161,T161,Duffy Waldorf,69,37.5,3.0,8
163,T161,T161,Charlie Wi,90,37.5,3.0,8
164,T165,T165,Ryuji Imada,104,36.36,4.0,11
165,T165,T165,Doug LaBelle II,104,36.36,4.0,11
166,T165,T165,Will MacKenzie,100,36.36,4.0,11
167,168,168,Tommy Armour III,81,35.71,5.0,14
168,T169,T169,Rich Barcelo,80,33.33,2.0,6
169,T169,T169,Chris DiMarco,79,33.33,4.0,12
170,T169,T169,Padraig Harrington,64,33.33,1.0,3
171,T169,T169,John Mallinger,96,33.33,1.0,3
172,T169,T169,Parker McLachlin,83,33.33,2.0,6
173,T169,T169,Bryce Molder,56,33.33,1.0,3
174,T169,T169,Ryan Palmer,91,33.33,4.0,12
175,T169,T169,Joey Sindelar,75,33.33,5.0,15
176,T169,T169,Heath Slocum,101,33.33,5.0,15
177,T169,T169,Darron Stiles,65,33.33,2.0,6
178,179,179,D.J. Brigman,67,28.57,2.0,7
179,180,180,Charley Hoffman,97,27.27,3.0,11
180,T181,T181,Chris Couch,76,25.0,1.0,4
181,T181,T181,Robert Gamez,88,25.0,2.0,8
182,T181,T181,Nick O'Hern,72,25.0,1.0,4
183,T184,T184,Michael Allen,74,22.22,2.0,9
184,T184,T184,Brandt Snedeker,105,22.22,2.0,9
185,T184,T184,Bob Tway,103,22.22,2.0,9
186,T187,T187,John Merrick,92,20.0,1.0,5
187,T187,T187,D.J. Trahan,99,20.0,1.0,5
188,189,189,Frank Lickliter II,95,18.18,2.0,11
189,T190,T190,Jason Dufner,100,16.67,1.0,6
190,T190,T190,J.J. Henry,86,16.67,1.0,6
191,T190,T190,Joe Ogilvie,102,16.67,1.0,6
192,T190,T190,Kevin Sutherland,85,16.67,1.0,6
193,T194,T194,Tom Johnson,74,0.0,,5
194,T194,T194,Chris Stroud,66,0.0,,1
195,T194,T194,Nick Watney,87,0.0,,4
