,Proximity_to_Hole_from_Sand_RANK THIS WEEK,Proximity_to_Hole_from_Sand_RANK LAST WEEK,Proximity_to_Hole_from_Sand_PLAYER NAME,Proximity_to_Hole_from_Sand_ROUNDS,Proximity_to_Hole_from_Sand_AVG DTP,Proximity_to_Hole_from_Sand_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_Sand_# OF SHOTS,Proximity_to_Hole_from_Sand_SCRAMBLING RANK
28,T28,T28,John Senden,97,"8' 3""",940.3330000000001,114,112
29,T28,T28,Vijay Singh,102,"8' 3""",1165.25,141,61
30,T28,T28,Heath Slocum,101,"8' 3""",1020.1669999999999,124,16
31,T32,T32,Stuart Appleby,74,"8' 4""",769.5830000000001,92,71
32,T32,T32,José Coceres,50,"8' 4""",615.0,74,6
33,T32,T32,Sean O'Hair,98,"8' 4""",1008.75,121,36
34,T32,T32,Nick O'Hern,72,"8' 4""",660.1669999999999,79,120
35,T32,T32,Tom Pernice Jr.,104,"8' 4""",1146.25,137,40
36,T32,T32,Carl Pettersson,111,"8' 4""",1237.083,148,93
37,T38,T38,Jim Furyk,84,"8' 5""",684.5,81,29
38,T38,T38,Rocco Mediate,72,"8' 5""",634.0,75,142
39,T40,T40,Briny Baird,115,"8' 6""",1152.75,135,45
40,T40,T40,Daniel Chopra,106,"8' 6""",1267.5,149,31
41,T40,T40,José María Olazábal,52,"8' 6""",535.8330000000001,63,140
42,T40,T40,Rory Sabbatini,81,"8' 6""",792.75,93,2
43,T40,T40,Scott Verplank,82,"8' 6""",769.9169999999999,91,18
44,T45,T45,Mark Brooks,53,"8' 7""",385.25,45,33
45,T45,T45,Shigeki Maruyama,84,"8' 7""",1019.25,119,64
46,T45,T45,Ted Purdy,102,"8' 7""",1030.0,120,136
47,T48,T48,Billy Andrade,88,"8' 8""",993.75,115,177
48,T48,T48,Brian Gay,107,"8' 8""",1250.833,145,19
49,T48,T48,Steve Marino,106,"8' 8""",1124.833,130,55
50,T48,T48,Phil Mickelson,73,"8' 8""",569.3330000000001,66,53
51,T48,T48,Jeff Sluman,60,"8' 8""",685.3330000000001,79,187
52,T48,T48,Brandt Snedeker,105,"8' 8""",1125.333,130,17
53,T48,T48,Tiger Woods,63,"8' 8""",521.8330000000001,60,20
54,T55,T55,Bubba Dickerson,51,"8' 9""",592.25,68,178
55,T55,T55,Kevin Na,84,"8' 9""",1114.083,127,3
56,T55,T55,David Toms,80,"8' 9""",602.3330000000001,69,66
57,T58,T58,Steve Allan,63,"8' 10""",809.0,92,138
58,T58,T58,Ernie Els,59,"8' 10""",681.75,77,37
59,T58,T58,Bryce Molder,56,"8' 10""",673.4169999999999,76,134
60,T58,T58,Corey Pavin,81,"8' 10""",814.0,92,14
61,T58,T58,Tim Petrovic,106,"8' 10""",1389.5829999999999,157,26
62,T63,T63,Stewart Cink,91,"8' 11""",969.4169999999999,109,107
63,T63,T63,Stephen Leaney,82,"8' 11""",805.5,90,50
64,T65,T65,Gavin Coles,87,"9' 0""",896.4169999999999,100,10
65,T65,T65,Fred Funk,65,"9' 0""",699.75,78,115
66,T65,T65,Paul Gow,70,"9' 0""",741.25,82,146
67,T65,T65,Ryuji Imada,104,"9' 0""",1247.75,139,48
68,T65,T65,Trevor Immelman,74,"9' 0""",566.4169999999999,63,123
69,T65,T65,Lee Janzen,66,"9' 0""",879.3330000000001,98,140
70,T65,T65,Michael Putnam,96,"9' 0""",848.3330000000001,94,194
71,T72,T72,Stephen Ames,81,"9' 1""",710.5,78,68
72,T72,T72,Mark Calcavecchia,93,"9' 1""",1100.833,121,117
73,T72,T72,Jason Gore,86,"9' 1""",1091.583,120,72
74,T72,T72,Anders Hansen,55,"9' 1""",345.167,38,137
75,T72,T72,Tim Herron,98,"9' 1""",924.0830000000001,102,115
76,T72,T72,J.B. Holmes,71,"9' 1""",742.3330000000001,82,182
77,T72,T72,Jerry Kelly,101,"9' 1""",1093.25,120,78
78,T72,T72,Brett Quigley,79,"9' 1""",863.5830000000001,95,190
79,T80,T80,Brian Davis,101,"9' 2""",1016.5830000000001,111,47
80,T80,T80,Joe Ogilvie,102,"9' 2""",1140.167,124,104
81,T80,T80,Charlie Wi,90,"9' 2""",1099.417,120,54
82,T83,T83,Zach Johnson,76,"9' 3""",805.9169999999999,87,30
83,T83,T83,George McNeill,95,"9' 3""",1082.5,117,74
84,T83,T83,Dicky Pride,71,"9' 3""",834.5830000000001,90,26
85,T83,T83,Kirk Triplett,77,"9' 3""",882.0,95,86
86,T87,T87,Jason Bohn,57,"9' 4""",740.5830000000001,79,143
87,T87,T87,Nathan Green,103,"9' 4""",1465.1670000000001,157,22
88,T87,T87,Parker McLachlin,83,"9' 4""",1059.333,113,56
89,T87,T87,Vaughn Taylor,91,"9' 4""",896.5,96,154
90,T87,T87,Charles Warren,101,"9' 4""",1292.833,139,157
91,T92,T92,Woody Austin,95,"9' 5""",1157.25,123,24
92,T92,T92,Craig Bowden,78,"9' 5""",809.25,86,12
93,T92,T92,Freddie Jacobson,70,"9' 5""",828.8330000000001,88,96
94,T92,T92,Davis Love III,66,"9' 5""",690.4169999999999,73,174
95,T92,T92,Greg Owen,81,"9' 5""",897.25,95,181
96,T97,T97,Mathias Grönberg,95,"9' 6""",1366.5,144,122
97,T97,T97,Bo Van Pelt,104,"9' 6""",1203.667,127,35
98,T97,T97,Camilo Villegas,82,"9' 6""",968.1669999999999,102,98
99,T100,T100,Michael Boyd,61,"9' 7""",677.6669999999999,71,73
100,T100,T100,Chris DiMarco,79,"9' 7""",950.3330000000001,99,156
101,T102,T102,Harrison Frazar,88,"9' 8""",1261.0,131,165
102,T102,T102,John Mallinger,96,"9' 8""",1165.333,121,12
103,T104,T104,Michael Allen,74,"9' 9""",858.0830000000001,88,153
104,T104,T104,Glen Day,85,"9' 9""",1044.083,107,62
105,T104,T104,J.P. Hayes,89,"9' 9""",1094.167,112,60
106,T104,T104,Tripp Isenhour,86,"9' 9""",1014.3330000000001,104,109
107,T104,T104,Peter Lonard,85,"9' 9""",1024.333,105,42
108,T104,T104,Steve Lowery,74,"9' 9""",866.5,89,125
109,T104,T104,Jarrod Lyle,77,"9' 9""",880.9169999999999,90,81
110,T104,T104,Jeff Quinney,95,"9' 9""",1170.583,120,146
111,T104,T104,Paul Stankowski,52,"9' 9""",743.5,76,161
112,T113,T113,Ben Curtis,80,"9' 10""",1157.917,118,176
113,T113,T113,Todd Hamilton,76,"9' 10""",1076.0,109,189
114,T113,T113,John Rollins,102,"9' 10""",1256.667,128,56
115,T113,T113,Adam Scott,69,"9' 10""",916.6669999999999,93,179
116,T117,T117,Ken Duke,112,"9' 11""",1248.333,126,23
117,T117,T117,Jeff Gove,103,"9' 11""",1292.25,130,151
118,T117,T117,Cliff Kresge,107,"9' 11""",1561.25,158,65
119,T117,T117,Will MacKenzie,100,"9' 11""",1306.667,132,128
120,T117,T117,Michael Sim,52,"9' 11""",437.75,44,8
121,T122,T122,Cameron Beckman,96,"10' 0""",1124.417,112,132
122,T122,T122,Tom Lehman,62,"10' 0""",541.4169999999999,54,160
123,T122,T122,Jay Williamson,50,"10' 0""",540.1669999999999,54,89
124,T125,T125,Rich Barcelo,80,"10' 1""",1071.0,106,130
125,T125,T125,Tom Byrum,50,"10' 1""",474.167,47,102
126,T125,T125,Mathew Goggin,97,"10' 1""",1218.167,121,90
127,T125,T125,Bill Haas,93,"10' 1""",1576.9170000000001,156,88
128,T125,T125,Jeff Maggert,79,"10' 1""",920.8330000000001,91,118
129,T125,T125,Daisuke Maruyama,86,"10' 1""",1036.75,103,149
130,T125,T125,Kevin Stadler,95,"10' 1""",1156.583,115,186
131,T125,T125,Jaco Van Zyl,51,"10' 1""",612.8330000000001,61,77
132,T133,T133,Anthony Kim,93,"10' 2""",1106.667,109,79
133,T133,T133,Billy Mayfair,98,"10' 2""",1214.333,119,74
134,T133,T133,Henrik Stenson,52,"10' 2""",621.3330000000001,61,167
135,T136,T136,Brian Bateman,55,"10' 3""",657.4169999999999,64,83
136,T136,T136,Jeff Brehaut,59,"10' 3""",698.4169999999999,68,95
137,T138,T138,Robert Allenby,90,"10' 4""",953.25,92,163
138,T138,T138,Padraig Harrington,64,"10' 4""",631.4169999999999,61,15
139,T138,T138,J.J. Henry,86,"10' 4""",876.5,85,184
140,T138,T138,Charles Howell III,89,"10' 4""",1004.0,97,133
141,T138,T138,Richard Johnson,93,"10' 4""",1249.167,121,118
142,T138,T138,Kent Jones,97,"10' 4""",1292.25,125,129
143,T144,T144,Eric Axley,107,"10' 5""",1457.5,140,139
144,T144,T144,David Branshaw,83,"10' 5""",1150.25,110,173
145,T144,T144,Mark Hensby,81,"10' 5""",1324.5829999999999,127,85
146,T144,T144,Craig Lile,77,"10' 5""",967.0,93,38
147,T144,T144,John Merrick,92,"10' 5""",1209.083,116,150
148,T144,T144,Jeff Overton,60,"10' 5""",758.8330000000001,73,7
149,T144,T144,Darron Stiles,65,"10' 5""",909.25,87,180
150,T151,T151,D.J. Brigman,67,"10' 6""",847.3330000000001,81,185
151,T151,T151,Retief Goosen,50,"10' 6""",631.5,60,154
152,T151,T151,Shaun Micheel,91,"10' 6""",732.25,70,100
153,T151,T151,Jason Schultz,63,"10' 6""",765.9169999999999,73,43
154,T151,T151,Kevin Sutherland,85,"10' 6""",965.5830000000001,92,101
155,T151,T151,Dean Wilson,92,"10' 6""",920.75,88,52
156,T157,T157,Tommy Armour III,81,"10' 7""",868.0830000000001,82,131
157,T157,T157,Rich Beem,89,"10' 7""",953.75,90,170
158,T157,T157,Chad Campbell,96,"10' 7""",1098.75,104,188
159,T157,T157,Steve Elkington,87,"10' 7""",964.9169999999999,91,32
160,T161,T161,Brendon de Jonge,76,"10' 8""",1059.25,99,192
161,T161,T161,Bob Estes,88,"10' 8""",1391.1670000000001,130,105
162,T161,T161,Lucas Glover,98,"10' 8""",1097.667,103,66
163,T161,T161,Kyle Reifers,71,"10' 8""",1012.5830000000001,95,165
164,T161,T161,Nick Watney,87,"10' 8""",1087.0,102,91
165,T161,T161,Bubba Watson,80,"10' 8""",1117.0,105,113
166,167,167,Bart Bryant,87,"10' 9""",1013.4169999999999,94,59
167,168,168,Steve Wheatcroft,73,"10' 10""",954.5,88,148
168,T169,T169,Robert Gamez,88,"10' 11""",1142.333,105,191
169,T169,T169,Charley Hoffman,97,"10' 11""",1306.25,120,175
170,T171,T171,Matt Hendrix,63,"11' 0""",880.4169999999999,80,193
171,T171,T171,Frank Lickliter II,95,"11' 0""",1043.917,95,143
172,T171,T171,Ryan Moore,92,"11' 0""",1166.917,106,87
173,T171,T171,Ryan Palmer,91,"11' 0""",1119.0,102,135
174,T171,T171,Chris Stroud,66,"11' 0""",800.6669999999999,73,124
175,T171,T171,Duffy Waldorf,69,"11' 0""",855.75,78,159
176,T177,T177,D.J. Trahan,99,"11' 1""",1303.833,118,63
177,T177,T177,Boo Weekley,101,"11' 1""",1496.3329999999999,135,108
178,T179,T179,Paul Goydos,60,"11' 2""",1001.5,90,98
179,T179,T179,Joey Sindelar,75,"11' 2""",1103.417,99,164
180,T181,T181,John Daly,59,"11' 3""",819.9169999999999,73,195
181,T181,T181,Chris Tidland,59,"11' 3""",841.3330000000001,75,126
182,183,183,Scott Gutschewski,67,"11' 5""",913.0,80,171
183,184,184,Tag Ridings,52,"11' 6""",905.5830000000001,79,94
184,T185,T185,Hunter Mahan,91,"11' 7""",1381.25,119,145
185,T185,T185,Kenny Perry,83,"11' 7""",987.0,85,58
186,187,187,Tom Johnson,74,"11' 8""",1062.75,91,157
187,188,188,Ryan Armour,107,"11' 11""",1337.8329999999999,112,152
188,189,189,Chris Couch,76,"12' 0""",1249.167,104,162
189,T190,T190,Troy Matteson,87,"12' 1""",1099.083,91,121
190,T190,T190,Jesper Parnevik,88,"12' 1""",1078.833,89,103
191,T190,T190,Bob Tway,103,"12' 1""",1529.75,127,106
192,193,193,Johnson Wagner,97,"12' 3""",1744.0,142,169
193,194,194,Joe Durant,88,"12' 5""",1163.75,94,172
194,195,195,Robert Garrigus,95,"12' 11""",1410.25,109,183
195,196,196,Jim Rutledge,59,"13' 9""",839.1669999999999,61,114
