,Sand_Saves_from_20-30_yards_RANK THIS WEEK,Sand_Saves_from_20-30_yards_RANK LAST WEEK,Sand_Saves_from_20-30_yards_PLAYER NAME,Sand_Saves_from_20-30_yards_ROUNDS,Sand_Saves_from_20-30_yards_%,Sand_Saves_from_20-30_yards_# OF SAVES,Sand_Saves_from_20-30_yards_# OF BUNKERS
69,T68,T68,Fred Funk,65,50.0,10,20
70,T68,T68,Lee Janzen,66,50.0,12,24
71,T68,T68,John Mallinger,96,50.0,17,34
72,T68,T68,Shigeki Maruyama,84,50.0,17,34
73,T68,T68,Jason Schultz,63,50.0,8,16
74,T68,T68,Mark Wilson,87,50.0,16,32
75,76,76,Brian Gay,107,48.84,21,43
76,77,77,Mark Calcavecchia,93,48.72,19,39
77,78,78,Lucas Glover,98,48.65,18,37
78,T79,T79,Ryan Palmer,91,48.15,13,27
79,T79,T79,Corey Pavin,81,48.15,13,27
80,T79,T79,Joey Sindelar,75,48.15,13,27
81,82,82,Darron Stiles,65,47.83,11,23
82,T83,T83,Ken Duke,112,47.62,20,42
83,T83,T83,George McNeill,95,47.62,20,42
84,T83,T83,Henrik Stenson,52,47.62,10,21
85,86,86,D.J. Trahan,99,47.37,18,38
86,T87,T87,Woody Austin,95,47.22,17,36
87,T87,T87,Stewart Cink,91,47.22,17,36
88,T87,T87,John Merrick,92,47.22,17,36
89,90,90,Paul Goydos,60,47.06,16,34
90,91,91,Bob Estes,88,46.81,22,47
91,T92,T92,Rory Sabbatini,81,46.67,14,30
92,T92,T92,Jay Williamson,50,46.67,7,15
93,94,94,Nathan Green,103,46.51,20,43
94,95,95,Pat Perez,84,46.43,13,28
95,96,96,Steve Allan,63,45.95,17,37
96,T97,T97,Steve Flesch,100,45.83,22,48
97,T97,T97,Paul Gow,70,45.83,11,24
98,99,99,Kevin Sutherland,85,45.71,16,35
99,T100,T100,Mathias Grönberg,95,45.45,20,44
100,T100,T100,Kent Jones,97,45.45,20,44
101,102,102,Rich Beem,89,45.24,19,42
102,T103,T103,Cameron Beckman,96,45.16,14,31
103,T103,T103,J.B. Holmes,71,45.16,14,31
104,T103,T103,Billy Mayfair,98,45.16,14,31
105,T103,T103,Kirk Triplett,77,45.16,14,31
106,107,107,Parker McLachlin,83,45.1,23,51
107,T108,T108,Tom Byrum,50,45.0,9,20
108,T108,T108,Bo Van Pelt,104,45.0,18,40
109,T110,T110,Will MacKenzie,100,44.74,17,38
110,T110,T110,Nick Watney,87,44.74,17,38
111,T112,T112,Jason Gore,86,44.44,12,27
112,T112,T112,Ryan Moore,92,44.44,12,27
113,T112,T112,Michael Sim,52,44.44,4,9
114,115,115,Joe Ogilvie,102,44.12,15,34
115,T116,T116,Michael Allen,74,44.0,11,25
116,T116,T116,Shaun Micheel,91,44.0,11,25
117,T118,T118,Justin Leonard,95,43.48,10,23
118,T118,T118,Adam Scott,69,43.48,10,23
119,T118,T118,Steve Stricker,81,43.48,10,23
120,121,121,Jonathan Byrd,73,43.24,16,37
121,T122,T122,Robert Allenby,90,42.86,12,28
122,T122,T122,Matt Hendrix,63,42.86,12,28
123,T122,T122,Trevor Immelman,74,42.86,9,21
124,T122,T122,Hunter Mahan,91,42.86,15,35
125,126,126,Ted Purdy,102,42.5,17,40
126,T127,T127,J.P. Hayes,89,42.42,14,33
127,T127,T127,Richard Johnson,93,42.42,14,33
128,T127,T127,Jarrod Lyle,77,42.42,14,33
129,T127,T127,Jesper Parnevik,88,42.42,14,33
130,T131,T131,Stuart Appleby,74,42.31,11,26
131,T131,T131,Craig Bowden,78,42.31,11,26
132,T131,T131,Chris Couch,76,42.31,11,26
133,T131,T131,Charles Howell III,89,42.31,11,26
134,T131,T131,José María Olazábal,52,42.31,11,26
135,T136,T136,Alex Cejka,80,41.94,13,31
136,T136,T136,Tag Ridings,52,41.94,13,31
137,T138,T138,Brian Bateman,55,41.67,5,12
138,T138,T138,J.J. Henry,86,41.67,15,36
139,T140,T140,Glen Day,85,41.38,12,29
140,T140,T140,Chris Tidland,59,41.38,12,29
141,142,142,Jeff Maggert,79,41.18,14,34
142,143,143,Tim Petrovic,106,41.03,16,39
143,144,144,Tom Lehman,62,40.91,9,22
144,145,145,Zach Johnson,76,40.74,11,27
145,T146,T146,Brendon de Jonge,76,40.63,13,32
146,T146,T146,Bryce Molder,56,40.63,13,32
147,148,148,Ryan Armour,107,40.48,17,42
148,T149,T149,Frank Lickliter II,95,40.0,8,20
149,T149,T149,Steve Marino,106,40.0,16,40
150,T149,T149,Michael Putnam,96,40.0,12,30
151,T149,T149,Kyle Reifers,71,40.0,16,40
152,153,153,Jeff Gove,103,39.53,17,43
153,154,154,Craig Kanada,109,39.47,15,38
154,T155,T155,Todd Hamilton,76,39.13,9,23
155,T155,T155,Freddie Jacobson,70,39.13,9,23
156,157,157,Jeff Quinney,95,38.89,14,36
157,T158,T158,Tommy Armour III,81,38.71,12,31
158,T158,T158,Brett Quigley,79,38.71,12,31
159,T158,T158,Chris Stroud,66,38.71,12,31
160,161,161,Jerry Kelly,101,38.3,18,47
161,162,162,Chris DiMarco,79,37.93,11,29
162,163,163,Jeff Overton,60,37.5,9,24
163,164,164,Jaco Van Zyl,51,36.84,7,19
164,165,165,Kevin Stadler,95,36.67,11,30
165,166,166,Michael Boyd,61,36.36,8,22
166,167,167,Steve Wheatcroft,73,35.71,10,28
167,168,168,Robert Gamez,88,35.48,11,31
168,T169,T169,Rich Barcelo,80,35.29,12,34
169,T169,T169,Davis Love III,66,35.29,6,17
170,171,171,Charles Warren,101,35.14,13,37
171,172,172,Daisuke Maruyama,86,34.48,10,29
172,173,173,John Senden,97,34.38,11,32
173,T174,T174,Scott Gutschewski,67,33.33,10,30
174,T174,T174,Steve Lowery,74,33.33,8,24
175,T174,T174,Boo Weekley,101,33.33,13,39
176,177,177,Camilo Villegas,82,32.26,10,31
177,178,178,Duffy Waldorf,69,32.0,8,25
178,179,179,Harrison Frazar,88,31.82,14,44
179,T180,T180,Bob Tway,103,31.11,14,45
180,T180,T180,Johnson Wagner,97,31.11,14,45
181,182,182,Tom Johnson,74,31.03,9,29
182,183,183,Retief Goosen,50,30.0,6,20
183,184,184,Ben Curtis,80,29.73,11,37
184,185,185,Charley Hoffman,97,29.55,13,44
185,T186,T186,Jeff Brehaut,59,29.17,7,24
186,T186,T186,Bubba Watson,80,29.17,7,24
187,188,188,Robert Garrigus,95,28.57,10,35
188,189,189,Chad Campbell,96,27.78,10,36
189,190,190,Anders Hansen,55,26.67,4,15
190,191,191,Nick O'Hern,72,26.09,6,23
191,192,192,Bart Bryant,87,25.81,8,31
192,T193,T193,Stephen Leaney,82,25.0,7,28
193,T193,T193,Jim Rutledge,59,25.0,4,16
194,195,195,Greg Owen,81,24.32,9,37
195,196,196,Kenny Perry,83,19.05,4,21
