,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
150,T144,T144,Bubba Watson,80,"10' 5""",1002.6669999999999,96,113
151,T152,T152,Chad Campbell,96,"10' 6""",1073.417,102,188
152,T152,T152,Matt Hendrix,63,"10' 6""",1080.583,103,193
153,T154,T154,Tim Clark,66,"10' 7""",613.3330000000001,58,4
154,T154,T154,Gavin Coles,87,"10' 7""",940.25,89,10
155,T156,T156,J.P. Hayes,89,"10' 8""",1117.833,105,60
156,T156,T156,Freddie Jacobson,70,"10' 8""",853.3330000000001,80,96
157,T156,T156,D.J. Trahan,99,"10' 8""",1361.3329999999999,128,63
158,T156,T156,Jay Williamson,50,"10' 8""",523.6669999999999,49,89
159,T160,T160,D.J. Brigman,67,"10' 9""",921.25,86,185
160,T160,T160,Ben Curtis,80,"10' 9""",1225.25,114,176
161,T160,T160,Robert Garrigus,95,"10' 9""",1372.25,128,183
162,T160,T160,Jeff Gove,103,"10' 9""",1285.917,120,151
163,T160,T160,Tom Lehman,62,"10' 9""",699.1669999999999,65,160
164,T160,T160,Greg Owen,81,"10' 9""",999.5,93,181
165,T160,T160,Jeff Quinney,95,"10' 9""",1074.5,100,146
166,T160,T160,Steve Wheatcroft,73,"10' 9""",1086.417,101,148
167,T168,T168,Anders Hansen,55,"10' 10""",465.333,43,137
168,T168,T168,John Merrick,92,"10' 10""",1166.75,108,150
169,T168,T168,Bryce Molder,56,"10' 10""",912.9169999999999,84,134
170,T171,T171,Ken Duke,112,"10' 11""",1300.25,119,23
171,T171,T171,Johnson Wagner,97,"10' 11""",1313.1670000000001,120,169
172,T171,T171,Boo Weekley,101,"10' 11""",1112.583,102,108
173,T174,T174,Harrison Frazar,88,"11' 0""",1307.417,119,165
174,T174,T174,Dicky Pride,71,"11' 0""",1032.5,94,26
175,T174,T174,Henrik Stenson,52,"11' 0""",626.1669999999999,57,167
176,T174,T174,Jaco Van Zyl,51,"11' 0""",671.9169999999999,61,77
177,178,178,Mathias Grönberg,95,"11' 1""",1571.0,142,122
178,T179,T179,Tommy Armour III,81,"11' 2""",986.0830000000001,88,131
179,T179,T179,Retief Goosen,50,"11' 2""",637.3330000000001,57,154
180,T181,T181,Ryan Palmer,91,"11' 3""",1371.8329999999999,122,135
181,T181,T181,Kyle Reifers,71,"11' 3""",1180.333,105,165
182,T183,T183,Robert Gamez,88,"11' 4""",1028.75,91,191
183,T183,T183,Brett Quigley,79,"11' 4""",1053.917,93,190
184,T185,T185,Trevor Immelman,74,"11' 5""",732.5830000000001,64,123
185,T185,T185,Craig Lile,77,"11' 5""",1296.917,114,38
186,T185,T185,Duffy Waldorf,69,"11' 5""",947.5830000000001,83,159
187,T188,T188,Jason Gore,86,"11' 7""",1498.8329999999999,129,72
188,T188,T188,Jeff Maggert,79,"11' 7""",1183.75,102,118
189,T190,T190,Hunter Mahan,91,"11' 8""",1201.667,103,145
190,T190,T190,Jim Rutledge,59,"11' 8""",675.0830000000001,58,114
191,192,192,Steve Lowery,74,"11' 10""",1218.0,103,125
192,T193,T193,Kevin Stadler,95,"12' 0""",1375.25,115,186
193,T193,T193,Chris Tidland,59,"12' 0""",887.3330000000001,74,126
194,195,195,Brett Wetterich,88,"12' 3""",1198.417,98,196
195,196,196,Chris Couch,76,"12' 8""",1245.333,98,162
