,Sand_Saves_from_30_yards_RANK THIS WEEK,Sand_Saves_from_30_yards_RANK LAST WEEK,Sand_Saves_from_30_yards_PLAYER NAME,Sand_Saves_from_30_yards_ROUNDS,Sand_Saves_from_30_yards_%,Sand_Saves_from_30_yards_# OF SAVES,Sand_Saves_from_30_yards_# OF BUNKERS
110,T110,T110,Lucas Glover,98,28.57,4.0,14
111,T110,T110,Paul Goydos,60,28.57,4.0,14
112,T110,T110,Mark Hensby,81,28.57,4.0,14
113,T110,T110,George McNeill,95,28.57,4.0,14
114,T110,T110,Geoff Ogilvy,84,28.57,2.0,7
115,T110,T110,John Senden,97,28.57,4.0,14
116,T110,T110,Steve Stricker,81,28.57,2.0,7
117,118,118,Lee Janzen,66,27.78,5.0,18
118,T119,T119,Bart Bryant,87,27.27,3.0,11
119,T119,T119,J.P. Hayes,89,27.27,3.0,11
120,T119,T119,Freddie Jacobson,70,27.27,3.0,11
121,T119,T119,Frank Lickliter II,95,27.27,6.0,22
122,T119,T119,Joe Ogilvie,102,27.27,3.0,11
123,T119,T119,Heath Slocum,101,27.27,3.0,11
124,T119,T119,Duffy Waldorf,69,27.27,3.0,11
125,T126,T126,Craig Kanada,109,26.67,4.0,15
126,T126,T126,Steve Marino,106,26.67,4.0,15
127,T128,T128,Jeff Brehaut,59,25.0,1.0,4
128,T128,T128,Ben Curtis,80,25.0,3.0,12
129,T128,T128,Luke Donald,69,25.0,1.0,4
130,T128,T128,Bill Haas,93,25.0,5.0,20
131,T128,T128,Bob Heintz,85,25.0,2.0,8
132,T128,T128,Matt Hendrix,63,25.0,2.0,8
133,T128,T128,Matt Kuchar,85,25.0,3.0,12
134,T128,T128,Nick O'Hern,72,25.0,2.0,8
135,T136,T136,Cameron Beckman,96,23.53,4.0,17
136,T136,T136,Steve Wheatcroft,73,23.53,4.0,17
137,T138,T138,Robert Allenby,90,23.08,3.0,13
138,T138,T138,Todd Hamilton,76,23.08,3.0,13
139,T138,T138,Darron Stiles,65,23.08,3.0,13
140,T138,T138,Dean Wilson,92,23.08,3.0,13
141,T142,T142,Michael Allen,74,22.22,2.0,9
142,T142,T142,Chad Campbell,96,22.22,4.0,18
143,T142,T142,Jeff Quinney,95,22.22,2.0,9
144,T142,T142,Kyle Reifers,71,22.22,2.0,9
145,T142,T142,David Toms,80,22.22,2.0,9
146,T147,T147,Will MacKenzie,100,21.43,3.0,14
147,T147,T147,Troy Matteson,87,21.43,3.0,14
148,T147,T147,Boo Weekley,101,21.43,3.0,14
149,T150,T150,Steve Allan,63,20.0,2.0,10
150,T150,T150,Joe Durant,88,20.0,2.0,10
151,T150,T150,Jim Furyk,84,20.0,1.0,5
152,153,153,Brett Quigley,79,18.75,3.0,16
153,T154,T154,Craig Bowden,78,18.18,2.0,11
154,T154,T154,John Daly,59,18.18,2.0,11
155,T154,T154,Tripp Isenhour,86,18.18,2.0,11
156,T154,T154,Kevin Na,84,18.18,2.0,11
157,T154,T154,Vijay Singh,102,18.18,4.0,22
158,T159,T159,Eric Axley,107,16.67,3.0,18
159,T159,T159,Craig Barlow,52,16.67,1.0,6
160,T159,T159,Rich Beem,89,16.67,3.0,18
161,T159,T159,Trevor Immelman,74,16.67,1.0,6
162,T159,T159,Stephen Leaney,82,16.67,2.0,12
163,T159,T159,Tag Ridings,52,16.67,2.0,12
164,T159,T159,Justin Rose,63,16.67,1.0,6
165,T159,T159,Tiger Woods,63,16.67,1.0,6
166,T167,T167,Johnson Wagner,97,15.38,4.0,26
167,T167,T167,Nick Watney,87,15.38,2.0,13
168,T169,T169,Mark Brooks,53,14.29,1.0,7
169,T169,T169,José Coceres,50,14.29,1.0,7
170,T169,T169,Jeff Gove,103,14.29,2.0,14
171,T169,T169,J.B. Holmes,71,14.29,1.0,7
172,T169,T169,Ryan Moore,92,14.29,2.0,14
173,T169,T169,Michael Putnam,96,14.29,1.0,7
174,T169,T169,Jim Rutledge,59,14.29,1.0,7
175,T169,T169,Henrik Stenson,52,14.29,1.0,7
176,T169,T169,Jay Williamson,50,14.29,1.0,7
177,178,178,Steve Elkington,87,13.33,2.0,15
178,179,179,Pat Perez,84,12.5,1.0,8
179,180,180,Tom Johnson,74,10.0,1.0,10
180,181,181,Daisuke Maruyama,86,9.09,1.0,11
181,182,182,Dicky Pride,71,8.33,1.0,12
182,183,183,Chris Couch,76,7.69,1.0,13
183,184,184,John Merrick,92,6.67,1.0,15
184,185,185,Kenny Perry,83,6.25,1.0,16
185,T186,T186,Tommy Armour III,81,0.0,,6
186,T186,T186,Jason Bohn,57,0.0,,4
187,T186,T186,Mathew Goggin,97,0.0,,11
188,T186,T186,Anders Hansen,55,0.0,,2
189,T186,T186,Jerry Kelly,101,0.0,,10
190,T186,T186,José María Olazábal,52,0.0,,8
191,T186,T186,Greg Owen,81,0.0,,12
192,T186,T186,Ted Purdy,102,0.0,,7
193,T186,T186,Rory Sabbatini,81,0.0,,12
194,T186,T186,Michael Sim,52,0.0,,7
195,T186,T186,Chris Stroud,66,0.0,,7
