,Driving_Pct._260-280_All_Drives_RANK THIS WEEK,Driving_Pct._260-280_All_Drives_RANK LAST WEEK,Driving_Pct._260-280_All_Drives_PLAYER NAME,Driving_Pct._260-280_All_Drives_ROUNDS,Driving_Pct._260-280_All_Drives_%,Driving_Pct._260-280_All_Drives_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._260-280_All_Drives_RELATIVE TO PAR
0,1,1,Rocco Mediate,79,46.35,146,315,-0.103
1,2,2,Paul Goydos,66,45.82,148,323,-0.081
2,3,3,Scott Hoch,71,43.49,127,292,-0.213
3,4,4,Fulton Allem,64,43.34,127,293,-0.063
4,5,5,Stewart Cink,92,42.82,149,348,-0.195
5,6,6,Miguel Angel Jiménez,60,42.11,96,228,+0.094
6,7,7,Kevin Sutherland,96,41.77,137,328,-0.073
7,8,8,Jerry Kelly,99,41.67,180,432,-0.072
8,9,9,Tim Clark,76,40.94,156,381,-0.135
9,10,10,Paul Azinger,69,40.91,90,220,+0.033
10,11,11,Notah Begay III,76,40.72,169,415,-0.112
11,12,12,John Cook,85,40.47,121,299,-0.149
12,13,13,Skip Kendall,103,40.13,183,456,-0.055
13,14,14,Robert Damron,85,40.0,168,420,-0.101
14,15,15,Woody Austin,102,39.96,193,483,+0.021
15,16,16,Greg Kraft,86,39.85,161,404,-0.081
16,17,17,David Morland IV,58,39.61,122,308,+0.049
17,18,18,Glen Hnatiuk,95,39.51,192,486,-0.078
18,19,19,David Toms,106,39.34,190,483,-0.158
19,20,20,Steve Jones,71,39.15,110,281,+0.064
20,21,21,Spike McRoy,69,39.1,113,289,-0.018
21,22,22,Pat Bates,94,38.93,174,447,-0.172
22,23,23,Brandel Chamblee,85,38.89,154,396,-0.013
23,24,24,Frank Nobilo,94,38.7,173,447,+0.029
24,25,25,Scott Simpson,61,38.62,112,290,+0.063
25,26,26,Duffy Waldorf,90,38.58,152,394,-0.099
26,27,27,Tom Byrum,77,38.55,138,358,-0.087
27,28,28,Jay Haas,83,38.39,124,323,+0.040
28,29,29,Craig Parry,69,38.33,138,360,-0.065
29,30,30,Jeff Gove,89,38.32,182,475,-0.104
30,31,31,Bart Bryant,69,38.22,133,348,-0.060
31,32,32,Chris DiMarco,111,38.16,166,435,-0.018
32,33,33,Jim Furyk,88,37.94,129,340,-0.101
33,34,34,Billy Mayfair,99,37.89,144,380,-0.090
34,35,35,Garrett Willis,80,37.8,141,373,+0.057
35,36,36,Joe Durant,87,37.72,129,342,-0.124
36,37,37,Blaine McCallister,75,37.65,128,340,-0.102
37,38,38,Jeff Brehaut,87,37.64,172,457,+0.017
38,39,39,Steve Lowery,98,37.62,158,420,+0.051
39,40,40,Mark Brooks,97,37.59,150,399,+0.033
40,41,41,Craig Perks,91,37.58,124,330,E
41,T42,T42,David Frost,90,37.5,156,416,-0.122
42,T42,T42,Matt Gogel,79,37.5,123,328,+0.057
43,T42,T42,Jerry Smith,91,37.5,159,424,-0.006
44,45,45,Kirk Triplett,84,37.46,112,299,+0.018
45,46,46,Joe Ogilvie,50,37.35,96,257,+0.104
46,47,47,Jim Carter,98,37.31,144,386,-0.063
47,48,48,Scott Dunlap,74,37.24,127,341,-0.047
48,T49,T49,Nick Price,69,37.23,105,282,-0.086
49,T49,T49,Mike Sposa,111,37.23,191,513,-0.073
50,51,51,Billy Andrade,100,37.19,164,441,-0.146
51,52,52,Frank Lickliter II,94,37.11,141,380,+0.021
52,53,53,Bernhard Langer,55,36.93,65,176,-0.092
53,54,54,Dan Forsman,83,36.87,146,396,-0.144
54,T55,T55,Bob Burns,99,36.8,152,413,+0.020
55,T55,T55,Heath Slocum,96,36.8,145,394,-0.055
56,57,57,Matt Kuchar,82,36.78,128,348,-0.086
57,58,58,Fred Funk,106,36.71,192,523,-0.089
58,59,59,Kent Jones,105,36.61,186,508,-0.038
59,60,60,Bob May,91,36.57,158,432,-0.013
60,61,61,Len Mattiace,106,36.55,182,498,-0.066
61,62,62,Brad Faxon,93,36.47,128,351,-0.117
62,63,63,Chris Riley,104,36.31,175,482,-0.166
63,T64,T64,Bob Estes,93,36.29,143,394,-0.098
64,T64,T64,John Rollins,124,36.29,213,587,-0.113
65,66,66,Esteban Toledo,106,36.27,148,408,-0.007
66,67,67,Jay Williamson,91,36.2,164,453,-0.067
67,68,68,Scott Verplank,93,36.02,125,347,-0.144
68,69,69,José Coceres,51,35.92,74,206,-0.014
69,T70,T70,David Gossett,95,35.84,157,438,-0.057
70,T70,T70,Michael Muehr,73,35.84,100,279,-0.020
71,T72,T72,Stephen Ames,89,35.71,120,336,E
72,T72,T72,Loren Roberts,93,35.71,160,448,-0.013
73,74,74,David Peoples,105,35.7,171,479,-0.117
74,75,75,Craig Barlow,62,35.69,116,325,-0.034
75,76,76,John Riegger,88,35.62,156,438,-0.205
76,77,77,Justin Leonard,97,35.53,140,394,+0.007
77,78,78,Jeff Sluman,118,35.5,191,538,-0.110
78,79,79,Neal Lancaster,101,35.49,148,417,-0.108
79,80,80,Briny Baird,110,35.44,174,491,+0.006
80,81,81,Michael Long,71,35.22,137,389,-0.015
81,82,82,Ian Leggatt,97,35.21,150,426,-0.033
82,83,83,Cameron Beckman,87,35.14,123,350,-0.041
83,84,84,Luke Donald,106,35.12,170,484,-0.047
84,85,85,Brian Henninger,66,35.11,112,319,+0.045
85,86,86,Jess Daley,76,35.06,135,385,-0.030
86,87,87,Tim Petrovic,92,34.84,139,399,-0.108
87,88,88,Jeff Maggert,83,34.77,113,325,+0.053
88,89,89,Joel Edwards,101,34.75,172,495,-0.099
89,90,90,Lee Janzen,101,34.54,134,388,-0.067
90,91,91,José María Olazábal,71,34.23,89,260,-0.112
91,92,92,Brad Lardon,59,34.07,92,270,+0.109
92,93,93,Shigeki Maruyama,87,34.02,115,338,-0.096
93,94,94,Olin Browne,107,33.98,174,512,-0.046
94,95,95,Retief Goosen,56,33.85,88,260,-0.057
95,96,96,Jay Don Blake,107,33.83,160,473,-0.038
96,97,97,Tom Pernice Jr.,101,33.73,141,418,+0.007
97,98,98,Paul Claxton,83,33.72,144,427,-0.007
98,99,99,Brandt Jobe,94,33.62,156,464,-0.038
99,100,100,Peter Jacobsen,67,33.56,99,295,-0.111
100,101,101,Glen Day,107,33.52,178,531,-0.073
101,102,102,Matt Peterson,80,33.49,141,421,-0.028
102,T103,T103,Robert Gamez,69,33.33,120,360,-0.050
103,T103,T103,Dicky Pride,51,33.33,97,291,-0.103
104,105,105,Mike Weir,94,33.06,119,360,-0.017
105,106,106,Russ Cochran,68,33.01,103,312,+0.019
106,107,107,Kaname Yokoo,74,32.91,103,313,-0.049
107,108,108,Bryce Molder,65,32.87,119,362,-0.042
108,109,109,Hal Sutton,74,32.74,92,281,-0.011
109,110,110,Pat Perez,89,32.67,115,352,-0.087
110,111,111,Brad Elder,76,32.61,105,322,-0.067
111,112,112,Brian Gay,117,32.43,167,515,-0.114
112,113,113,John Huston,99,32.3,136,421,-0.272
113,114,114,K.J. Choi,93,32.28,133,412,-0.023
114,115,115,Steve Elkington,82,32.18,102,317,+0.137
115,116,116,Grant Waite,98,32.13,151,470,+0.093
116,T117,T117,"David Berganio, Jr.",80,31.97,125,391,-0.112
117,T117,T117,Bradley Hughes,60,31.97,94,294,E
118,T117,T117,Corey Pavin,78,31.97,102,319,-0.108
119,120,120,Lee Porter,91,31.86,137,430,-0.015
120,121,121,Chad Campbell,111,31.83,162,509,-0.123
121,122,122,Kenneth Staton,104,31.69,161,508,-0.012
122,123,123,Kenny Perry,98,31.56,142,450,-0.077
123,124,124,Franklin Langham,72,31.48,113,359,+0.009
124,125,125,Per-Ulrik Johansson,87,31.37,117,373,-0.009
125,126,126,Donnie Hammond,60,31.14,85,273,-0.047
126,127,127,Peter Lonard,93,31.07,119,383,-0.176
127,128,128,Robert Allenby,96,31.03,144,464,-0.083
128,129,129,J.L. Lewis,98,30.92,145,469,+0.021
129,130,130,Jonathan Kaye,83,30.88,130,421,-0.008
130,131,131,Paul Gow,99,30.69,151,492,+0.060
131,132,132,Mark O'Meara,68,30.59,67,219,-0.045
132,133,133,Tom Lehman,78,30.54,73,239,+0.027
133,134,134,Tom Scherrer,98,30.39,134,441,+0.030
134,135,135,Robin Freeman,79,30.05,113,376,+0.035
135,136,136,Gary Nicklaus,66,29.83,88,295,+0.216
136,137,137,Dudley Hart,88,29.79,101,339,+0.020
137,138,138,Andrew Magee,91,29.7,109,367,+0.037
138,139,139,Hidemichi Tanaka,104,29.65,137,462,-0.007
139,140,140,Jason Hill,59,29.43,83,282,E
140,141,141,Bob Heintz,68,29.25,93,318,+0.097
141,142,142,Bob Tway,103,29.16,121,415,-0.091
142,143,143,Vijay Singh,102,29.09,128,440,-0.219
143,144,144,Edward Fryatt,94,28.81,119,413,-0.067
144,145,145,Carl Paulson,84,28.64,120,419,-0.025
145,146,146,Ernie Els,68,28.52,77,270,-0.117
146,147,147,Michael Clark II,97,28.51,128,449,-0.063
147,148,148,Phil Mickelson,97,28.47,121,425,-0.066
148,149,149,Steve Pate,64,28.46,72,253,+0.083
149,150,150,Mark Calcavecchia,84,28.21,79,280,-0.038
150,151,151,Ben Crane,91,28.01,114,407,-0.114
151,152,152,Brett Quigley,93,27.91,127,455,E
152,153,153,Pete Jordan,78,27.76,103,371,-0.117
153,154,154,Joey Sindelar,104,27.73,137,494,-0.131
154,155,155,Brian Watts,58,27.64,68,246,+0.059
155,156,156,David Duval,78,27.6,85,308,-0.118
156,157,157,Craig Stadler,72,27.57,67,243,+0.119
157,158,158,Steve Flesch,110,27.52,112,407,-0.027
158,159,159,Steve Allan,93,27.39,126,460,+0.032
159,160,160,Shaun Micheel,100,27.37,130,475,-0.031
160,161,161,Brent Geiberger,95,27.34,114,417,+0.026
161,162,162,Harrison Frazar,88,27.25,103,378,-0.019
162,163,163,Eduardo Herrera,59,27.24,85,312,+0.224
163,164,164,J.P. Hayes,78,26.71,86,322,-0.047
164,165,165,Jesper Parnevik,85,26.69,63,236,+0.016
165,166,166,Scott McCarron,106,26.65,113,424,-0.009
166,167,167,Mike Hulbert,55,26.64,61,229,E
167,168,168,Jonathan Byrd,96,26.52,118,445,-0.051
168,169,169,Deane Pappas,90,26.4,104,394,+0.154
169,170,170,Rory Sabbatini,69,26.34,64,243,+0.063
170,171,171,Stephen Gangluff,75,26.33,104,395,-0.048
171,172,172,Greg Chalmers,94,26.32,105,399,+0.162
172,173,173,Chris Smith,103,26.29,117,445,-0.103
173,174,174,Sergio Garcia,79,26.28,72,274,+0.042
174,175,175,Paul Stankowski,100,26.08,109,418,+0.092
175,176,176,Richard Zokol,53,26.05,62,238,-0.081
176,177,177,Stuart Appleby,97,26.04,106,407,-0.113
177,178,178,Davis Love III,92,25.95,102,393,-0.029
178,179,179,Bo Van Pelt,78,25.91,107,413,+0.093
179,180,180,Rich Beem,99,25.86,113,437,+0.044
180,181,181,Charles Howell III,118,25.85,121,468,-0.066
181,182,182,Fred Couples,64,25.82,55,213,+0.055
182,183,183,J.J. Henry,112,25.64,131,511,+0.015
183,184,184,Tim Herron,102,25.63,112,437,-0.116
184,185,185,Michael Allen,76,25.38,83,327,+0.036
185,186,186,Tripp Isenhour,68,25.36,89,351,-0.011
186,187,187,Rod Pampling,98,25.19,99,393,E
187,188,188,Tommy Armour III,82,25.14,87,346,+0.057
