,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
151,T147,T147,Nick Price,69,25.0,26,104,-0.38
152,153,153,Jay Williamson,91,24.71,42,170,-0.19
153,154,154,Matt Peterson,80,24.68,38,154,-0.18
154,T155,T155,Joe Durant,87,24.65,35,142,-0.14
155,T155,T155,Craig Perks,91,24.65,35,142,-0.06
156,157,157,Paul Claxton,83,24.38,39,160,-0.33
157,158,158,Fred Funk,106,24.26,49,202,-0.24
158,159,159,Bart Bryant,69,24.19,30,124,-0.27
159,160,160,Paul Goydos,66,24.17,29,120,-0.38
160,161,161,Jay Don Blake,107,23.96,46,192,-0.22
161,162,162,John Daly,62,23.91,22,92,+0.27
162,163,163,Mike Sposa,111,23.81,50,210,-0.32
163,164,164,Michael Muehr,73,23.48,31,132,-0.10
164,165,165,Tom Scherrer,98,23.3,41,176,-0.10
165,166,166,Jeff Maggert,83,23.19,32,138,-0.28
166,167,167,Ernie Els,68,22.83,21,92,-0.38
167,168,168,Jerry Smith,91,22.56,37,164,-0.08
168,169,169,Jeff Sluman,118,22.45,44,196,-0.27
169,170,170,Pat Bates,94,22.16,39,176,-0.36
170,171,171,Brian Gay,117,22.12,46,208,-0.24
171,172,172,Bob Burns,99,22.04,41,186,-0.29
172,173,173,Tiger Woods,69,22.0,22,100,-0.23
173,174,174,José María Olazábal,71,21.88,21,96,-0.33
174,T175,T175,Glen Day,107,21.35,41,192,-0.27
175,T175,T175,Luke Donald,106,21.35,41,192,-0.15
176,177,177,Jim Furyk,88,21.01,29,138,-0.38
177,178,178,Brian Henninger,66,20.97,26,124,-0.38
178,179,179,Mark Brooks,97,20.89,33,158,-0.15
179,T180,T180,Brandel Chamblee,85,20.63,33,160,-0.06
180,T180,T180,Gary Nicklaus,66,20.63,26,126,-0.23
181,182,182,Esteban Toledo,106,20.43,38,186,-0.24
182,183,183,Olin Browne,107,20.0,38,190,-0.08
183,184,184,Scott Hoch,71,19.83,23,116,-0.30
184,185,185,Tom Byrum,77,19.4,26,134,-0.27
185,186,186,David Frost,90,19.28,32,166,-0.06
186,187,187,Mark O'Meara,68,19.15,18,94,+0.06
187,188,188,Heath Slocum,96,18.75,30,160,-0.30
188,189,189,Greg Kraft,86,18.35,29,158,-0.21
189,190,190,Paul Gow,99,18.33,33,180,-0.24
190,191,191,Lee Porter,91,18.07,30,166,-0.17
191,192,192,Matt Gogel,79,17.97,23,128,-0.30
192,193,193,Brad Faxon,93,17.91,24,134,-0.21
193,194,194,Billy Mayfair,99,17.53,27,154,-0.15
194,195,195,Scott Simpson,61,16.95,20,118,-0.20
195,196,196,Fulton Allem,64,16.81,20,119,+0.20
196,197,197,Scott Verplank,93,16.45,25,152,-0.20
197,198,198,Loren Roberts,93,15.85,26,164,-0.08
198,199,199,Corey Pavin,78,14.06,18,128,-0.33
199,200,200,John Cook,85,11.97,17,142,-0.59
200,201,201,José Coceres,51,11.54,9,78,-0.11
201,202,202,Pete Jordan,78,9.86,14,142,-0.50
