,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
62,63,63,Kenny Perry,98,16.22,73,450,-0.288
63,64,64,"David Berganio, Jr.",80,16.11,63,391,-0.317
64,65,65,K.J. Choi,93,15.78,65,412,-0.262
65,66,66,Michael Clark II,97,15.37,69,449,-0.275
66,67,67,Mark Calcavecchia,84,15.36,43,280,-0.093
67,68,68,Brandt Jobe,94,15.3,71,464,-0.296
68,69,69,Jason Hill,59,15.25,43,282,-0.186
69,70,70,Craig Stadler,72,15.23,37,243,-0.324
70,71,71,Grant Waite,98,15.11,71,470,-0.380
71,72,72,Per-Ulrik Johansson,87,15.01,56,373,-0.304
72,73,73,Gary Nicklaus,66,14.92,44,295,-0.182
73,74,74,Ernie Els,68,14.81,40,270,-0.250
74,75,75,Garrett Willis,80,14.75,55,373,-0.345
75,76,76,Frank Lickliter II,94,14.74,56,380,-0.196
76,77,77,Bradley Hughes,60,14.63,43,294,-0.233
77,78,78,Hidemichi Tanaka,104,14.5,67,462,-0.328
78,79,79,John Huston,99,14.49,61,421,-0.213
79,80,80,Jeff Brehaut,87,14.22,65,457,-0.323
80,81,81,J.L. Lewis,98,14.07,66,469,-0.364
81,82,82,Stephen Ames,89,13.99,47,336,-0.383
82,83,83,Duffy Waldorf,90,13.71,54,394,-0.315
83,84,84,John Rollins,124,13.63,80,587,-0.363
84,85,85,Kent Jones,105,13.58,69,508,-0.333
85,86,86,Joey Sindelar,104,13.56,67,494,-0.119
86,87,87,Craig Barlow,62,13.54,44,325,-0.182
87,88,88,David Gossett,95,13.47,59,438,-0.085
88,T89,T89,Russ Cochran,68,13.46,42,312,-0.286
89,T89,T89,Retief Goosen,56,13.46,35,260,-0.429
90,91,91,Steve Pate,64,13.44,34,253,-0.324
91,92,92,Neal Lancaster,101,13.43,56,417,-0.107
92,93,93,Tom Pernice Jr.,101,13.4,56,418,-0.268
93,94,94,Tim Petrovic,92,13.28,53,399,-0.340
94,95,95,Jess Daley,76,13.25,51,385,-0.216
95,96,96,Shigeki Maruyama,87,13.02,44,338,-0.205
96,97,97,Peter Jacobsen,67,12.88,38,295,-0.105
97,98,98,Cameron Beckman,87,12.86,45,350,-0.156
98,99,99,Brian Henninger,66,12.85,41,319,-0.195
99,100,100,Briny Baird,110,12.83,63,491,-0.190
100,101,101,Mark O'Meara,68,12.79,28,219,-0.286
101,102,102,Michael Long,71,12.6,49,389,-0.224
102,103,103,Billy Andrade,100,12.47,55,441,-0.400
103,104,104,Lee Janzen,101,12.37,48,388,-0.271
104,105,105,David Peoples,105,12.32,59,479,-0.220
105,106,106,David Toms,106,12.01,58,483,-0.379
106,107,107,Steve Elkington,82,11.99,38,317,-0.342
107,108,108,Craig Parry,69,11.94,43,360,-0.256
108,109,109,John Riegger,88,11.87,52,438,-0.231
109,110,110,Bob May,91,11.81,51,432,-0.373
110,111,111,Jerry Smith,91,11.79,50,424,-0.100
111,112,112,Spike McRoy,69,11.76,34,289,-0.265
112,113,113,Joe Ogilvie,50,11.67,30,257,-0.267
113,114,114,Chad Campbell,111,11.59,59,509,-0.203
114,115,115,Kaname Yokoo,74,11.5,36,313,-0.333
115,T116,T116,Brad Lardon,59,11.11,30,270,-0.167
116,T116,T116,Tom Scherrer,98,11.11,49,441,-0.286
117,118,118,Justin Leonard,97,10.91,43,394,-0.256
118,119,119,Tom Lehman,78,10.88,26,239,-0.385
119,120,120,Notah Begay III,76,10.84,45,415,-0.222
120,121,121,Joel Edwards,101,10.71,53,495,-0.189
121,122,122,Hal Sutton,74,10.68,30,281,E
122,123,123,Jay Williamson,91,10.6,48,453,-0.292
123,T124,T124,Mike Hulbert,55,10.48,24,229,-0.125
124,T124,T124,Steve Lowery,98,10.48,44,420,-0.227
125,126,126,Jeff Maggert,83,10.46,34,325,-0.265
126,127,127,David Morland IV,58,10.39,32,308,-0.313
127,128,128,Stewart Cink,92,10.34,36,348,-0.167
128,129,129,Blaine McCallister,75,10.29,35,340,-0.029
129,130,130,Donnie Hammond,60,10.26,28,273,-0.464
130,131,131,Bob Estes,93,10.15,40,394,-0.275
131,132,132,Woody Austin,102,10.14,49,483,-0.224
132,133,133,Luke Donald,106,10.12,49,484,-0.204
133,134,134,Dudley Hart,88,10.03,34,339,-0.059
134,T135,T135,Joe Durant,87,9.94,34,342,-0.265
135,T135,T135,Brad Elder,76,9.94,32,322,-0.250
136,T135,T135,J.P. Hayes,78,9.94,32,322,-0.344
137,138,138,Jeff Sluman,118,9.67,52,538,-0.212
138,T139,T139,Bryce Molder,65,9.39,34,362,-0.324
139,T139,T139,Craig Perks,91,9.39,31,330,-0.194
140,141,141,Dan Forsman,83,9.34,37,396,-0.270
141,142,142,Bart Bryant,69,9.2,32,348,-0.188
142,143,143,Tim Clark,76,9.19,35,381,-0.114
143,144,144,Robert Damron,85,9.05,38,420,-0.263
144,T145,T145,Brian Gay,117,8.93,46,515,-0.239
145,T145,T145,Dicky Pride,51,8.93,26,291,-0.077
146,147,147,Franklin Langham,72,8.91,32,359,-0.188
147,148,148,Steve Jones,71,8.9,25,281,-0.200
148,T149,T149,Matt Gogel,79,8.84,29,328,+0.034
149,T149,T149,Jeff Gove,89,8.84,42,475,-0.238
150,151,151,Frank Nobilo,94,8.72,39,447,-0.436
151,152,152,Miguel Angel Jiménez,60,8.33,19,228,-0.105
152,153,153,Chris DiMarco,111,8.28,36,435,-0.250
153,154,154,Bob Burns,99,8.23,34,413,-0.382
154,155,155,Paul Claxton,83,8.2,35,427,-0.314
155,156,156,Paul Azinger,69,8.18,18,220,-0.389
156,157,157,Scott Verplank,93,8.07,28,347,-0.321
157,158,158,Len Mattiace,106,7.63,38,498,-0.316
158,159,159,Richard Zokol,53,7.56,18,238,-0.278
159,160,160,Mike Sposa,111,7.21,37,513,-0.162
160,161,161,Matt Kuchar,82,7.18,25,348,-0.240
161,162,162,Scott Dunlap,74,7.04,24,341,+0.167
162,163,163,Glen Hnatiuk,95,7.0,34,486,-0.235
163,164,164,Jay Don Blake,107,6.98,33,473,-0.152
164,165,165,Brian Watts,58,6.91,17,246,+0.118
165,166,166,Jim Furyk,88,6.76,23,340,-0.304
166,167,167,Tom Byrum,77,6.7,24,358,-0.125
167,168,168,Kirk Triplett,84,6.69,20,299,E
168,169,169,Glen Day,107,6.59,35,531,-0.200
169,170,170,David Frost,90,6.49,27,416,-0.185
170,171,171,Jerry Kelly,99,6.48,28,432,+0.036
171,172,172,Kevin Sutherland,96,6.4,21,328,-0.048
172,173,173,Fred Funk,106,6.31,33,523,-0.485
173,174,174,Scott Simpson,61,6.21,18,290,-0.056
174,175,175,Pat Bates,94,6.04,27,447,-0.407
175,176,176,Rocco Mediate,79,6.03,19,315,-0.421
176,177,177,Brandel Chamblee,85,5.81,23,396,-0.087
177,T178,T178,Jim Carter,98,5.7,22,386,-0.318
178,T178,T178,Brad Faxon,93,5.7,20,351,-0.200
179,180,180,Mark Brooks,97,5.51,22,399,-0.045
180,181,181,Olin Browne,107,5.47,28,512,-0.250
181,182,182,Chris Riley,104,5.39,26,482,-0.308
182,183,183,Skip Kendall,103,5.04,23,456,-0.261
183,184,184,José María Olazábal,71,5.0,13,260,-0.462
184,185,185,Jay Haas,83,4.95,16,323,-0.438
185,186,186,Heath Slocum,96,4.82,19,394,-0.368
186,187,187,Scott Hoch,71,4.79,14,292,-0.214
187,188,188,Lee Porter,91,4.65,20,430,-0.350
188,189,189,Billy Mayfair,99,4.47,17,380,-0.647
189,190,190,Greg Kraft,86,4.46,18,404,-0.278
190,191,191,Fulton Allem,64,4.44,13,293,-0.154
191,192,192,José Coceres,51,4.37,9,206,-0.333
192,193,193,John Cook,85,4.35,13,299,-0.077
193,194,194,Matt Peterson,80,4.28,18,421,-0.167
194,195,195,Nick Price,69,4.26,12,282,-0.417
195,196,196,Esteban Toledo,106,4.17,17,408,-0.059
196,197,197,Paul Goydos,66,4.02,13,323,-0.615
197,198,198,Bernhard Langer,55,3.41,6,176,-0.500
198,199,199,Loren Roberts,93,3.35,15,448,-0.333
199,200,200,Michael Muehr,73,2.51,7,279,+0.286
200,201,201,Pete Jordan,78,1.62,6,371,-0.167
201,202,202,Corey Pavin,78,1.25,4,319,+0.250
