,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,Pete Jordan,78,37.74,140,371,+0.093
1,2,2,Lee Porter,91,34.42,148,430,+0.014
2,3,3,Corey Pavin,78,34.17,109,319,+0.018
3,4,4,Loren Roberts,93,33.26,149,448,-0.007
4,5,5,José Coceres,51,32.52,67,206,-0.060
5,6,6,Olin Browne,107,32.42,166,512,-0.108
6,7,7,Fulton Allem,64,30.38,89,293,+0.067
7,8,8,Brad Faxon,93,30.2,106,351,-0.113
8,9,9,Matt Peterson,80,29.69,125,421,+0.024
9,10,10,Bernhard Langer,55,29.55,52,176,+0.173
10,11,11,Greg Kraft,86,28.96,117,404,+0.068
11,12,12,Chris Riley,104,28.84,139,482,+0.029
12,13,13,Esteban Toledo,106,28.68,117,408,-0.009
13,14,14,Glen Day,107,28.63,152,531,+0.020
14,15,15,Richard Zokol,53,28.57,68,238,+0.250
15,16,16,Jim Furyk,88,28.53,97,340,-0.155
16,17,17,Scott Simpson,61,28.28,82,290,-0.012
17,18,18,José María Olazábal,71,27.69,72,260,+0.028
18,19,19,John Cook,85,27.42,82,299,+0.122
19,20,20,Jay Don Blake,107,27.06,128,473,+0.023
20,21,21,Jeff Sluman,118,26.95,145,538,+0.007
21,22,22,Paul Goydos,66,26.63,86,323,+0.081
22,23,23,Pat Bates,94,26.62,119,447,+0.092
23,24,24,Nick Price,69,26.6,75,282,-0.027
24,25,25,Jeff Maggert,83,26.46,86,325,+0.012
25,26,26,Jay Haas,83,25.7,83,323,-0.048
26,27,27,Bryce Molder,65,25.69,93,362,+0.075
27,28,28,Fred Funk,106,25.62,134,523,-0.037
28,29,29,Billy Mayfair,99,25.53,97,380,+0.021
29,30,30,Scott Dunlap,74,25.51,87,341,+0.080
30,31,31,Paul Claxton,83,25.29,108,427,+0.065
31,32,32,Brandel Chamblee,85,25.25,100,396,+0.080
32,T33,T33,Matt Gogel,79,25.0,82,328,-0.146
33,T33,T33,Kevin Sutherland,96,25.0,82,328,+0.024
34,35,35,Heath Slocum,96,24.87,98,394,+0.051
35,36,36,Brian Gay,117,24.85,128,515,-0.023
36,37,37,Mark Brooks,97,24.81,99,399,+0.040
37,38,38,Brian Watts,58,24.8,61,246,+0.033
38,39,39,Kirk Triplett,84,24.75,74,299,+0.014
39,40,40,Luke Donald,106,23.97,116,484,-0.069
40,41,41,Scott Verplank,93,23.92,83,347,-0.157
41,42,42,David Frost,90,23.8,99,416,-0.051
42,43,43,Tom Byrum,77,23.46,84,358,-0.048
43,44,44,David Morland IV,58,23.38,72,308,-0.014
44,45,45,Scott Hoch,71,23.29,68,292,+0.088
45,46,46,Dicky Pride,51,23.02,67,291,+0.164
46,47,47,J.P. Hayes,78,22.98,74,322,+0.162
47,T48,T48,Skip Kendall,103,22.81,104,456,+0.019
48,T48,T48,Mike Sposa,111,22.81,117,513,+0.068
49,T50,T50,Mike Hulbert,55,22.71,52,229,+0.269
50,T50,T50,Gary Nicklaus,66,22.71,67,295,E
51,52,52,Jerry Kelly,99,22.69,98,432,-0.031
52,53,53,Glen Hnatiuk,95,22.63,110,486,+0.064
53,54,54,Bart Bryant,69,22.41,78,348,-0.038
54,55,55,Chad Campbell,111,22.4,114,509,-0.044
55,56,56,Matt Kuchar,82,22.13,77,348,-0.169
56,57,57,Franklin Langham,72,22.01,79,359,+0.165
57,58,58,Mark O'Meara,68,21.92,48,219,-0.083
58,59,59,Bob Burns,99,21.55,89,413,+0.135
59,60,60,Tom Scherrer,98,21.54,95,441,-0.021
60,61,61,Michael Muehr,73,21.51,60,279,-0.133
61,62,62,Frank Nobilo,94,21.48,96,447,+0.260
62,63,63,Steve Jones,71,21.35,60,281,+0.050
63,64,64,Dudley Hart,88,21.24,72,339,+0.042
64,65,65,Shigeki Maruyama,87,21.01,71,338,-0.042
65,66,66,Chris DiMarco,111,20.92,91,435,-0.088
66,T67,T67,Russ Cochran,68,20.83,65,312,+0.092
