,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
76,77,77,Russ Cochran,68,33.85,44,130,-0.11
77,T78,T78,Paul Claxton,83,33.75,54,160,+0.04
78,T78,T78,Robert Damron,85,33.75,54,160,-0.11
79,T78,T78,Duffy Waldorf,90,33.75,54,160,-0.20
80,81,81,Michael Muehr,73,33.33,44,132,-0.14
81,82,82,Frank Lickliter II,94,32.89,50,152,+0.06
82,83,83,John Rollins,124,32.88,73,222,-0.25
83,84,84,Brian Watts,58,32.69,34,104,-0.03
84,T85,T85,Ernie Els,68,32.61,30,92,E
85,T85,T85,Jeff Maggert,83,32.61,45,138,-0.04
86,87,87,Spike McRoy,69,32.46,37,114,+0.03
87,88,88,Pete Jordan,78,32.39,46,142,-0.13
88,89,89,Chris DiMarco,111,32.35,55,170,-0.09
89,T90,T90,Tim Petrovic,92,32.32,53,164,-0.04
90,T90,T90,Jerry Smith,91,32.32,53,164,-0.11
91,92,92,K.J. Choi,93,32.28,51,158,-0.14
92,93,93,Joel Edwards,101,32.26,60,186,-0.05
93,94,94,Jason Hill,59,32.14,36,112,+0.11
94,95,95,Tom Pernice Jr.,101,31.98,55,172,+0.04
95,T96,T96,Robert Allenby,96,31.82,49,154,-0.16
96,T96,T96,Stephen Ames,89,31.82,49,154,-0.16
97,T96,T96,Steve Pate,64,31.82,35,110,+0.09
98,T96,T96,Tom Scherrer,98,31.82,56,176,E
99,T96,T96,Garrett Willis,80,31.82,49,154,+0.18
100,101,101,Glen Day,107,31.77,61,192,-0.07
101,102,102,"David Berganio, Jr.",80,31.76,47,148,-0.11
102,T103,T103,Brian Gay,117,31.73,66,208,-0.08
103,T103,T103,Nick Price,69,31.73,33,104,-0.15
104,105,105,Shigeki Maruyama,87,31.69,45,142,-0.07
105,106,106,Hidemichi Tanaka,104,31.52,58,184,-0.03
106,107,107,Franklin Langham,72,31.45,39,124,-0.03
107,108,108,Pat Bates,94,31.25,55,176,-0.16
108,109,109,David Toms,106,31.18,53,170,-0.23
109,110,110,Craig Parry,69,31.15,38,122,-0.21
110,111,111,Shaun Micheel,100,30.98,57,184,-0.14
111,112,112,Steve Elkington,82,30.88,42,136,+0.07
112,113,113,José Coceres,51,30.77,24,78,-0.08
113,114,114,Jay Don Blake,107,30.73,59,192,-0.14
114,115,115,Paul Gow,99,30.56,55,180,+0.02
115,116,116,Peter Lonard,93,30.25,49,162,-0.14
116,117,117,Kirk Triplett,84,29.69,38,128,+0.13
117,118,118,Woody Austin,102,29.67,54,182,-0.07
118,119,119,Michael Clark II,97,29.55,52,176,-0.06
119,120,120,Neal Lancaster,101,29.44,53,180,-0.19
120,121,121,Grant Waite,98,29.35,54,184,+0.04
121,122,122,Justin Leonard,97,29.33,44,150,-0.02
122,123,123,Jess Daley,76,29.29,41,140,-0.20
123,124,124,J.L. Lewis,98,29.21,52,178,-0.02
124,125,125,Robin Freeman,79,29.17,42,144,E
125,126,126,Steve Lowery,98,29.11,46,158,-0.07
126,127,127,Michael Long,71,29.1,39,134,-0.15
127,128,128,Stephen Gangluff,75,28.99,40,138,-0.23
128,129,129,Billy Andrade,100,28.92,48,166,-0.13
129,130,130,Dan Forsman,83,28.67,43,150,-0.21
130,T131,T131,Tommy Armour III,82,28.57,44,154,-0.05
131,T131,T131,Rory Sabbatini,69,28.57,32,112,-0.03
132,133,133,Lee Porter,91,28.31,47,166,+0.04
133,134,134,J.P. Hayes,78,28.26,39,138,+0.03
134,135,135,David Gossett,95,27.84,49,176,E
135,136,136,Dudley Hart,88,27.78,40,144,-0.13
136,137,137,John Huston,99,27.06,46,170,-0.22
137,138,138,Paul Stankowski,100,26.97,48,178,-0.08
138,139,139,Andrew Magee,91,26.83,44,164,-0.02
139,140,140,Tom Lehman,78,26.79,30,112,-0.17
140,141,141,Peter Jacobsen,67,26.61,33,124,-0.15
141,142,142,Chad Campbell,111,26.5,53,200,-0.09
142,143,143,Brent Geiberger,95,26.47,45,170,-0.02
143,144,144,Cameron Beckman,87,26.32,40,152,-0.20
144,145,145,Brenden Pappas,62,26.27,31,118,+0.26
145,146,146,Tripp Isenhour,68,26.15,34,130,-0.06
146,147,147,Jonathan Kaye,83,26.03,38,146,-0.24
147,148,148,Ian Leggatt,97,25.93,42,162,-0.19
148,149,149,Kenneth Staton,104,25.79,49,190,-0.20
149,150,150,Vijay Singh,102,25.63,41,160,-0.22
150,151,151,Kenny Perry,98,25.6,43,168,-0.02
151,152,152,Joe Ogilvie,50,25.53,24,94,-0.13
152,153,153,J.J. Henry,112,25.5,51,200,-0.10
153,154,154,Craig Stadler,72,25.45,28,110,-0.11
154,T155,T155,Ben Crane,91,25.0,41,164,-0.24
155,T155,T155,Deane Pappas,90,25.0,41,164,E
156,T155,T155,Pat Perez,89,25.0,38,152,-0.37
157,T155,T155,Tommy Tolles,64,25.0,30,120,+0.17
158,T155,T155,Bob Tway,103,25.0,43,172,-0.21
159,160,160,Brandt Jobe,94,24.72,44,178,-0.11
160,161,161,Brett Quigley,93,24.71,43,174,-0.07
161,T162,T162,Lee Janzen,101,24.68,39,158,-0.26
162,T162,T162,Scott McCarron,106,24.68,38,154,-0.05
163,T162,T162,Carl Paulson,84,24.68,39,158,-0.08
164,165,165,Jesper Parnevik,85,24.62,32,130,+0.13
165,166,166,John Senden,96,24.4,41,168,-0.10
166,167,167,Eduardo Herrera,59,24.14,28,116,+0.25
167,168,168,Edward Fryatt,94,24.12,41,170,-0.12
168,169,169,Steve Flesch,110,23.89,43,180,-0.16
169,T170,T170,Brian Bateman,94,23.53,40,170,E
170,T170,T170,Greg Chalmers,94,23.53,40,170,+0.05
171,172,172,Phil Mickelson,97,23.33,35,150,-0.23
172,173,173,Geoff Ogilvy,90,23.17,38,164,-0.03
173,174,174,Harrison Frazar,88,22.84,37,162,+0.16
174,175,175,Mark Calcavecchia,84,22.66,29,128,+0.07
175,176,176,Per-Ulrik Johansson,87,22.56,37,164,-0.11
176,177,177,Davis Love III,92,22.46,31,138,-0.03
177,178,178,Rod Pampling,98,22.41,39,174,+0.05
178,179,179,Bernhard Langer,55,22.37,17,76,-0.29
179,180,180,Bo Van Pelt,78,22.22,32,144,-0.16
180,181,181,Stuart Appleby,97,22.0,33,150,-0.24
181,182,182,Joey Sindelar,104,21.91,39,178,-0.18
182,183,183,Steve Allan,93,21.18,36,170,+0.11
183,184,184,Chris Smith,103,20.59,35,170,-0.14
184,185,185,Rich Beem,99,20.45,36,176,-0.06
185,186,186,Steve Stricker,68,20.41,20,98,-0.20
186,187,187,Michael Allen,76,20.29,28,138,E
187,188,188,Dennis Paulson,89,20.12,33,164,-0.18
188,189,189,Jonathan Byrd,96,19.89,35,176,-0.26
189,190,190,Phil Tataurangi,88,19.87,31,156,-0.26
190,191,191,Fred Couples,64,19.61,20,102,-0.05
191,192,192,Brett Wetterich,89,18.52,30,162,+0.10
192,193,193,Charles Howell III,118,18.28,34,186,-0.06
193,194,194,Bob Heintz,68,17.69,23,130,-0.09
194,195,195,David Duval,78,17.5,21,120,-0.19
195,196,196,Carlos Franco,107,16.33,32,196,-0.06
196,197,197,Mathew Goggin,64,15.83,19,120,-0.05
197,198,198,Tim Herron,102,14.94,26,174,-0.15
198,199,199,Sergio Garcia,79,14.29,16,112,-0.13
199,200,200,Tiger Woods,69,13.0,13,100,-0.54
200,201,201,Boo Weekley,57,12.96,14,108,+0.29
201,202,202,John Daly,62,7.61,7,92,+0.57
