,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,1,Mark Calcavecchia,84,38.93,109,280,-0.147
1,2,2,Sergio Garcia,79,37.23,102,274,-0.127
2,3,3,J.L. Lewis,98,36.25,170,469,-0.153
3,T4,T4,Davis Love III,92,35.11,138,393,-0.210
4,T4,T4,Rod Pampling,98,35.11,138,393,-0.181
5,6,6,Phil Mickelson,97,34.35,146,425,-0.110
6,7,7,Paul Stankowski,100,34.21,143,418,-0.098
7,8,8,Tommy Armour III,82,33.82,117,346,-0.094
8,9,9,Tripp Isenhour,68,33.62,118,351,-0.068
9,10,10,Bob Heintz,68,33.02,105,318,+0.010
10,11,11,Vijay Singh,102,32.95,145,440,-0.186
11,12,12,Bo Van Pelt,78,32.69,135,413,-0.007
12,13,13,Tom Lehman,78,32.64,78,239,-0.218
13,14,14,Carlos Franco,107,32.48,177,545,-0.147
14,15,15,Kenny Perry,98,32.44,146,450,-0.144
15,16,16,Stuart Appleby,97,32.43,132,407,-0.114
16,17,17,Rich Beem,99,32.27,141,437,-0.099
17,T18,T18,Robert Allenby,96,32.11,149,464,-0.081
18,T18,T18,Frank Lickliter II,94,32.11,122,380,-0.115
19,20,20,Joe Ogilvie,50,31.91,82,257,+0.012
20,21,21,Brent Geiberger,95,31.41,131,417,-0.084
21,22,22,Deane Pappas,90,31.22,123,394,-0.114
22,23,23,Steve Flesch,110,31.2,127,407,-0.110
23,24,24,Lee Janzen,101,31.19,121,388,-0.091
24,25,25,Dennis Paulson,89,30.98,127,410,-0.071
25,26,26,Michael Long,71,30.85,120,389,-0.108
26,27,27,Phil Tataurangi,88,30.83,119,386,-0.059
27,28,28,Boo Weekley,57,30.63,87,284,E
28,29,29,Peter Lonard,93,30.55,117,383,-0.145
29,30,30,Brett Wetterich,89,30.32,134,442,E
30,31,31,Ben Crane,91,30.22,123,407,-0.089
31,32,32,Shaun Micheel,100,30.11,143,475,-0.140
32,33,33,K.J. Choi,93,30.1,124,412,-0.202
33,34,34,Fred Couples,64,30.05,64,213,-0.125
34,T35,T35,Robert Gamez,69,29.72,107,360,-0.093
35,T35,T35,Kenneth Staton,104,29.72,151,508,-0.099
36,37,37,Bradley Hughes,60,29.59,87,294,E
37,38,38,Steve Allan,93,29.57,136,460,-0.066
38,39,39,Stephen Gangluff,75,29.37,116,395,-0.155
39,40,40,Edward Fryatt,94,29.3,121,413,-0.116
40,41,41,Andrew Magee,91,29.16,107,367,-0.121
41,42,42,Chris Smith,103,28.99,129,445,-0.240
42,43,43,Donnie Hammond,60,28.94,79,273,-0.127
43,44,44,Eduardo Herrera,59,28.85,90,312,-0.011
44,45,45,Brian Bateman,94,28.76,132,459,-0.129
45,46,46,John Riegger,88,28.54,125,438,-0.136
46,47,47,Hal Sutton,74,28.47,80,281,-0.125
47,48,48,Geoff Ogilvy,90,28.43,114,401,+0.018
48,49,49,Jeff Gove,89,28.42,135,475,-0.185
49,50,50,Tommy Tolles,64,28.4,94,331,-0.191
50,51,51,Jason Hill,59,28.37,80,282,-0.013
51,52,52,Dudley Hart,88,28.32,96,339,-0.031
52,53,53,Scott McCarron,106,28.3,120,424,-0.225
53,54,54,John Senden,96,28.28,112,396,-0.045
54,55,55,Paul Gow,99,28.25,139,492,-0.079
55,56,56,Charles Howell III,118,28.21,132,468,-0.091
56,57,57,J.J. Henry,112,28.18,144,511,-0.160
57,58,58,Hidemichi Tanaka,104,28.14,130,462,-0.185
