,Proximity_to_Hole_from_30_yards_RANK THIS WEEK,Proximity_to_Hole_from_30_yards_RANK LAST WEEK,Proximity_to_Hole_from_30_yards_PLAYER NAME,Proximity_to_Hole_from_30_yards_ROUNDS,Proximity_to_Hole_from_30_yards_AVG DTP,Proximity_to_Hole_from_30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_30_yards_# OF SHOTS,Proximity_to_Hole_from_30_yards_SCRAMBLING RANK
65,T63,T63,Heath Slocum,103,"12' 3""",894.0,73,40
66,T67,T67,Billy Andrade,83,"12' 4""",766.0830000000001,62,104
67,T67,T67,Briny Baird,98,"12' 4""",825.9169999999999,67,135
68,T67,T67,James Driscoll,73,"12' 4""",713.6669999999999,58,65
69,T67,T67,Bob Estes,92,"12' 4""",774.9169999999999,63,23
70,T67,T67,Jeff Hart,63,"12' 4""",519.3330000000001,42,49
71,T67,T67,Rob Rashell,65,"12' 4""",542.9169999999999,44,166
72,T73,T73,Glen Hnatiuk,59,"12' 5""",607.9169999999999,49,173
73,T73,T73,Bo Van Pelt,112,"12' 5""",809.75,65,114
74,T75,T75,Steve Allan,102,"12' 6""",1040.667,83,117
75,T75,T75,Fred Funk,102,"12' 6""",638.6669999999999,51,11
76,T75,T75,Len Mattiace,86,"12' 6""",1316.5829999999999,105,106
77,T75,T75,Kevin Na,88,"12' 6""",738.6669999999999,59,13
78,T75,T75,Jeff Sluman,94,"12' 6""",947.5,76,44
79,T75,T75,Hideto Tanihara,50,"12' 6""",562.0,45,190
80,T75,T75,Roland Thatcher,75,"12' 6""",786.5830000000001,63,133
81,T82,T82,Danny Briggs,70,"12' 7""",817.25,65,149
82,T82,T82,Tom Pernice Jr.,111,"12' 7""",1021.0,81,8
83,T82,T82,Joey Sindelar,104,"12' 7""",1054.75,84,76
84,T82,T82,Kevin Sutherland,89,"12' 7""",791.6669999999999,63,6
85,T86,T86,Michael Allen,90,"12' 8""",847.4169999999999,67,147
86,T86,T86,Marco Dawson,82,"12' 8""",787.6669999999999,62,60
87,T86,T86,Matt Kuchar,60,"12' 8""",607.0830000000001,48,26
88,T86,T86,Tom Lehman,69,"12' 8""",505.667,40,121
89,T86,T86,Scott McCarron,78,"12' 8""",660.5830000000001,52,161
90,T86,T86,Jesper Parnevik,84,"12' 8""",935.9169999999999,74,57
91,T86,T86,Mike Weir,71,"12' 8""",558.5,44,81
92,T93,T93,Aaron Baddeley,84,"12' 9""",943.75,74,72
93,T93,T93,Glen Day,80,"12' 9""",852.1669999999999,67,45
94,T93,T93,Tim Petrovic,97,"12' 9""",968.3330000000001,76,87
95,T96,T96,Jeff Brehaut,71,"12' 10""",591.75,46,95
96,T96,T96,Alex Cejka,84,"12' 10""",679.1669999999999,53,142
97,T96,T96,Gavin Coles,70,"12' 10""",450.5,35,61
98,T96,T96,Steve Jones,56,"12' 10""",577.3330000000001,45,143
99,T100,T100,Brad Faxon,75,"12' 11""",827.8330000000001,64,97
100,T100,T100,Carl Pettersson,109,"12' 11""",1057.417,82,25
101,T102,T102,Stephen Ames,82,"13' 0""",468.917,36,35
102,T102,T102,Chad Campbell,95,"13' 0""",791.25,61,144
103,T102,T102,John Cook,72,"13' 0""",636.8330000000001,49,185
104,T102,T102,Dan Forsman,52,"13' 0""",622.5,48,46
105,T102,T102,Freddie Jacobson,72,"13' 0""",635.5,49,91
106,T102,T102,Lee Janzen,75,"13' 0""",894.3330000000001,69,101
107,T102,T102,Skip Kendall,80,"13' 0""",871.75,67,119
108,T102,T102,Patrick Sheehan,114,"13' 0""",1065.417,82,130
109,T102,T102,Nick Watney,91,"13' 0""",819.6669999999999,63,84
110,T111,T111,Robert Damron,89,"13' 1""",1112.75,85,93
111,T111,T111,Will MacKenzie,75,"13' 1""",943.8330000000001,72,140
112,T111,T111,Vaughn Taylor,99,"13' 1""",1032.083,79,98
113,T114,T114,Retief Goosen,71,"13' 2""",499.583,38,131
114,T114,T114,Bob Heintz,67,"13' 2""",669.5830000000001,51,96
115,T114,T114,Loren Roberts,54,"13' 2""",316.5,24,7
116,T117,T117,Olin Browne,99,"13' 3""",637.0,48,66
117,T117,T117,Hank Kuehne,84,"13' 3""",1057.083,80,182
118,T119,T119,Robert Allenby,95,"13' 4""",878.9169999999999,66,174
119,T119,T119,Paul Azinger,66,"13' 4""",733.3330000000001,55,140
120,T119,T119,Paul Claxton,79,"13' 4""",842.5830000000001,63,146
121,T119,T119,Scott Gutschewski,86,"13' 4""",842.5830000000001,63,160
122,T119,T119,Dudley Hart,84,"13' 4""",812.6669999999999,61,10
123,T124,T124,Brian Bateman,98,"13' 5""",830.1669999999999,62,176
124,T124,T124,Stewart Cink,98,"13' 5""",764.4169999999999,57,53
125,T124,T124,Harrison Frazar,105,"13' 5""",1032.0,77,74
126,T124,T124,Jeff Maggert,79,"13' 5""",722.6669999999999,54,167
127,T124,T124,Ted Purdy,122,"13' 5""",869.4169999999999,65,158
128,T129,T129,Tommy Armour III,103,"13' 6""",767.25,57,113
129,T129,T129,Rich Beem,66,"13' 6""",567.25,42,189
130,T129,T129,K.J. Choi,78,"13' 6""",500.667,37,89
131,T129,T129,José Coceres,56,"13' 6""",633.25,47,18
132,T133,T133,Jason Allred,75,"13' 7""",829.75,61,184
133,T133,T133,Kent Jones,99,"13' 7""",840.25,62,138
134,T133,T133,Dennis Paulson,63,"13' 7""",1060.833,78,191
135,T133,T133,Tag Ridings,93,"13' 7""",978.5830000000001,72,163
136,T133,T133,Lee Westwood,50,"13' 7""",394.417,29,178
137,138,138,Peter Lonard,85,"13' 8""",750.5830000000001,55,152
138,T139,T139,Carlos Franco,78,"13' 9""",702.5,51,39
139,T139,T139,Hunter Haas,83,"13' 9""",1113.25,81,112
140,T139,T139,Mark O'Meara,66,"13' 9""",634.25,46,33
141,T139,T139,Darron Stiles,78,"13' 9""",673.8330000000001,49,30
142,T143,T143,Scott Hend,75,"13' 11""",1072.667,77,196
143,T143,T143,Frank Lickliter II,100,"13' 11""",1114.667,80,186
144,T143,T143,Steve Lowery,100,"13' 11""",1015.0830000000001,73,137
145,T143,T143,Larry Mize,54,"13' 11""",653.75,47,72
146,T143,T143,Ryan Palmer,101,"13' 11""",1026.917,74,171
147,T148,T148,Cameron Beckman,96,"14' 0""",1064.333,76,122
148,T148,T148,Steve Elkington,67,"14' 0""",825.6669999999999,59,34
149,T148,T148,Shaun Micheel,81,"14' 0""",866.5830000000001,62,157
150,T148,T148,Bob Tway,87,"14' 0""",866.75,62,67
151,T148,T148,Tjaart van der Walt,56,"14' 0""",740.75,53,126
152,T153,T153,John Daly,78,"14' 1""",830.75,59,192
153,T153,T153,Brian Gay,101,"14' 1""",1055.5,75,15
154,T153,T153,J.J. Henry,102,"14' 1""",1144.083,81,105
155,T153,T153,Dean Wilson,86,"14' 1""",1013.0,72,62
156,157,157,Mark Hensby,70,"14' 2""",581.5,41,198
157,T158,T158,John Huston,90,"14' 3""",923.5830000000001,65,128
158,T158,T158,Kevin Stadler,96,"14' 3""",1012.5,71,165
159,T158,T158,Mario Tiziani,67,"14' 3""",611.9169999999999,43,85
160,T161,T161,Matt Davidson,53,"14' 4""",761.6669999999999,53,155
161,T161,T161,Tom Gillis,77,"14' 4""",930.75,65,153
162,T161,T161,Pat Perez,89,"14' 4""",1002.0830000000001,70,12
163,164,164,Jim Carter,62,"14' 5""",647.25,45,135
164,T165,T165,Hunter Mahan,103,"14' 6""",1229.25,85,194
165,T165,T165,Joey Snyder III,102,"14' 6""",840.8330000000001,58,182
166,T167,T167,Luke Donald,67,"14' 7""",233.25,16,42
167,T167,T167,Steve Flesch,90,"14' 7""",904.9169999999999,62,159
168,T169,T169,Richard Johnson,50,"14' 8""",603.0,41,21
169,T169,T169,Craig Perks,67,"14' 8""",748.4169999999999,51,202
170,T169,T169,Charles Warren,89,"14' 8""",1085.833,74,200
171,T172,T172,Chris Anderson,66,"14' 10""",889.3330000000001,60,153
172,T172,T172,Bart Bryant,91,"14' 10""",828.5,56,123
173,T172,T172,Brendan Jones,81,"14' 10""",696.1669999999999,47,78
174,T172,T172,Jonathan Kaye,77,"14' 10""",742.75,50,132
175,T172,T172,Tiger Woods,76,"14' 10""",860.5830000000001,58,14
176,177,177,Bradley Hughes,52,"14' 11""",567.0,38,187
177,T178,T178,Robert Gamez,91,"15' 0""",1049.0,70,127
178,T178,T178,John Senden,101,"15' 0""",1079.417,72,80
179,T178,T178,Brett Wetterich,76,"15' 0""",1123.417,75,156
180,T181,T181,Lucas Glover,88,"15' 1""",1179.417,78,129
181,T181,T181,Andrew Magee,82,"15' 1""",1084.917,72,139
182,T181,T181,Arron Oberholser,65,"15' 1""",544.4169999999999,36,59
183,T184,T184,Franklin Langham,91,"15' 2""",1110.167,73,125
184,T184,T184,Davis Love III,80,"15' 2""",635.25,42,48
185,T186,T186,D.J. Brigman,76,"15' 3""",763.25,50,193
186,T186,T186,David Hearn,68,"15' 3""",763.0830000000001,50,188
187,T186,T186,J.L. Lewis,98,"15' 3""",1083.833,71,87
188,T186,T186,Hidemichi Tanaka,106,"15' 3""",1203.583,79,62
189,T190,T190,Michael Long,72,"15' 4""",843.75,55,179
190,T190,T190,D.A. Points,94,"15' 4""",1070.5,70,100
191,192,192,D.J. Trahan,81,"15' 10""",1138.75,72,168
192,T193,T193,Joe Durant,81,"15' 11""",1049.25,66,115
193,T193,T193,John Rollins,97,"15' 11""",1179.583,74,175
194,195,195,Bill Glasson,54,"16' 1""",434.167,27,151
195,196,196,Brent Geiberger,61,"16' 6""",893.0830000000001,54,164
196,197,197,Tom Byrum,83,"16' 9""",1256.75,75,94
197,198,198,Sean O'Hair,103,"17' 2""",1133.75,66,103
198,199,199,Ben Curtis,65,"17' 3""",466.167,27,176
199,200,200,Chris Smith,93,"17' 6""",1381.5829999999999,79,201
200,201,201,Jay Haas,54,"17' 10""",570.3330000000001,32,116
201,202,202,Mathias Grönberg,60,"18' 3""",838.6669999999999,46,1
