,Proximity_to_Hole_from_Other_Locations_RANK THIS WEEK,Proximity_to_Hole_from_Other_Locations_RANK LAST WEEK,Proximity_to_Hole_from_Other_Locations_PLAYER NAME,Proximity_to_Hole_from_Other_Locations_ROUNDS,Proximity_to_Hole_from_Other_Locations_AVG DTP,Proximity_to_Hole_from_Other_Locations_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_Other_Locations_# OF SHOTS,Proximity_to_Hole_from_Other_Locations_SCRAMBLING RANK
89,T88,T88,Danny Briggs,70,"7' 7""",7.075,78,149
90,T88,T88,Mark Brooks,72,"7' 7""",10.335999999999999,114,79
91,T88,T88,Jim Carter,62,"7' 7""",4.981,55,135
92,T88,T88,Ben Crane,78,"7' 7""",6.678999999999999,73,43
93,T88,T88,Jonathan Kaye,77,"7' 7""",9.342,103,132
94,T88,T88,Roland Thatcher,75,"7' 7""",11.878,131,133
95,T88,T88,Omar Uresti,84,"7' 7""",10.383,114,47
96,T97,T97,Doug Barron,70,"7' 8""",8.67,94,52
97,T97,T97,Paul Claxton,79,"7' 8""",11.397,124,146
98,T97,T97,James Driscoll,73,"7' 8""",11.083,121,65
99,T97,T97,Paul Gow,78,"7' 8""",9.977,108,75
100,T97,T97,Dudley Hart,84,"7' 8""",9.089,99,10
101,T97,T97,Frank Lickliter II,100,"7' 8""",9.859,107,186
102,T97,T97,Scott McCarron,78,"7' 8""",9.621,105,161
103,T97,T97,Tom Pernice Jr.,111,"7' 8""",13.409,145,8
104,T97,T97,Vijay Singh,111,"7' 8""",11.77,128,2
105,T97,T97,Darron Stiles,78,"7' 8""",10.727,116,30
106,T97,T97,Hidemichi Tanaka,106,"7' 8""",13.294,144,62
107,T108,T108,Stephen Ames,82,"7' 9""",8.065,87,35
108,T108,T108,Arjun Atwal,65,"7' 9""",8.196,88,162
109,T108,T108,Briny Baird,98,"7' 9""",11.835,127,135
110,T108,T108,Daniel Chopra,108,"7' 9""",11.981,129,23
111,T108,T108,José Coceres,56,"7' 9""",8.387,90,18
112,T108,T108,Bob Estes,92,"7' 9""",10.187999999999999,109,23
113,T108,T108,Tom Gillis,77,"7' 9""",9.908999999999999,107,153
114,T108,T108,Richard Johnson,50,"7' 9""",5.004,54,21
115,T108,T108,Ian Poulter,62,"7' 9""",3.725,40,180
116,T108,T108,John Rollins,97,"7' 9""",12.145,131,175
117,T108,T108,Kevin Sutherland,89,"7' 9""",9.321,100,6
118,T108,T108,Scott Verplank,87,"7' 9""",8.121,87,111
119,T120,T120,Robert Damron,89,"7' 10""",14.029000000000002,149,93
120,T120,T120,Joe Durant,81,"7' 10""",10.16,108,115
121,T120,T120,Len Mattiace,86,"7' 10""",12.713,135,106
122,T120,T120,Kevin Na,88,"7' 10""",10.37,110,13
123,T120,T120,Sean O'Hair,103,"7' 10""",10.279000000000002,109,103
124,T120,T120,Rod Pampling,89,"7' 10""",8.916,95,134
125,T126,T126,Bart Bryant,91,"7' 11""",9.16,96,123
126,T126,T126,Tim Clark,92,"7' 11""",6.553,69,86
127,T126,T126,Carlos Franco,78,"7' 11""",8.603,91,39
128,T126,T126,Pat Perez,89,"7' 11""",9.574,101,12
129,T126,T126,Phillip Price,77,"7' 11""",8.225,87,22
130,T126,T126,Vaughn Taylor,99,"7' 11""",13.072000000000001,138,98
131,T132,T132,Steve Allan,102,"8' 0""",12.988,136,117
132,T132,T132,Jason Bohn,91,"8' 0""",12.17,127,69
133,T132,T132,Mark Calcavecchia,92,"8' 0""",6.724,70,110
134,T132,T132,Harrison Frazar,105,"8' 0""",11.95,125,74
135,T132,T132,Brandt Jobe,96,"8' 0""",11.582,121,124
136,T132,T132,Will MacKenzie,75,"8' 0""",11.857000000000001,124,140
137,T132,T132,Tag Ridings,93,"8' 0""",12.411,129,163
138,T132,T132,Chris Riley,67,"8' 0""",7.809,81,83
139,T132,T132,Joey Sindelar,104,"8' 0""",13.062000000000001,136,76
140,T132,T132,Steve Stricker,62,"8' 0""",8.349,87,16
141,T132,T132,Bo Van Pelt,112,"8' 0""",10.368,108,114
142,T143,T143,Matt Davidson,53,"8' 1""",9.132,94,155
143,T143,T143,Brian Gay,101,"8' 1""",11.911,123,15
144,T143,T143,J.P. Hayes,63,"8' 1""",7.151,74,55
145,T143,T143,David Hearn,68,"8' 1""",9.5,98,188
146,T143,T143,Bradley Hughes,52,"8' 1""",8.601,89,187
147,T143,T143,Kent Jones,99,"8' 1""",13.210999999999999,136,138
148,T143,T143,D.A. Points,94,"8' 1""",10.888,112,100
149,T143,T143,D.J. Trahan,81,"8' 1""",11.968,124,168
150,T151,T151,Rich Beem,66,"8' 2""",7.082000000000001,72,189
151,T151,T151,D.J. Brigman,76,"8' 2""",12.020999999999999,123,193
152,T151,T151,John Cook,72,"8' 2""",7.519,77,185
153,T151,T151,Steve Flesch,90,"8' 2""",8.302,85,159
154,T151,T151,Mathias Grönberg,60,"8' 2""",9.807,100,1
155,T151,T151,Zach Johnson,96,"8' 2""",12.190999999999999,125,109
156,T151,T151,J.L. Lewis,98,"8' 2""",12.762,130,87
157,T151,T151,Joe Ogilvie,103,"8' 2""",9.324,95,77
158,T159,T159,Olin Browne,99,"8' 3""",9.599,97,66
159,T159,T159,John Elliott,58,"8' 3""",9.318,94,199
160,T159,T159,Jeff Maggert,79,"8' 3""",7.126,72,167
161,T159,T159,Geoff Ogilvy,97,"8' 3""",9.547,96,92
162,T159,T159,Patrick Sheehan,114,"8' 3""",14.619000000000002,147,130
163,T164,T164,Robert Gamez,91,"8' 4""",11.165999999999999,112,127
164,T164,T164,Dennis Paulson,63,"8' 4""",13.044,130,191
165,T164,T164,Justin Rose,99,"8' 4""",10.513,105,18
166,T164,T164,Charles Warren,89,"8' 4""",10.546,105,200
167,T168,T168,Jason Allred,75,"8' 5""",10.3,102,184
168,T168,T168,Bob Heintz,67,"8' 5""",9.651,96,96
169,T168,T168,Hideto Tanihara,50,"8' 5""",8.923,88,190
170,T171,T171,Billy Andrade,83,"8' 6""",9.797,96,104
171,T171,T171,Matt Gogel,78,"8' 6""",12.093,119,106
172,T171,T171,Mark Hensby,70,"8' 6""",8.363999999999999,82,198
173,T171,T171,Franklin Langham,91,"8' 6""",12.145999999999999,119,125
174,T171,T171,Hunter Mahan,103,"8' 6""",12.386,122,194
175,T171,T171,Ryan Palmer,101,"8' 6""",10.189,100,171
176,T171,T171,Mario Tiziani,67,"8' 6""",10.522,103,85
177,T178,T178,Arron Oberholser,65,"8' 7""",5.996,58,59
178,T178,T178,John Senden,101,"8' 7""",12.184000000000001,118,80
179,T180,T180,Bill Glasson,54,"8' 8""",4.471,43,151
180,T180,T180,Joey Snyder III,102,"8' 8""",13.880999999999998,133,182
181,T180,T180,Brett Wetterich,76,"8' 8""",10.185,98,156
182,183,183,Lee Westwood,50,"8' 9""",5.455,52,178
183,T184,T184,Robert Allenby,95,"8' 10""",12.032,113,174
184,T184,T184,Brad Faxon,75,"8' 10""",9.982999999999999,94,97
185,T184,T184,Freddie Jacobson,72,"8' 10""",7.86,74,91
186,T184,T184,Larry Mize,54,"8' 10""",6.9670000000000005,66,72
187,T188,T188,Shaun Micheel,81,"8' 11""",10.770999999999999,101,157
188,T188,T188,Kevin Stadler,96,"8' 11""",12.814,120,165
189,T188,T188,Bob Tway,87,"8' 11""",9.107999999999999,85,67
190,T191,T191,Tommy Armour III,103,"9' 1""",10.23,94,113
191,T191,T191,Jay Haas,54,"9' 1""",4.895,45,116
192,T191,T191,Hank Kuehne,84,"9' 1""",12.077,111,182
193,194,194,Lee Janzen,75,"9' 2""",11.140999999999998,101,101
194,T195,T195,Stewart Cink,98,"9' 4""",9.947000000000001,89,53
195,T195,T195,Andrew Magee,82,"9' 4""",14.505,129,139
196,T195,T195,Chris Smith,93,"9' 4""",13.16,117,201
197,198,198,Duffy Waldorf,86,"9' 5""",10.494000000000002,93,148
198,199,199,Scott Hend,75,"9' 6""",11.677999999999999,102,196
199,200,200,Craig Perks,67,"9' 7""",9.091000000000001,79,202
200,201,201,Brent Geiberger,61,"9' 9""",8.093,69,164
201,202,202,Tom Byrum,83,"10' 3""",11.642000000000001,95,94
