,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
57,58,58,Ben Curtis,63,0.32,147,47.0
58,T59,T59,Stephen Ames,77,0.321,137,44.0
59,T59,T59,Parker McLachlin,71,0.321,184,59.0
60,61,61,Ángel Cabrera,55,0.322,115,37.0
61,T62,T62,Stewart Cink,79,0.324,170,55.0
62,T62,T62,Mike Weir,85,0.324,179,58.0
63,T64,T64,Jarrod Lyle,65,0.326,132,43.0
64,T64,T64,Patrick Sheehan,51,0.326,89,29.0
65,T66,T66,Bill Haas,91,0.327,223,73.0
66,T66,T66,Rory Sabbatini,81,0.327,159,52.0
67,T68,T68,Jerry Kelly,90,0.32799999999999996,195,64.0
68,T68,T68,Anthony Kim,76,0.32799999999999996,131,43.0
69,T68,T68,Greg Owen,97,0.32799999999999996,180,59.0
70,71,71,Matt Weibring,65,0.331,133,44.0
71,72,72,Mark Wilson,99,0.332,253,84.0
72,T73,T73,Nathan Green,104,0.33299999999999996,261,87.0
73,T73,T73,Johnson Wagner,81,0.33299999999999996,198,66.0
74,T75,T75,Harrison Frazar,93,0.336,211,71.0
75,T75,T75,Charley Hoffman,97,0.336,220,74.0
76,T75,T75,Colt Knost,71,0.336,134,45.0
77,78,78,Robert Garrigus,83,0.337,166,56.0
78,T79,T79,Tim Herron,87,0.33799999999999997,231,78.0
79,T79,T79,Cliff Kresge,78,0.33799999999999997,160,54.0
80,81,81,Camilo Villegas,76,0.34,147,50.0
81,82,82,Geoff Ogilvy,78,0.341,176,60.0
82,83,83,Carl Pettersson,86,0.34299999999999997,201,69.0
83,84,84,Briny Baird,89,0.344,163,56.0
84,T85,T85,Mark Calcavecchia,72,0.34600000000000003,159,55.0
85,T85,T85,Tag Ridings,50,0.34600000000000003,104,36.0
86,T87,T87,Tim Clark,81,0.34700000000000003,150,52.0
87,T87,T87,Freddie Jacobson,83,0.34700000000000003,216,75.0
88,T87,T87,Bo Van Pelt,100,0.34700000000000003,222,77.0
89,90,90,Joe Ogilvie,85,0.349,218,76.0
90,T91,T91,Todd Hamilton,83,0.35,163,57.0
91,T91,T91,James Nitties,86,0.35,217,76.0
92,T91,T91,Kirk Triplett,60,0.35,137,48.0
93,T94,T94,Alex Cejka,82,0.35200000000000004,182,64.0
94,T94,T94,Lucas Glover,93,0.35200000000000004,219,77.0
95,T96,T96,Bob Heintz,59,0.353,139,49.0
96,T96,T96,Boo Weekley,79,0.353,167,59.0
97,T98,T98,Davis Love III,89,0.35600000000000004,191,68.0
98,T98,T98,Brendon Todd,53,0.35600000000000004,118,42.0
99,T98,T98,Dean Wilson,81,0.35600000000000004,180,64.0
100,T101,T101,Brian Davis,103,0.35700000000000004,266,95.0
101,T101,T101,Tom Pernice Jr.,82,0.35700000000000004,230,82.0
102,T101,T101,Jeff Quinney,78,0.35700000000000004,185,66.0
103,T101,T101,Kevin Sutherland,96,0.35700000000000004,182,65.0
104,T105,T105,Aron Price,89,0.358,187,67.0
105,T105,T105,Justin Rose,71,0.358,165,59.0
106,T105,T105,David Toms,98,0.358,204,73.0
107,T108,T108,Jason Dufner,90,0.359,206,74.0
108,T108,T108,Retief Goosen,74,0.359,170,61.0
109,T108,T108,Ryan Palmer,78,0.359,184,66.0
110,111,111,Nick O'Hern,90,0.36,225,81.0
111,112,112,Marc Leishman,91,0.361,194,70.0
112,T113,T113,Ken Duke,87,0.36200000000000004,221,80.0
113,T113,T113,Dustin Johnson,85,0.36200000000000004,174,63.0
114,115,115,Troy Matteson,95,0.363,193,70.0
115,T116,T116,Steve Elkington,70,0.364,154,56.0
116,T116,T116,Sean O'Hair,80,0.364,129,47.0
117,T118,T118,Cameron Beckman,87,0.368,190,70.0
118,T118,T118,Rick Price,54,0.368,106,39.0
119,T120,T120,Rich Beem,77,0.369,130,48.0
120,T120,T120,Mark Brooks,55,0.369,111,41.0
121,T120,T120,Kevin Stadler,65,0.369,130,48.0
122,T123,T123,Robert Allenby,71,0.37200000000000005,137,51.0
123,T123,T123,Brian Bateman,55,0.37200000000000005,113,42.0
124,125,125,Scott McCarron,91,0.373,228,85.0
125,T126,T126,Phil Mickelson,66,0.374,131,49.0
126,T126,T126,D.A. Points,99,0.374,227,85.0
127,T126,T126,Heath Slocum,95,0.374,214,80.0
128,T129,T129,Daniel Chopra,89,0.375,248,93.0
129,T129,T129,Jeff Maggert,79,0.375,192,72.0
130,T129,T129,Jeff Overton,92,0.375,232,87.0
131,132,132,Y.E. Yang,83,0.376,197,74.0
132,T133,T133,J.J. Henry,97,0.37799999999999995,185,70.0
133,T133,T133,Greg Kraft,51,0.37799999999999995,111,42.0
134,T133,T133,Chris Stroud,88,0.37799999999999995,196,74.0
135,T136,T136,Bart Bryant,58,0.379,140,53.0
136,T136,T136,Vaughn Taylor,88,0.379,211,80.0
137,138,138,Corey Pavin,73,0.38,158,60.0
138,139,139,Gary Woodland,53,0.381,84,32.0
139,140,140,David Duval,56,0.382,110,42.0
140,141,141,Peter Lonard,86,0.386,207,80.0
141,142,142,J.B. Holmes,74,0.389,185,72.0
142,143,143,Rocco Mediate,79,0.391,174,68.0
143,T144,T144,Scott Piercy,85,0.392,194,76.0
144,T144,T144,John Senden,100,0.392,217,85.0
145,146,146,Paul Goydos,79,0.39299999999999996,173,68.0
146,T147,T147,John Rollins,92,0.39399999999999996,213,84.0
147,T147,T147,Adam Scott,53,0.39399999999999996,109,43.0
148,149,149,Jason Gore,74,0.395,167,66.0
149,150,150,Brad Faxon,59,0.401,192,77.0
150,151,151,Leif Olson,51,0.402,132,53.0
151,152,152,Matt Bettencourt,98,0.40299999999999997,226,91.0
152,T153,T153,Chad Campbell,90,0.40399999999999997,171,69.0
153,T153,T153,Charles Warren,63,0.40399999999999997,141,57.0
154,T155,T155,Hunter Mahan,94,0.406,187,76.0
155,T155,T155,Ted Purdy,101,0.406,244,99.0
156,T157,T157,Mathew Goggin,76,0.40700000000000003,172,70.0
157,T157,T157,Steve Lowery,83,0.40700000000000003,209,85.0
158,T157,T157,Peter Tomasulo,61,0.40700000000000003,118,48.0
159,T157,T157,Scott Verplank,88,0.40700000000000003,199,81.0
160,161,161,Kevin Streelman,97,0.408,223,91.0
161,162,162,Tom Lehman,55,0.409,93,38.0
162,163,163,Brendon de Jonge,90,0.414,203,84.0
163,T164,T164,Stuart Appleby,79,0.418,182,76.0
164,T164,T164,Kent Jones,73,0.418,158,66.0
165,T166,T166,Vijay Singh,71,0.419,124,52.0
166,T166,T166,D.J. Trahan,96,0.419,186,78.0
167,168,168,Ricky Barnes,67,0.42100000000000004,121,51.0
168,169,169,Nick Watney,86,0.42200000000000004,187,79.0
169,170,170,Derek Fathauer,63,0.423,149,63.0
170,171,171,Will MacKenzie,69,0.426,141,60.0
171,172,172,Andres Romero,58,0.431,109,47.0
172,173,173,Marc Turnesa,77,0.43700000000000006,199,87.0
173,174,174,Sergio Garcia,59,0.44299999999999995,115,51.0
174,T175,T175,Kris Blanks,60,0.446,112,50.0
175,T175,T175,Nicholas Thompson,96,0.446,231,103.0
176,T177,T177,Jonathan Byrd,89,0.45,180,81.0
177,T177,T177,Billy Mayfair,83,0.45,160,72.0
178,179,179,Martin Laird,72,0.452,166,75.0
179,180,180,John Merrick,91,0.46,176,81.0
180,181,181,Michael Allen,73,0.461,141,65.0
181,182,182,Joe Durant,62,0.474,116,55.0
182,183,183,Jason Bohn,88,0.508,195,99.0
183,184,184,Tommy Armour III,58,0.519,131,68.0
