,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
38,T39,T39,Spencer Levin,75,0.45799999999999996,72,33.0
39,T39,T39,Ian Poulter,59,0.45799999999999996,48,22.0
40,41,41,John Rollins,92,0.45899999999999996,85,39.0
41,42,42,Martin Laird,72,0.46,50,23.0
42,43,43,Patrick Sheehan,51,0.46399999999999997,28,13.0
43,44,44,Mark Wilson,99,0.465,101,47.0
44,45,45,Justin Rose,71,0.467,60,28.0
45,46,46,Todd Hamilton,83,0.47100000000000003,87,41.0
46,47,47,Tim Clark,81,0.475,61,29.0
47,T48,T48,Nathan Green,104,0.478,113,54.0
48,T48,T48,Tim Herron,87,0.478,90,43.0
49,T48,T48,Kevin Stadler,65,0.478,46,22.0
50,51,51,Bob Heintz,59,0.48200000000000004,56,27.0
51,T52,T52,Robert Allenby,71,0.483,58,28.0
52,T52,T52,Jerry Kelly,90,0.483,89,43.0
53,T52,T52,Phil Mickelson,66,0.483,58,28.0
54,T55,T55,Alex Cejka,82,0.485,68,33.0
55,T55,T55,Chris DiMarco,97,0.485,97,47.0
56,57,57,Bo Van Pelt,100,0.48700000000000004,78,38.0
57,58,58,Chad Campbell,90,0.49,51,25.0
58,59,59,Geoff Ogilvy,78,0.491,57,28.0
59,T60,T60,Mark Calcavecchia,72,0.5,72,36.0
60,T60,T60,Greg Chalmers,85,0.5,80,40.0
61,T60,T60,Bob Estes,78,0.5,78,39.0
62,T60,T60,Richard Johnson,85,0.5,88,44.0
63,T60,T60,Parker McLachlin,71,0.5,108,54.0
64,T60,T60,Sean O'Hair,80,0.5,62,31.0
65,T60,T60,Nick O'Hern,90,0.5,82,41.0
66,T60,T60,Brian Vranesh,51,0.5,52,26.0
67,T60,T60,Casey Wittenberg,71,0.5,64,32.0
68,69,69,Jeff Klauk,97,0.504,113,57.0
69,70,70,Ben Crane,93,0.505,93,47.0
70,T71,T71,Lee Janzen,74,0.506,77,39.0
71,T71,T71,Rory Sabbatini,81,0.506,79,40.0
72,73,73,Paul Goydos,79,0.507,69,35.0
73,74,74,Brad Adamonis,70,0.508,63,32.0
74,75,75,Steve Stricker,81,0.509,57,29.0
75,T76,T76,Jason Day,61,0.51,51,26.0
76,T76,T76,Retief Goosen,74,0.51,49,25.0
77,T76,T76,Joe Ogilvie,85,0.51,96,49.0
78,T76,T76,Bubba Watson,73,0.51,51,26.0
79,80,80,Jeff Quinney,78,0.512,86,44.0
80,T81,T81,Bill Lunde,83,0.514,74,38.0
81,T81,T81,Steve Marino,98,0.514,70,36.0
82,T81,T81,John Merrick,91,0.514,70,36.0
83,84,84,Rocco Mediate,79,0.515,66,34.0
84,T85,T85,David Mathis,82,0.517,87,45.0
85,T85,T85,Bryce Molder,69,0.517,58,30.0
86,T87,T87,Jarrod Lyle,65,0.518,56,29.0
87,T87,T87,D.A. Points,99,0.518,83,43.0
88,89,89,Brad Faxon,59,0.52,100,52.0
89,T90,T90,Cameron Beckman,87,0.521,73,38.0
90,T90,T90,Dustin Johnson,85,0.521,48,25.0
91,T90,T90,Ryan Palmer,78,0.521,71,37.0
92,93,93,Steve Lowery,83,0.522,90,47.0
93,94,94,Mark Brooks,55,0.523,44,23.0
94,95,95,Bart Bryant,58,0.528,72,38.0
95,T96,T96,Ryan Moore,89,0.529,85,45.0
96,T96,T96,James Nitties,86,0.529,85,45.0
97,T98,T98,Ben Curtis,63,0.53,66,35.0
98,T98,T98,Anthony Kim,76,0.53,83,44.0
99,T98,T98,Pat Perez,74,0.53,66,35.0
100,T101,T101,K.J. Choi,65,0.5329999999999999,45,24.0
101,T101,T101,Brandt Snedeker,81,0.5329999999999999,60,32.0
102,T103,T103,Zach Johnson,94,0.536,69,37.0
103,T103,T103,Nicholas Thompson,96,0.536,97,52.0
104,105,105,Rod Pampling,72,0.537,67,36.0
105,T106,T106,Derek Fathauer,63,0.5379999999999999,65,35.0
106,T106,T106,Charlie Wi,92,0.5379999999999999,91,49.0
107,108,108,Chez Reavie,81,0.539,76,41.0
108,109,109,Jeff Maggert,79,0.54,63,34.0
109,110,110,Michael Allen,73,0.541,61,33.0
110,111,111,Stephen Ames,77,0.542,59,32.0
111,T112,T112,Woody Austin,84,0.5429999999999999,92,50.0
112,T112,T112,George McNeill,82,0.5429999999999999,92,50.0
113,114,114,Carl Pettersson,86,0.544,90,49.0
114,115,115,Glen Day,79,0.545,55,30.0
115,116,116,Brian Davis,103,0.547,106,58.0
116,117,117,Sergio Garcia,59,0.5479999999999999,42,23.0
117,118,118,Bill Haas,91,0.55,80,44.0
118,119,119,Steve Flesch,77,0.551,69,38.0
119,120,120,Tom Lehman,55,0.552,29,16.0
120,121,121,Brendon de Jonge,90,0.5579999999999999,86,48.0
121,122,122,Marc Turnesa,77,0.5589999999999999,93,52.0
122,123,123,Tag Ridings,50,0.561,41,23.0
123,124,124,Davis Love III,89,0.562,89,50.0
124,125,125,Will MacKenzie,69,0.563,80,45.0
125,126,126,Colt Knost,71,0.564,55,31.0
126,127,127,Johnson Wagner,81,0.565,85,48.0
127,T128,T128,Kris Blanks,60,0.568,44,25.0
128,T128,T128,Nick Watney,86,0.568,81,46.0
129,130,130,Peter Lonard,86,0.573,89,51.0
130,131,131,Adam Scott,53,0.574,47,27.0
131,132,132,Billy Mayfair,83,0.5770000000000001,71,41.0
132,133,133,Brendon Todd,53,0.579,57,33.0
133,134,134,Steve Elkington,70,0.58,69,40.0
134,T135,T135,Jason Bohn,88,0.581,62,36.0
135,T135,T135,John Mallinger,90,0.581,93,54.0
136,T135,T135,Camilo Villegas,76,0.581,43,25.0
137,138,138,Robert Garrigus,83,0.583,60,35.0
138,T139,T139,Brian Bateman,55,0.585,65,38.0
139,T139,T139,Lucas Glover,93,0.585,82,48.0
140,T139,T139,Troy Matteson,95,0.585,106,62.0
141,T142,T142,Darron Stiles,52,0.59,39,23.0
142,T142,T142,D.J. Trahan,96,0.59,61,36.0
143,144,144,Rich Beem,77,0.591,66,39.0
144,T145,T145,Scott Piercy,85,0.593,86,51.0
145,T145,T145,Kevin Streelman,97,0.593,91,54.0
146,T147,T147,Jonathan Byrd,89,0.594,96,57.0
147,T147,T147,Y.E. Yang,83,0.594,64,38.0
148,149,149,John Senden,100,0.595,74,44.0
149,150,150,Cliff Kresge,78,0.596,89,53.0
150,151,151,Jay Williamson,69,0.6,45,27.0
151,152,152,Ted Purdy,101,0.602,93,56.0
152,T153,T153,Marc Leishman,91,0.604,106,64.0
153,T153,T153,Brett Quigley,92,0.604,91,55.0
154,155,155,Eric Axley,71,0.606,94,57.0
155,156,156,Ricky Barnes,67,0.607,61,37.0
156,157,157,Mathew Goggin,76,0.609,64,39.0
157,158,158,Charley Hoffman,97,0.612,103,63.0
158,159,159,Boo Weekley,79,0.614,70,43.0
159,T160,T160,Daniel Chopra,89,0.615,96,59.0
160,T160,T160,Jason Gore,74,0.615,65,40.0
161,162,162,J.B. Holmes,74,0.618,68,42.0
162,163,163,Gary Woodland,53,0.622,37,23.0
163,164,164,Charles Howell III,99,0.625,88,55.0
164,165,165,Kent Jones,73,0.627,59,37.0
165,166,166,Fred Couples,54,0.629,35,22.0
166,167,167,Greg Owen,97,0.63,81,51.0
167,168,168,Stewart Cink,79,0.633,60,38.0
168,169,169,Joe Durant,62,0.634,41,26.0
169,170,170,Matt Bettencourt,98,0.636,107,68.0
170,171,171,Harrison Frazar,93,0.654,78,51.0
171,172,172,Heath Slocum,95,0.6579999999999999,76,50.0
172,T173,T173,Ángel Cabrera,55,0.667,30,20.0
173,T173,T173,Hunter Mahan,94,0.667,66,44.0
174,T173,T173,Chris Stroud,88,0.667,63,42.0
175,T173,T173,Vaughn Taylor,88,0.667,87,58.0
176,177,177,Kirk Triplett,60,0.6729999999999999,55,37.0
177,178,178,Scott Sterling,51,0.684,38,26.0
178,179,179,Greg Kraft,51,0.69,58,40.0
179,180,180,Charles Warren,63,0.711,38,27.0
180,181,181,Peter Tomasulo,61,0.7120000000000001,52,37.0
181,182,182,Rick Price,54,0.721,43,31.0
182,183,183,Leif Olson,51,0.7609999999999999,46,35.0
183,184,184,David Duval,56,0.78,50,39.0
