,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
42,T42,T42,Cameron Beckman,87,"8' 8""",782.9169999999999,90,77
43,T42,T42,Derek Fathauer,63,"8' 8""",674.6669999999999,78,161
44,T45,T45,Brian Gay,96,"8' 9""",1081.083,124,7
45,T45,T45,Nick O'Hern,90,"8' 9""",938.25,107,70
46,T47,T47,Tim Clark,81,"8' 10""",655.3330000000001,74,19
47,T47,T47,Charles Howell III,99,"8' 10""",1136.5,129,118
48,T47,T47,Geoff Ogilvy,78,"8' 10""",673.9169999999999,76,62
49,T47,T47,Brendon Todd,53,"8' 10""",563.5830000000001,64,180
50,T47,T47,Mark Wilson,99,"8' 10""",1174.5,133,21
51,T47,T47,Tiger Woods,64,"8' 10""",493.5,56,1
52,T53,T53,Brad Adamonis,70,"8' 11""",794.3330000000001,89,36
53,T53,T53,Robert Allenby,71,"8' 11""",722.0830000000001,81,56
54,T53,T53,Briny Baird,89,"8' 11""",885.0,99,126
55,T53,T53,Greg Chalmers,85,"8' 11""",916.3330000000001,103,55
56,T53,T53,Ben Crane,93,"8' 11""",969.0830000000001,109,32
57,T53,T53,Mathew Goggin,76,"8' 11""",787.5,88,134
58,T53,T53,Freddie Jacobson,83,"8' 11""",950.0,107,51
59,T53,T53,Kenny Perry,92,"8' 11""",942.0830000000001,106,13
60,T53,T53,Rick Price,54,"8' 11""",412.0,46,161
61,T53,T53,Scott Verplank,88,"8' 11""",905.8330000000001,102,75
62,T63,T63,Retief Goosen,74,"9' 0""",593.8330000000001,66,64
63,T63,T63,Parker McLachlin,71,"9' 0""",1248.25,139,98
64,T63,T63,Andres Romero,58,"9' 0""",521.75,58,181
65,T63,T63,Darron Stiles,52,"9' 0""",431.667,48,133
66,T67,T67,Rich Beem,77,"9' 1""",711.0830000000001,78,132
67,T67,T67,Bart Bryant,58,"9' 1""",728.8330000000001,80,153
68,T67,T67,Jonathan Byrd,89,"9' 1""",1186.25,131,148
69,T67,T67,Ryuji Imada,85,"9' 1""",1040.583,115,54
70,T67,T67,John Mallinger,90,"9' 1""",1005.6669999999999,111,104
71,T67,T67,Aron Price,89,"9' 1""",1099.083,121,93
72,T67,T67,Kirk Triplett,60,"9' 1""",700.75,77,24
73,T74,T74,K.J. Choi,65,"9' 2""",579.0830000000001,63,141
74,T74,T74,Jason Dufner,90,"9' 2""",913.0830000000001,100,52
75,T74,T74,Martin Laird,72,"9' 2""",863.1669999999999,94,179
76,T74,T74,Peter Lonard,86,"9' 2""",957.4169999999999,104,144
77,T74,T74,John Merrick,91,"9' 2""",871.0,95,159
78,T79,T79,Jason Bohn,88,"9' 3""",733.5,79,163
79,T79,T79,Ernie Els,70,"9' 3""",645.9169999999999,70,59
80,T79,T79,Paul Goydos,79,"9' 3""",741.1669999999999,80,145
81,T79,T79,Will MacKenzie,69,"9' 3""",959.4169999999999,104,164
82,T79,T79,Bryce Molder,69,"9' 3""",655.75,71,37
83,T79,T79,James Nitties,86,"9' 3""",1056.417,114,106
84,T79,T79,Brandt Snedeker,81,"9' 3""",731.0,79,25
85,T79,T79,D.J. Trahan,96,"9' 3""",906.3330000000001,98,149
86,T87,T87,Fred Couples,54,"9' 4""",466.75,50,175
87,T87,T87,Sergio Garcia,59,"9' 4""",515.1669999999999,55,101
88,T87,T87,Tim Herron,87,"9' 4""",1162.083,124,69
89,T87,T87,Steve Marino,98,"9' 4""",932.75,100,60
90,T87,T87,Kevin Na,91,"9' 4""",1133.5,121,6
91,T87,T87,Ryan Palmer,78,"9' 4""",979.0830000000001,105,138
92,T87,T87,Carl Pettersson,86,"9' 4""",1199.833,128,164
93,T87,T87,Tag Ridings,50,"9' 4""",605.1669999999999,65,140
94,T87,T87,John Senden,100,"9' 4""",991.1669999999999,106,128
95,T87,T87,Bubba Watson,73,"9' 4""",701.8330000000001,75,166
96,T97,T97,Kent Jones,73,"9' 5""",670.9169999999999,71,139
97,T97,T97,Davis Love III,89,"9' 5""",1110.083,118,109
98,T97,T97,Bill Lunde,83,"9' 5""",1022.8330000000001,109,49
99,T97,T97,D.A. Points,99,"9' 5""",1142.917,121,111
100,T97,T97,Chez Reavie,81,"9' 5""",859.8330000000001,91,71
101,T97,T97,Scott Sterling,51,"9' 5""",479.583,51,44
102,T103,T103,Anthony Kim,76,"9' 6""",991.5,104,124
103,T103,T103,Steve Lowery,83,"9' 6""",1249.25,131,82
104,T103,T103,Jeff Overton,92,"9' 6""",1303.0,137,95
105,T103,T103,Pat Perez,74,"9' 6""",787.6669999999999,83,78
106,T103,T103,Webb Simpson,94,"9' 6""",1333.1670000000001,140,17
107,T103,T103,Camilo Villegas,76,"9' 6""",625.1669999999999,66,129
108,T109,T109,Brendon de Jonge,90,"9' 7""",1149.167,120,155
109,T109,T109,Zach Johnson,94,"9' 7""",871.0,91,31
110,T109,T109,Richard Johnson,85,"9' 7""",946.1669999999999,99,87
111,T112,T112,Brian Bateman,55,"9' 8""",655.0,68,158
112,T112,T112,Daniel Chopra,89,"9' 8""",1252.333,130,152
113,T112,T112,Dustin Johnson,85,"9' 8""",766.4169999999999,79,143
114,T112,T112,Billy Mayfair,83,"9' 8""",982.6669999999999,102,169
115,T112,T112,Jeff Quinney,78,"9' 8""",1022.6669999999999,106,58
116,T117,T117,Michael Allen,73,"9' 9""",763.5830000000001,78,123
117,T117,T117,Tommy Armour III,58,"9' 9""",839.5830000000001,86,137
118,T117,T117,Chris DiMarco,97,"9' 9""",1138.833,117,15
119,T117,T117,Tom Lehman,55,"9' 9""",401.417,41,150
120,T117,T117,Brett Quigley,92,"9' 9""",1150.417,118,76
121,T117,T117,John Rollins,92,"9' 9""",1227.25,126,93
122,T117,T117,Steve Stricker,81,"9' 9""",728.3330000000001,75,2
123,T117,T117,Charles Warren,63,"9' 9""",642.6669999999999,66,121
124,T125,T125,Mark Calcavecchia,72,"9' 10""",980.0830000000001,100,101
125,T125,T125,Jason Day,61,"9' 10""",690.0,70,35
126,T125,T125,David Duval,56,"9' 10""",719.4169999999999,73,183
127,T125,T125,Lee Janzen,74,"9' 10""",995.4169999999999,101,66
128,T125,T125,Ryan Moore,89,"9' 10""",1102.583,112,46
129,T125,T125,Rory Sabbatini,81,"9' 10""",1245.75,127,129
130,T125,T125,Johnson Wagner,81,"9' 10""",1249.667,127,115
131,T125,T125,Nick Watney,86,"9' 10""",1047.917,107,84
132,T133,T133,Steve Elkington,70,"9' 11""",863.9169999999999,87,99
133,T133,T133,Charley Hoffman,97,"9' 11""",1404.0,141,79
134,T133,T133,Cliff Kresge,78,"9' 11""",975.4169999999999,98,72
135,T133,T133,Jarrod Lyle,65,"9' 11""",831.0830000000001,84,65
136,T133,T133,Rod Pampling,72,"9' 11""",951.5830000000001,96,74
137,T133,T133,Kevin Sutherland,96,"9' 11""",1200.5,121,81
138,T139,T139,Jason Gore,74,"10' 0""",788.8330000000001,79,127
139,T139,T139,Troy Matteson,95,"10' 0""",1322.9170000000001,132,103
140,T139,T139,Sean O'Hair,80,"10' 0""",933.5,93,113
141,T139,T139,David Toms,98,"10' 0""",1010.25,101,47
142,T143,T143,Brad Faxon,59,"10' 1""",1145.5,114,120
143,T143,T143,Jeff Klauk,97,"10' 1""",1432.3329999999999,142,34
144,T143,T143,Casey Wittenberg,71,"10' 1""",848.3330000000001,84,61
145,T146,T146,Kris Blanks,60,"10' 2""",638.4169999999999,63,131
146,T146,T146,Ben Curtis,63,"10' 2""",826.75,81,85
147,T146,T146,Colt Knost,71,"10' 2""",719.6669999999999,71,157
148,T146,T146,Kevin Streelman,97,"10' 2""",1282.0,126,167
149,T150,T150,David Mathis,82,"10' 3""",1085.083,106,47
150,T150,T150,Greg Owen,97,"10' 3""",1176.75,115,136
151,T150,T150,Nicholas Thompson,96,"10' 3""",1387.8329999999999,135,122
152,T153,T153,Stephen Ames,77,"10' 4""",793.4169999999999,77,142
153,T153,T153,Eric Axley,71,"10' 4""",1195.417,116,182
154,T155,T155,Vaughn Taylor,88,"10' 5""",1123.333,108,156
155,T155,T155,Bo Van Pelt,100,"10' 5""",1219.667,117,57
156,T157,T157,Todd Hamilton,83,"10' 6""",1088.583,104,105
157,T157,T157,Bob Heintz,59,"10' 6""",754.0830000000001,72,26
158,T159,T159,Lucas Glover,93,"10' 7""",1253.5,118,97
159,T159,T159,Bill Haas,91,"10' 7""",1228.583,116,72
160,T159,T159,Ted Purdy,101,"10' 7""",1324.25,125,151
161,T159,T159,Peter Tomasulo,61,"10' 7""",771.5,73,172
162,T163,T163,J.B. Holmes,74,"10' 8""",993.0830000000001,93,174
163,T163,T163,Hunter Mahan,94,"10' 8""",1183.667,111,100
164,T165,T165,Harrison Frazar,93,"10' 9""",1296.167,121,134
165,T165,T165,Spencer Levin,75,"10' 9""",977.9169999999999,91,15
166,T167,T167,Stewart Cink,79,"10' 10""",874.5830000000001,81,113
167,T167,T167,Boo Weekley,79,"10' 10""",1090.333,101,154
168,T169,T169,Jeff Maggert,79,"10' 11""",994.0,91,68
169,T169,T169,George McNeill,82,"10' 11""",1295.167,119,29
170,T169,T169,Scott Piercy,85,"10' 11""",1416.9170000000001,130,107
171,T169,T169,Heath Slocum,95,"10' 11""",1091.333,100,91
172,173,173,Robert Garrigus,83,"11' 0""",1141.167,104,111
173,T174,T174,Matt Bettencourt,98,"11' 1""",1526.6670000000001,138,125
174,T174,T174,Chris Stroud,88,"11' 1""",994.1669999999999,90,168
175,T174,T174,Y.E. Yang,83,"11' 1""",911.9169999999999,82,90
176,T177,T177,Ángel Cabrera,55,"11' 4""",511.75,45,117
177,T177,T177,Joe Durant,62,"11' 4""",655.5830000000001,58,176
178,T179,T179,Rocco Mediate,79,"11' 7""",951.5830000000001,82,145
179,T179,T179,Marc Turnesa,77,"11' 7""",1346.75,116,170
180,181,181,Marc Leishman,91,"11' 10""",1593.3329999999999,135,116
181,182,182,Greg Kraft,51,"12' 2""",839.3330000000001,69,177
182,183,183,Gary Woodland,53,"12' 8""",622.1669999999999,49,184
183,184,184,Leif Olson,51,"13' 3""",807.4169999999999,61,173
