,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
41,T42,T42,Charley Hoffman,97,68.64,151,220
42,T42,T42,Justin Leonard,95,68.64,116,169
43,T44,T44,Matt Kuchar,82,68.52,148,216
44,T44,T44,Charlie Wi,92,68.52,148,216
45,46,46,Greg Kraft,51,68.47,76,111
46,T47,T47,Jay Williamson,69,68.38,80,117
47,T47,T47,Mark Wilson,99,68.38,173,253
48,49,49,Bob Estes,78,68.36,121,177
49,50,50,Webb Simpson,94,68.31,166,243
50,51,51,David Mathis,82,68.22,146,214
51,52,52,Johnson Wagner,81,68.18,135,198
52,53,53,Rory Sabbatini,81,67.92,108,159
53,54,54,Luke Donald,79,67.74,105,155
54,55,55,Mike Weir,85,67.6,121,179
55,T56,T56,Nathan Green,104,67.43,176,261
56,T56,T56,Joe Ogilvie,85,67.43,147,218
57,58,58,Jarrod Lyle,65,67.42,89,132
58,59,59,Parker McLachlin,71,67.39,124,184
59,60,60,Darron Stiles,52,67.24,78,116
60,61,61,Kirk Triplett,60,67.15,92,137
61,62,62,Michael Letzig,96,67.07,167,249
62,63,63,Ángel Cabrera,55,66.96,77,115
63,64,64,Ernie Els,70,66.88,103,154
64,T65,T65,Brad Adamonis,70,66.87,111,166
65,T65,T65,Robert Garrigus,83,66.87,111,166
66,T65,T65,Todd Hamilton,83,66.87,109,163
67,68,68,Harrison Frazar,93,66.82,141,211
68,T69,T69,K.J. Choi,65,66.67,84,126
69,T69,T69,Tim Clark,81,66.67,100,150
70,T69,T69,Scott McCarron,91,66.67,152,228
71,T69,T69,Carl Pettersson,86,66.67,134,201
72,T69,T69,Camilo Villegas,76,66.67,98,147
73,74,74,Stewart Cink,79,66.47,113,170
74,75,75,Patrick Sheehan,51,66.29,59,89
75,76,76,Bob Heintz,59,66.19,92,139
76,77,77,Rich Beem,77,66.15,86,130
77,78,78,Brian Vranesh,51,66.13,82,124
78,79,79,Brendon Todd,53,66.1,78,118
79,80,80,Justin Rose,71,66.06,109,165
80,81,81,Kevin Sutherland,96,65.93,120,182
81,82,82,Bubba Watson,73,65.81,102,155
82,T83,T83,Tim Herron,87,65.8,152,231
83,T83,T83,John Mallinger,90,65.8,127,193
84,85,85,Brian Davis,103,65.79,175,266
85,86,86,Colt Knost,71,65.67,88,134
86,87,87,Anthony Kim,76,65.65,86,131
87,88,88,Jerry Kelly,90,65.64,128,195
88,89,89,Cliff Kresge,78,65.63,105,160
89,90,90,Greg Owen,97,65.56,118,180
90,91,91,Bill Haas,91,65.47,146,223
91,92,92,James Nitties,86,65.44,142,217
92,T93,T93,Mark Calcavecchia,72,65.41,104,159
93,T93,T93,Matt Weibring,65,65.41,87,133
94,95,95,Geoff Ogilvy,78,65.34,115,176
95,96,96,Lucas Glover,93,65.3,143,219
96,97,97,Aron Price,89,65.24,122,187
97,98,98,Ryan Palmer,78,65.22,120,184
98,99,99,Jeff Overton,92,65.09,151,232
99,100,100,Briny Baird,89,65.03,106,163
100,101,101,Stephen Ames,77,64.96,89,137
101,102,102,Mark Brooks,55,64.86,72,111
102,103,103,Freddie Jacobson,83,64.81,140,216
103,104,104,Tom Pernice Jr.,82,64.78,149,230
104,105,105,Nick O'Hern,90,64.44,145,225
105,106,106,Ken Duke,87,64.25,142,221
106,107,107,Jason Dufner,90,64.08,132,206
107,T108,T108,Bo Van Pelt,100,63.96,142,222
108,T108,T108,Y.E. Yang,83,63.96,126,197
109,110,110,Marc Leishman,91,63.92,124,194
110,111,111,Fred Couples,54,63.81,67,105
111,112,112,J.J. Henry,97,63.78,118,185
112,113,113,Alex Cejka,82,63.74,116,182
113,114,114,Brian Bateman,55,63.72,72,113
114,115,115,Daniel Chopra,89,63.71,158,248
115,116,116,Cameron Beckman,87,63.68,121,190
116,117,117,Brad Faxon,59,63.54,122,192
117,118,118,Vaughn Taylor,88,63.51,134,211
118,119,119,Tag Ridings,50,63.46,66,104
119,120,120,Phil Mickelson,66,63.36,83,131
120,121,121,Davis Love III,89,63.35,121,191
121,T122,T122,Jeff Quinney,78,63.24,117,185
122,T122,T122,David Toms,98,63.24,129,204
123,124,124,Dustin Johnson,85,63.22,110,174
124,125,125,Kevin Stadler,65,63.08,82,130
125,126,126,Jeff Maggert,79,63.02,121,192
126,127,127,Paul Goydos,79,63.01,109,173
127,128,128,D.A. Points,99,63.0,143,227
128,129,129,Steve Elkington,70,62.99,97,154
129,130,130,Boo Weekley,79,62.87,105,167
130,131,131,Peter Lonard,86,62.8,130,207
131,132,132,Sean O'Hair,80,62.79,81,129
132,133,133,Dean Wilson,81,62.78,113,180
133,134,134,David Duval,56,62.73,69,110
134,135,135,Heath Slocum,95,62.62,134,214
135,136,136,Scott Piercy,85,62.37,121,194
136,137,137,Jason Gore,74,62.28,104,167
137,138,138,Rick Price,54,62.26,66,106
138,139,139,Robert Allenby,71,62.04,85,137
139,140,140,John Rollins,92,61.97,132,213
140,141,141,Matt Bettencourt,98,61.95,140,226
141,142,142,Retief Goosen,74,61.76,105,170
142,143,143,John Senden,100,61.75,134,217
143,144,144,Troy Matteson,95,61.66,119,193
144,145,145,Nicholas Thompson,96,61.47,142,231
145,146,146,Corey Pavin,73,61.39,97,158
146,147,147,Chris Stroud,88,61.22,120,196
147,148,148,J.B. Holmes,74,61.08,113,185
148,T149,T149,Stuart Appleby,79,60.99,111,182
149,T149,T149,Charles Warren,63,60.99,86,141
150,151,151,Rocco Mediate,79,60.92,106,174
151,152,152,Chad Campbell,90,60.82,104,171
152,153,153,Steve Lowery,83,60.77,127,209
153,154,154,Gary Woodland,53,60.71,51,84
154,155,155,Adam Scott,53,60.55,66,109
155,156,156,Vijay Singh,71,60.48,75,124
156,157,157,Ted Purdy,101,60.25,147,244
157,158,158,Peter Tomasulo,61,60.17,71,118
158,159,159,Bart Bryant,58,60.0,84,140
159,160,160,Mathew Goggin,76,59.88,103,172
160,161,161,Marc Turnesa,77,59.8,119,199
161,162,162,Hunter Mahan,94,59.36,111,187
162,163,163,Scott Verplank,88,59.3,118,199
163,164,164,Kevin Streelman,97,59.19,132,223
164,165,165,Ricky Barnes,67,58.68,71,121
165,166,166,Leif Olson,51,58.33,77,132
166,167,167,Nick Watney,86,58.29,109,187
167,168,168,Sergio Garcia,59,58.26,67,115
168,169,169,Kent Jones,73,58.23,92,158
169,T170,T170,Tom Lehman,55,58.06,54,93
170,T170,T170,D.J. Trahan,96,58.06,108,186
171,172,172,Andres Romero,58,57.8,63,109
172,173,173,Derek Fathauer,63,57.72,86,149
173,174,174,Brendon de Jonge,90,57.64,117,203
174,175,175,Will MacKenzie,69,57.45,81,141
175,176,176,John Merrick,91,57.39,101,176
176,177,177,Billy Mayfair,83,56.88,91,160
177,178,178,Jonathan Byrd,89,56.67,102,180
178,179,179,Martin Laird,72,55.42,92,166
179,180,180,Kris Blanks,60,55.36,62,112
180,181,181,Michael Allen,73,55.32,78,141
181,182,182,Joe Durant,62,54.31,63,116
182,183,183,Tommy Armour III,58,53.44,70,131
183,184,184,Jason Bohn,88,49.23,96,195
