,Sand_Saves_from__10_yards_RANK THIS WEEK,Sand_Saves_from__10_yards_RANK LAST WEEK,Sand_Saves_from__10_yards_PLAYER NAME,Sand_Saves_from__10_yards_ROUNDS,Sand_Saves_from__10_yards_%,Sand_Saves_from__10_yards_# OF SAVES,Sand_Saves_from__10_yards_# OF BUNKERS
82,T82,T82,Cameron Beckman,87,63.64,7.0,11
83,T82,T82,Brian Davis,103,63.64,7.0,11
84,T82,T82,Bob Estes,78,63.64,7.0,11
85,T82,T82,Joe Ogilvie,85,63.64,7.0,11
86,T82,T82,Charlie Wi,92,63.64,7.0,11
87,T88,T88,Todd Hamilton,83,62.5,5.0,8
88,T88,T88,Padraig Harrington,66,62.5,5.0,8
89,T88,T88,J.J. Henry,97,62.5,5.0,8
90,T88,T88,Scott McCarron,91,62.5,5.0,8
91,T88,T88,George McNeill,82,62.5,10.0,16
92,93,93,Charles Howell III,99,61.54,8.0,13
93,T94,T94,Bart Bryant,58,60.0,6.0,10
94,T94,T94,Ken Duke,87,60.0,3.0,5
95,T94,T94,Derek Fathauer,63,60.0,3.0,5
96,T94,T94,Jeff Klauk,97,60.0,3.0,5
97,T94,T94,Greg Kraft,51,60.0,3.0,5
98,T94,T94,Will MacKenzie,69,60.0,3.0,5
99,T94,T94,David Mathis,82,60.0,3.0,5
100,T94,T94,Vaughn Taylor,88,60.0,6.0,10
101,102,102,John Merrick,91,58.33,7.0,12
102,T103,T103,Brian Bateman,55,57.14,4.0,7
103,T103,T103,Tim Clark,81,57.14,4.0,7
104,T103,T103,Davis Love III,89,57.14,4.0,7
105,T103,T103,Rocco Mediate,79,57.14,4.0,7
106,T103,T103,Nicholas Thompson,96,57.14,4.0,7
107,T108,T108,Jason Dufner,90,55.56,5.0,9
108,T108,T108,Justin Rose,71,55.56,5.0,9
109,T110,T110,Mark Calcavecchia,72,54.55,6.0,11
110,T110,T110,Hunter Mahan,94,54.55,6.0,11
111,T112,T112,Ángel Cabrera,55,53.85,7.0,13
112,T112,T112,Mark Wilson,99,53.85,7.0,13
113,T114,T114,Stuart Appleby,79,50.0,5.0,10
114,T114,T114,Jason Bohn,88,50.0,2.0,4
115,T114,T114,Mark Brooks,55,50.0,2.0,4
116,T114,T114,Fred Couples,54,50.0,2.0,4
117,T114,T114,Glen Day,79,50.0,2.0,4
118,T114,T114,Robert Garrigus,83,50.0,5.0,10
119,T114,T114,Ryuji Imada,85,50.0,2.0,4
120,T114,T114,Zach Johnson,94,50.0,2.0,4
121,T114,T114,Jerry Kelly,90,50.0,7.0,14
122,T114,T114,Tom Lehman,55,50.0,1.0,2
123,T114,T114,Peter Lonard,86,50.0,3.0,6
124,T114,T114,Parker McLachlin,71,50.0,2.0,4
125,T114,T114,Nick O'Hern,90,50.0,2.0,4
126,T114,T114,Rod Pampling,72,50.0,4.0,8
127,T114,T114,Brett Quigley,92,50.0,5.0,10
128,T114,T114,Chris Riley,77,50.0,1.0,2
129,T114,T114,Webb Simpson,94,50.0,5.0,10
130,T114,T114,Vijay Singh,71,50.0,3.0,6
131,T114,T114,Kevin Streelman,97,50.0,4.0,8
132,T114,T114,Brendon Todd,53,50.0,2.0,4
133,T114,T114,Peter Tomasulo,61,50.0,3.0,6
134,T114,T114,Jimmy Walker,74,50.0,5.0,10
135,T114,T114,Bubba Watson,73,50.0,2.0,4
136,T114,T114,Boo Weekley,79,50.0,1.0,2
137,T138,T138,James Nitties,86,46.15,6.0,13
138,T138,T138,Scott Verplank,88,46.15,6.0,13
139,140,140,Steve Marino,98,44.44,4.0,9
140,T141,T141,Tim Herron,87,42.86,3.0,7
141,T141,T141,Tim Petrovic,97,42.86,3.0,7
142,T141,T141,Ted Purdy,101,42.86,3.0,7
143,T144,T144,Ernie Els,70,40.0,2.0,5
144,T144,T144,Lee Janzen,74,40.0,4.0,10
145,T144,T144,Martin Laird,72,40.0,4.0,10
146,T144,T144,Chez Reavie,81,40.0,4.0,10
147,T144,T144,Patrick Sheehan,51,40.0,2.0,5
148,T149,T149,Spencer Levin,75,37.5,3.0,8
149,T149,T149,Greg Owen,97,37.5,3.0,8
150,T151,T151,Daniel Chopra,89,36.36,4.0,11
151,T151,T151,Cliff Kresge,78,36.36,4.0,11
152,T153,T153,Michael Allen,73,33.33,3.0,9
153,T153,T153,Aaron Baddeley,66,33.33,3.0,9
154,T153,T153,Stewart Cink,79,33.33,1.0,3
155,T153,T153,David Duval,56,33.33,1.0,3
156,T153,T153,Sergio Garcia,59,33.33,1.0,3
157,T153,T153,Paul Goydos,79,33.33,4.0,12
158,T153,T153,Corey Pavin,73,33.33,1.0,3
159,T153,T153,Jeff Quinney,78,33.33,2.0,6
160,T153,T153,Brandt Snedeker,81,33.33,1.0,3
161,T153,T153,Chris Stroud,88,33.33,2.0,6
162,T153,T153,Camilo Villegas,76,33.33,2.0,6
163,T153,T153,Charles Warren,63,33.33,1.0,3
164,T153,T153,Gary Woodland,53,33.33,1.0,3
165,166,166,J.B. Holmes,74,30.0,3.0,10
166,167,167,Heath Slocum,95,29.41,5.0,17
167,T168,T168,Carl Pettersson,86,28.57,2.0,7
168,T168,T168,David Toms,98,28.57,2.0,7
169,T168,T168,Brian Vranesh,51,28.57,2.0,7
170,T171,T171,Robert Allenby,71,25.0,1.0,4
171,T171,T171,Sean O'Hair,80,25.0,1.0,4
172,T171,T171,Rick Price,54,25.0,1.0,4
173,174,174,Marc Turnesa,77,22.22,2.0,9
174,T175,T175,Phil Mickelson,66,20.0,1.0,5
175,T175,T175,D.J. Trahan,96,20.0,1.0,5
176,177,177,Troy Matteson,95,12.5,1.0,8
177,T178,T178,Ricky Barnes,67,0.0,,1
178,T178,T178,Rich Beem,77,0.0,,2
179,T178,T178,Joe Durant,62,0.0,,3
180,T178,T178,Colt Knost,71,0.0,,4
181,T178,T178,D.A. Points,99,0.0,,2
182,T178,T178,Tag Ridings,50,0.0,,1
