,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,T1,T1,Keegan Bradley,26,5
1,T1,T1,Smylie Kaufman,28,5
2,T3,T3,Jonas Blixt,26,4
3,T3,T3,Jason Bohn,21,4
4,T3,T3,Jason Dufner,28,4
5,T3,T3,Robert Garrigus,21,4
6,T3,T3,Fabián Gómez,26,4
7,T3,T3,Adam Hadwin,27,4
8,T3,T3,Morgan Hoffmann,25,4
9,T3,T3,Tom Hoge,26,4
10,T3,T3,K.T. Kim,7,4
11,T3,T3,Si Woo Kim,34,4
12,T3,T3,Colt Knost,26,4
13,T3,T3,Luke List,27,4
14,T3,T3,Ben Martin,28,4
15,T3,T3,Kevin Na,26,4
16,T3,T3,Greg Owen,29,4
17,T3,T3,D.A. Points,18,4
18,T3,T3,Dicky Pride,21,4
19,T3,T3,Justin Thomas,28,4
20,T3,T3,Dawie van der Walt,25,4
21,T3,T3,Boo Weekley,26,4
22,T23,T23,Tyler Aldridge,28,3
23,T23,T23,Aaron Baddeley,28,3
24,T23,T23,Ricky Barnes,29,3
25,T23,T23,Steven Bowditch,26,3
26,T23,T23,Bronson Burgoon,27,3
27,T23,T23,Paul Casey,22,3
28,T23,T23,Roberto Castro,27,3
29,T23,T23,Alex Cejka,22,3
30,T23,T23,Greg Chalmers,12,3
31,T23,T23,K.J. Choi,22,3
32,T23,T23,Stewart Cink,19,3
33,T23,T23,Jon Curran,30,3
34,T23,T23,Jason Day,20,3
35,T23,T23,Graham DeLaet,21,3
36,T23,T23,Jim Furyk,14,3
37,T23,T23,Brice Garnett,15,3
38,T23,T23,Rhein Gibson,20,3
39,T23,T23,Andres Gonzales,28,3
40,T23,T23,Jason Gore,27,3
41,T23,T23,Bill Haas,24,3
42,T23,T23,Chesson Hadley,27,3
43,T23,T23,Brandon Hagy,2,3
44,T23,T23,Adam Hart,2,3
45,T23,T23,Tyrrell Hatton,5,3
46,T23,T23,David Hearn,29,3
47,T23,T23,Scott Hend,5,3
48,T23,T23,Tim Herron,14,3
49,T23,T23,Mark Hubbard,30,3
50,T23,T23,John Huh,28,3
51,T23,T23,Freddie Jacobson,26,3
52,T23,T23,Zach Johnson,24,3
53,T23,T23,Matt Jones,27,3
54,T23,T23,Jerry Kelly,23,3
55,T23,T23,Whee Kim,27,3
56,T23,T23,Michael Kim,29,3
57,T23,T23,Chris Kirk,28,3
58,T23,T23,Patton Kizzire,27,3
59,T23,T23,Russell Knox,25,3
60,T23,T23,Brooks Koepka,21,3
61,T23,T23,Jason Kokrak,28,3
62,T23,T23,Kelly Kraft,20,3
63,T23,T23,Anirban Lahiri,21,3
64,T23,T23,Martin Laird,24,3
65,T23,T23,Spencer Levin,32,3
66,T23,T23,Shane Lowry,17,3
67,T23,T23,Will MacKenzie,26,3
68,T23,T23,Hunter Mahan,22,3
69,T23,T23,Peter Malnati,32,3
70,T23,T23,Troy Merritt,26,3
71,T23,T23,Phil Mickelson,22,3
72,T23,T23,Ryan Moore,23,3
73,T23,T23,Henrik Norlander,21,3
74,T23,T23,Sean O'Hair,27,3
75,T23,T23,Louis Oosthuizen,17,3
76,T23,T23,Robby Ormand,1,3
77,T23,T23,Jeff Overton,25,3
78,T23,T23,Pat Perez,11,3
79,T23,T23,Scott Piercy,24,3
80,T23,T23,Scott Pinckney,29,3
81,T23,T23,Jon Rahm,9,3
82,T23,T23,Kyle Reifers,34,3
83,T23,T23,Justin Rose,18,3
84,T23,T23,Xander Schauffele,2,3
85,T23,T23,Charl Schwartzel,19,3
86,T23,T23,Kyle Stanley,28,3
87,T23,T23,Shawn Stefani,29,3
88,T23,T23,Henrik Stenson,14,3
89,T23,T23,Robert Streb,27,3
90,T23,T23,Kevin Streelman,26,3
91,T23,T23,Brian Stuard,20,3
92,T23,T23,Daniel Summerhays,28,3
93,T23,T23,David Toms,19,3
94,T23,T23,Cameron Tringale,25,3
95,T23,T23,Camilo Villegas,27,3
