,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
437,T413,T413,Rikard Karlberg,2,6,,1,10,2016420
438,T413,T413,Jeff Karlsson,1,6,3.0,1,15,2016130
439,T413,T413,Phachara Khongwatmai,1,6,,1,4,2016400
440,T413,T413,Romain Langasque,1,6,2.0,4,10,2016240
441,T413,T413,Paul Lawrie,1,6,4.0,3,2,2016400
442,T413,T413,Zander Lombard,1,6,2.0,3,2,2016400
443,T413,T413,Brian Maurer,1,6,,1,10,2016040
444,T413,T413,Dan McCarthy,1,6,4.0,1,10,2016410
445,T413,T413,Alex Moon,1,6,5.0,1,9,2016300
446,T413,T413,Ben Polland,1,6,,2,13,2016420
447,T413,T413,Haydn Porteous,1,6,1.0,1,4,2016400
448,T413,T413,Richie Ramsay,1,6,1.0,1,4,2016400
449,T413,T413,Clayton Rask,1,6,2.0,1,13,2016140
450,T413,T413,Chris Riley,2,6,2.0,2,16,2016130
451,T413,T413,Jack Senior,1,6,,2,4,2016400
452,T413,T413,David Skinns,1,6,,1,12,2016140
453,T413,T413,Lee Slattery,1,6,1.0,2,9,2016340
454,T413,T413,Clément Sordet,1,6,6.0,2,13,2016400
455,T413,T413,Joel Stalter,1,6,,2,8,2016150
456,T413,T413,Richard Sterne,2,6,3.0,1,4,2016400
457,T413,T413,Justin Suh,1,6,1.0,1,18,2016340
458,T413,T413,Jaco Van Zyl,2,6,1.0,1,9,2016340
459,T413,T413,Jeunghun Wang,2,6,4.0,1,1,2016400
460,T413,T413,Marc Warren,2,6,2.0,4,5,2016050
461,T413,T413,Mike Weir,10,6,,2,6,2016270
462,T413,T413,Scott Wolfes,1,6,3.0,1,10,2016070
463,T413,T413,Greg Yates,1,6,5.0,1,1,2016190
464,T465,T465,Chris Baker,1,5,2.0,2,15,2016170
465,T465,T465,Michael Block,1,5,1.0,1,10,2016420
466,T465,T465,David Bradshaw,1,5,1.0,1,14,2016010
467,T465,T465,Julien Brun,2,5,2.0,2,14,2016260
468,T465,T465,Yi Cao,1,5,,1,6,2016050
469,T465,T465,Paul Chaplet,1,5,,1,14,2016240
470,T465,T465,SSP Chawrasia,2,5,,2,18,2016050
471,T465,T465,Case Cochran,1,5,1.0,2,12,2016230
472,T465,T465,Domenico Geminiani,1,5,,1,3,2016060
473,T465,T465,Eric Hallberg,1,5,,2,16,2016010
474,T465,T465,Blair Hamilton,1,5,,2,15,2016410
475,T465,T465,Kramer Hickok,2,5,2.0,2,13,2016310
476,T465,T465,Bo Hoag,1,5,1.0,2,8,2016210
477,T465,T465,T.J. Howe,1,5,1.0,1,14,2016340
478,T465,T465,Mackenzie Hughes,1,5,,2,7,2016280
479,T465,T465,Shugo Imahira,1,5,,1,14,2016400
480,T465,T465,Marty Jertson,1,5,,1,12,2016020
481,T465,T465,Billy Kennerly,1,5,,1,18,2016410
482,T465,T465,Maximilian Kieffer,1,5,,2,10,2016340
483,T465,T465,Nick Killpack,1,5,5.0,2,14,2016110
484,T465,T465,Rob Labritz,1,5,,2,14,2016420
485,T465,T465,Dru Love,1,5,,1,11,2016070
486,T465,T465,Mikael Lundberg,1,5,,1,1,2016340
487,T465,T465,Sandy Lyle,2,5,,2,13,2016400
488,T465,T465,Matt Mabrey,1,5,3.0,2,13,2016270
489,T465,T465,Jack Maguire,2,5,2.0,1,18,2016210
490,T465,T465,Mardan Mamat,1,5,3.0,4,16,2016030
491,T465,T465,Michio Matsumura,1,5,2.0,3,5,2016370
492,T465,T465,Len Mattiace,1,5,3.0,1,14,2016450
493,T465,T465,Stefano Mazzoli,1,5,,1,4,2016400
494,T465,T465,Byron Meth,1,5,1.0,2,12,2016110
495,T465,T465,Kelly Mitchum,2,5,,2,13,2016280
496,T465,T465,Alan Morin,2,5,5.0,2,5,2016210
497,T465,T465,Toshinori Muto,1,5,4.0,2,14,2016110
498,T465,T465,Renato Paratore,1,5,,1,12,2016210
499,T465,T465,Aron Price,1,5,,2,11,2016340
500,T465,T465,Tyler Raber,1,5,,1,14,2016340
501,T465,T465,Adam Rainaud,1,5,2.0,1,16,2016430
502,T465,T465,Garrett Rank,1,5,5.0,4,14,2016410
503,T465,T465,Scottie Scheffler,1,5,,1,10,2016340
504,T465,T465,Michael Schoolcraft,1,5,1.0,1,12,2016020
505,T465,T465,Rick Schuller,1,5,,1,8,2016420
506,T465,T465,Jeev Milkha Singh,1,5,1.0,1,1,2016340
507,T465,T465,Sebastian Soderberg,1,5,,1,6,2016340
508,T465,T465,Brandon Stone,2,5,3.0,2,10,2016420
509,T465,T465,Toru Taniguchi,1,5,,2,11,2016340
510,T465,T465,Sebastián Vázquez,1,5,2.0,1,17,2016230
511,T465,T465,Romain Wattel,1,5,,3,1,2016340
512,T465,T465,Will Zalatoris,1,5,4.0,1,4,2016300
513,T514,T514,Steven Alker,1,4,1.0,1,6,2016400
514,T514,T514,Mark Anguiano,1,4,,1,3,2016340
515,T514,T514,"Rich Berberian, Jr.",1,4,,1,8,2016420
516,T514,T514,Hugo Bernard,1,4,,2,15,2016410
517,T514,T514,Matthew Borchert,1,4,,2,11,2016340
518,T514,T514,Mark Brooks,1,4,,3,2,2016120
519,T514,T514,Fred Couples,1,4,1.0,1,13,2016160
520,T514,T514,Brad Dalke,1,4,,1,5,2016260
521,T514,T514,Branson Ferrier,1,4,1.0,1,1,2016410
522,T514,T514,Robert Gamez,2,4,,2,1,2016450
523,T514,T514,Matt Gilchrest,1,4,3.0,1,14,2016390
524,T514,T514,Nick Hardy,1,4,3.0,1,10,2016340
525,T514,T514,Sam Horsfield,1,4,1.0,2,17,2016340
526,T514,T514,Paul Howard,1,4,,2,3,2016400
527,T514,T514,Vince India,1,4,,2,8,2016190
528,T514,T514,Frederick Janneck,1,4,,2,11,2016330
529,T514,T514,Johan Kok,1,4,4.0,2,15,2016420
530,T514,T514,Neal Lancaster,1,4,2.0,2,3,2016460
531,T514,T514,Mitch Lowe,1,4,2.0,2,18,2016420
532,T514,T514,Gregor Main,1,4,3.0,2,4,2016340
533,T514,T514,John Mallinger,1,4,,1,5,2016020
534,T514,T514,Matt Marshall,1,4,2.0,3,6,2016340
535,T514,T514,David Mathis,1,4,,1,5,2016260
536,T514,T514,Maverick McNealy,1,4,,2,10,2016200
537,T514,T514,Rocco Mediate,2,4,2.0,1,11,2016420
538,T514,T514,Michael Miller,1,4,3.0,1,11,2016340
539,T514,T514,Larry Mize,1,4,,4,1,2016240
540,T514,T514,Matthew NeSmith,1,4,,2,2,2016330
541,T514,T514,Brian Norman,1,4,,2,16,2016300
542,T514,T514,Jordan Payne,1,4,,1,10,2016270
543,T514,T514,Andy Pope,1,4,2.0,1,16,2016340
544,T514,T514,Jonathan Randolph,1,4,,2,13,2016040
545,T514,T514,Cory Renfrew,1,4,1.0,1,8,2016010
546,T514,T514,Robert Rock,1,4,1.0,1,6,2016400
547,T514,T514,Tommy Sharp,1,4,,2,12,2016420
548,T514,T514,"Wes Short, Jr.",1,4,2.0,1,4,2016340
549,T514,T514,Brian Smock,2,4,1.0,1,9,2016130
550,T514,T514,David Solomon,1,4,,1,16,2016010
551,T514,T514,Hayden Springer,1,4,1.0,1,8,2016330
552,T514,T514,Gary Stal,1,4,1.0,2,4,2016340
553,T514,T514,Dalton Ward,1,4,,2,13,2016270
554,T514,T514,Matt Weibring,1,4,,2,1,2016450
555,T514,T514,Casey Wittenberg,1,4,,2,18,2016130
556,T514,T514,Ian Woosnam,1,4,,1,14,2016240
557,T514,T514,Wyatt Worthington II,1,4,2.0,2,4,2016420
558,T559,T559,Frank Adams III,1,3,1.0,1,8,2016340
559,T559,T559,Philip Barbaree,1,3,,1,1,2016330
560,T559,T559,Mark Blakefield,1,3,,2,11,2016170
561,T559,T559,Kent Bulle,1,3,,2,1,2016340
562,T559,T559,Cory Cooper,1,3,,1,1,2016040
563,T559,T559,Adam Cornelson,1,3,1.0,2,8,2016410
564,T559,T559,Chris Crawford,1,3,,2,13,2016340
565,T559,T559,Zachary Edmondson,1,3,2.0,2,13,2016340
566,T559,T559,Bob Estes,1,3,3.0,2,7,2016040
567,T559,T559,Kevin Foley,1,3,,1,7,2016340
568,T559,T559,Brian Gaffney,1,3,,2,10,2016420
569,T559,T559,Soren Hansen,1,3,1.0,1,4,2016340
570,T559,T559,Cheng Jin,1,3,1.0,1,8,2016240
571,T559,T559,Brad Lardon,1,3,1.0,2,8,2016420
572,T559,T559,Sang-hee Lee,1,3,,2,2,2016400
573,T559,T559,Shawn Lu,1,3,1.0,1,12,2016110
574,T559,T559,Taylor Moore,1,3,1.0,1,18,2016410
575,T559,T559,Kyle Mueller,1,3,3.0,2,16,2016340
576,T559,T559,David Muttitt,1,3,,1,13,2016420
577,T559,T559,Corey Nagy,1,3,,1,9,2016280
578,T559,T559,Garrett Okamura,1,3,1.0,2,16,2016110
579,T559,T559,Blake Olson,1,3,,2,11,2016280
580,T559,T559,Sung Joon Park,1,3,1.0,1,10,2016040
581,T559,T559,Loren Personett,1,3,1.0,2,1,2016330
582,T559,T559,Kyle Robbins,1,3,1.0,2,7,2016300
583,T559,T559,Richie Schembechler II,1,3,,1,15,2016340
584,T559,T559,Sammy Schmitz,1,3,,2,15,2016240
585,T559,T559,Callum Shinkwin,1,3,1.0,1,7,2016400
586,T559,T559,J.J. Spaun,1,3,3.0,2,7,2016160
587,T559,T559,Josh Speight,1,3,2.0,2,11,2016420
588,T559,T559,Ryan Stachler,1,3,,2,17,2016340
589,T559,T559,Miguel Suarez,1,3,,2,2,2016210
590,T559,T559,Joseph Summerhays,1,3,1.0,2,16,2016420
591,T559,T559,Tom Watson,1,3,1.0,2,6,2016240
592,T559,T559,Brett Wetterich,1,3,3.0,2,7,2016260
593,T559,T559,Patrick Wilkes-Krier,1,3,1.0,1,14,2016340
594,T595,T595,Dave Levesque,1,2,1.0,2,15,2016410
595,T595,T595,Jeff Maggert,2,2,1.0,2,12,2016340
596,T595,T595,Garrett Willis,1,2,2.0,1,17,2016450
