,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
190,T168,T168,Sean O'Hair,27,12,
191,T168,T168,Greg Owen,29,12,
192,T168,T168,Pat Perez,11,12,1.0
193,T168,T168,D.A. Points,18,12,3.0
194,T168,T168,Ted Purdy,9,12,1.0
195,T168,T168,Patrick Reed,28,12,
196,T168,T168,Rory Sabbatini,20,12,4.0
197,T168,T168,Xander Schauffele,2,12,
198,T168,T168,Charl Schwartzel,19,12,
199,T168,T168,Heath Slocum,7,12,12.0
200,T168,T168,Jordan Spieth,21,12,
201,T168,T168,Brendan Steele,25,12,4.0
202,T168,T168,Hunter Stewart,8,12,
203,T168,T168,Dawie van der Walt,25,12,
204,T168,T168,Steve Wheatcroft,26,12,1.0
205,T168,T168,Danny Willett,9,12,4.0
206,T207,T207,Abraham Ancer,19,11,
207,T207,T207,Wesley Bryan,4,11,
208,T207,T207,Brian Bullington,1,11,1.0
209,T207,T207,Frankie Capan,1,11,
210,T207,T207,Kevin Chappell,27,11,
211,T207,T207,Charlie Danielson,4,11,4.0
212,T207,T207,Graham DeLaet,21,11,
213,T207,T207,Jamie Donaldson,13,11,2.0
214,T207,T207,Paul Dunne,4,11,1.0
215,T207,T207,Robert Gamez,2,11,11.0
216,T207,T207,Joey Garber,4,11,
217,T207,T207,Branden Grace,18,11,1.0
218,T207,T207,Padraig Harrington,16,11,1.0
219,T207,T207,Mark Hensby,5,11,1.0
220,T207,T207,Charles Howell III,25,11,
221,T207,T207,Hiroshi Iwata,29,11,5.0
222,T207,T207,Freddie Jacobson,26,11,2.0
223,T207,T207,Matt Jones,27,11,
224,T207,T207,Smylie Kaufman,28,11,
225,T207,T207,Martin Kaymer,10,11,6.0
226,T207,T207,D.H. Lee,22,11,
227,T207,T207,Luke List,27,11,1.0
228,T207,T207,Hunter Mahan,22,11,2.0
229,T207,T207,Matteo Manassero,2,11,1.0
230,T207,T207,Steve Marino,24,11,1.0
231,T207,T207,Prayad Marksaeng,1,11,4.0
232,T207,T207,Ben Martin,28,11,1.0
233,T207,T207,George McNeill,23,11,
234,T207,T207,Rob Oppenheim,21,11,3.0
235,T207,T207,Ian Poulter,13,11,
236,T207,T207,Alex Prugh,13,11,
237,T207,T207,Robby Shelton,4,11,
238,T207,T207,Scott Stallings,27,11,1.0
239,T207,T207,Adam Svensson,2,11,
240,T207,T207,Nick Taylor,26,11,3.0
241,T207,T207,Nicholas Thompson,5,11,2.0
242,T207,T207,Ethan Tracy,4,11,1.0
243,T207,T207,Tom Watson,1,11,11.0
244,T245,T245,Kiradech Aphibarnrat,11,10,
245,T245,T245,Ryan Armour,1,10,3.0
246,T245,T245,Cameron Beckman,12,10,1.0
247,T245,T245,Grégory Bourdy,3,10,2.0
248,T245,T245,Chad Collins,26,10,2.0
249,T245,T245,Erik Compton,24,10,
250,T245,T245,Glen Day,3,10,9.0
251,T245,T245,Victor Dubuisson,5,10,
252,T245,T245,Ernie Els,21,10,1.0
253,T245,T245,Harris English,27,10,1.0
254,T245,T245,Rickie Fowler,23,10,2.0
255,T245,T245,Ricardo Gouveia,1,10,1.0
256,T245,T245,Ryan Helminen,1,10,2.0
257,T245,T245,Charley Hoffman,26,10,4.0
258,T245,T245,Morgan Hoffmann,25,10,
259,T245,T245,Robert Karlsson,2,10,
260,T245,T245,Daisuke Kataoka,1,10,1.0
261,T245,T245,Frank Lickliter II,9,10,4.0
262,T245,T245,Len Mattiace,1,10,8.0
263,T245,T245,Ryan McClintock,1,10,1.0
264,T245,T245,Shaun Micheel,3,10,
265,T245,T245,Larry Mize,1,10,
266,T245,T245,John Peterson,3,10,1.0
267,T245,T245,Paul Peterson,1,10,
268,T245,T245,Alex Redfield,1,10,
269,T245,T245,John Rollins,9,10,
270,T245,T245,Robert Streb,27,10,1.0
271,T245,T245,Andy Sullivan,11,10,
272,T245,T245,Jimmy Walker,25,10,1.0
273,T245,T245,Lee Westwood,7,10,
274,T245,T245,Charlie Wi,5,10,
275,T245,T245,Bernd Wiesberger,11,10,1.0
276,T245,T245,Aaron Wise,2,10,2.0
277,T245,T245,Chris Wood,8,10,1.0
278,T245,T245,Tim Yelverton,1,10,4.0
279,T280,T280,Robert Allenby,23,9,1.0
280,T280,T280,Eric Axley,7,9,3.0
281,T280,T280,Rich Beem,1,9,
282,T280,T280,Matt Bettencourt,5,9,2.0
283,T280,T280,Jonathan Byrd,6,9,
284,T280,T280,Rodolfo Cazaubón,3,9,
285,T280,T280,Gavin Coles,2,9,5.0
286,T280,T280,Bryson DeChambeau,12,9,
287,T280,T280,Matt Every,17,9,
288,T280,T280,Trevor Fisher Jr,1,9,
289,T280,T280,Ross Fisher,4,9,2.0
290,T280,T280,Steve Flesch,6,9,
291,T280,T280,Brian Gay,13,9,
292,T280,T280,J.B. Holmes,22,9,
293,T280,T280,Trevor Immelman,11,9,5.0
294,T280,T280,Ryo Ishikawa,6,9,
295,T280,T280,Lasse Jensen,1,9,2.0
296,T280,T280,Miguel Angel Jiménez,2,9,7.0
297,T280,T280,Dustin Johnson,22,9,3.0
298,T280,T280,K.T. Kim,7,9,
299,T280,T280,Satoshi Kodaira,3,9,
300,T280,T280,Bernhard Langer,2,9,1.0
301,T280,T280,Andrew Loupe,27,9,1.0
302,T280,T280,Matt Mabrey,1,9,6.0
303,T280,T280,Phil Mickelson,22,9,1.0
304,T280,T280,Alex Noren,4,9,
305,T280,T280,Carlos Ortiz,29,9,1.0
306,T280,T280,Jeff Overton,25,9,2.0
307,T280,T280,Curtis Reed,2,9,
308,T280,T280,Young-han Song,2,9,6.0
309,T280,T280,Soomin Lee,2,9,
310,T280,T280,Toru Taniguchi,1,9,
311,T280,T280,Justin Thomas,28,9,
312,T280,T280,D.J. Trahan,14,9,2.0
313,T280,T280,Bobby Wyatt,6,9,
314,T315,T315,Blake Adams,4,8,3.0
315,T315,T315,Charlie Beljan,13,8,
316,T315,T315,Ryan Blaum,1,8,1.0
317,T315,T315,Steven Bowditch,26,8,
318,T315,T315,Darren Clarke,4,8,
319,T315,T315,Jason Day,20,8,
320,T315,T315,Brandon Harkins,1,8,1.0
321,T315,T315,James Heath,1,8,2.0
322,T315,T315,Bo Hoag,1,8,
323,T315,T315,Wes Homan,3,8,5.0
324,T315,T315,Sam Horsfield,1,8,3.0
325,T315,T315,David Howell,2,8,3.0
326,T315,T315,David Hronek,1,8,8.0
327,T315,T315,Yuta Ikeda,3,8,2.0
328,T315,T315,Romain Langasque,1,8,3.0
329,T315,T315,Jarrod Lyle,10,8,
330,T315,T315,Jordan Niebrugge,6,8,
331,T315,T315,Mark O'Meara,2,8,
332,T315,T315,Chase Parker,2,8,
333,T315,T315,Tim Petrovic,7,8,7.0
334,T315,T315,Carl Pettersson,22,8,1.0
335,T315,T315,Michael Putnam,7,8,1.0
336,T315,T315,Bo Van Pelt,5,8,
337,T315,T315,Armando Villarreal,1,8,1.0
338,T315,T315,Anthony Wall,1,8,1.0
339,T315,T315,Jeunghun Wang,2,8,2.0
340,T315,T315,Fabrizio Zanotti,1,8,1.0
341,T315,T315,Xinjun Zhang,1,8,2.0
342,T343,T343,Joe Affrunti,4,7,2.0
343,T343,T343,Steven Alker,1,7,3.0
344,T343,T343,Mark Anguiano,1,7,
345,T343,T343,Ashun Wu,1,7,1.0
346,T343,T343,Matthew Baldwin,1,7,
347,T343,T343,Kristoffer Broberg,3,7,
348,T343,T343,George Coetzee,7,7,
349,T343,T343,Nicolas Colsaerts,2,7,
350,T343,T343,Ryan Evans,1,7,1.0
351,T343,T343,Tommy Fleetwood,2,7,2.0
352,T343,T343,John Hahn,1,7,2.0
353,T343,T343,Todd Hamilton,1,7,3.0
354,T343,T343,Soren Hansen,1,7,1.0
355,T343,T343,Scott Hend,5,7,2.0
356,T343,T343,Shugo Imahira,1,7,2.0
357,T343,T343,Steven Jeffress,1,7,
358,T343,T343,Phachara Khongwatmai,1,7,2.0
359,T343,T343,HaoTong Li,3,7,
360,T343,T343,Jeff Maggert,2,7,1.0
361,T343,T343,Jack Maguire,2,7,3.0
362,T343,T343,John Mallinger,1,7,2.0
363,T343,T343,Mardan Mamat,1,7,3.0
364,T343,T343,Nick Mason,1,7,
365,T343,T343,Stefano Mazzoli,1,7,2.0
366,T343,T343,Rocco Mediate,2,7,1.0
367,T343,T343,Yusaku Miyazato,4,7,2.0
368,T343,T343,Colin Montgomerie,1,7,
369,T343,T343,Alan Morin,2,7,1.0
370,T343,T343,Seung-Yul Noh,28,7,1.0
371,T343,T343,Thorbjørn Olesen,5,7,1.0
372,T343,T343,Thomas Pieters,5,7,2.0
373,T343,T343,Richie Ramsay,1,7,2.0
374,T343,T343,Tommy Sharp,1,7,2.0
375,T343,T343,"Wes Short, Jr.",1,7,1.0
376,T343,T343,Hideto Tanihara,4,7,4.0
377,T343,T343,Tim Weinhart,1,7,2.0
378,T343,T343,Mike Weir,10,7,1.0
379,T380,T380,Craig Barlow,3,6,2.0
380,T380,T380,Dean Burmester,1,6,1.0
381,T380,T380,Sam Burns,1,6,
382,T380,T380,Mark Calcavecchia,1,6,1.0
383,T380,T380,SSP Chawrasia,2,6,
384,T380,T380,Thitiphun Chuayprakong,1,6,
385,T380,T380,Adam Cornelson,1,6,
386,T380,T380,Nick Cullen,2,6,1.0
387,T380,T380,Steve Cutler,1,6,5.0
388,T380,T380,John Daly,3,6,1.0
389,T380,T380,Matt Dobyns,7,6,
390,T380,T380,Dennis Downs,1,6,2.0
391,T380,T380,Bradley Dredge,1,6,
392,T380,T380,David Duval,2,6,1.0
393,T380,T380,Jacob Eggers,1,6,
394,T380,T380,Bob Estes,1,6,
395,T380,T380,Martin Flores,2,6,
396,T380,T380,Domenico Geminiani,1,6,
397,T380,T380,Scott Gregory,1,6,2.0
398,T380,T380,Brandon Hagy,2,6,
399,T380,T380,Jesse Hutchins,1,6,
400,T380,T380,Steven Ihm,1,6,
401,T380,T380,Marty Jertson,1,6,
402,T380,T380,Nick Killpack,1,6,
403,T380,T380,Ben Leong,1,6,
404,T380,T380,Lance Lopez,1,6,
405,T380,T380,Joost Luiten,2,6,6.0
406,T380,T380,Matt Marshall,1,6,1.0
407,T380,T380,Denny McCarthy,2,6,3.0
408,T380,T380,Paul McConnell,2,6,2.0
409,T380,T380,Lee McCoy,7,6,3.0
410,T380,T380,James Morrison,3,6,
411,T380,T380,Kyle Mueller,1,6,6.0
412,T380,T380,Trey Mullinax,2,6,1.0
413,T380,T380,Jin Park,1,6,
414,T380,T380,"Ted Potter, Jr.",2,6,6.0
415,T380,T380,Brett Quigley,1,6,
416,T380,T380,Robert Rock,1,6,1.0
417,T380,T380,Sammy Schmitz,1,6,2.0
418,T380,T380,Chris Smith,5,6,1.0
419,T380,T380,Chad Sorensen,1,6,
420,T380,T380,Matthew Southgate,1,6,2.0
421,T380,T380,Miguel Tabuena,2,6,
422,T380,T380,Kevin Tway,1,6,
423,T380,T380,Marc Warren,2,6,2.0
424,T380,T380,Nick Watney,5,6,
425,T380,T380,Matt Weibring,1,6,1.0
426,T380,T380,Scott Wolfes,1,6,1.0
427,T428,T428,Frank Adams III,1,5,3.0
428,T428,T428,Mark Anderson,1,5,1.0
429,T428,T428,Connor Arendell,1,5,1.0
430,T428,T428,Rafael Campos,2,5,2.0
431,T428,T428,Paul Chaplet,1,5,
432,T428,T428,Corey Conners,1,5,
433,T428,T428,James Driscoll,1,5,2.0
434,T428,T428,Gonzalo Fernandez-Castaño,2,5,3.0
435,T428,T428,Ben Geyer,1,5,
436,T428,T428,Eric Hallberg,1,5,
437,T428,T428,Kramer Hickok,2,5,2.0
438,T428,T428,Nathan Holman,4,5,2.0
439,T428,T428,Paul Howard,1,5,
440,T428,T428,Kodai Ichihara,1,5,
441,T428,T428,Vince India,1,5,
442,T428,T428,Cheng Jin,1,5,3.0
443,T428,T428,Maximilian Kieffer,1,5,
444,T428,T428,Rob Labritz,1,5,1.0
445,T428,T428,Paul Lawrie,1,5,3.0
446,T428,T428,Richard Lee,2,5,1.0
447,T428,T428,Sang-hee Lee,1,5,
448,T428,T428,WC Liang,1,5,1.0
449,T428,T428,Zander Lombard,1,5,
450,T428,T428,Mitch Lowe,1,5,1.0
451,T428,T428,Mikael Lundberg,1,5,2.0
452,T428,T428,Maverick McNealy,1,5,
453,T428,T428,Alex Moon,1,5,
454,T428,T428,Toshinori Muto,1,5,
455,T428,T428,Corey Nagy,1,5,5.0
456,T428,T428,Blake Olson,1,5,
457,T428,T428,Renato Paratore,1,5,
458,T428,T428,Jordan Payne,1,5,2.0
459,T428,T428,Adam Rainaud,1,5,5.0
460,T428,T428,Cory Renfrew,1,5,
461,T428,T428,Chris Riley,2,5,1.0
462,T428,T428,Scottie Scheffler,1,5,
463,T428,T428,Conrad Shindler,1,5,
464,T428,T428,Sebastian Soderberg,1,5,
465,T428,T428,Joel Stalter,1,5,1.0
466,T428,T428,Richard Sterne,2,5,5.0
467,T428,T428,Yosuke Tsukada,2,5,1.0
468,T428,T428,Jaco Van Zyl,2,5,1.0
469,T428,T428,Sebastián Vázquez,1,5,3.0
470,T428,T428,Romain Wattel,1,5,
471,T428,T428,Brett Wetterich,1,5,3.0
472,T428,T428,Wyatt Worthington II,1,5,5.0
473,T428,T428,Zach Wright,1,5,
474,T428,T428,Yoshio Yamamoto,1,5,2.0
475,T428,T428,Y.E. Yang,1,5,2.0
476,T477,T477,Jason Allred,1,4,
477,T477,T477,Max Alverio,1,4,1.0
478,T477,T477,Derek Bard,2,4,2.0
479,T477,T477,Mark Blakefield,1,4,
480,T477,T477,Matthew Borchert,1,4,
481,T477,T477,Julien Brun,2,4,
482,T477,T477,Kent Bulle,1,4,
483,T477,T477,Derek Chang,1,4,
484,T477,T477,Daniel Chopra,1,4,2.0
485,T477,T477,Keith Clearwater,1,4,2.0
486,T477,T477,Austin Cook,1,4,
487,T477,T477,Chris Crawford,1,4,
488,T477,T477,Brad Dalke,1,4,
489,T477,T477,Marco Dawson,1,4,
490,T477,T477,Zecheng Dou,1,4,3.0
491,T477,T477,Jared du Toit,1,4,1.0
492,T477,T477,Scott Fernandez,1,4,
493,T477,T477,Jorge Fernández-Valdés,1,4,2.0
494,T477,T477,Edward Figueroa,1,4,
495,T477,T477,Kevin Foley,1,4,
496,T477,T477,Derek Gillespie,1,4,1.0
497,T477,T477,Jerry Haas,1,4,
498,T477,T477,Austin Jordan,1,4,
499,T477,T477,Billy Kennerly,1,4,1.0
500,T477,T477,Michio Matsumura,1,4,2.0
501,T477,T477,Byron Meth,1,4,3.0
502,T477,T477,Kelly Mitchum,2,4,1.0
503,T477,T477,Jack Newman,1,4,
504,T477,T477,Brian Norman,1,4,
505,T477,T477,Garrett Okamura,1,4,1.0
506,T477,T477,Robby Ormand,1,4,1.0
507,T477,T477,Brad Ott,1,4,3.0
508,T477,T477,Rod Perry,2,4,2.0
509,T477,T477,Ben Polland,1,4,
510,T477,T477,Andy Pope,1,4,2.0
511,T477,T477,Haydn Porteous,1,4,1.0
512,T477,T477,Tyler Raber,1,4,
513,T477,T477,Garrett Rank,1,4,
514,T477,T477,Clayton Rask,1,4,
515,T477,T477,Ollie Schniederjans,7,4,
516,T477,T477,Jack Senior,1,4,
517,T477,T477,Brian Smock,2,4,1.0
518,T477,T477,J.J. Spaun,1,4,
519,T477,T477,Ryan Stachler,1,4,
520,T477,T477,Brandon Stone,2,4,
521,T477,T477,Justin Suh,1,4,3.0
522,T477,T477,Ben Taylor,2,4,
523,T477,T477,Dalton Ward,1,4,3.0
524,T477,T477,Ian Woosnam,1,4,
525,T526,T526,Oskar Arvidsson,1,3,1.0
526,T526,T526,Philip Barbaree,1,3,
527,T526,T526,Wil Bateman,1,3,2.0
528,T526,T526,"Rich Berberian, Jr.",1,3,1.0
529,T526,T526,Hugo Bernard,1,3,
530,T526,T526,David Bradshaw,1,3,
531,T526,T526,Josh Broadaway,2,3,
532,T526,T526,Yi Cao,1,3,
533,T526,T526,Case Cochran,1,3,2.0
534,T526,T526,Franklin Corpening,1,3,2.0
535,T526,T526,Zachary Edmondson,1,3,
536,T526,T526,Nacho Elvira,1,3,1.0
537,T526,T526,Branson Ferrier,1,3,2.0
538,T526,T526,Brad Fritsch,1,3,
539,T526,T526,Matt Gilchrest,1,3,
540,T526,T526,Blair Hamilton,1,3,
541,T526,T526,Nick Hardy,1,3,1.0
542,T526,T526,Mackenzie Hughes,1,3,
543,T526,T526,Frederick Janneck,1,3,
544,T526,T526,Rikard Karlberg,2,3,
545,T526,T526,Jeff Karlsson,1,3,3.0
546,T526,T526,Hyung-Sung Kim,1,3,2.0
547,T526,T526,Johan Kok,1,3,
548,T526,T526,Neal Lancaster,1,3,3.0
549,T526,T526,Brad Lardon,1,3,1.0
550,T526,T526,Dave Levesque,1,3,
551,T526,T526,Shawn Lu,1,3,
552,T526,T526,Gregor Main,1,3,
553,T526,T526,David Mathis,1,3,2.0
554,T526,T526,Brian Maurer,1,3,2.0
555,T526,T526,Dan McCarthy,1,3,1.0
556,T526,T526,Jon McLean,1,3,
557,T526,T526,Michael Miller,1,3,1.0
558,T526,T526,Taylor Moore,1,3,
559,T526,T526,David Muttitt,1,3,
560,T526,T526,Loren Personett,1,3,1.0
561,T526,T526,Aron Price,1,3,
562,T526,T526,Jonathan Randolph,1,3,2.0
563,T526,T526,Jason Schmuhl,1,3,1.0
564,T526,T526,Michael Schoolcraft,1,3,
565,T526,T526,Rick Schuller,1,3,
566,T526,T526,Jeev Milkha Singh,1,3,1.0
567,T526,T526,David Skinns,1,3,
568,T526,T526,David Solomon,1,3,3.0
569,T526,T526,Clément Sordet,1,3,3.0
570,T526,T526,Josh Speight,1,3,2.0
571,T526,T526,Gary Stal,1,3,1.0
572,T526,T526,Joseph Summerhays,1,3,
573,T526,T526,Curtis Thompson,1,3,
574,T526,T526,Mike Van Sickle,1,3,2.0
575,T526,T526,Danie van Tonder,1,3,1.0
576,T526,T526,Patrick Wilkes-Krier,1,3,1.0
577,T526,T526,Garrett Willis,1,3,1.0
578,T526,T526,Casey Wittenberg,1,3,
579,T526,T526,Will Zalatoris,1,3,3.0
580,T581,T581,Chris Baker,1,2,1.0
581,T581,T581,Michael Block,1,2,1.0
582,T581,T581,Mark Brown,1,2,
583,T581,T581,Fred Couples,1,2,1.0
584,T581,T581,Brian Gaffney,1,2,2.0
585,T581,T581,T.J. Howe,1,2,
586,T581,T581,Dru Love,1,2,
587,T581,T581,Matthew NeSmith,1,2,
588,T581,T581,Sung Joon Park,1,2,
589,T581,T581,Kyle Robbins,1,2,2.0
590,T581,T581,Richie Schembechler II,1,2,1.0
