,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,Jim Furyk,14,7
1,T2,T2,Brian Harman,31,6
2,T2,T2,Dustin Johnson,22,6
3,T4,T4,Jason Bohn,21,5
4,T4,T4,Miguel Angel Carballo,18,5
5,T4,T4,Paul Casey,22,5
6,T4,T4,Ben Crane,27,5
7,T4,T4,Graham DeLaet,21,5
8,T4,T4,Rickie Fowler,23,5
9,T4,T4,Lucas Glover,23,5
10,T4,T4,Emiliano Grillo,25,5
11,T4,T4,Morgan Hoffmann,25,5
12,T4,T4,Billy Horschel,20,5
13,T4,T4,Michael Kim,29,5
14,T4,T4,Kevin Kisner,27,5
15,T4,T4,Brooks Koepka,21,5
16,T4,T4,Bryce Molder,26,5
17,T4,T4,Sean O'Hair,27,5
18,T4,T4,Jeff Overton,25,5
19,T4,T4,Webb Simpson,20,5
20,T4,T4,Vijay Singh,22,5
21,T22,T22,Ryan Armour,1,4
22,T22,T22,Aaron Baddeley,28,4
23,T22,T22,Daniel Berger,26,4
24,T22,T22,Keegan Bradley,26,4
25,T22,T22,Roberto Castro,27,4
26,T22,T22,Bud Cauley,14,4
27,T22,T22,Kevin Chappell,27,4
28,T22,T22,George Coetzee,7,4
29,T22,T22,Bryson DeChambeau,12,4
30,T22,T22,Andrew Dodt,2,4
31,T22,T22,Jason Dufner,28,4
32,T22,T22,Ken Duke,20,4
33,T22,T22,Brian Gay,13,4
34,T22,T22,Rhein Gibson,20,4
35,T22,T22,Fabián Gómez,26,4
36,T22,T22,Jason Gore,27,4
37,T22,T22,Chesson Hadley,27,4
38,T22,T22,Adam Hadwin,27,4
39,T22,T22,David Hearn,29,4
40,T22,T22,Russell Henley,25,4
41,T22,T22,Jim Herman,29,4
42,T22,T22,Tom Hoge,26,4
43,T22,T22,J.B. Holmes,22,4
44,T22,T22,Mark Hubbard,30,4
45,T22,T22,Billy Hurley III,20,4
