,Consecutive_Birdies_Streak_RANK THIS WEEK,Consecutive_Birdies_Streak_RANK LAST WEEK,Consecutive_Birdies_Streak_PLAYER NAME,Consecutive_Birdies_Streak_EVENTS,Consecutive_Birdies_Streak_NUMBER OF HOLES
95,T63,T63,Lucas Glover,23,4
96,T63,T63,Jason Gore,27,4
97,T63,T63,Branden Grace,18,4
98,T63,T63,Luke Guthrie,19,4
99,T63,T63,Bill Haas,24,4
100,T63,T63,James Hahn,26,4
101,T63,T63,David Hearn,29,4
102,T63,T63,Russell Henley,25,4
103,T63,T63,J.B. Holmes,22,4
104,T63,T63,Charles Howell III,25,4
105,T63,T63,John Huh,28,4
106,T63,T63,Freddie Jacobson,26,4
107,T63,T63,Marty Jertson,1,4
108,T63,T63,Dustin Johnson,22,4
109,T63,T63,Sung Kang,29,4
110,T63,T63,Michael Kim,29,4
111,T63,T63,Chris Kirk,28,4
112,T63,T63,Kevin Kisner,27,4
113,T63,T63,Patton Kizzire,27,4
114,T63,T63,Colt Knost,26,4
115,T63,T63,Russell Knox,25,4
116,T63,T63,Jason Kokrak,28,4
117,T63,T63,Scott Langley,22,4
118,T63,T63,Richard Lee,2,4
119,T63,T63,Justin Leonard,13,4
120,T63,T63,HaoTong Li,3,4
121,T63,T63,Frank Lickliter II,9,4
122,T63,T63,Shane Lowry,17,4
123,T63,T63,Jarrod Lyle,10,4
124,T63,T63,Steve Marino,24,4
125,T63,T63,Hideki Matsuyama,23,4
126,T63,T63,Billy Mayfair,7,4
127,T63,T63,Rory McIlroy,18,4
128,T63,T63,George McNeill,23,4
129,T63,T63,John Merrick,12,4
130,T63,T63,Phil Mickelson,22,4
131,T63,T63,Henrik Norlander,21,4
132,T63,T63,Geoff Ogilvy,22,4
133,T63,T63,Rob Oppenheim,21,4
134,T63,T63,Carlos Ortiz,29,4
135,T63,T63,Greg Owen,29,4
136,T63,T63,Ryan Palmer,23,4
137,T63,T63,Paul Peterson,1,4
138,T63,T63,D.A. Points,18,4
139,T63,T63,Ian Poulter,13,4
140,T63,T63,Alex Prugh,13,4
141,T63,T63,Jon Rahm,9,4
142,T63,T63,Chez Reavie,27,4
143,T63,T63,Wes Roach,21,4
144,T63,T63,Andres Romero,14,4
145,T63,T63,Justin Rose,18,4
146,T63,T63,Rory Sabbatini,20,4
147,T63,T63,Ollie Schniederjans,7,4
148,T63,T63,Charl Schwartzel,19,4
149,T63,T63,Adam Scott,20,4
150,T63,T63,Webb Simpson,20,4
151,T63,T63,Vijay Singh,22,4
152,T63,T63,Jordan Spieth,21,4
153,T63,T63,Scott Stallings,27,4
154,T63,T63,Kyle Stanley,28,4
155,T63,T63,Shawn Stefani,29,4
156,T63,T63,Henrik Stenson,14,4
157,T63,T63,Darron Stiles,17,4
158,T63,T63,Brian Stuard,20,4
159,T63,T63,Daniel Summerhays,28,4
160,T63,T63,Adam Svensson,2,4
161,T63,T63,Hudson Swafford,30,4
162,T63,T63,Michael Thompson,23,4
163,T63,T63,Dawie van der Walt,25,4
164,T63,T63,Camilo Villegas,27,4
165,T63,T63,Jimmy Walker,25,4
166,T63,T63,Nick Watney,5,4
167,T63,T63,Bubba Watson,19,4
168,T63,T63,Charlie Wi,5,4
169,T63,T63,Tim Wilkinson,22,4
170,T63,T63,Gary Woodland,26,4
171,T63,T63,Xinjun Zhang,1,4
172,T173,T173,Thomas Aiken,23,3
173,T173,T173,Robert Allenby,23,3
174,T173,T173,Abraham Ancer,19,3
175,T173,T173,Kiradech Aphibarnrat,11,3
176,T173,T173,Ryan Armour,1,3
177,T173,T173,Arjun Atwal,6,3
178,T173,T173,Eric Axley,7,3
179,T173,T173,Aaron Baddeley,28,3
180,T173,T173,Philip Barbaree,1,3
181,T173,T173,Charlie Beljan,13,3
182,T173,T173,Grégory Bourdy,3,3
183,T173,T173,Michael Bradley,8,3
184,T173,T173,Kristoffer Broberg,3,3
185,T173,T173,Mark Brooks,1,3
186,T173,T173,Scott Brown,27,3
187,T173,T173,Wesley Bryan,4,3
188,T173,T173,Jonathan Byrd,6,3
189,T173,T173,Miguel Angel Carballo,18,3
190,T173,T173,Paul Casey,22,3
191,T173,T173,K.J. Choi,22,3
192,T173,T173,Darren Clarke,4,3
193,T173,T173,George Coetzee,7,3
194,T173,T173,Chad Collins,26,3
195,T173,T173,Ben Curtis,5,3
196,T173,T173,Brian Davis,9,3
197,T173,T173,Bryson DeChambeau,12,3
198,T173,T173,Matt Dobyns,7,3
199,T173,T173,Jamie Donaldson,13,3
200,T173,T173,Zecheng Dou,1,3
201,T173,T173,James Driscoll,1,3
202,T173,T173,Jared du Toit,1,3
203,T173,T173,Ernie Els,21,3
204,T173,T173,Matt Every,17,3
205,T173,T173,Gonzalo Fernandez-Castaño,2,3
206,T173,T173,Jorge Fernández-Valdés,1,3
207,T173,T173,Edward Figueroa,1,3
208,T173,T173,Tony Finau,28,3
209,T173,T173,Trevor Fisher Jr,1,3
210,T173,T173,Ross Fisher,4,3
211,T173,T173,Matthew Fitzpatrick,12,3
212,T173,T173,Martin Flores,2,3
213,T173,T173,Marcus Fraser,5,3
214,T173,T173,Fred Funk,4,3
215,T173,T173,Tommy Gainey,4,3
216,T173,T173,Robert Gamez,2,3
217,T173,T173,Robert Garrigus,21,3
218,T173,T173,Brian Gay,13,3
219,T173,T173,Rhein Gibson,20,3
220,T173,T173,Tom Gillis,12,3
221,T173,T173,Andres Gonzales,28,3
222,T173,T173,Retief Goosen,16,3
223,T173,T173,Scott Gregory,1,3
224,T173,T173,Emiliano Grillo,25,3
225,T173,T173,Chesson Hadley,27,3
226,T173,T173,Padraig Harrington,16,3
227,T173,T173,Tyrrell Hatton,5,3
228,T173,T173,Scott Hend,5,3
229,T173,T173,J.J. Henry,24,3
230,T173,T173,Tim Herron,14,3
231,T173,T173,Justin Hicks,15,3
232,T173,T173,Wes Homan,3,3
233,T173,T173,Billy Hurley III,20,3
234,T173,T173,Kodai Ichihara,1,3
235,T173,T173,Yuta Ikeda,3,3
236,T173,T173,Ryo Ishikawa,6,3
237,T173,T173,Thongchai Jaidee,8,3
238,T173,T173,Zach Johnson,24,3
239,T173,T173,Andrew Johnston,4,3
240,T173,T173,Kent Jones,1,3
241,T173,T173,Robert Karlsson,2,3
242,T173,T173,Daisuke Kataoka,1,3
243,T173,T173,Martin Kaymer,10,3
244,T173,T173,Jerry Kelly,23,3
245,T173,T173,K.T. Kim,7,3
246,T173,T173,Si Woo Kim,34,3
247,T173,T173,Søren Kjeldsen,12,3
248,T173,T173,Kelly Kraft,20,3
249,T173,T173,Anirban Lahiri,21,3
250,T173,T173,Martin Laird,24,3
251,T173,T173,Andrew Landry,18,3
252,T173,T173,Romain Langasque,1,3
253,T173,T173,Bernhard Langer,2,3
254,T173,T173,Lucas Lee,16,3
255,T173,T173,Ben Leong,1,3
256,T173,T173,Luke List,27,3
257,T173,T173,Lance Lopez,1,3
258,T173,T173,Davis Love III,15,3
259,T173,T173,Jamie Lovemark,27,3
260,T173,T173,Joost Luiten,2,3
261,T173,T173,Hunter Mahan,22,3
262,T173,T173,Matteo Manassero,2,3
263,T173,T173,Nick Mason,1,3
264,T173,T173,Larry Mize,1,3
265,T173,T173,Alex Moon,1,3
266,T173,T173,Seung-Yul Noh,28,3
267,T173,T173,Sean O'Hair,27,3
268,T173,T173,Thorbjørn Olesen,5,3
269,T173,T173,Rod Pampling,18,3
270,T173,T173,Jin Park,1,3
271,T173,T173,Cameron Percy,15,3
272,T173,T173,Pat Perez,11,3
273,T173,T173,Carl Pettersson,22,3
274,T173,T173,Martin Piller,22,3
275,T173,T173,Ben Polland,1,3
276,T173,T173,Haydn Porteous,1,3
277,T173,T173,Ted Purdy,9,3
278,T173,T173,Jonathan Randolph,1,3
279,T173,T173,Kyle Reifers,34,3
280,T173,T173,Chris Riley,2,3
281,T173,T173,Patrick Rodgers,28,3
282,T173,T173,Ryan Ruffels,7,3
283,T173,T173,Sam Saunders,24,3
284,T173,T173,Robby Shelton,4,3
285,T173,T173,Heath Slocum,7,3
286,T173,T173,Young-han Song,2,3
287,T173,T173,Soomin Lee,2,3
288,T173,T173,Joel Stalter,1,3
289,T173,T173,Brett Stegmaier,29,3
290,T173,T173,Hunter Stewart,8,3
291,T173,T173,Robert Streb,27,3
292,T173,T173,Kevin Streelman,26,3
293,T173,T173,Steve Stricker,15,3
294,T173,T173,Andy Sullivan,11,3
295,T173,T173,Miguel Tabuena,2,3
296,T173,T173,Nick Taylor,26,3
297,T173,T173,Ben Taylor,2,3
298,T173,T173,Nicholas Thompson,5,3
299,T173,T173,David Toms,19,3
300,T173,T173,Ethan Tracy,4,3
301,T173,T173,Cameron Tringale,25,3
302,T173,T173,Marc Turnesa,10,3
303,T173,T173,Johnson Wagner,26,3
304,T173,T173,Boo Weekley,26,3
305,T173,T173,Lee Westwood,7,3
306,T173,T173,Steve Wheatcroft,26,3
307,T173,T173,Bernd Wiesberger,11,3
308,T173,T173,Willy Wilcox,23,3
309,T173,T173,Mark Wilson,21,3
310,T173,T173,Bobby Wyatt,6,3
311,T312,T312,Blake Adams,4,2
312,T312,T312,Jason Allred,1,2
313,T312,T312,Max Alverio,1,2
314,T312,T312,Mark Anderson,1,2
315,T312,T312,Oskar Arvidsson,1,2
316,T312,T312,Ashun Wu,1,2
317,T312,T312,Chris Baker,1,2
318,T312,T312,Matthew Baldwin,1,2
319,T312,T312,Derek Bard,2,2
320,T312,T312,Craig Barlow,3,2
321,T312,T312,Cameron Beckman,12,2
322,T312,T312,"Rich Berberian, Jr.",1,2
323,T312,T312,Matt Bettencourt,5,2
324,T312,T312,Josh Broadaway,2,2
325,T312,T312,Mark Brown,1,2
326,T312,T312,Dean Burmester,1,2
327,T312,T312,Mark Calcavecchia,1,2
328,T312,T312,Rodolfo Cazaubón,3,2
329,T312,T312,Greg Chalmers,12,2
330,T312,T312,SSP Chawrasia,2,2
331,T312,T312,Danny Chia,2,2
332,T312,T312,Daniel Chopra,1,2
333,T312,T312,Thitiphun Chuayprakong,1,2
334,T312,T312,Case Cochran,1,2
335,T312,T312,Nicolas Colsaerts,2,2
336,T312,T312,Austin Connelly,4,2
337,T312,T312,Corey Conners,1,2
338,T312,T312,Austin Cook,1,2
339,T312,T312,Adam Cornelson,1,2
340,T312,T312,Nick Cullen,2,2
341,T312,T312,Glen Day,3,2
342,T312,T312,Chris DiMarco,2,2
343,T312,T312,Bradley Dredge,1,2
344,T312,T312,Victor Dubuisson,5,2
345,T312,T312,Paul Dunne,4,2
346,T312,T312,David Duval,2,2
347,T312,T312,Zachary Edmondson,1,2
348,T312,T312,Jacob Eggers,1,2
349,T312,T312,Nacho Elvira,1,2
350,T312,T312,Scott Fernandez,1,2
351,T312,T312,Tommy Fleetwood,2,2
352,T312,T312,Brad Fritsch,1,2
353,T312,T312,Domenico Geminiani,1,2
354,T312,T312,Ben Geyer,1,2
355,T312,T312,Derek Gillespie,1,2
356,T312,T312,Jerry Haas,1,2
357,T312,T312,Brandon Hagy,2,2
358,T312,T312,John Hahn,1,2
359,T312,T312,Soren Hansen,1,2
360,T312,T312,Brandon Harkins,1,2
361,T312,T312,Adam Hart,2,2
362,T312,T312,Mark Hensby,5,2
363,T312,T312,Nathan Holman,4,2
364,T312,T312,Sam Horsfield,1,2
365,T312,T312,David Howell,2,2
366,T312,T312,Jesse Hutchins,1,2
367,T312,T312,Steven Ihm,1,2
368,T312,T312,Trevor Immelman,11,2
369,T312,T312,Vince India,1,2
370,T312,T312,Arie Ahmad Irawan,1,2
371,T312,T312,Frederick Janneck,1,2
372,T312,T312,Steven Jeffress,1,2
373,T312,T312,Miguel Angel Jiménez,2,2
374,T312,T312,Cheng Jin,1,2
375,T312,T312,Michael Johnson,4,2
376,T312,T312,Jeff Karlsson,1,2
377,T312,T312,Satoshi Kodaira,3,2
378,T312,T312,Richard Lee,11,2
379,T312,T312,WC Liang,1,2
380,T312,T312,Zander Lombard,1,2
381,T312,T312,Dru Love,1,2
382,T312,T312,Jeff Maggert,2,2
383,T312,T312,Mardan Mamat,1,2
384,T312,T312,Prayad Marksaeng,1,2
385,T312,T312,Matt Marshall,1,2
386,T312,T312,David Mathis,1,2
387,T312,T312,Michio Matsumura,1,2
388,T312,T312,Troy Matteson,3,2
389,T312,T312,Ryan McClintock,1,2
390,T312,T312,Parker McLachlin,3,2
391,T312,T312,Shaun Micheel,3,2
392,T312,T312,Michael Miller,1,2
393,T312,T312,Colin Montgomerie,1,2
394,T312,T312,Alan Morin,2,2
395,T312,T312,James Morrison,3,2
396,T312,T312,Trey Mullinax,2,2
397,T312,T312,Corey Nagy,1,2
398,T312,T312,Matthew NeSmith,1,2
399,T312,T312,Alex Noren,4,2
400,T312,T312,Mark O'Meara,2,2
401,T312,T312,Garrett Okamura,1,2
402,T312,T312,Brad Ott,1,2
403,T312,T312,Chase Parker,2,2
404,T312,T312,Rod Perry,2,2
405,T312,T312,Loren Personett,1,2
406,T312,T312,John Peterson,3,2
407,T312,T312,Tim Petrovic,7,2
408,T312,T312,Thomas Pieters,5,2
409,T312,T312,Aron Price,1,2
410,T312,T312,Dicky Pride,21,2
411,T312,T312,Michael Putnam,7,2
412,T312,T312,Brett Quigley,1,2
413,T312,T312,Garrett Rank,1,2
414,T312,T312,Curtis Reed,2,2
415,T312,T312,Cory Renfrew,1,2
416,T312,T312,Robert Rock,1,2
417,T312,T312,John Rollins,9,2
418,T312,T312,Xander Schauffele,2,2
419,T312,T312,Richie Schembechler II,1,2
420,T312,T312,Michael Schoolcraft,1,2
421,T312,T312,Conrad Shindler,1,2
422,T312,T312,"Wes Short, Jr.",1,2
423,T312,T312,Jeev Milkha Singh,1,2
424,T312,T312,Chris Smith,5,2
425,T312,T312,Matthew Southgate,1,2
426,T312,T312,Hayden Springer,1,2
427,T312,T312,Gary Stal,1,2
428,T312,T312,Richard Sterne,2,2
429,T312,T312,Brandon Stone,2,2
430,T312,T312,Hideto Tanihara,4,2
431,T312,T312,Curtis Thompson,1,2
432,T312,T312,Kevin Tway,1,2
433,T312,T312,Omar Uresti,4,2
434,T312,T312,Bo Van Pelt,5,2
435,T312,T312,Mike Van Sickle,1,2
436,T312,T312,Armando Villarreal,1,2
437,T312,T312,Anthony Wall,1,2
438,T312,T312,Tim Weinhart,1,2
439,T312,T312,Mike Weir,10,2
440,T312,T312,Aaron Wise,2,2
441,T312,T312,Casey Wittenberg,1,2
442,T312,T312,Chris Wood,8,2
443,T312,T312,Yoshio Yamamoto,1,2
444,T312,T312,Greg Yates,1,2
445,T312,T312,Jordan Zunic,1,2
446,T447,T447,Frank Adams III,1,1
447,T447,T447,Steven Alker,1,1
448,T447,T447,Mark Anguiano,1,1
449,T447,T447,Connor Arendell,1,1
450,T447,T447,Wil Bateman,1,1
451,T447,T447,Rich Beem,1,1
452,T447,T447,Hugo Bernard,1,1
453,T447,T447,Mark Blakefield,1,1
454,T447,T447,Michael Block,1,1
455,T447,T447,Matthew Borchert,1,1
456,T447,T447,David Bradshaw,1,1
457,T447,T447,Julien Brun,2,1
458,T447,T447,Kent Bulle,1,1
459,T447,T447,Brian Bullington,1,1
460,T447,T447,Sam Burns,1,1
461,T447,T447,Yi Cao,1,1
462,T447,T447,Frankie Capan,1,1
463,T447,T447,Derek Chang,1,1
464,T447,T447,Paul Chaplet,1,1
465,T447,T447,Keith Clearwater,1,1
466,T447,T447,Gavin Coles,2,1
467,T447,T447,Cory Cooper,1,1
468,T447,T447,Franklin Corpening,1,1
469,T447,T447,David Coupland,1,1
470,T447,T447,Fred Couples,1,1
471,T447,T447,Chris Crawford,1,1
472,T447,T447,Steve Cutler,1,1
473,T447,T447,Brad Dalke,1,1
474,T447,T447,John Daly,3,1
475,T447,T447,Marco Dawson,1,1
476,T447,T447,Dennis Downs,1,1
477,T447,T447,Bob Estes,1,1
478,T447,T447,Ryan Evans,1,1
479,T447,T447,Branson Ferrier,1,1
480,T447,T447,Kevin Foley,1,1
481,T447,T447,Oscar Fraustro,1,1
482,T447,T447,Brian Gaffney,1,1
483,T447,T447,Joey Garber,4,1
484,T447,T447,Matt Gilchrest,1,1
485,T447,T447,Ricardo Gouveia,1,1
486,T447,T447,Eric Hallberg,1,1
487,T447,T447,Todd Hamilton,1,1
488,T447,T447,Blair Hamilton,1,1
489,T447,T447,Nick Hardy,1,1
490,T447,T447,Dudley Hart,1,1
491,T447,T447,James Heath,1,1
492,T447,T447,Ryan Helminen,1,1
493,T447,T447,Kramer Hickok,2,1
494,T447,T447,Bo Hoag,1,1
495,T447,T447,Paul Howard,1,1
496,T447,T447,T.J. Howe,1,1
497,T447,T447,David Hronek,1,1
498,T447,T447,Mackenzie Hughes,1,1
499,T447,T447,Shugo Imahira,1,1
500,T447,T447,Lasse Jensen,1,1
501,T447,T447,Austin Jordan,1,1
502,T447,T447,Rikard Karlberg,2,1
503,T447,T447,Billy Kennerly,1,1
504,T447,T447,Phachara Khongwatmai,1,1
505,T447,T447,Maximilian Kieffer,1,1
506,T447,T447,Nick Killpack,1,1
507,T447,T447,Hyung-Sung Kim,1,1
508,T447,T447,Johan Kok,1,1
509,T447,T447,Rob Labritz,1,1
510,T447,T447,Neal Lancaster,1,1
511,T447,T447,Brad Lardon,1,1
512,T447,T447,Paul Lawrie,1,1
513,T447,T447,Sang-hee Lee,1,1
514,T447,T447,Dave Levesque,1,1
515,T447,T447,Mitch Lowe,1,1
516,T447,T447,Shawn Lu,1,1
517,T447,T447,Mikael Lundberg,1,1
518,T447,T447,Sandy Lyle,2,1
519,T447,T447,Matt Mabrey,1,1
520,T447,T447,Jack Maguire,2,1
521,T447,T447,Gregor Main,1,1
522,T447,T447,John Mallinger,1,1
523,T447,T447,Len Mattiace,1,1
524,T447,T447,Brian Maurer,1,1
525,T447,T447,Stefano Mazzoli,1,1
526,T447,T447,Dan McCarthy,1,1
527,T447,T447,Denny McCarthy,2,1
528,T447,T447,Paul McConnell,2,1
529,T447,T447,Jon McLean,1,1
530,T447,T447,Maverick McNealy,1,1
531,T447,T447,Rocco Mediate,2,1
532,T447,T447,Byron Meth,1,1
533,T447,T447,Kelly Mitchum,2,1
534,T447,T447,Yusaku Miyazato,4,1
535,T447,T447,Taylor Moore,1,1
536,T447,T447,Kyle Mueller,1,1
537,T447,T447,Toshinori Muto,1,1
538,T447,T447,David Muttitt,1,1
539,T447,T447,Jack Newman,1,1
540,T447,T447,Jordan Niebrugge,6,1
541,T447,T447,Brian Norman,1,1
542,T447,T447,Blake Olson,1,1
543,T447,T447,Robby Ormand,1,1
544,T447,T447,Renato Paratore,1,1
545,T447,T447,Sung Joon Park,1,1
546,T447,T447,Andy Pope,1,1
547,T447,T447,"Ted Potter, Jr.",2,1
548,T447,T447,Tyler Raber,1,1
549,T447,T447,Adam Rainaud,1,1
550,T447,T447,Richie Ramsay,1,1
551,T447,T447,Clayton Rask,1,1
552,T447,T447,Alex Redfield,1,1
553,T447,T447,Kyle Robbins,1,1
554,T447,T447,Scottie Scheffler,1,1
555,T447,T447,Sammy Schmitz,1,1
556,T447,T447,Jason Schmuhl,1,1
557,T447,T447,Rick Schuller,1,1
558,T447,T447,Jack Senior,1,1
559,T447,T447,Tommy Sharp,1,1
560,T447,T447,Callum Shinkwin,1,1
561,T447,T447,David Skinns,1,1
562,T447,T447,Lee Slattery,1,1
563,T447,T447,Brian Smock,2,1
564,T447,T447,Sebastian Soderberg,1,1
565,T447,T447,David Solomon,1,1
566,T447,T447,Clément Sordet,1,1
567,T447,T447,Chad Sorensen,1,1
568,T447,T447,J.J. Spaun,1,1
569,T447,T447,Josh Speight,1,1
570,T447,T447,Ryan Stachler,1,1
571,T447,T447,Miguel Suarez,1,1
572,T447,T447,Justin Suh,1,1
573,T447,T447,Joseph Summerhays,1,1
574,T447,T447,Toru Taniguchi,1,1
575,T447,T447,Yosuke Tsukada,2,1
576,T447,T447,Danie van Tonder,1,1
577,T447,T447,Jaco Van Zyl,2,1
578,T447,T447,Sebastián Vázquez,1,1
579,T447,T447,Jeunghun Wang,2,1
580,T447,T447,Dalton Ward,1,1
581,T447,T447,Marc Warren,2,1
582,T447,T447,Tom Watson,1,1
583,T447,T447,Romain Wattel,1,1
584,T447,T447,Matt Weibring,1,1
585,T447,T447,Brett Wetterich,1,1
586,T447,T447,Patrick Wilkes-Krier,1,1
587,T447,T447,Garrett Willis,1,1
588,T447,T447,Scott Wolfes,1,1
589,T447,T447,Ian Woosnam,1,1
590,T447,T447,Wyatt Worthington II,1,1
591,T447,T447,Zach Wright,1,1
592,T447,T447,Y.E. Yang,1,1
593,T447,T447,Tim Yelverton,1,1
594,T447,T447,Will Zalatoris,1,1
595,T447,T447,Fabrizio Zanotti,1,1
