,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
42,T43,T43,Scott McCarron,63,7.06,445,63
43,T43,T43,Brandt Snedeker,85,7.06,593,84
44,T45,T45,Paul Goydos,78,7.05,550,78
45,T45,T45,Mark Wilson,107,7.05,754,107
46,47,47,J.P. Hayes,67,7.04,472,67
47,48,48,Marc Turnesa,87,7.03,612,87
48,T49,T49,Jason Day,81,7.01,568,81
49,T49,T49,Charlie Wi,97,7.01,680,97
50,51,51,Tim Herron,97,6.99,678,97
51,T52,T52,Dudley Hart,74,6.97,516,74
52,T52,T52,John Rollins,94,6.97,655,94
53,54,54,Matt Jones,95,6.95,660,95
54,T55,T55,Chad Collins,72,6.94,500,72
55,T55,T55,Tag Ridings,88,6.94,611,88
56,T57,T57,Stewart Cink,87,6.93,561,81
57,T57,T57,Chris DiMarco,87,6.93,603,87
58,59,59,Ernie Els,51,6.92,346,50
59,60,60,Scott Verplank,82,6.91,560,81
60,61,61,David Duval,51,6.9,352,51
61,62,62,Mark Hensby,71,6.89,489,71
62,63,63,Davis Love III,78,6.88,537,78
63,T64,T64,K.J. Choi,74,6.87,481,70
64,T64,T64,Todd Hamilton,92,6.87,632,92
65,66,66,Steve Elkington,84,6.85,575,84
66,T67,T67,Rod Pampling,83,6.84,547,80
67,T67,T67,Johnson Wagner,83,6.84,568,83
68,69,69,Parker McLachlin,88,6.82,600,88
69,T70,T70,Jason Gore,94,6.81,640,94
70,T70,T70,David Toms,70,6.81,463,68
71,T72,T72,Pat Perez,93,6.8,626,92
72,T72,T72,Kevin Sutherland,98,6.8,666,98
73,T74,T74,Will MacKenzie,62,6.79,421,62
74,T74,T74,Jeff Maggert,86,6.79,584,86
75,T74,T74,Rocco Mediate,87,6.79,591,87
76,77,77,Kenny Perry,97,6.78,658,97
77,T78,T78,Stephen Ames,83,6.77,555,82
78,T78,T78,Mark Calcavecchia,67,6.77,447,66
79,T78,T78,Chad Campbell,94,6.77,636,94
80,T78,T78,Michael Letzig,88,6.77,596,88
81,T78,T78,Patrick Sheehan,124,6.77,840,124
82,T83,T83,Brett Rumford,72,6.76,487,72
83,T83,T83,Dean Wilson,109,6.76,737,109
84,85,85,Rory Sabbatini,77,6.75,513,76
85,T86,T86,Bart Bryant,81,6.74,546,81
86,T86,T86,Todd Demsey,80,6.74,539,80
87,88,88,Fred Couples,60,6.73,404,60
88,T89,T89,Sergio Garcia,72,6.71,470,70
89,T89,T89,Lucas Glover,91,6.71,611,91
90,T91,T91,Mathias Grönberg,87,6.7,583,87
91,T91,T91,D.J. Trahan,94,6.7,630,94
92,T93,T93,Jim Furyk,95,6.69,629,94
93,T93,T93,Craig Kanada,65,6.69,435,65
94,T93,T93,Jeff Overton,103,6.69,689,103
95,T93,T93,Adam Scott,51,6.69,328,49
96,97,97,Y.E. Yang,89,6.67,594,89
97,98,98,Michael Allen,91,6.66,606,91
98,T99,T99,Ryan Palmer,69,6.64,458,69
99,T99,T99,Tim Petrovic,97,6.64,644,97
100,T99,T99,Vijay Singh,82,6.64,518,78
101,T99,T99,Nicholas Thompson,113,6.64,750,113
102,T103,T103,Charley Hoffman,94,6.63,623,94
103,T103,T103,Greg Kraft,63,6.63,418,63
104,105,105,Zach Johnson,85,6.62,556,84
105,T106,T106,Rich Beem,90,6.61,595,90
106,T106,T106,Ben Curtis,80,6.61,529,80
107,T108,T108,Tommy Armour III,77,6.6,508,77
108,T108,T108,Dustin Johnson,92,6.6,607,92
109,T110,T110,Robert Garrigus,90,6.58,592,90
110,T110,T110,Nick Watney,96,6.58,632,96
111,112,112,George McNeill,97,6.57,637,97
112,113,113,Brenden Pappas,66,6.56,433,66
113,T114,T114,Woody Austin,109,6.55,688,105
114,T114,T114,Bill Haas,99,6.55,648,99
115,116,116,Cody Freeman,66,6.52,430,66
116,T117,T117,Matt Kuchar,88,6.51,573,88
117,T117,T117,Steve Marino,119,6.51,775,119
118,T119,T119,Peter Lonard,92,6.5,598,92
119,T119,T119,Chez Reavie,102,6.5,663,102
120,121,121,Martin Laird,98,6.49,636,98
121,122,122,Mathew Goggin,91,6.48,590,91
122,T123,T123,Ángel Cabrera,55,6.47,330,51
123,T123,T123,Omar Uresti,74,6.47,479,74
124,T125,T125,Shigeki Maruyama,50,6.46,323,50
125,T125,T125,Sean O'Hair,81,6.46,523,81
126,127,127,Tom Lehman,51,6.45,329,51
127,T128,T128,Robert Gamez,79,6.44,509,79
128,T128,T128,Charles Howell III,101,6.44,638,99
129,T128,T128,Brett Quigley,80,6.44,515,80
130,T128,T128,Tim Wilkinson,95,6.44,612,95
131,T132,T132,Bob Estes,90,6.42,578,90
132,T132,T132,Lee Janzen,89,6.42,571,89
133,T132,T132,Heath Slocum,104,6.42,668,104
134,T135,T135,Nick Flanagan,89,6.4,570,89
135,T135,T135,Jerry Kelly,89,6.4,563,88
136,T135,T135,Billy Mayfair,103,6.4,659,103
137,138,138,Kevin Streelman,114,6.39,728,114
138,139,139,Bo Van Pelt,101,6.37,643,101
139,140,140,Stephen Leaney,53,6.36,337,53
140,T141,T141,Trevor Immelman,70,6.35,432,68
141,T141,T141,Troy Matteson,94,6.35,597,94
142,T141,T141,Chris Riley,51,6.35,324,51
143,T144,T144,Marco Dawson,64,6.33,405,64
144,T144,T144,Brad Elder,67,6.33,424,67
145,T144,T144,Brandt Jobe,52,6.33,329,52
146,147,147,James Driscoll,85,6.32,537,85
147,148,148,Jason Allred,63,6.3,397,63
148,149,149,Boo Weekley,86,6.27,520,83
149,T150,T150,Ryan Armour,87,6.26,545,87
150,T150,T150,Jimmy Walker,73,6.26,457,73
151,T150,T150,Bubba Watson,97,6.26,607,97
152,153,153,Robert Allenby,108,6.24,668,107
153,154,154,Glen Day,64,6.22,398,64
154,T155,T155,Brad Adamonis,87,6.21,540,87
155,T155,T155,Cliff Kresge,84,6.21,522,84
156,T155,T155,Hunter Mahan,87,6.21,528,85
157,T158,T158,Cameron Beckman,87,6.2,539,87
158,T158,T158,Alex Cejka,75,6.2,465,75
159,160,160,Paul Casey,55,6.19,322,52
160,161,161,John Huston,56,6.16,345,56
161,162,162,Jin Park,85,6.15,523,85
162,163,163,Doug LaBelle II,65,6.14,399,65
163,164,164,Carlos Franco,73,6.12,447,73
164,165,165,Tom Scherrer,56,6.11,342,56
165,166,166,Charles Warren,79,6.09,481,79
166,T167,T167,John Senden,93,6.08,559,92
167,T167,T167,Bob Sowards,61,6.08,371,61
168,169,169,John Riegger,73,6.07,443,73
169,T170,T170,Alejandro Cañizares,52,6.06,315,52
170,T170,T170,Kent Jones,68,6.06,412,68
171,172,172,J.J. Henry,108,6.05,653,108
172,173,173,Kevin Stadler,90,6.04,544,90
173,T174,T174,Briny Baird,113,6.0,678,113
174,T174,T174,Olin Browne,77,6.0,462,77
175,176,176,Scott Sterling,89,5.99,533,89
176,177,177,Kyle Thompson,70,5.97,418,70
177,178,178,Justin Bolli,87,5.93,516,87
178,179,179,John Merrick,98,5.92,580,98
179,180,180,Jim McGovern,75,5.91,443,75
180,181,181,Kenneth Ferrie,72,5.9,425,72
181,182,182,Billy Andrade,71,5.89,418,71
182,T183,T183,David Lutterus,59,5.88,347,59
183,T183,T183,Jon Mills,95,5.88,559,95
184,185,185,Gavin Coles,54,5.83,315,54
185,T186,T186,Paul Claxton,63,5.81,366,63
186,T186,T186,Travis Perkins,53,5.81,308,53
187,188,188,Richard Johnson,60,5.75,345,60
188,189,189,Chris Stroud,81,5.73,464,81
189,T190,T190,Jeff Gove,50,5.66,283,50
190,T190,T190,Ted Purdy,68,5.66,385,68
191,192,192,Steve Allan,58,5.64,327,58
192,193,193,Harrison Frazar,73,5.63,411,73
193,194,194,Tommy Gainey,60,5.62,337,60
194,T195,T195,Ron Whittaker,54,5.57,301,54
195,T195,T195,Jay Williamson,96,5.57,535,96
196,197,197,Joe Durant,92,5.32,489,92
