,Putting_from_10_RANK THIS WEEK,Putting_from_10_RANK LAST WEEK,Putting_from_10_PLAYER NAME,Putting_from_10_ROUNDS,Putting_from_10_% MADE,Putting_from_10_ATTEMPTS,Putting_from_10_PUTTS MADE
0,1,1,Stephen Leaney,53,61.29,31,19
1,2,2,Dean Wilson,109,60.61,66,40
2,3,3,Padraig Harrington,52,60.0,15,9
3,4,4,Aaron Baddeley,76,59.09,44,26
4,5,5,Richard Johnson,77,58.0,50,29
5,6,6,Mike Weir,88,57.89,38,22
6,7,7,Gavin Coles,54,55.56,27,15
7,8,8,Brenden Pappas,66,54.29,35,19
8,9,9,Kevin Sutherland,98,53.06,49,26
9,10,10,Mathew Goggin,91,52.94,51,27
10,11,11,Freddie Jacobson,78,52.63,38,20
11,12,12,Chez Reavie,102,51.72,58,30
12,T13,T13,David Duval,51,51.35,37,19
13,T13,T13,Scott Sterling,89,51.35,37,19
14,T15,T15,Paul Casey,55,50.0,22,11
15,T15,T15,Todd Demsey,80,50.0,44,22
16,T15,T15,Corey Pavin,69,50.0,50,25
17,18,18,Doug LaBelle II,65,48.89,45,22
18,T19,T19,Brandt Jobe,52,48.65,37,18
19,T19,T19,Frank Lickliter II,107,48.65,74,36
20,T21,T21,Robert Garrigus,90,48.39,62,30
21,T21,T21,Craig Kanada,65,48.39,31,15
22,23,23,Tim Herron,97,48.21,56,27
23,24,24,Ryan Moore,72,48.08,52,25
24,25,25,Dudley Hart,74,48.0,50,24
25,26,26,Troy Matteson,94,47.73,44,21
26,T27,T27,Jason Allred,63,47.62,42,20
27,T27,T27,Will MacKenzie,62,47.62,42,20
28,29,29,Justin Leonard,101,47.46,59,28
29,30,30,Ben Crane,86,47.37,57,27
30,31,31,Vaughn Taylor,103,47.22,72,34
31,32,32,Cliff Kresge,84,47.17,53,25
32,T33,T33,Kent Jones,68,47.06,34,16
33,T33,T33,Carl Pettersson,110,47.06,68,32
34,35,35,Tommy Gainey,60,46.67,30,14
35,T36,T36,Steve Allan,58,46.15,39,18
36,T36,T36,Chris DiMarco,87,46.15,52,24
37,T36,T36,Paul Goydos,78,46.15,52,24
38,T36,T36,Omar Uresti,74,46.15,52,24
39,T36,T36,Y.E. Yang,89,46.15,65,30
40,41,41,Brian Gay,102,46.03,63,29
41,42,42,Jim McGovern,75,46.0,50,23
42,43,43,Brad Elder,67,45.95,37,17
43,44,44,Kevin Streelman,114,45.9,61,28
44,45,45,Tag Ridings,88,45.65,46,21
45,T46,T46,Ryan Armour,87,45.61,57,26
46,T46,T46,Jerry Kelly,89,45.61,57,26
47,48,48,Tom Scherrer,56,45.45,33,15
48,49,49,Jason Day,81,45.28,53,24
49,50,50,Mark Wilson,107,45.16,62,28
50,51,51,Bart Bryant,81,45.0,40,18
51,T52,T52,Ben Curtis,80,44.9,49,22
52,T52,T52,Steve Lowery,74,44.9,49,22
53,T54,T54,Brian Davis,108,44.78,67,30
54,T54,T54,Kenny Perry,97,44.78,67,30
55,56,56,Kevin Na,97,44.68,47,21
56,57,57,Shigeki Maruyama,50,44.44,27,12
57,58,58,Marc Turnesa,87,44.23,52,23
58,59,59,Boo Weekley,86,44.19,43,19
59,T60,T60,Fred Couples,60,44.12,34,15
60,T60,T60,Lucas Glover,91,44.12,68,30
61,T60,T60,Jesper Parnevik,88,44.12,34,15
62,T63,T63,Stephen Ames,83,44.0,50,22
63,T63,T63,Chad Collins,72,44.0,50,22
64,T65,T65,Brandt Snedeker,85,43.9,41,18
65,T65,T65,Bob Tway,70,43.9,41,18
66,T67,T67,Sergio Garcia,72,43.75,32,14
67,T67,T67,Tim Wilkinson,95,43.75,48,21
68,69,69,Peter Lonard,92,43.64,55,24
69,70,70,Stuart Appleby,87,43.48,46,20
70,71,71,Scott McCarron,63,43.4,53,23
71,72,72,John Rollins,94,43.28,67,29
72,T73,T73,Steve Stricker,75,43.24,37,16
73,T73,T73,Nicholas Thompson,113,43.24,74,32
74,T75,T75,Marco Dawson,64,42.86,28,12
75,T75,T75,Glen Day,64,42.86,42,18
76,T75,T75,Lee Janzen,89,42.86,56,24
77,T75,T75,Billy Mayfair,103,42.86,63,27
78,T75,T75,Tim Petrovic,97,42.86,49,21
79,T75,T75,David Toms,70,42.86,42,18
80,81,81,Joe Ogilvie,100,42.62,61,26
81,82,82,Camilo Villegas,79,42.5,40,17
82,83,83,Paul Claxton,63,42.42,33,14
83,84,84,Tom Lehman,51,42.31,26,11
84,85,85,Jon Mills,95,42.19,64,27
85,T86,T86,Matt Jones,95,42.11,57,24
86,T86,T86,Kevin Stadler,90,42.11,57,24
87,88,88,John Riegger,73,42.0,50,21
88,89,89,Anthony Kim,81,41.86,43,18
89,90,90,Scott Verplank,82,41.82,55,23
90,T91,T91,Olin Browne,77,41.67,48,20
91,T91,T91,Tim Clark,90,41.67,48,20
92,T91,T91,Phil Mickelson,80,41.67,36,15
93,T91,T91,Chris Riley,51,41.67,24,10
94,95,95,Jay Williamson,96,41.54,65,27
95,96,96,Eric Axley,113,41.51,53,22
96,97,97,Chris Stroud,81,41.46,41,17
97,T98,T98,Johnson Wagner,83,41.38,58,24
98,T98,T98,Ron Whittaker,54,41.38,29,12
99,100,100,David Lutterus,59,41.3,46,19
100,T101,T101,Jonathan Byrd,88,41.18,51,21
101,T101,T101,Geoff Ogilvy,65,41.18,34,14
102,103,103,Kenneth Ferrie,72,40.91,44,18
103,104,104,Parker McLachlin,88,40.82,49,20
104,105,105,Richard Johnson,60,40.74,27,11
105,T106,T106,Brad Adamonis,87,40.68,59,24
106,T106,T106,Cameron Beckman,87,40.68,59,24
107,T106,T106,Justin Bolli,87,40.68,59,24
108,109,109,Zach Johnson,85,40.38,52,21
109,110,110,Joe Durant,92,40.35,57,23
110,111,111,Briny Baird,113,40.26,77,31
111,T112,T112,Billy Andrade,71,40.0,35,14
