,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
89,T85,T85,Chris Riley,3.09,5,162
90,T85,T85,Vaughn Taylor,3.09,10,324
91,T85,T85,Camilo Villegas,3.09,10,324
92,T85,T85,Charles Warren,3.09,5,162
93,T94,T94,Jonathan Byrd,3.13,9,288
94,T94,T94,Peter Lonard,3.13,9,288
95,T94,T94,Jeff Quinney,3.13,9,288
96,T97,T97,Steve Allan,3.17,4,126
97,T97,T97,J.P. Hayes,3.17,4,126
98,T97,T97,David Lutterus,3.17,4,126
99,T97,T97,Kevin Stadler,3.17,8,252
100,101,101,Robert Allenby,3.21,15,468
101,102,102,Charles Howell III,3.22,11,342
102,T103,T103,Carlos Franco,3.24,7,216
103,T103,T103,Kent Jones,3.24,7,216
104,T103,T103,Rod Pampling,3.24,7,216
105,T103,T103,Omar Uresti,3.24,7,216
106,T103,T103,Mark Wilson,3.24,14,432
107,108,108,Robert Garrigus,3.27,10,306
108,T109,T109,Mark Hensby,3.33,6,180
109,T109,T109,Doug LaBelle II,3.33,6,180
110,T109,T109,Will MacKenzie,3.33,6,180
111,T112,T112,Stewart Cink,3.4,11,324
112,T112,T112,Ben Curtis,3.4,11,324
113,T112,T112,Tim Wilkinson,3.4,11,324
114,T115,T115,Paul Goydos,3.42,8,234
115,T115,T115,Patrick Sheehan,3.42,16,468
116,117,117,Charlie Wi,3.44,13,378
117,118,118,Jason Allred,3.47,5,144
118,119,119,D.J. Trahan,3.51,12,342
119,T120,T120,Olin Browne,3.54,7,198
120,T120,T120,Steve Lowery,3.54,7,198
121,T120,T120,Ian Poulter,3.54,7,198
122,123,123,Andres Romero,3.57,9,252
123,T124,T124,Bart Bryant,3.59,11,306
124,T124,T124,Matt Kuchar,3.59,11,306
125,T124,T124,Parker McLachlin,3.59,11,306
126,T124,T124,Brandt Snedeker,3.59,11,306
127,128,128,Pat Perez,3.61,13,360
128,T129,T129,Ángel Cabrera,3.7,6,162
129,T129,T129,Alex Cejka,3.7,8,216
130,T129,T129,Lee Janzen,3.7,10,270
131,T129,T129,Richard Johnson,3.7,6,162
132,T129,T129,Jeff Maggert,3.7,10,270
133,T129,T129,Sean O'Hair,3.7,10,270
134,T129,T129,John Senden,3.7,12,324
135,T129,T129,Y.E. Yang,3.7,10,270
136,T137,T137,Chad Campbell,3.8,13,342
137,T137,T137,Lucas Glover,3.8,13,342
138,139,139,Jay Williamson,3.82,11,288
139,140,140,Trevor Immelman,3.85,9,234
140,141,141,Tim Herron,3.89,14,360
141,142,142,Rocco Mediate,3.92,12,306
142,T143,T143,Jeff Gove,3.97,5,126
143,T143,T143,Marc Turnesa,3.97,10,252
144,145,145,Anthony Kim,4.01,13,324
145,146,146,Billy Mayfair,4.04,16,396
146,T147,T147,Cameron Beckman,4.07,11,270
147,T147,T147,Nick Flanagan,4.07,11,270
148,T147,T147,Dudley Hart,4.07,11,270
149,T150,T150,Mathias Grönberg,4.17,9,216
150,T150,T150,Davis Love III,4.17,12,288
151,T150,T150,George McNeill,4.17,15,360
152,T150,T150,Scott Sterling,4.17,12,288
153,T150,T150,Nicholas Thompson,4.17,15,360
154,155,155,Sergio Garcia,4.25,13,306
155,T156,T156,Kenny Perry,4.29,17,396
156,T156,T156,Dean Wilson,4.29,17,396
157,158,158,Stephen Leaney,4.32,7,162
158,159,159,Bo Van Pelt,4.39,15,342
159,T160,T160,Ernie Els,4.44,8,180
160,T160,T160,Matt Jones,4.44,12,270
161,T160,T160,Jon Mills,4.44,12,270
162,T160,T160,Jesper Parnevik,4.44,12,270
163,164,164,Troy Matteson,4.58,14,306
164,165,165,Woody Austin,4.59,19,414
165,T166,T166,David Duval,4.63,5,108
166,T166,T166,Boo Weekley,4.63,15,324
167,T168,T168,Justin Bolli,4.7,11,234
168,T168,T168,Harrison Frazar,4.7,11,234
169,T168,T168,John Riegger,4.7,11,234
170,171,171,Steve Marino,4.73,23,486
171,T172,T172,Frank Lickliter II,4.76,18,378
172,T172,T172,Nick Watney,4.76,18,378
173,T174,T174,Charley Hoffman,4.86,14,288
174,T174,T174,Tom Lehman,4.86,7,144
175,T176,T176,Briny Baird,4.94,24,486
176,T176,T176,Nathan Green,4.94,16,324
177,T176,T176,Brett Rumford,4.94,8,162
178,179,179,Martin Laird,4.97,17,342
179,180,180,Paul Casey,5.05,10,198
180,181,181,Robert Gamez,5.09,11,216
181,182,182,Tommy Armour III,5.13,12,234
182,183,183,John Rollins,5.26,18,342
183,184,184,Brian Davis,5.28,19,360
184,T185,T185,Todd Demsey,5.56,14,252
185,T185,T185,Kenneth Ferrie,5.56,10,180
186,T185,T185,Cody Freeman,5.56,6,108
187,T185,T185,Tommy Gainey,5.56,6,108
188,T185,T185,Travis Perkins,5.56,4,72
189,T185,T185,Tag Ridings,5.56,15,270
190,T185,T185,Bubba Watson,5.56,19,342
191,192,192,Chris Stroud,6.48,14,216
192,193,193,Rory Sabbatini,6.6,19,288
193,194,194,Joe Durant,6.86,21,306
194,195,195,Kyle Thompson,6.94,10,144
195,196,196,Mark Calcavecchia,7.07,14,198
