,One-Putt_Percentage_-_Round_3_RANK THIS WEEK,One-Putt_Percentage_-_Round_3_RANK LAST WEEK,One-Putt_Percentage_-_Round_3_PLAYER NAME,One-Putt_Percentage_-_Round_3_%,One-Putt_Percentage_-_Round_3_# OF 1 PUTTS,One-Putt_Percentage_-_Round_3_# OF HOLES
134,T135,T135,Fred Couples,34.72,75,216
135,T135,T135,Johnson Wagner,34.72,100,288
136,137,137,Robert Gamez,34.52,87,252
137,T138,T138,J.J. Henry,34.44,124,360
138,T138,T138,David Toms,34.44,93,270
139,T140,T140,Michael Letzig,34.38,99,288
140,T140,T140,Sean O'Hair,34.38,99,288
141,142,142,Martin Laird,34.17,123,360
142,143,143,Steve Elkington,33.95,110,324
143,144,144,Mark Hensby,33.84,67,198
144,T145,T145,Marco Dawson,33.8,73,216
145,T145,T145,Kent Jones,33.8,73,216
146,T147,T147,Harrison Frazar,33.73,85,252
147,T147,T147,Jerry Kelly,33.73,85,252
148,149,149,Jon Mills,33.68,97,288
149,T150,T150,Justin Bolli,33.66,103,306
150,T150,T150,Dustin Johnson,33.66,103,306
151,T150,T150,Parker McLachlin,33.66,103,306
152,T153,T153,Michael Allen,33.33,108,324
153,T153,T153,Jason Allred,33.33,54,162
154,T153,T153,Gavin Coles,33.33,72,216
155,T153,T153,Glen Day,33.33,84,252
156,T153,T153,Cliff Kresge,33.33,84,252
157,T153,T153,Hunter Mahan,33.33,108,324
158,T153,T153,Jin Park,33.33,78,234
159,T153,T153,Ted Purdy,33.33,66,198
160,T153,T153,John Riegger,33.33,78,234
161,T153,T153,Charles Warren,33.33,72,216
162,163,163,Steve Marino,32.92,160,486
163,T164,T164,Alex Cejka,32.91,77,234
164,T164,T164,Chris Stroud,32.91,77,234
165,166,166,Doug LaBelle II,32.87,71,216
166,167,167,Billy Mayfair,32.85,136,414
167,168,168,David Lutterus,32.64,47,144
168,169,169,Troy Matteson,32.35,99,306
169,170,170,Jeff Maggert,32.29,93,288
170,171,171,Bo Van Pelt,32.16,110,342
171,172,172,Jimmy Walker,32.14,81,252
172,173,173,Lee Janzen,32.1,104,324
173,174,174,Kevin Streelman,32.05,150,468
174,175,175,John Senden,31.87,109,342
175,176,176,Kevin Stadler,31.85,86,270
176,177,177,Brad Elder,31.82,63,198
177,T178,T178,Stephen Leaney,31.67,57,180
178,T178,T178,Shigeki Maruyama,31.67,57,180
179,T180,T180,Ryan Armour,31.62,74,234
180,T180,T180,Trevor Immelman,31.62,74,234
181,182,182,Billy Andrade,31.48,68,216
182,183,183,Olin Browne,31.31,62,198
183,184,184,Richard Johnson,31.11,56,180
184,185,185,Joe Durant,29.94,97,324
185,186,186,Jay Williamson,29.74,91,306
186,T187,T187,Brad Adamonis,29.63,80,270
187,T187,T187,Kyle Thompson,29.63,48,162
188,189,189,John Merrick,29.55,117,396
189,T190,T190,Paul Claxton,29.01,47,162
190,T190,T190,Chris Riley,29.01,47,162
191,192,192,Kenneth Ferrie,28.7,62,216
192,193,193,Tom Scherrer,28.4,46,162
193,194,194,Travis Perkins,27.78,25,90
194,195,195,Ron Whittaker,26.98,34,126
195,T196,T196,Steve Allan,26.54,43,162
196,T196,T196,Bob Sowards,26.54,43,162
