,Putts_Made_Per_Event_Over_20_RANK THIS WEEK,Putts_Made_Per_Event_Over_20_RANK LAST WEEK,Putts_Made_Per_Event_Over_20_PLAYER NAME,Putts_Made_Per_Event_Over_20_ROUNDS,Putts_Made_Per_Event_Over_20_PUTTS MADE
108,T99,T99,Richard Johnson,60,1.2
109,T99,T99,Dustin Johnson,92,1.2
110,T99,T99,Martin Laird,98,1.2
111,T99,T99,Michael Letzig,88,1.2
112,T99,T99,Jon Mills,95,1.2
113,T99,T99,Bo Van Pelt,101,1.2
114,T99,T99,Boo Weekley,86,1.2
115,T99,T99,Mike Weir,88,1.2
116,T99,T99,Tim Wilkinson,95,1.2
117,T118,T118,Cameron Beckman,87,1.1
118,T118,T118,Olin Browne,77,1.1
119,T118,T118,Mark Calcavecchia,67,1.1
120,T118,T118,Marco Dawson,64,1.1
121,T118,T118,Brad Elder,67,1.1
122,T118,T118,Brian Gay,102,1.1
123,T118,T118,Lucas Glover,91,1.1
124,T118,T118,J.J. Henry,108,1.1
125,T118,T118,John Huston,56,1.1
126,T118,T118,Trevor Immelman,70,1.1
127,T118,T118,Brandt Jobe,52,1.1
128,T118,T118,Jerry Kelly,89,1.1
129,T118,T118,Cliff Kresge,84,1.1
130,T118,T118,Jeff Maggert,86,1.1
131,T118,T118,Troy Matteson,94,1.1
132,T118,T118,Ryan Moore,72,1.1
133,T118,T118,Geoff Ogilvy,65,1.1
134,T118,T118,Ryan Palmer,69,1.1
135,T118,T118,Brenden Pappas,66,1.1
136,T118,T118,Brett Quigley,80,1.1
137,T118,T118,John Senden,93,1.1
138,T118,T118,Heath Slocum,104,1.1
139,T118,T118,Kevin Streelman,114,1.1
140,T118,T118,Chris Stroud,81,1.1
141,T118,T118,Vaughn Taylor,103,1.1
142,T118,T118,Jimmy Walker,73,1.1
143,T118,T118,Jay Williamson,96,1.1
144,T145,T145,Alex Cejka,75,1.0
145,T145,T145,Paul Claxton,63,1.0
146,T145,T145,Brian Davis,108,1.0
147,T145,T145,Jason Day,81,1.0
148,T145,T145,Todd Demsey,80,1.0
149,T145,T145,Cody Freeman,66,1.0
150,T145,T145,Tommy Gainey,60,1.0
151,T145,T145,Robert Gamez,79,1.0
152,T145,T145,Jason Gore,94,1.0
153,T145,T145,Paul Goydos,78,1.0
154,T145,T145,Richard Johnson,77,1.0
155,T145,T145,Stephen Leaney,53,1.0
156,T145,T145,Frank Lickliter II,107,1.0
157,T145,T145,Will MacKenzie,62,1.0
158,T145,T145,Jim McGovern,75,1.0
159,T145,T145,Sean O'Hair,81,1.0
160,T145,T145,Rod Pampling,83,1.0
161,T145,T145,Jin Park,85,1.0
162,T145,T145,John Riegger,73,1.0
163,T145,T145,John Rollins,94,1.0
164,T145,T145,Brandt Snedeker,85,1.0
165,T145,T145,Scott Sterling,89,1.0
166,T145,T145,Kyle Thompson,70,1.0
167,T145,T145,Nicholas Thompson,113,1.0
168,T145,T145,Omar Uresti,74,1.0
169,T170,T170,Ernie Els,51,0.9
170,T170,T170,Harrison Frazar,73,0.9
171,T170,T170,Charley Hoffman,94,0.9
172,T170,T170,Tom Lehman,51,0.9
173,T170,T170,Shigeki Maruyama,50,0.9
174,T170,T170,Rocco Mediate,87,0.9
175,T170,T170,Ian Poulter,51,0.9
176,T170,T170,Ted Purdy,68,0.9
177,T170,T170,Tag Ridings,88,0.9
178,T170,T170,Chris Riley,51,0.9
179,T170,T170,Tom Scherrer,56,0.9
180,T170,T170,Bubba Watson,97,0.9
181,T170,T170,Y.E. Yang,89,0.9
182,T183,T183,Brad Adamonis,87,0.8
183,T183,T183,Jason Allred,63,0.8
184,T183,T183,Justin Bolli,87,0.8
185,T183,T183,Ángel Cabrera,55,0.8
186,T183,T183,Gavin Coles,54,0.8
187,T183,T183,Kent Jones,68,0.8
188,T183,T183,Kevin Stadler,90,0.8
189,T183,T183,D.J. Trahan,94,0.8
190,T183,T183,Scott Verplank,82,0.8
191,T183,T183,Ron Whittaker,54,0.8
192,T193,T193,David Duval,51,0.7
193,T193,T193,Charles Warren,79,0.7
194,T195,T195,David Lutterus,59,0.6
195,T195,T195,Travis Perkins,53,0.6
196,197,197,Brett Rumford,72,0.4
