,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
67,68,68,Chris DiMarco,87,46.45,549,255
68,69,69,Alejandro Cañizares,52,46.42,293,136
69,70,70,Woody Austin,109,46.29,661,306
70,71,71,Mathias Grönberg,87,46.28,564,261
71,72,72,Mathew Goggin,91,46.25,534,247
72,T73,T73,Steve Stricker,75,46.23,385,178
73,T73,T73,Y.E. Yang,89,46.23,597,276
74,75,75,Kenneth Ferrie,72,46.22,450,208
75,76,76,Ben Curtis,80,46.21,409,189
76,T77,T77,David Duval,51,46.15,338,156
77,T77,T77,Hunter Mahan,87,46.15,507,234
78,79,79,Kent Jones,68,46.13,388,179
79,80,80,Pat Perez,93,46.11,553,255
80,81,81,Todd Hamilton,92,46.01,539,248
81,82,82,Chris Riley,51,45.99,274,126
82,83,83,Brian Gay,102,45.98,585,269
83,84,84,Tom Lehman,51,45.93,246,113
84,85,85,J.J. Henry,108,45.88,680,312
85,86,86,Phil Mickelson,80,45.82,443,203
86,87,87,Patrick Sheehan,124,45.79,725,332
87,T88,T88,Ken Duke,116,45.71,746,341
88,T88,T88,Scott Sterling,89,45.71,501,229
89,90,90,Carlos Franco,73,45.66,403,184
90,91,91,Mark Hensby,71,45.64,447,204
91,T92,T92,Todd Demsey,80,45.63,458,209
92,T92,T92,Martin Laird,98,45.63,607,277
93,94,94,Sean O'Hair,81,45.62,502,229
94,95,95,Steve Lowery,74,45.53,481,219
95,96,96,Jerry Kelly,89,45.49,510,232
96,97,97,Nicholas Thompson,113,45.47,739,336
97,98,98,Boo Weekley,86,45.4,489,222
98,T99,T99,Ryan Armour,87,45.39,553,251
99,T99,T99,Craig Kanada,65,45.39,401,182
100,T99,T99,Jimmy Walker,73,45.39,434,197
101,102,102,Rory Sabbatini,77,45.38,465,211
102,103,103,Adam Scott,51,45.31,245,111
103,T104,T104,Fred Couples,60,45.3,351,159
104,T104,T104,Charley Hoffman,94,45.3,627,284
105,106,106,Tom Scherrer,56,45.25,316,143
106,T107,T107,Cody Freeman,66,45.23,409,185
107,T107,T107,Geoff Ogilvy,65,45.23,367,166
108,109,109,Tim Petrovic,97,45.16,589,266
109,110,110,Bob Sowards,61,45.14,370,167
110,T111,T111,Billy Andrade,71,45.0,440,198
111,T111,T111,Kenny Perry,97,45.0,660,297
112,113,113,Kevin Na,97,44.92,650,292
113,114,114,Lee Janzen,89,44.89,528,237
114,115,115,Johnson Wagner,83,44.88,488,219
115,116,116,Chez Reavie,102,44.85,631,283
116,117,117,Tommy Armour III,77,44.84,455,204
117,118,118,Matt Kuchar,88,44.78,498,223
118,119,119,Peter Lonard,92,44.75,552,247
119,120,120,George McNeill,97,44.69,640,286
120,121,121,Cameron Beckman,87,44.64,569,254
121,122,122,Jeff Maggert,86,44.61,621,277
122,123,123,Jon Mills,95,44.6,556,248
123,124,124,Briny Baird,113,44.59,619,276
124,125,125,Bob Estes,90,44.57,599,267
125,126,126,Kevin Streelman,114,44.51,674,300
126,127,127,Nick Watney,96,44.5,636,283
127,T128,T128,Chad Campbell,94,44.35,620,275
128,T128,T128,Steve Marino,119,44.35,717,318
129,T130,T130,J.B. Holmes,86,44.34,521,231
130,T130,T130,Ron Whittaker,54,44.34,327,145
131,132,132,Nick O'Hern,82,44.26,488,216
132,133,133,Sergio Garcia,72,44.05,370,163
133,134,134,Paul Claxton,63,43.75,336,147
134,135,135,Scott McCarron,63,43.63,369,161
135,136,136,Shane Bertsch,96,43.55,659,287
136,137,137,Camilo Villegas,79,43.48,437,190
137,138,138,Jin Park,85,43.4,523,227
138,139,139,Cliff Kresge,84,43.35,526,228
139,140,140,Rocco Mediate,87,43.31,508,220
140,141,141,Travis Perkins,53,43.14,306,132
141,142,142,Ángel Cabrera,55,43.13,262,113
142,143,143,Kevin Stadler,90,43.12,538,232
143,144,144,Michael Allen,91,43.11,559,241
144,T145,T145,Lucas Glover,91,43.08,585,252
145,T145,T145,Brett Rumford,72,43.08,441,190
146,147,147,Jim McGovern,75,42.92,452,194
147,148,148,Rich Beem,90,42.91,578,248
148,149,149,Bill Haas,99,42.88,604,259
149,150,150,Robert Allenby,108,42.83,614,263
150,151,151,Troy Matteson,94,42.7,637,272
151,152,152,John Riegger,73,42.62,481,205
152,153,153,Billy Mayfair,103,42.61,636,271
153,T154,T154,Retief Goosen,59,42.52,294,125
154,T154,T154,Michael Letzig,88,42.52,515,219
155,156,156,Davis Love III,78,42.49,466,198
156,157,157,Paul Casey,55,42.46,285,121
157,158,158,Vijay Singh,82,42.44,450,191
158,159,159,Justin Bolli,87,42.4,533,226
159,160,160,John Merrick,98,42.32,534,226
160,161,161,Bubba Watson,97,42.3,565,239
161,162,162,John Senden,93,42.29,558,236
162,163,163,Matt Jones,95,42.28,544,230
163,164,164,Paul Goydos,78,42.27,511,216
164,165,165,Steve Flesch,95,42.2,564,238
165,166,166,Robert Gamez,79,42.18,550,232
166,167,167,Brandt Jobe,52,42.12,311,131
167,T168,T168,Nick Flanagan,89,42.01,576,242
168,T168,T168,Jay Williamson,96,42.01,576,242
169,T170,T170,Mark Calcavecchia,67,42.0,400,168
170,T170,T170,D.J. Trahan,94,42.0,550,231
171,172,172,Ted Purdy,68,41.92,396,166
172,173,173,Bart Bryant,81,41.86,430,180
173,T174,T174,Will MacKenzie,62,41.77,407,170
174,T174,T174,David Toms,70,41.77,407,170
175,176,176,J.P. Hayes,67,41.67,432,180
176,177,177,Charlie Wi,97,41.64,610,254
177,178,178,Scott Verplank,82,41.63,466,194
178,179,179,Glen Day,64,41.62,370,154
179,180,180,Alex Cejka,75,41.56,462,192
180,181,181,Omar Uresti,74,41.07,448,184
181,182,182,Charles Warren,79,40.94,574,235
182,183,183,David Lutterus,59,40.93,386,158
183,184,184,Heath Slocum,104,40.77,601,245
184,185,185,Olin Browne,77,40.54,481,195
185,186,186,Brad Adamonis,87,40.5,516,209
186,187,187,Charles Howell III,101,40.44,586,237
187,188,188,Joe Durant,92,40.42,569,230
188,189,189,Kyle Thompson,70,40.4,396,160
189,190,190,Dustin Johnson,92,40.14,553,222
190,191,191,Rod Pampling,83,38.84,484,188
191,192,192,Chris Stroud,81,38.64,440,170
192,193,193,Harrison Frazar,73,38.59,425,164
193,194,194,Trevor Immelman,70,38.11,349,133
194,195,195,Tommy Gainey,60,37.54,349,131
195,196,196,Jeff Gove,50,37.41,294,110
196,197,197,Ernie Els,51,37.27,271,101
