,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
57,T58,T58,Justin Bolli,87,63,462,13.6
58,T58,T58,Steve Elkington,84,63,497,12.7
59,T58,T58,Jim Furyk,95,63,515,12.2
60,T58,T58,Dudley Hart,74,63,496,12.7
61,T58,T58,J.B. Holmes,86,63,497,12.7
62,T63,T63,Briny Baird,113,62,622,10.0
63,T63,T63,Mathias Grönberg,87,62,559,11.1
64,T65,T65,Stewart Cink,87,61,454,13.4
65,T65,T65,Tim Clark,90,61,543,11.2
66,T65,T65,Mathew Goggin,91,61,534,11.4
67,T65,T65,Charles Howell III,101,61,572,10.7
68,T65,T65,Peter Lonard,92,61,551,11.1
69,T65,T65,Troy Matteson,94,61,573,10.6
70,T65,T65,Johnson Wagner,83,61,482,12.7
71,T72,T72,Michael Letzig,88,60,531,11.3
72,T72,T72,Hunter Mahan,87,60,462,13.0
73,T72,T72,Pat Perez,93,60,555,10.8
74,T72,T72,John Rollins,94,60,561,10.7
75,T72,T72,Brett Rumford,72,60,431,13.9
76,T72,T72,Y.E. Yang,89,60,538,11.2
77,T78,T78,Jason Day,81,59,536,11.0
78,T78,T78,Paul Goydos,78,59,480,12.3
79,T78,T78,Ryuji Imada,80,59,501,11.8
80,T78,T78,Brandt Snedeker,85,59,488,12.1
81,T78,T78,Kevin Stadler,90,59,484,12.2
82,T78,T78,D.J. Trahan,94,59,525,11.2
83,T84,T84,Richard Johnson,77,58,529,11.0
84,T84,T84,Zach Johnson,85,58,471,12.3
85,T84,T84,Kent Jones,68,58,362,16.0
86,T84,T84,Anthony Kim,81,58,486,11.9
87,T84,T84,Cliff Kresge,84,58,478,12.1
88,T84,T84,Nick O'Hern,82,58,519,11.2
89,T84,T84,Jin Park,85,58,477,12.2
90,T91,T91,Robert Gamez,79,57,458,12.4
91,T91,T91,Mark Hensby,71,57,443,12.9
92,T91,T91,Bubba Watson,97,57,532,10.7
93,T94,T94,Billy Andrade,71,56,383,14.6
94,T94,T94,Jonathan Byrd,88,56,558,10.0
95,T94,T94,Chad Collins,72,56,479,11.7
96,T94,T94,Lee Janzen,89,56,522,10.7
97,T94,T94,Matt Jones,95,56,596,9.4
98,T94,T94,Geoff Ogilvy,65,56,344,16.3
99,T94,T94,Jesper Parnevik,88,56,570,9.8
100,T94,T94,Brett Quigley,80,56,486,11.5
101,T94,T94,Heath Slocum,104,56,546,10.3
102,T94,T94,Jimmy Walker,73,56,430,13.0
103,T104,T104,Brad Adamonis,87,55,486,11.3
104,T104,T104,Ryan Armour,87,55,498,11.0
105,T104,T104,Nick Flanagan,89,55,541,10.2
106,T104,T104,Dustin Johnson,92,55,533,10.3
107,T104,T104,Jon Mills,95,55,510,10.8
108,T104,T104,Rory Sabbatini,77,55,428,12.9
109,T110,T110,Stuart Appleby,87,54,499,10.8
110,T110,T110,K.J. Choi,74,54,399,13.5
111,T110,T110,Davis Love III,78,54,455,11.9
112,T110,T110,Rocco Mediate,87,54,468,11.5
113,T110,T110,John Riegger,73,54,419,12.9
114,115,115,Craig Kanada,65,53,404,13.1
115,T116,T116,Tommy Armour III,77,52,450,11.6
116,T116,T116,Freddie Jacobson,78,52,473,11.0
117,T116,T116,Jerry Kelly,89,52,509,10.2
118,T116,T116,Matt Kuchar,88,52,499,10.4
119,T116,T116,Jim McGovern,75,52,399,13.0
120,T121,T121,Stephen Ames,83,51,451,11.3
121,T121,T121,Jeff Quinney,87,51,563,9.1
122,T121,T121,Camilo Villegas,79,51,452,11.3
123,T124,T124,Aaron Baddeley,76,50,472,10.6
124,T124,T124,Richard Johnson,60,50,317,15.8
125,T124,T124,Steve Lowery,74,50,482,10.4
126,T124,T124,Phil Mickelson,80,50,446,11.2
127,T124,T124,Ryan Moore,72,50,466,10.7
128,T124,T124,Scott Sterling,89,50,470,10.6
129,T124,T124,Scott Verplank,82,50,457,10.9
130,T131,T131,James Driscoll,85,49,518,9.5
131,T131,T131,Harrison Frazar,73,49,390,12.6
132,T131,T131,Brenden Pappas,66,49,411,11.9
133,T131,T131,Jay Williamson,96,49,487,10.1
134,T135,T135,Olin Browne,77,48,428,11.2
135,T135,T135,Alex Cejka,75,48,405,11.9
136,T135,T135,Joe Durant,92,48,458,10.5
137,T135,T135,Mike Weir,88,48,495,9.7
138,T139,T139,Kenneth Ferrie,72,46,399,11.5
139,T139,T139,Cody Freeman,66,46,372,12.4
140,T139,T139,Bob Tway,70,46,446,10.3
141,T142,T142,John Huston,56,45,331,13.6
142,T142,T142,Sean O'Hair,81,45,452,10.0
143,T144,T144,Marco Dawson,64,44,387,11.4
144,T144,T144,Carlos Franco,73,44,417,10.6
145,T144,T144,Sergio Garcia,72,44,384,11.5
146,T144,T144,John Merrick,98,44,494,8.9
147,T144,T144,Kyle Thompson,70,44,375,11.7
148,T149,T149,Todd Demsey,80,43,494,8.7
149,T149,T149,Greg Kraft,63,43,386,11.1
150,T151,T151,Bob Sowards,61,42,347,12.1
151,T151,T151,David Toms,70,42,388,10.8
152,T153,T153,Mark Calcavecchia,67,41,368,11.1
153,T153,T153,Glen Day,64,41,389,10.5
154,T153,T153,Doug LaBelle II,65,41,353,11.6
155,T153,T153,Rod Pampling,83,41,466,8.8
156,T153,T153,Steve Stricker,75,41,430,9.5
157,T153,T153,Omar Uresti,74,41,429,9.6
158,T159,T159,Vijay Singh,82,40,429,9.3
159,T159,T159,Charles Warren,79,40,448,8.9
160,T159,T159,Boo Weekley,86,40,389,10.3
161,162,162,Chris Stroud,81,39,403,9.7
162,T163,T163,Jason Allred,63,38,351,10.8
163,T163,T163,Brad Elder,67,38,371,10.2
164,T163,T163,Corey Pavin,69,38,449,8.5
165,T163,T163,Andres Romero,69,38,360,10.6
166,T167,T167,Fred Couples,60,37,353,10.5
167,T167,T167,J.P. Hayes,67,37,438,8.4
168,T167,T167,Brandt Jobe,52,37,296,12.5
169,T170,T170,Steve Allan,58,36,313,11.5
170,T170,T170,Ted Purdy,68,36,367,9.8
171,T170,T170,Chris Riley,51,36,305,11.8
172,T173,T173,Bart Bryant,81,35,470,7.4
173,T173,T173,Ernie Els,51,35,258,13.6
174,T173,T173,Adam Scott,51,35,245,14.3
175,T173,T173,Ron Whittaker,54,35,255,13.7
176,177,177,David Lutterus,59,34,323,10.5
177,T178,T178,Paul Casey,55,33,233,14.2
178,T178,T178,Stephen Leaney,53,33,307,10.7
179,T178,T178,Scott McCarron,63,33,391,8.4
180,T178,T178,Ian Poulter,51,33,269,12.3
181,T182,T182,Ángel Cabrera,55,32,259,12.4
182,T182,T182,David Duval,51,32,287,11.1
183,T182,T182,Will MacKenzie,62,32,385,8.3
184,T185,T185,Gavin Coles,54,31,302,10.3
185,T185,T185,Tommy Gainey,60,31,289,10.7
186,T185,T185,Tom Lehman,51,31,262,11.8
187,188,188,Ben Curtis,80,30,452,6.6
188,T189,T189,Alejandro Cañizares,52,29,293,9.9
189,T189,T189,Shigeki Maruyama,50,29,307,9.4
190,191,191,Tom Scherrer,56,28,302,9.3
191,T192,T192,Paul Claxton,63,27,321,8.4
192,T192,T192,Trevor Immelman,70,27,338,8.0
193,194,194,Jeff Gove,50,26,271,9.6
194,195,195,Padraig Harrington,52,25,260,9.6
195,196,196,Retief Goosen,59,23,305,7.5
196,197,197,Travis Perkins,53,22,266,8.3
