,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
0,1,1,Daniel Chopra,26.44,423,16
1,2,2,Nathan Green,26.89,484,18
2,3,3,Jeff Quinney,27.31,437,16
3,4,4,Bob Tway,27.5,385,14
4,5,5,Aaron Baddeley,27.69,443,16
5,T6,T6,Shane Bertsch,27.8,556,20
6,T6,T6,Tommy Gainey,27.8,139,5
7,8,8,Mike Weir,27.84,529,19
8,T9,T9,Greg Kraft,27.89,251,9
9,T9,T9,Brenden Pappas,27.89,251,9
10,11,11,Retief Goosen,27.92,335,12
11,12,12,Freddie Jacobson,27.93,419,15
12,13,13,Chad Collins,28.0,336,12
13,14,14,Tom Pernice Jr.,28.05,617,22
14,15,15,Bob Estes,28.12,478,17
15,16,16,Alejandro Cañizares,28.13,225,8
16,17,17,Tim Clark,28.16,535,19
17,18,18,Jim McGovern,28.18,310,11
18,19,19,Geoff Ogilvy,28.23,367,13
19,T20,T20,Davis Love III,28.25,452,16
20,T20,T20,Ryan Palmer,28.25,339,12
21,T22,T22,Padraig Harrington,28.27,311,11
22,T22,T22,Ryuji Imada,28.27,424,15
23,T22,T22,Tim Petrovic,28.27,424,15
24,25,25,Anthony Kim,28.28,509,18
25,26,26,Corey Pavin,28.29,396,14
26,27,27,Marco Dawson,28.3,283,10
27,28,28,Ian Poulter,28.36,312,11
28,29,29,Jason Day,28.38,369,13
29,30,30,Tim Herron,28.4,568,20
30,31,31,David Duval,28.43,199,7
31,32,32,Eric Axley,28.45,626,22
32,T33,T33,Stephen Ames,28.5,513,18
33,T33,T33,Ernie Els,28.5,285,10
34,T33,T33,Nick O'Hern,28.5,456,16
35,36,36,Jim Furyk,28.55,628,22
36,T37,T37,Matt Kuchar,28.56,457,16
37,T37,T37,Brett Rumford,28.56,257,9
38,T39,T39,Chris DiMarco,28.6,429,15
39,T39,T39,Jesper Parnevik,28.6,429,15
40,41,41,Justin Leonard,28.65,659,23
41,T42,T42,Brandt Snedeker,28.71,488,17
42,T42,T42,Marc Turnesa,28.71,402,14
43,44,44,Camilo Villegas,28.72,517,18
44,45,45,John Huston,28.73,316,11
45,46,46,Mark Wilson,28.76,719,25
46,T47,T47,Cameron Beckman,28.8,432,15
47,T47,T47,Ángel Cabrera,28.8,288,10
48,T47,T47,Patrick Sheehan,28.8,720,25
49,T50,T50,Bill Haas,28.82,490,17
50,T50,T50,Jin Park,28.82,317,11
51,52,52,Kevin Na,28.85,577,20
52,T53,T53,Stewart Cink,28.89,520,18
53,T53,T53,Craig Kanada,28.89,260,9
54,T55,T55,Stuart Appleby,28.9,578,20
55,T55,T55,Phil Mickelson,28.9,578,20
56,57,57,Glen Day,28.92,376,13
57,58,58,Paul Goydos,28.93,434,15
58,T59,T59,Brian Gay,28.94,521,18
59,T59,T59,Vijay Singh,28.94,492,17
60,T61,T61,Bart Bryant,29.0,493,17
61,T61,T61,Alex Cejka,29.0,348,12
